,x,y,z
rt,-2.0787218,-0.8156239,-1.8971442
i,-0.06091786,0.9508259,15.37859
a,3.2996948,-2.5073538,-3.2500136
the,2.1023605,2.1958044,16.572435
you,2.2001045,-0.7660222,14.564841
to,3.5060606,0.19169447,17.419168
me,3.3010743,-2.518873,-3.253961
de,4.3064055,8.009188,-13.301996
que,2.7546537,9.148828,-13.04317
and,1.6936178,1.2796142,15.8737
my,0.5323656,1.0748073,15.585004
no,3.3058643,-2.5091817,-3.2680247
is,1.9120599,2.8056183,17.226849
it,-0.11529231,0.11380725,14.946395
in,2.1524603,2.6890142,17.01577
n,-1.6317623,1.7124151,-1.780075
for,3.5063295,0.21016587,17.397652
of,2.0827062,2.5344288,16.900301
la,4.6818056,11.292055,-11.59321
do,-1.3713137,10.667945,-0.75085557
n't,-0.739664,-0.90857315,14.935818
that,-0.412872,-0.114819534,15.013178
on,4.2877893,1.7867066,13.0254
y,7.7802224,-0.98735976,-4.8667974
e,-3.456122,1.9542807,-4.851099
o,-3.3726482,2.1237092,-5.01519
u,-2.5658705,0.4133191,-1.4052073
en,4.4780765,8.02655,-13.277311
this,1.0683784,1.3659238,13.853408
el,6.663949,-1.0319502,-4.923886
so,-2.3741226,-0.8655911,12.540257
be,-1.4024153,-0.8540758,17.454102
with,1.7258621,1.3451697,15.882146
just,-0.13821578,0.55037856,15.076684
your,2.1715808,-0.5263162,14.86897
like,-0.60061854,1.0944164,14.573588
have,0.26001728,-1.1266094,14.270432
te,3.2037494,9.36786,-13.269939
at,3.5740905,2.272922,14.174528
love,-2.715044,-1.0028924,3.704339
se,2.9599693,9.224018,-13.093767
are,-1.0056165,-1.9700501,12.841157
m,-2.9551675,2.2531154,-2.135351
r,-2.5894294,1.5522169,-1.5689249
if,2.3961575,-1.2024133,13.591649
all,1.1670952,0.5595019,13.821443
b,-2.726258,1.2304087,-1.6762697
not,-1.364907,-0.89130837,16.986782
but,-0.687336,-0.3048842,14.59778
we,4.1069417,-0.06780657,15.403517
es,7.5518684,-1.0237421,-5.481903
ya,-9.31103,-5.3085537,-0.10755908
follow,1.3083657,-14.525203,-0.5470506
up,3.4372904,1.7252444,12.6250725
what,-1.4614311,-0.9304844,14.671048
get,3.163551,0.5070189,12.617941
lol,-10.797993,-0.53812176,5.795053
un,4.7825246,10.894941,-10.001312
lo,4.849294,-0.57428056,-5.7146816
when,-0.58886164,-1.3124079,15.266163
was,2.2186835,-4.3567677,17.826424
one,0.9057735,-1.9655348,9.503634
por,-2.5813794,2.4900641,-15.538739
si,4.836397,11.339078,-9.805549
out,3.36472,1.6157814,12.866808
mi,5.709879,-2.9766238,-5.1218686
can,-1.3764052,-0.9315224,17.394487
he,4.5030727,-2.7175379,16.524601
con,6.710163,-1.044337,-5.6736717
they,0.21748702,-3.1710062,13.217365
now,1.1671953,1.5735614,13.634423
go,3.8952668,0.615271,11.728816
para,-3.210788,0.72006315,-15.21034
los,10.890199,7.3925486,-8.289795
know,-1.3799531,-0.9356328,14.679225
haha,-11.003117,-0.39290988,-1.9545555
good,-2.5953095,0.5105025,6.4886384
tu,4.683936,11.314196,-11.641794
back,4.311066,-0.09238489,12.163683
about,-1.5099719,-1.4992399,14.237897
new,3.6109593,2.6532884,15.78373
as,-1.3563293,10.660718,-0.7465815
day,10.803492,2.3366814,11.6016245
how,-1.3600374,-1.2330196,14.133682
who,2.2974076,-1.6028864,13.600702
will,4.3899555,0.4494761,15.80187
want,2.946771,-0.9520832,13.415143
people,0.71790165,-4.5229106,12.826268
yo,8.717454,-1.096181,-4.184621
eu,-12.336627,8.11914,-10.298319
from,3.4031498,2.4082937,15.818275
di,-2.687349,-8.241536,-5.3308616
time,8.771544,0.47432297,9.080719
s,-2.8962817,2.09181,-2.4282403
aku,-2.8310719,-8.203378,-8.381469
da,-3.3539052,2.442705,-5.335716
una,6.4513774,-1.0328604,-5.8818603
got,5.6024823,-5.463194,14.469694
las,10.891313,7.3980646,-8.29113
more,1.9865854,-3.1555042,12.076479
x,-2.8967474,0.13983388,-3.691341
she,-1.0331215,-2.9430895,17.40135
today,10.155203,2.1556308,11.566835
k,-3.5991488,1.3992608,-4.802504
by,3.3849185,2.4647005,15.892441
or,2.3690565,-1.1099437,12.194009
too,-2.1516335,-1.0238624,12.625993
le,4.71907,10.737141,-10.164303
see,1.7797072,1.4189963,13.159548
why,-2.1097877,-0.8711642,14.731273
yg,-7.024297,-10.022093,-6.10202
ca,7.0411806,-0.64501625,7.438158
como,-2.3654788,2.5923722,-15.203826
her,-0.9453077,-2.1215203,17.745426
q,-2.9505832,0.17897755,-12.318454
need,2.9703455,0.036861494,12.42388
an,-1.5305599,-0.5604892,17.864117
na,-10.81809,-0.14383659,-10.954148
there,-0.06714095,-1.1277558,14.174913
happy,-3.053093,-1.4499481,3.40471
im,-9.140364,2.2469537,7.287775
mas,-3.0385597,0.28560695,-12.823966
je,-2.0514858,13.691937,-4.0399
life,-1.27952,-1.7499515,9.322827
really,-1.5302515,-1.1763048,13.514061
make,2.2992334,-0.5714796,12.073485
yang,-10.550307,-9.850368,-8.439881
shit,-9.385992,2.8481708,7.0575294
think,-0.95271635,-0.9353877,14.294507
t,-3.0750637,2.4538395,-2.1900115
não,-12.434358,7.498682,-7.160158
never,0.18029445,-1.7902801,8.515568
some,1.4452571,-5.4748874,14.300068
oh,-8.438699,-3.1048598,3.4575477
did,-0.4012118,-4.529168,16.656925
would,0.3228645,-2.6788764,15.378672
del,6.451098,-1.0240206,-5.0983496
d,-3.2960017,0.5988014,-2.1857498
please,0.2500544,-9.960988,0.88627017
via,8.17545,-7.5673847,-0.7272869
much,-1.6641657,-1.3498174,12.88046
fuck,-9.33998,3.0644884,6.8800087
al,6.289857,-1.0262053,-4.5874724
dia,-7.010003,-1.1324478,-10.468338
right,-0.15605776,0.3294489,13.126616
best,-4.026431,1.2416986,5.5675254
c,-3.135099,2.416587,-2.603259
going,8.580558,2.218352,12.518527
pero,2.681005,-5.023659,-13.346175
only,2.2537153,-3.1759098,11.987126
has,4.5415998,-2.761276,16.469181
twitter,2.121227,-7.036951,-2.8999395
hahaha,-10.678463,-0.1641773,-1.9805669
its,-0.1340495,-0.062456854,13.588068
nn,-1.3003424,1.8208892,-1.7999766
am,7.015388,2.17086,11.527115
say,-6.3490753,-3.1414773,8.497199
them,0.2867903,-3.3040104,13.111964
here,1.7815111,1.5169394,13.337343
off,3.5944993,2.070306,12.529071
still,-0.9068136,0.9631185,12.98844
dan,-10.270363,-10.660765,-8.9134035
night,10.9201975,2.4738684,11.549906
w,-3.559885,0.4259134,-1.3515733
ada,-6.7129226,-10.055711,-5.9644594
someone,-1.334394,-3.1601963,10.594404
even,1.3981411,3.5894938,18.043056
then,-0.9249863,1.1186897,12.820421
ni,-0.40505508,-2.1155448,-6.4149365
come,0.043698736,3.8711298,4.9356484
com,-12.007181,9.076398,-8.009307
always,-1.5087934,-2.1943097,9.857426
man,-6.8947196,3.1461008,8.456769
been,1.6650196,-4.7332163,17.239433
his,0.06900856,-2.9869974,17.106274
itu,-8.913596,-10.287878,-5.3084216
over,1.4198871,3.5996795,18.039473
um,-10.872848,10.188436,-7.738277
