,x,y,z
the,-1.7607217e-06,-1.8642576e-06,1.0148906e-06
of,-1.7596195e-06,-2.0197483e-06,8.759851e-07
to,-2.0842806e-06,-2.3962236e-06,2.7479118e-08
and,-1.7404419e-06,-1.948124e-06,9.618852e-07
in,-1.6742437e-06,-1.7616625e-06,1.2396667e-06
a,-1.8067988e-06,-1.7212478e-06,1.0020851e-06
for,-1.8687318e-06,-2.0720731e-06,6.915019e-07
that,-1.8341653e-06,-2.0609118e-06,5.0474e-07
on,-1.8370762e-06,-1.8177775e-06,9.3726595e-07
is,-1.9282886e-06,-1.8908055e-06,9.1334937e-07
was,-1.5793406e-06,-1.3219754e-06,1.3240724e-06
said,-9.246587e-07,-7.227622e-07,1.8616095e-06
with,-1.7975206e-06,-1.8219949e-06,9.950697e-07
he,-1.5504235e-06,-8.9548075e-07,1.5911802e-06
as,-1.7155081e-06,-1.7843369e-06,1.0535748e-06
it,-1.9959139e-06,-2.010135e-06,6.100013e-07
by,-1.5394825e-06,-1.5021419e-06,1.3198721e-06
at,-1.6984164e-06,-1.4598569e-06,1.5371519e-06
from,-1.7131479e-06,-2.0126727e-06,9.997812e-07
his,-1.5553235e-06,-4.6861456e-07,1.7326527e-06
an,-1.7444972e-06,-1.8772224e-06,9.1784574e-07
be,-2.0321495e-06,-2.0814718e-06,3.4097323e-07
has,-1.7365246e-06,-1.9207182e-06,7.8844295e-07
are,-2.0885711e-06,-2.2990994e-06,3.0645532e-07
have,-1.908779e-06,-2.0901628e-06,4.044225e-07
but,-1.8698933e-06,-1.9315e-06,6.438829e-07
were,-1.8394022e-06,-2.0428108e-06,4.2387617e-07
not,-1.9825616e-06,-2.0075058e-06,3.35722e-07
this,-1.9366362e-06,-1.9180445e-06,7.681837e-07
who,-1.0962962e-06,-3.1860452e-07,2.1374867e-06
they,-1.970363e-06,-1.9281479e-06,4.6605288e-07
had,-1.6725014e-06,-1.5730868e-06,8.956789e-07
i,-2.6047337e-06,-1.0889343e-06,4.005667e-07
which,-1.8545612e-06,-2.2418467e-06,6.900408e-07
will,-2.132901e-06,-2.378635e-06,-1.5909052e-09
their,-2.2159588e-06,-1.9439449e-06,4.1146808e-07
or,-2.0640575e-06,-2.3905495e-06,2.1669268e-07
its,-1.9797196e-06,-2.8258755e-06,2.2915474e-07
one,-1.8229978e-06,-1.5964258e-06,1.1260058e-06
after,-1.6860228e-06,-1.588963e-06,1.0222674e-06
new,-1.5736068e-06,-1.7192777e-06,1.462549e-06
been,-1.795499e-06,-1.9618985e-06,5.5527516e-07
also,-1.6934134e-06,-1.8877229e-06,9.632794e-07
we,-2.4125247e-06,-1.6292872e-06,2.5841652e-07
would,-1.9803385e-06,-2.3162181e-06,1.1764497e-07
two,-1.9339122e-06,-1.5848437e-06,9.647157e-07
more,-2.0734003e-06,-2.7772905e-06,-9.924645e-08
first,-1.806497e-06,-1.0864773e-06,1.6976092e-06
about,-2.1023657e-06,-2.3656992e-06,9.078937e-08
up,-1.9368726e-06,-2.278252e-06,5.571737e-07
when,-1.6340829e-06,-1.4064083e-06,1.2589429e-06
year,-1.9896213e-06,-2.405808e-06,2.7397311e-07
there,-1.98688e-06,-1.9815361e-06,5.374036e-07
all,-1.9928884e-06,-2.0395023e-06,5.9758395e-07
out,-1.8658936e-06,-1.74367e-06,8.950913e-07
she,-1.4255631e-06,2.3360215e-07,2.0427224e-06
other,-1.9887973e-06,-2.319023e-06,4.4681587e-07
people,-1.8525326e-06,-2.238421e-06,1.8007415e-07
n't,-2.2309177e-06,-1.6752041e-06,3.875263e-07
her,-1.2641719e-06,6.8759607e-07,2.3243238e-06
percent,-2.2886904e-06,-6.284123e-06,-3.0104686e-06
than,-2.0691452e-06,-2.983271e-06,-2.7770244e-07
over,-1.8405103e-06,-2.0921682e-06,6.934717e-07
into,-1.917099e-06,-1.9642953e-06,8.8741695e-07
last,-1.7658137e-06,-1.8128288e-06,8.6713356e-07
some,-1.975796e-06,-2.3372365e-06,2.9369872e-07
government,-1.5668601e-06,-2.3817183e-06,1.7890257e-07
time,-1.8541937e-06,-1.6072696e-06,1.0719614e-06
you,-2.525905e-06,-1.3157551e-06,3.702841e-07
years,-1.8079371e-06,-1.7926698e-06,7.948123e-07
