,x,y,z
rt,-9.06865,1.5969208,-0.80885726
i,-3.9680789,2.0706475,20.683578
a,7.8486376,19.216417,26.096542
the,8.273108,5.917451,17.699549
you,-3.0660014,1.1868029,17.5736
to,2.5016928,9.584155,15.4787655
me,-1.7506127,33.259487,-2.594782
de,9.611775,-7.2763166,-22.080532
que,4.5981765,8.631004,-19.42979
and,6.2389984,7.2946496,17.128311
my,6.849942,10.091527,19.036785
no,-1.5916705,32.456707,-4.188448
is,3.0241082,12.324535,20.232038
it,3.6858525,1.3556094,16.763683
in,11.4241295,9.291345,18.131292
n,-13.230691,14.302638,-0.47269592
for,3.9134068,8.106855,18.354704
of,10.232329,6.717246,17.948305
la,8.187597,12.076795,-8.483919
do,1.9394261,12.624675,15.745503
n't,0.9671094,0.4107259,20.401953
that,2.1897879,0.852604,18.330137
on,5.26515,7.1326866,13.415419
y,11.887162,17.328716,-10.727336
e,-12.094774,12.176277,-7.6457806
o,-11.69922,11.549387,-9.756842
u,-15.343262,14.009857,-4.2972546
en,10.346962,-8.638078,-21.2779
this,5.253908,3.9887254,16.170513
el,13.946531,14.81061,-10.3871
so,-3.8176372,-5.7320113,18.93287
be,0.28394037,9.019562,20.005854
with,6.08211,9.190744,16.05247
just,-1.2342495,1.4039953,21.00373
your,6.814364,10.876826,21.086157
like,-2.5777342,-0.8423302,20.921724
have,2.263017,3.919235,22.815573
te,0.67131454,9.878091,-10.959022
at,8.752542,8.051013,13.363836
love,-5.599123,1.561049,16.68342
se,5.283343,8.658169,-16.86217
are,5.905241,6.2496176,27.282053
m,-11.493308,12.423569,-4.022589
r,-12.984545,14.211719,-3.357171
if,-0.35954913,2.7738907,17.653168
all,7.0472193,6.5903125,20.80882
b,-13.930595,12.481988,-4.0985928
not,3.801051,1.3033849,20.731152
but,3.730925,-1.3834968,18.962927
we,3.2293367,7.541934,22.540312
es,10.793107,20.143541,-10.015924
ya,-13.720033,-18.566772,-2.394281
follow,-19.76091,-16.56177,10.656734
up,6.008096,4.2114935,12.513533
what,1.1810279,-1.8706285,17.7818
get,2.7644775,3.9291265,14.095792
lol,-7.230242,-14.611315,11.657029
un,9.971107,10.793943,-11.422594
lo,4.4686737,16.424858,-7.4511576
when,1.9625293,-0.17615505,22.877863
was,-1.4962785,9.136793,29.371979
one,9.849391,2.7949822,18.311968
por,4.828314,5.345431,-23.522251
si,3.1496038,14.030631,-8.859139
out,7.2461047,4.7580853,13.632326
mi,13.258798,18.82312,-6.4925904
can,-0.3872751,6.687197,17.867828
he,1.1206604,13.25449,27.677713
con,10.527174,14.78368,-9.571909
they,5.333466,5.119548,24.064392
now,5.7136707,-0.7664262,13.393324
go,3.2079902,0.15226042,10.015249
para,3.0333982,-1.7803651,-24.685759
los,21.681198,21.31638,-18.859318
know,-0.3808349,-0.28963646,18.163446
haha,-10.635273,-5.6575265,-1.7401967
good,2.792483,-15.758488,3.8286636
tu,5.928644,11.704551,-7.9081836
back,5.860693,1.4571244,10.412424
about,2.2117622,-4.134434,18.846954
new,8.143937,8.185147,-0.09542971
as,5.5571747,17.25277,27.190023
day,7.1164756,-12.753973,2.061765
how,-1.7205485,-2.2902834,18.209503
who,-2.868788,4.4689746,18.27475
will,4.622312,4.660886,20.178665
want,-1.8262239,3.1255038,14.982131
people,8.893898,3.401304,28.403862
yo,-3.3146958,30.859629,-8.304672
eu,-14.340297,-12.378502,-26.844664
from,8.77766,8.369598,16.527637
di,-21.253088,-9.777011,-16.89306
time,9.043186,2.265238,10.967912
s,-12.137016,10.016689,-4.42696
aku,-25.30228,-1.4240471,-9.847155
da,-26.02782,-4.303111,-24.254604
una,8.86793,14.390557,-11.066619
got,-0.95048845,6.4910135,25.053349
las,19.495544,25.87501,-23.9523
more,11.764536,-0.7115736,19.398497
x,-17.146412,8.243249,-4.647469
she,-3.9868808,6.2085996,21.718403
today,10.785778,-10.820843,5.589421
k,-12.983307,7.6724515,-9.669216
by,9.073705,10.667691,16.188831
or,7.8227634,1.989525,15.889794
too,-5.2601895,-3.9818156,17.888954
le,20.076311,1.566877,-17.650543
see,2.228164,-0.99745417,12.827124
why,-0.29992828,-3.902704,17.17102
yg,-27.853325,-8.250527,-9.666034
ca,-3.2518508,-2.0342994,10.410621
como,2.9568746,6.787918,-20.881159
her,-4.4263744,8.234584,20.350344
q,-8.106988,10.469458,-24.742464
need,-1.7961671,4.463907,12.737097
an,-1.0789047,10.77924,18.695621
na,-17.71343,13.144633,-16.044184
there,5.7313623,-0.19370545,18.096262
happy,3.6367218,-13.257272,0.342559
im,-18.139935,-7.2685833,24.032187
mas,-6.1737556,8.29736,-26.327711
je,27.820627,-12.3530855,-12.648499
life,21.41591,-3.8868196,25.38242
really,-1.7133126,-3.520401,20.424908
make,0.57872623,6.608395,14.960727
yang,-30.103193,-9.130023,-10.662753
shit,-5.6707745,-19.251183,17.440287
think,0.58032864,-2.1694841,20.348965
t,-10.787053,12.194879,-1.6405138
não,-16.582571,-3.5021493,-28.65364
never,2.8323317,-0.10373584,26.157276
some,12.219439,7.1072974,25.55091
oh,-7.6881776,-7.697099,2.8742127
did,-1.4692763,2.1177113,24.154188
would,-0.089868,4.1347394,21.360468
del,13.049519,13.1163845,-10.337347
d,-14.968037,10.481499,-5.848619
please,-6.3418703,-18.053219,-1.85315
via,5.7405853,3.2576592,-7.621695
much,-5.162981,-1.5458769,18.414474
fuck,-4.0096154,-18.446081,18.715534
al,14.190722,12.760024,-8.507064
dia,-19.15677,-2.0871394,-15.368656
right,6.691258,-1.4301866,15.425526
best,8.055516,14.837024,24.12052
c,-10.2033,9.57253,-5.2162814
going,4.760376,-3.277762,11.89913
pero,5.771984,16.731312,-14.660489
only,6.092771,2.0874736,18.846552
has,0.9535462,12.902606,29.249846
twitter,0.27235654,-4.3919787,-7.8276734
hahaha,-9.712852,-6.817358,-3.528123
its,4.0097804,-1.1279862,16.382761
nn,-13.071023,14.78189,1.1745155
am,-19.829618,-5.863607,24.647099
say,-2.1321995,-3.010616,14.327036
them,8.197924,5.5757194,24.208868
here,5.000454,1.2015835,13.691336
off,7.4845243,5.7629776,10.938476
still,3.8652146,-3.7498794,15.565683
dan,-28.707567,-12.177317,-18.71516
night,9.183749,-15.660858,4.0978475
w,-13.611409,9.633854,0.5821723
ada,-27.33519,-4.8653607,-5.6462297
someone,5.588131,-22.560976,26.031317
even,-0.38430923,-2.0547192,23.474312
then,8.69053,0.24278282,13.285554
ni,-17.783482,7.3784103,-13.221854
come,2.0604658,0.4860531,6.9857073
com,-19.99043,-3.9754071,-25.69273
always,3.736528,-2.1317778,24.559391
man,6.091906,-29.777422,4.9306803
been,1.3150022,7.5317054,28.639725
his,3.6760626,11.85583,24.748617
itu,-29.039429,-8.709623,-7.3535
over,12.838403,7.157993,14.623039
um,-22.681522,-2.9216638,-27.781477
hate,-1.0971997,-16.10853,20.074844
girl,-13.277919,-0.4529374,15.78586
ai,-9.301654,-15.733696,-18.85428
had,-1.3813682,6.9783363,28.299286
pra,-16.73098,-6.774116,-26.743406
todo,5.65796,5.144028,-20.978205
mais,-10.071666,-14.92067,-24.96985
feel,-5.53484,-7.7440844,29.323963
