,x,y,z
the,1.1464686,0.19161004,3.4265504
of,1.324049,0.106551185,3.235854
to,-2.6391327,0.7823217,-1.2474048
and,-0.55201524,0.31263664,2.7800462
in,0.85037607,1.4173213,3.955944
a,0.45164332,0.10220191,3.725222
for,-0.6890522,-0.20793656,3.3116817
that,-4.328631,-0.2688305,0.32971612
on,0.027948173,0.46377835,4.6395106
is,-7.511695,1.528408,4.2338605
was,-0.15430242,2.7749412,2.294285
said,2.258534,8.058226,-5.147256
with,-0.7927824,0.0265185,3.26844
he,-3.4651854,2.9507735,2.3767765
as,-0.27277502,0.2483496,2.0731995
it,-3.8676822,0.0871075,1.2377603
by,0.089733556,1.9132583,1.5512735
at,0.25336188,1.6861701,5.1454453
from,-0.7996288,1.0329702,3.6829815
his,-6.125462,5.2320704,2.360185
an,0.4913062,0.13214758,3.5983207
be,-4.2272253,-0.09204897,0.15419771
has,-0.15481019,0.7554959,1.6792557
are,-1.342688,-4.15141,2.9890327
have,-2.2116978,-4.1294155,3.7171888
but,-4.280578,-0.11172181,0.83725995
were,-1.0721056,-4.2927704,4.0927525
not,-4.5160933,0.061845336,-0.089789055
this,-3.6329033,-0.034718107,1.4534471
who,-6.596859,9.750657,0.6974186
they,-2.8392742,-4.1440487,3.6888044
had,-1.3185222,1.2600446,1.2500767
i,-10.597251,0.5551811,0.903844
which,1.6885355,-0.226423,3.320337
will,-2.7804685,0.93047976,-1.5074726
their,-2.5692644,-3.3331785,3.4148915
or,-1.9997853,-2.052231,1.5776982
its,1.7433109,-0.19462766,3.1737452
one,-2.061144,-0.9455546,2.7158675
after,0.39656064,3.532803,4.468224
new,0.9935677,0.29413134,3.1598163
been,-1.3444895,0.861119,1.2037561
also,-0.079777494,0.52913606,1.6117313
we,-9.66873,-0.80660874,1.3112055
would,-3.8380644,0.59568024,-0.9063166
two,-0.776059,0.113357715,11.680946
more,-2.9736824,-2.7526755,2.7172177
first,-0.7034717,2.3952432,5.4846625
about,-4.1632767,-1.8630517,2.0541377
up,-3.025554,0.5959534,4.6331115
when,-2.5789561,2.5535553,2.7807248
year,1.4375309,2.753938,5.1298676
there,-4.1288743,-0.88086003,1.2991025
all,-2.1263824,-1.9528167,2.699278
out,-3.7781198,0.77599317,4.1924086
she,-6.6985435,5.9805713,1.2362603
other,-0.87617177,-4.0587044,3.198612
people,-4.1811943,-3.302373,2.9963484
n't,-9.766347,-0.21388467,0.9247884
her,-6.7932816,5.9755607,1.3073944
percent,-4.264745,-11.922072,-1.0506097
than,-3.2234595,-2.4596007,2.6234963
over,-1.1134778,0.79133457,4.269528
into,-1.5828614,-0.1490479,5.1368775
last,0.5481238,3.2975824,5.034128
some,-1.7123492,-3.9577837,3.2225661
government,1.8429133,-3.3476634,-7.71249
time,-2.5725653,0.025947107,2.8281739
you,-10.787334,1.0321453,1.0381465
years,0.53761697,1.9951457,4.012236
if,-4.9885216,0.59738594,-0.83387077
no,-4.281372,-0.48535606,-0.061109025
world,7.298297,-0.45322844,1.0323876
can,-6.0087843,-1.3105717,1.4597402
three,-0.7524594,0.0654275,11.649476
do,-9.739256,-0.379446,0.91192156
president,5.244001,6.231141,-4.7007446
only,-2.179718,-1.3955413,2.4679513
state,4.6407714,3.387357,-2.833195
million,-2.64711,-9.188655,-9.020676
could,-4.682179,0.22575484,-0.2645316
us,9.588909,-5.188961,-0.23663864
most,-1.217233,-3.107234,3.0019717
against,4.795904,-0.42495248,-3.4151168
u.s.,9.590671,-5.177013,-0.23409167
so,-5.4091067,-0.4062742,1.194311
them,-3.023216,-4.170836,3.5154104
what,-8.278854,-0.036609687,0.0254155
him,-6.2844095,5.0639954,2.2403367
united,9.6438675,0.04679738,3.316242
during,0.7085583,2.935724,3.9747503
before,-0.3749864,3.1486816,4.9660907
may,-1.7625792,-0.7777395,0.8314045
since,0.80922884,2.179128,4.0326395
many,-1.3001996,-3.9833765,3.3665032
while,-1.4935106,0.44300684,3.6867797
where,3.8670647,-1.6518428,6.862162
states,9.61799,0.027082026,3.34479
because,-4.80361,-0.20919691,0.36168444
now,-3.7296185,0.20575336,1.9159133
city,5.8723187,-0.7810537,6.6184936
made,-0.56914335,0.501876,2.034957
like,-7.576328,0.22061071,2.3569221
between,1.7397293,-0.4563083,5.1601863
did,-4.989129,0.7962631,0.3465684
just,-4.4278655,0.44473502,3.3174329
national,5.3350086,2.8261008,-2.1503224
day,0.47020832,3.0270534,6.2345867
country,8.660877,-0.59601766,1.7052557
under,1.1187611,0.594278,2.253828
such,0.33293912,-4.154817,1.5432405
second,-1.6624675,2.9048378,9.219358
then,-2.5855274,2.4928591,2.7969365
company,3.0260494,-11.701766,-3.3050292
group,5.6110635,-0.5680338,-1.8081177
any,-4.320225,-0.460887,-0.64351994
through,-1.3841306,-0.11788669,5.1056924
china,11.64039,-1.4061857,0.68425
four,-0.740981,0.042016894,11.639772
being,-1.6542226,0.6697462,1.2369455
down,-3.17585,0.6866459,4.870379
war,10.435838,0.06263015,-3.393144
back,-3.7525425,1.0139713,4.3507667
off,-3.4761863,0.9535268,4.8890038
south,8.754988,-1.2036775,6.286032
american,8.710681,0.07569931,0.254044
minister,4.400738,6.31166,-5.9090877
police,-3.3835058,0.7264604,-10.642142
well,-0.55353916,-0.3034139,2.2145326
including,2.2191398,-4.587069,1.8373305
team,-0.7700506,9.528441,9.00943
international,6.783924,0.9897779,-1.4251274
week,1.10862,4.035111,6.0193906
officials,-1.8974314,5.9143977,-8.381129
still,-4.251788,-0.5744068,1.370823
both,-0.058919065,-0.50096905,1.678003
even,-5.2885566,-0.50895107,1.1609601
high,-0.5825636,-0.9104662,3.638749
part,1.9336568,-0.2800905,3.2381594
told,2.1241128,8.072654,-5.1243777
those,-2.150012,-3.968039,3.0853593
end,1.1681443,1.3647169,6.235051
former,5.1327167,5.829104,-2.7123234
these,-1.00466,-4.4420958,2.576964
make,-5.8059335,-0.54846704,1.755765
billion,-2.7786205,-9.293177,-9.03766
work,-0.44480652,1.0261399,2.513115
our,-8.385016,-1.4785634,2.1210992
home,-2.0444674,2.1848853,4.3525543
school,4.109758,6.407662,2.6739938
party,6.5974183,3.4579203,-6.059668
house,3.338302,3.5418,-2.2537978
old,-7.6609855,6.0483365,2.5941813
later,0.017258685,2.9878013,2.3218594
get,-6.4701457,0.54407585,2.5449266
another,-0.046427492,0.17179646,3.8179781
tuesday,1.4611392,4.990498,6.5507164
news,-0.24290042,8.471172,-3.6926215
long,-1.6078442,-0.29773223,3.7959065
five,-0.7518796,0.055618998,11.636828
called,1.716125,2.4751887,-0.93879783
wednesday,1.4477646,4.9964075,6.560943
military,-1.5755309,-2.2518127,-10.481563
way,-5.644593,-0.30994412,2.5438068
used,2.204844,-6.739842,1.278654
much,-5.2047467,-0.8559693,1.2260796
next,0.28676635,2.422824,6.5542374
monday,1.4762274,4.9770303,6.5721045
thursday,1.4615887,4.992897,6.560585
friday,1.4816856,4.936995,6.592648
game,-0.63427705,8.78356,8.036661
here,-4.7602205,1.4877652,1.5980983
should,-3.9768355,0.37658575,-1.8746381
take,-2.9164948,0.8488707,-1.2869235
very,-7.0966277,-1.8663058,0.63161755
my,-10.797183,1.0229238,0.90617585
north,8.552009,-1.379175,6.372099
security,1.1976149,-3.2578793,-8.571327
season,-0.03514866,8.788669,7.59806
york,6.0955687,6.2706914,6.417302
how,-8.176785,-0.1297193,0.28507054
public,3.942255,-7.6240892,-4.9657803
early,0.6195143,3.1087081,3.8500993
according,0.22259106,6.535891,-4.8579807
several,0.09803542,-4.325336,3.4164486
court,-2.0025086,2.88573,-8.967963
say,-6.9174275,0.364451,-1.3283309
around,3.6232297,-2.0697634,6.9861875
foreign,3.5348294,5.598248,-7.949574
until,-2.0055804,3.4099536,2.692371
set,-0.29271546,0.01903072,4.9108253
political,6.5631657,0.093724355,-6.3009086
says,-7.101969,0.6614519,-3.2157166
market,-1.3330047,-11.632319,-3.3813882
however,-1.2617491,-0.6476855,0.836938
family,-6.853845,7.275189,-0.17298609
life,-7.100547,6.5990596,0.13293551
same,-2.008514,-1.1683477,2.1214528
general,4.565969,6.4514556,-3.7681804
left,-2.9462278,2.6991534,4.582624
good,-8.158905,-0.79043746,2.014819
top,-0.038345654,0.65428305,13.146797
university,4.308466,6.181238,2.1451285
going,-6.593384,0.4062267,2.5560827
number,-1.8347645,-2.8120897,2.653543
major,2.0750844,-0.06808297,1.3109516
known,2.7828038,3.3760986,0.32649705
points,-2.686225,2.1163204,10.661374
won,-1.6297855,5.2548,10.242981
six,-0.74190736,0.057000436,11.6215725
month,1.2124928,3.6891606,5.4009376
dollars,-2.7810633,-9.300741,-9.038649
bank,-0.39637598,-11.354231,-6.7986717
iraq,0.8962152,-2.0793958,-11.160297
use,2.151952,-6.7225885,0.99557894
members,4.661242,3.5067487,-5.288172
each,-1.8292525,-1.7946888,2.6231127
area,6.4195232,-1.5407114,6.5775466
found,-3.3990762,4.274885,-4.042282
official,0.9108396,7.140096,-5.8876452
sunday,1.1442577,4.7310815,7.07927
place,-0.2980829,0.24105403,5.6058064
go,-6.2897043,0.6862598,2.496367
based,5.714208,-0.6435629,-1.2760867
among,-0.610974,-3.3642137,3.3347733
third,-1.6681821,2.873634,9.231152
times,-1.1519078,1.3991005,3.588049
took,-1.558666,2.8537796,4.343718
right,-5.545112,-0.131336,3.8587427
days,0.46877748,3.259866,5.8334575
local,6.510335,-1.3435725,2.7680945
economic,-5.2779646,-7.8213797,-4.20201
countries,13.080358,0.19099951,1.253315
see,-7.0449085,0.24553604,0.7025998
best,-2.139528,9.547059,6.670271
report,0.15548357,6.5366926,-5.0275373
killed,-4.275012,-1.4437226,-11.789985
held,0.61354184,1.4312699,4.878881
business,1.9316876,-10.159668,-2.791206
west,7.67263,-1.2051286,6.3752537
does,-8.259625,1.4001513,-0.8180935
own,-1.1836983,-0.5988627,2.5146954
came,-1.6146227,2.7547822,4.413703
law,-1.185091,0.77266055,-8.103578
months,0.915473,3.3541505,5.308841
women,-7.8038125,9.433164,2.6302297
power,6.264449,-2.2614596,-1.207134
think,-9.149021,0.19339053,0.9019241
service,4.1662164,-8.3687935,-3.5930352
children,-7.421152,7.6736155,-0.096666545
bush,9.641526,5.633344,-5.5270767
show,-4.089152,7.666498,2.674846
help,-1.8055294,-1.7679536,-3.194
chief,4.434965,7.3321834,-4.2963796
saturday,1.1446798,4.7837253,7.06324
system,3.5480118,-7.6055274,-0.5988651
john,4.328753,10.676602,0.11361802
support,5.0596533,0.6268851,-5.632976
series,-1.134077,7.110601,5.6160474
play,-1.0884943,9.392399,7.7279377
office,3.8194873,3.8236344,-2.7724996
following,1.6932166,2.6680987,3.57072
me,-10.528219,1.1121407,0.8000541
meeting,5.7050657,-0.2845646,-9.048449
expected,1.7942206,0.44563696,-1.8541448
late,0.65500426,3.509087,4.0587573
washington,9.099733,6.7797794,6.7434855
games,-0.61851335,8.556658,8.353477
european,11.708104,1.7898954,0.7684047
league,0.035266392,9.115044,9.219008
reported,-0.065089755,6.496166,-4.8442717
final,-2.7318416,4.1031623,9.396639
added,-1.1892917,2.9220288,-3.6163347
without,-3.1571035,-0.6313472,-0.4678297
british,9.722943,1.2555773,-0.51325357
white,-7.2739463,2.836198,7.849746
history,4.666836,1.3297287,2.1400113
man,-7.7902746,6.0615983,2.289395
men,-7.6611624,9.481094,2.5873203
became,2.6732755,2.5871222,0.82879317
want,-10.03744,-0.5170899,0.8563606
march,2.4704807,4.4101987,4.234032
case,-3.1544049,3.562214,-8.539384
few,-1.6456305,-3.925873,3.2889345
run,-1.8867491,0.69777536,6.202809
money,-1.0474136,-8.455791,-7.55636
began,-0.27749738,3.5532267,3.586556
open,-0.24839123,0.26534316,5.6980934
name,-0.80784374,5.647364,-1.6917619
trade,0.15461402,-9.12768,-1.9861706
center,6.393173,2.890708,4.9794316
israel,1.7504828,-1.3965796,-12.201801
oil,-0.9255056,-11.327882,-0.40600902
too,-6.75019,-0.6759235,1.167212
al,-0.72895706,0.82244843,-12.911883
