,x,y,z
Digit 2,-1.3228594,0.57597,-0.78462356
Digit 7,0.829826,1.3771495,0.1806492
Digit 1,-0.0095545985,1.5698712,-1.0622486
Digit 3,-1.0298996,-0.6477008,-0.23316589
Digit 5,-0.37399572,-0.8353708,-0.105297655
Digit 3,-0.6599744,-0.8035886,-0.33090898
Digit 8,-0.623856,-0.14599569,-0.053772993
Digit 6,-0.023185039,-1.5217859,0.95548624
Digit 7,1.3896791,1.0845414,0.06425841
Digit 0,0.29944828,-2.040334,-0.41955665
Digit 3,-0.494598,-0.28285792,-0.4465858
Digit 3,-1.012876,-0.5033249,-0.065456904
Digit 1,-0.6979535,1.9203583,-0.34452948
Digit 2,-1.1714808,0.60470134,-0.60910726
Digit 1,-0.77879286,1.8899943,-0.15014724
Digit 0,0.221843,-2.0557923,-0.5085387
Digit 0,0.25665298,-2.0259411,-0.3675996
Digit 3,-1.0241793,-0.55145603,-0.16418178
Digit 9,1.2034954,0.004543694,0.28438833
Digit 0,0.25173426,-2.1055875,-0.5047081
Digit 0,0.17735626,-2.0281188,-0.2518116
Digit 7,0.5391698,1.4225116,0.38459396
Digit 6,0.1752153,-1.7868125,1.0124395
Digit 7,1.0998514,1.370716,0.21097952
Digit 7,0.9127893,1.4977374,0.24191295
Digit 7,0.9040891,1.4289839,0.16904087
Digit 0,0.147597,-2.1532757,-0.5520073
Digit 8,-0.6395329,-0.7693228,-0.39996114
Digit 2,0.025236947,0.3471861,0.18983112
Digit 0,0.13606642,-2.1406217,-0.54911184
Digit 1,0.34376577,1.0606863,-1.1784847
Digit 3,-0.64297926,-0.7711636,-0.38754252
Digit 7,0.4708022,1.3308895,0.3530072
Digit 1,0.28114465,1.2299527,-1.2449766
Digit 3,-0.9474161,-0.76693135,-0.35635853
Digit 2,-1.0354818,0.28372592,-0.65677506
Digit 3,-0.8253259,-0.7341247,-0.4258592
Digit 0,0.16761312,-2.1393156,-0.5470306
Digit 0,-0.07151072,-1.8716191,-0.34246543
Digit 7,1.2974132,0.93645614,0.012618603
Digit 5,-0.45835564,-0.91624594,0.1480248
Digit 3,-0.61576885,-0.675204,-0.39934948
Digit 8,-0.57650924,-0.8333576,-0.34128174
Digit 9,0.9765319,0.3247091,0.3009388
Digit 6,-0.17837527,-1.2190602,0.8179975
Digit 3,-0.6398387,-0.8643545,-0.38427022
Digit 7,-0.23539096,1.670021,-0.59547865
Digit 4,1.1837977,-0.20422882,0.38016677
Digit 4,0.6580897,0.6889615,0.7001887
Digit 8,-0.7049871,0.29241312,0.3558474
Digit 6,0.02615959,-1.6091104,0.991538
Digit 4,0.9297086,0.39635938,0.24982814
Digit 3,-0.7627703,-0.80230856,-0.41162133
Digit 5,-0.461819,-0.8539221,0.12813336
Digit 7,1.1681032,1.4405757,0.17536518
Digit 8,-0.63291085,-0.083947934,-0.048269723
Digit 4,0.5049806,0.8321109,0.78862786
Digit 9,1.0382438,0.27607024,0.17430179
Digit 7,0.72903043,1.2459229,-0.07663483
Digit 9,0.78032,0.76567364,0.5416057
Digit 8,-0.46440205,0.75282365,0.2954235
Digit 0,0.109413415,-1.9071941,-0.44963878
Digit 2,-1.2008144,0.61359614,-0.78941536
Digit 9,-0.19576436,1.3002787,-0.008339929
Digit 5,-0.4090268,-0.9018765,0.079790115
Digit 6,-0.003424246,-1.6640301,0.75381595
Digit 7,0.5589295,1.3986939,0.3598849
Digit 4,0.374299,0.93438053,0.71908003
Digit 2,-1.3645452,0.617876,-0.79151
Digit 9,0.5305089,-1.498388,-0.187086
Digit 7,1.4251099,1.2578626,0.056596294
Digit 9,0.5616656,0.9204091,0.55640393
Digit 6,0.4219758,-1.9019473,0.81299514
Digit 3,-0.982589,-0.6591131,-0.32673472
Digit 9,-0.13191977,0.9709718,0.35114563
