"x","y"
"1972.0804678508832","20.948163173315322"
"1972.1927798532201","21.397561227556167"
"1972.1928328902368","20.86645443618059"
"1972.3051693711968","21.07072627901735"
"1972.40815093838","21.193289384719407"
"1972.4550152622146","20.70303696191121"
"1972.5298586521988","21.315852490421463"
"1972.5673680622567","20.74389133047856"
"1972.64971088639","21.26682724814063"
"1972.7171568364874","20.948163173315322"
"1972.7620506311664","21.43841559612352"
"1972.8294892376769","21.193289384719407"
"1972.8668833942181","21.775464136804146"
"1972.9417971602434","21.683541807527575"
"1972.9491994958546","22.56599616858236"
"1973.0165120374563","23.583269945909393"
"1973.0353299789283","22.664046653144"
"1973.0913554274405","24.196085474419647"
"1973.1288872762361","23.39942528735631"
"1973.166107022588","25.728124295695267"
"1973.1661804584571","24.992745661482957"
"1973.2034940395308","26.381794192772873"
"1973.2037673841548","23.644551498760393"
"1973.2127693977825","27.260163116970915"
"1973.2130570216034","24.379930132972703"
"1973.2406383101281","29.466299019607817"
"1973.2407260251941","28.587930095409774"
"1973.2407913015222","27.934260198332197"
"1973.2597377557652","25.728124295695267"
"1973.2779988085626","30.38552231237321"
"1973.2783904665314","26.463502929907577"
"1973.2853913527244","31.366027157989606"
"1973.2970248183303","27.38272622267297"
"1973.3152675121605","32.22396889790397"
"1973.3155979735718","28.91476504394859"
"1973.315671409441","28.17938640973628"
"1973.322672295634","33.08191063781834"
"1973.3404968129869","29.60928930959355"
"1973.3525606943815","33.81728927203062"
"1973.3528789164811","30.630648523777296"
"1973.3599630299927","34.699743633085404"
"1973.3777899952079","31.202609683720226"
"1973.3901843380138","32.101405792201916"
"1973.3991741123298","35.83958051611447"
"1973.415066858347","32.95934753211628"
"1973.4274408023002","34.062415483434734"
"1973.4365407304201","36.69752225602883"
"1973.452351881027","34.634376643377635"
"1973.4834478918451","35.77829896326344"
"1973.5019720898404","37.800590207347284"
"1973.5395284172591","36.75880380887986"
"1973.5769072746607","37.49418244309217"
"1973.5842998188227","38.474687288708566"
"1973.6138618359296","42.478415408308905"
"1973.6139352717987","41.743036774096595"
"1973.6140087076678","41.007658139884285"
"1973.614082143537","40.272279505672"
"1973.614155579406","39.53690087145969"
"1973.6212527481832","43.475262001352235"
"1973.6505144941807","50.485871647509555"
"1973.6505879300498","49.750493013297245"
"1973.650661365919","49.01511437908496"
"1973.650734801788","48.27973574487265"
"1973.6508082376572","47.54435711066034"
"1973.6508816735263","46.80897847644803"
"1973.6509551093957","46.07359984223572"
"1973.6510285452648","45.33822120802341"
