,x,y,z
the,-4.0481644,3.4598982,-3.3452337
and,-3.1962552,2.388929,-1.9617138
to,1.6201295,10.03963,-2.9161255
of,-4.1399817,3.379417,-3.1320095
a,-2.2621636,5.623427,-5.673538
in,-4.292592,2.8137658,-2.7016172
is,-1.2983084,5.733379,-3.9929662
for,-4.057347,4.061047,-1.7812053
i,5.368315,6.1160865,-4.49809
that,-0.9864079,4.847921,-3.4218998
you,1.4312274,9.38922,-4.1833563
it,-0.059729893,4.5769463,-3.8283
on,-1.285931,0.2861574,-2.3451822
with,-3.2044363,2.3815794,-1.9464831
this,-0.6680257,4.813713,-4.9312654
by,-3.003396,1.3788171,-0.47669613
are,-5.525848,7.8525596,-3.8242695
at,10.955916,5.4898496,-6.014026
as,-2.5417867,4.4081044,-2.678843
be,0.03762026,8.138476,-1.7584066
from,-2.7328646,0.9329852,-0.83926684
have,4.6518173,7.807405,-2.2283738
was,7.114557,7.2210727,-2.7007213
or,-1.263924,9.1392765,-3.756259
your,0.83266425,10.268727,-5.030003
not,0.21857853,7.7660813,-2.1303604
we,4.301459,8.503381,-3.036701
but,0.45587444,4.5528555,-2.3814638
all,-3.860601,7.5912013,-4.063664
will,1.3157073,9.640786,-2.3989537
an,-2.2138438,5.6753836,-5.7387652
my,5.9837646,6.8599834,-5.0443397
can,1.466338,9.344211,-3.6222847
they,4.1469336,8.086767,-2.5365834
n't,2.841056,6.2401104,-3.8274732
do,2.6098456,6.9704857,-4.220393
he,2.4988708,10.345315,-12.983969
more,-2.9983087,5.065569,-0.6894879
if,0.7502268,7.636001,-3.0145833
one,-2.5344539,5.2109084,-4.6172814
has,8.31013,7.0103474,-1.966884
so,0.82428503,3.9440625,-2.7716405
about,1.2658378,5.481199,-6.41863
new,-4.1700363,6.4459796,-10.493493
what,2.2059088,5.733438,-6.1611943
his,1.9430457,10.515668,-13.102595
there,-0.233172,5.213359,-2.6172605
up,-2.1227455,-0.5248013,-2.8324797
out,-1.8038808,-0.5036436,-2.809885
their,-0.001486348,10.369912,-6.5934367
our,0.79235935,10.693797,-6.7619605
like,1.1736591,5.229698,-4.1334715
when,10.018126,3.3795006,-1.1303833
just,1.0285437,3.6275022,-3.9110858
time,12.311339,3.8439987,-1.2528389
me,5.3596835,6.791153,-5.299546
which,-1.7726566,4.6799893,-3.2206285
who,0.64908534,-0.5083055,-10.301392
no,-1.0604762,7.497343,-3.3696253
would,2.614608,7.420957,-2.231912
some,-4.7238793,6.702204,-5.525769
get,2.8852742,9.587817,-4.578676
also,-2.0603464,4.4727244,-2.8585808
other,-4.087863,8.311198,-3.8306968
how,2.0363612,6.1449184,-6.207541
may,0.15761368,9.170075,-1.466936
had,6.695987,7.330478,-2.6190596
am,11.621156,5.935216,-9.738833
been,8.125791,6.702567,-1.7311549
her,3.201134,11.017266,-13.2843485
were,6.098238,7.9883394,-2.1350713
them,0.4452404,8.79205,-6.099431
people,-5.0172048,7.134632,-1.9033762
she,3.1637986,10.845996,-13.130769
any,-1.2160479,8.7560835,-3.7112143
now,10.282984,5.321765,-2.73963
only,-1.2976452,6.0212297,-2.5626624
pm,11.776042,5.9678073,-9.919429
first,13.645947,-1.1446613,-1.3744028
than,-2.6195676,5.360186,-0.48640087
good,1.6946028,-2.3739746,4.7665634
into,-2.025657,-0.39039475,-1.181512
its,-3.4246907,3.6584048,-4.115066
these,-4.7548027,7.274888,-3.7388847
us,1.9130286,10.737235,-7.026552
see,5.924116,10.90535,-5.1062098
here,5.8785276,10.896254,-5.027742
make,1.8747743,8.688429,-5.133962
