,x,y,z
the,-0.1073543,-0.5044163,1.1903203
and,-0.13090187,-0.33437106,1.012866
to,-0.14703463,-0.6993004,1.018431
of,-0.102709256,-0.34117913,1.082569
a,-0.10569564,-0.57744086,1.2981272
in,-0.09921258,-0.34620154,1.0813779
is,-0.10793749,-0.58368474,1.3111724
for,-0.15356849,-0.2661148,0.89754117
i,-0.0997577,-1.1097845,0.8665204
that,-0.09811322,-0.6259021,1.1131276
you,-0.1830481,-0.7335989,0.9984917
it,-0.07956165,-0.8296102,1.040034
on,-0.11122743,-0.22014529,0.83101404
with,-0.133489,-0.34951937,1.026953
this,-0.10188784,-0.7851346,1.0968086
by,-0.22851348,-0.14326118,0.7987502
are,-0.28424996,-0.6566765,1.0018167
at,-0.015675867,-0.2777432,0.85812694
as,-0.100358486,-0.5551723,1.1118869
be,-0.17239045,-0.6188965,1.0493747
from,-0.088363744,-0.266068,0.87030166
have,-0.15262002,-0.77205086,1.0312492
was,0.02287153,-1.0005286,1.0600774
or,-0.20707776,-0.58733076,1.0612628
your,-0.18601201,-0.7428791,1.024583
not,-0.18585959,-0.64392453,1.0400906
we,-0.067599215,-0.8081981,0.911149
but,-0.06854378,-0.86932653,0.9355969
all,-0.2869252,-0.67119956,0.99923515
will,-0.14583604,-0.6800718,1.017607
an,-0.10698783,-0.5760256,1.3046687
my,-0.065546036,-0.9955013,0.87391114
can,-0.18922497,-0.6965927,0.98965716
they,-0.13751718,-0.7836938,1.0024537
n't,-0.16166271,-1.0835232,0.84739137
do,-0.16505425,-0.95310324,0.7824887
he,-0.07935766,-1.3525811,0.8321317
more,-0.31350872,-0.7279701,0.9753002
if,-0.20109941,-0.655061,0.9743572
one,-0.065857835,-0.54142725,0.9996616
has,-0.09366971,-0.58331645,1.1617959
so,-0.054768495,-0.88488096,0.93990403
about,-0.39333645,-0.76330096,0.9456974
new,-0.089008175,-0.27436608,0.8470813
what,-0.24442041,-0.9622757,0.9276277
his,-0.077235386,-1.3785738,0.83217794
there,-0.04656908,-0.81231534,0.9443672
up,0.27578834,-0.500313,0.97106236
out,0.25549525,-0.5353323,0.9524988
their,-0.1605416,-0.583358,0.812516
our,-0.15547426,-0.64926577,0.9946621
like,-0.10231733,-0.98757815,0.87529063
when,0.06227518,-0.7611818,0.7837973
just,-0.032841712,-0.91618264,0.9029502
time,0.20887557,-0.33002093,0.7325503
me,-0.10353228,-0.9941647,0.82171464
which,-0.106525235,-0.5204111,1.1822081
who,-0.062770195,-0.78764546,1.0512508
no,-0.19332856,-0.65027314,1.0409706
would,-0.12163862,-0.75896865,0.8940836
some,-0.10507165,-0.8185373,0.93961436
get,-0.08858862,-0.7990506,0.9295983
also,-0.10070532,-0.5236348,1.0311229
other,-0.29933724,-0.6177994,0.9839101
how,-0.245581,-0.94818956,0.92517996
may,-0.21737432,-0.18247151,0.841542
had,0.029124137,-0.96617496,1.0549624
am,-0.95545834,2.8405342,0.9894346
been,0.019690357,-0.8958368,1.0378153
her,-0.08265233,-1.4384128,0.8375935
were,0.07164977,-0.9861848,1.1778845
them,-0.12897754,-0.78860545,1.0124462
people,-0.28834248,-0.71169853,0.97749746
she,-0.07905519,-1.4269147,0.8469605
any,-0.20037247,-0.5995226,1.0516677
now,-0.006574141,-0.8703552,0.8848349
only,-0.074806854,-0.49739465,0.90991443
pm,-0.95306283,2.905916,0.9948758
first,0.11298693,-0.54285866,0.61797774
than,0.08788855,0.01133325,0.28944185
good,-0.09167866,-0.85691726,0.7683109
into,0.19539146,-0.49127257,1.0392537
its,-0.1097378,-0.53477645,1.2393095
these,-0.28578976,-0.6681037,0.9788398
us,-0.090757445,-0.7686977,0.9021736
see,-0.49956673,-0.73691684,0.84696466
here,-0.5572178,-0.7079892,0.8082456
make,-0.1054425,-0.7529567,0.7890158
home,-0.0608706,-0.32500407,0.7869776
very,-0.105779424,-0.85563904,0.8504508
over,0.17920929,-0.49986136,0.96745974
most,-0.2358917,-0.5501174,0.9377684
then,0.10650849,-0.7721889,0.7667379
know,-0.2076551,-1.0905105,0.78859484
said,-0.57019997,-1.0664816,-0.81725824
after,0.31310287,-0.8537785,0.7673891
well,-0.10137198,-0.8386591,0.8672396
use,-0.34891948,-0.090161555,0.8292946
two,0.19167979,-1.1056105,1.4199831
did,-0.12922224,-1.1856413,0.803915
could,-0.0792824,-0.79081905,0.8467504
day,0.5048649,-0.6528352,1.085352
great,-0.059140824,-0.73901683,0.65794694
free,-0.5505102,0.55523103,0.56903523
many,-0.2623701,-0.6234428,0.9751002
back,0.48737666,-0.34356156,0.8925318
way,0.010641771,-0.7261278,0.944491
work,-0.059275147,-0.75824374,0.70358735
because,-0.07421415,-0.86674255,0.9187207
best,-0.096035615,-0.70522404,0.69095933
should,-0.24079755,-0.56623966,0.7312211
