,x,y,z
the,2.5396805,3.2017043,5.276456
of,2.2863755,2.7512646,5.8686814
to,-6.2050104,-7.1125736,-9.547033
and,-2.0844164,3.8546448,5.57204
in,2.6679595,4.1466203,7.065179
a,1.0671433,0.16346209,3.7166386
for,0.16823564,2.195784,3.4104
that,-6.3230267,-2.495267,-0.05708212
on,0.77660537,4.399802,5.475268
is,-4.0320287,0.5397763,1.5732769
was,-6.0780134,6.0538473,-0.92712444
said,-7.120125,7.9067583,-12.080419
with,-1.9724759,3.7672899,6.554852
he,-5.633425,7.4389205,1.2593966
as,-1.4327303,3.4782293,3.147465
it,-5.1626368,-1.0044931,1.4671122
by,-0.94639313,5.6676936,2.0248811
at,2.877347,5.649511,7.791062
from,-2.1654818,5.8771067,6.0181594
his,-3.9690642,9.367971,2.294307
an,1.1421686,0.7833221,3.661376
be,-6.402109,-0.7426175,-0.7358085
has,-3.024631,4.1453395,0.86372465
are,-3.4032223,-3.583632,8.941745
have,-5.683663,-1.5553138,8.79454
but,-7.3970227,-2.1196525,1.041412
were,-5.4872303,0.09690374,9.716103
not,-6.704507,-1.6485121,-1.3874917
this,-4.877509,-0.77398276,2.5354729
who,-0.75144464,17.477522,9.491779
they,-6.8151426,-2.3733008,9.271259
had,-5.2328143,4.066743,-1.2291682
i,-18.880795,-10.830606,-5.391435
which,4.138518,2.431019,4.561455
will,-8.322462,-5.9590044,-9.314656
their,0.7279571,-3.5104873,2.0242636
or,-2.379918,-4.618838,2.806703
its,3.4157197,2.1696463,3.2742183
one,-1.2336388,-0.690625,3.4044616
after,-11.391284,8.024842,-3.2428296
new,0.9310229,3.805768,3.6450458
been,-4.862298,3.9495952,0.33550823
also,-1.3378689,3.8413455,2.0523663
we,-16.174818,-10.837162,-6.3400235
would,-9.100891,-7.2122087,-8.380902
two,-13.643349,17.416742,2.69968
more,-8.444409,-1.0943192,6.6277604
first,-19.411356,12.293042,4.6330113
about,-10.888562,-2.9490407,6.6638713
up,-6.615357,5.9557595,5.0630593
when,-9.728102,6.413075,-1.4074278
year,-13.116049,13.159867,-5.7955256
there,-6.391695,-1.5352108,3.165474
all,-5.1988797,-3.3549094,7.4640794
out,-8.566225,5.060751,4.500498
she,-4.4094524,11.712013,1.7373878
other,-1.8804563,-3.211584,10.089154
people,-8.903311,-0.22832191,9.298794
n't,-16.265726,-9.992768,-7.882148
her,-3.9732077,11.097553,2.4102252
percent,-13.274819,-24.328945,-0.021748766
than,-9.118814,-0.8089478,6.5660677
over,-3.097683,5.9130807,6.958104
into,-8.532507,4.8367825,7.0808663
last,-12.927639,11.063053,-5.665641
some,-3.8832245,-1.4250851,8.676131
government,9.845732,6.3192887,-7.588619
time,-5.728779,0.9832862,3.8489451
you,-18.553717,-10.099079,-7.595125
years,-12.860877,13.248283,-3.7702541
if,-10.9833355,-9.005795,-9.168541
no,-4.8177724,-2.7602592,-0.16152744
world,15.649446,10.043717,1.8518319
can,-8.834355,-9.773138,-9.174924
three,-14.384242,16.630013,2.2399402
do,-16.60051,-9.720578,-8.53456
president,-2.2069774,20.231358,-8.849673
only,-2.1749508,-0.88679755,2.5034065
state,10.878898,10.179097,-1.2250324
million,-1.8083028,-23.6103,-0.008573719
could,-9.561416,-7.7662416,-7.4421563
us,13.441667,9.558568,-4.1320114
most,-0.69425064,-1.8399705,7.2721148
against,-0.30348495,11.241333,-22.642702
u.s.,13.567174,9.666293,-3.9263484
so,-8.04545,-4.1520863,2.4124746
them,-7.069953,-3.3004582,9.720433
what,-14.71838,-6.4856668,-4.396852
him,-6.261796,9.234554,2.009782
united,15.226564,10.813784,-1.7463436
during,-14.136532,11.167329,-2.563873
before,-10.651546,6.97999,-2.5708702
may,-10.945286,-13.976462,-12.325119
since,-13.807069,12.351559,-3.3970616
many,-2.645242,-1.7364919,8.897726
while,-3.2963345,4.437691,5.2138886
where,9.66705,2.6625888,12.104148
states,15.095791,10.741147,-1.8149155
because,-6.797277,-3.1610954,1.3336315
now,-7.716945,0.40770265,1.8403966
city,12.966452,5.439351,12.27706
made,-2.2282348,2.2198927,1.3119922
like,-8.114607,-5.3581376,5.043884
between,-1.0951105,3.9597638,7.9315367
did,-7.9905095,-1.5481508,-2.6214147
just,-13.603412,-0.69782865,3.9052744
national,9.838945,9.431589,-1.7770524
day,-15.6674185,11.3632965,-8.443492
country,12.890676,10.028303,0.62885284
under,-2.2099342,5.645005,3.3553045
such,-1.109966,-5.0598454,9.40562
second,-19.715897,12.111025,5.703429
then,-9.588843,5.4188848,-0.77702403
company,-2.1882193,-27.867908,8.904779
group,6.5800934,4.436668,-1.6504936
any,-4.478806,-2.5574825,-1.0804785
through,-8.457397,4.6518893,7.5019712
china,16.456669,21.224031,-6.4785323
four,-14.764055,17.014221,3.4862711
being,-5.228532,4.5498834,0.7701736
down,-6.8220224,6.4875264,4.976306
war,12.446571,11.07958,-22.210629
back,-8.858801,5.7497034,3.1612132
off,-8.900377,6.758211,4.741182
south,19.574131,7.4725857,11.694456
american,12.627325,13.770953,1.274299
minister,-1.869283,16.399569,-11.613207
police,9.865584,1.2292451,-18.686325
well,-1.9699283,2.5812204,4.3164234
including,0.5467378,-3.6735787,11.266252
team,-4.313829,14.777655,22.072296
international,10.210393,7.3250375,-1.0017909
week,-13.625392,10.934256,-7.939176
officials,7.9956307,3.1723351,-17.723213
still,-7.7199984,-0.6859832,1.9560184
both,-1.7024472,2.4211957,6.0794086
even,-8.1308775,-3.1064644,2.5715604
high,-5.782954,-19.147377,-4.301132
part,4.0458603,2.2027028,5.3683133
told,-6.422964,8.729586,-12.804942
those,-4.462196,-3.1493914,8.705902
end,-16.855673,6.429783,-6.405673
former,-8.484887,19.930891,4.6194253
these,-3.3969233,-4.648494,9.573244
make,-6.8843184,-8.075976,-7.713961
billion,-2.9022326,-23.925941,0.3935189
work,-7.0199404,1.7789054,13.164213
our,-6.103675,-11.657205,-8.259125
home,8.183347,3.439524,11.551164
school,2.9400144,10.972919,16.672592
party,0.6066813,17.305832,-18.396107
house,11.177898,6.152198,3.6517992
old,-7.075888,11.773756,5.543226
later,-7.70965,6.7296624,-2.3704677
get,-13.471099,-9.532281,-7.3096204
another,-0.07504122,-0.28818095,3.6472442
tuesday,-13.490607,9.744501,-13.217822
news,-0.8191086,2.5566187,27.534306
long,-5.3637805,2.5147107,6.8139935
five,-15.395645,17.510729,2.3014116
called,2.0640547,3.7795317,1.3685182
wednesday,-12.50748,10.405539,-12.817704
military,20.377804,2.1889205,-8.863718
way,-7.30171,-5.457283,1.9930965
used,0.9833362,-13.035633,11.071034
much,-10.250316,-3.3727484,4.6764855
next,-15.043385,5.285563,-7.8437076
monday,-13.532245,10.922208,-13.023895
thursday,-13.1130295,9.84117,-12.043445
friday,-14.1719885,10.272793,-12.249548
game,-9.5673685,14.099336,22.35645
here,-18.394714,-1.8663733,-13.097188
should,-8.765824,-7.6789455,-10.300172
take,-6.9605384,-6.927873,-8.603833
very,-14.874347,-13.534146,1.9593385
my,-20.612242,-11.189544,-6.927112
north,19.29509,6.9035144,12.361032
security,10.973568,5.077954,-9.596348
season,-10.664473,16.650543,23.377483
york,10.610485,27.186176,0.71818954
how,-15.235559,-5.9061327,-5.167953
public,3.6191738,-23.844437,5.336931
early,-13.655211,8.282877,-3.958407
according,5.6067033,6.407413,-10.74781
several,-1.6846339,-3.196048,11.904756
court,3.8228576,3.449724,-25.927637
say,-12.673859,-5.6213484,-5.475011
around,9.714312,1.4345068,11.324272
foreign,-1.0414522,11.282741,-13.563187
until,-10.34739,5.6571407,-4.027641
set,-9.594484,6.4380326,10.313932
political,-3.8802862,17.10266,-20.18529
says,-11.060623,-3.0546198,-6.1808763
market,-6.5490046,-27.24213,-0.75472784
however,-1.7393816,2.4783304,-1.1553274
family,-1.987054,13.295945,6.094096
life,-1.5627214,10.595639,7.688565
same,-3.4391563,-1.0342356,3.6513915
general,-0.7205878,20.929176,-7.4305935
left,-11.050569,5.0379744,2.1542976
good,-16.626795,-12.747328,-0.5600927
top,-13.088747,14.659486,4.9089355
university,2.2389483,9.343595,17.645872
going,-14.769629,-8.997571,-6.636411
number,-2.6428664,-0.16801506,12.607419
major,1.3358663,7.3305316,4.513075
known,2.097204,12.209408,1.4591044
points,-21.123486,9.61614,12.58749
won,-14.64579,11.497899,14.657188
six,-15.281372,15.837398,2.7599094
month,-13.415806,11.4681425,-6.7634583
dollars,-2.7982152,-24.121616,-0.7733336
bank,-1.0209479,-32.638706,0.26996094
iraq,21.049685,7.481593,-10.212623
use,1.4134018,-13.526326,10.390322
members,3.1370952,16.854256,-8.425087
each,-1.632399,-2.939316,3.6933146
area,14.797814,3.2294772,11.777548
found,8.616504,0.5015571,-11.937357
official,6.4445477,5.0721555,-10.041957
sunday,-13.297549,11.709612,-10.980993
place,-9.625557,9.355502,8.650177
go,-14.178521,-8.399671,-7.6336813
based,5.978101,4.070767,0.16995464
among,-1.5078391,-1.2774749,10.210175
third,-19.163706,11.971217,6.4743075
times,-6.6761203,1.4073426,4.7461667
took,-10.786644,8.034785,-0.82672703
right,-5.380913,-4.03861,-3.2790203
days,-15.606897,11.783336,-7.21714
local,11.278312,8.088192,9.186955
economic,-8.336793,-20.62011,-11.728594
countries,17.528416,8.794006,-2.9862852
see,-13.312217,-6.4503593,-8.501218
best,-5.326718,8.429108,16.745878
report,4.9727235,7.3077264,-11.293493
killed,15.201913,-1.442763,-15.222816
held,2.761163,4.14075,9.593998
business,1.1194897,-24.158472,6.6004224
west,17.95126,7.1462765,12.896315
does,-11.60857,-9.448002,-9.574251
own,0.44592845,-3.564441,0.804916
came,-11.498722,8.322869,-1.022665
law,4.557491,4.7216363,-22.101717
months,-14.815598,12.286676,-5.66047
women,-4.4340854,16.295008,13.921839
