,x,y,z
rt,-4.0158644,-1.4842217,-1.9279345
i,6.0453677,-4.3830147,7.639019
a,10.586741,2.4244633,-3.4602778
the,9.148884,-2.3710828,6.8205047
you,5.6577463,-4.470846,8.696851
to,8.478345,-4.1904593,6.644411
me,10.606239,2.4310203,-3.499484
de,2.824786,0.44227192,-8.269757
que,2.173693,0.5821988,-9.938101
and,8.0978985,-2.502391,7.2029433
my,8.193979,-3.024588,7.5140076
no,10.587786,2.4367683,-3.5298424
is,10.0979395,-2.650529,7.2573814
it,5.610032,-3.1004913,7.6012
in,10.011828,-2.2565017,6.6641846
n,-3.9555433,1.7492296,-3.1662652
for,8.147277,-3.4422944,6.502439
of,9.530755,-2.3337874,6.8541303
la,4.1319346,0.38179365,-6.9471664
do,9.176585,-5.3783493,7.2125273
n't,5.536643,-3.1610298,8.684846
that,5.8372703,-3.2618737,8.316019
on,7.300836,-1.4962943,5.820155
y,5.1559043,4.1993747,-7.259062
e,-4.2174153,1.2798012,-5.897037
o,-4.051698,1.2412103,-6.212084
u,-5.0227075,1.9669498,-3.6333306
en,2.9424424,0.49087086,-8.135601
this,6.2189736,-2.7492213,6.6502633
el,3.7864664,3.8880286,-7.7154026
so,4.4675736,-4.2888837,6.803581
be,7.2762427,-3.8145187,8.429904
with,8.093877,-2.1763787,7.074448
just,5.9375033,-3.6554515,7.808163
your,8.320965,-2.9784143,7.859516
like,5.6343994,-3.7680688,7.6716056
have,6.7823977,-2.4806402,8.417828
te,3.2448785,-0.80287415,-9.680284
at,8.143258,-1.5311927,5.605309
love,2.7771955,-8.757271,5.040586
se,2.2153594,0.46217784,-9.800183
are,8.300474,-1.9030068,8.882766
m,-4.176255,1.5244535,-4.0185914
r,-4.534043,1.8996345,-3.753132
if,6.11667,-3.3991454,9.358266
all,7.073432,-2.4119828,6.8387375
b,-4.673331,1.6655148,-3.7591324
not,6.793572,-3.4111967,8.464897
but,5.1354427,-2.9974675,7.826852
we,6.914741,-4.3640037,6.5740223
es,6.4509263,3.9986334,-7.108091
ya,-5.799051,-8.0928755,-2.8644564
follow,1.5057485,-6.9719524,-1.8575647
up,6.1874623,-1.1080348,5.8420734
what,4.707418,-3.2541127,8.888657
get,5.8362594,-1.2679598,6.7076044
lol,-1.4948322,-4.530457,7.264988
un,5.293774,0.39113954,-7.528846
lo,5.947672,2.0847514,-7.056242
when,5.7740817,-2.9652228,8.931685
was,8.963139,-1.1865067,11.536822
one,8.677112,-0.19593646,6.890005
por,0.27098775,2.4464245,-12.324375
si,5.940033,1.6417042,-7.064177
out,6.329842,-1.2670597,6.0125866
mi,3.5897677,2.6585007,-7.4362473
can,7.4098015,-4.0177875,8.72937
he,9.885009,-3.5304878,10.562643
con,4.508905,3.174608,-7.991442
they,7.2758408,-1.8250356,9.100248
now,5.6417212,-2.2160006,6.2251797
go,4.4780674,-0.6497114,5.3181353
para,-0.52472514,1.271335,-15.1933775
los,6.444314,7.8532224,-7.7885923
know,4.6024456,-3.3049164,8.868531
haha,-3.6503217,-6.0762973,-2.223222
good,3.414673,-4.565962,5.646395
tu,4.0553765,0.35116953,-6.836128
back,6.5004854,-2.0402226,5.058473
about,4.881113,-3.5787795,9.010692
new,-2.1738076,2.7769897,1.7793093
as,8.889688,-4.6976395,6.4646487
day,7.2796574,-1.7591009,3.874585
how,4.663037,-3.3653252,8.841327
who,6.495831,-3.5185764,9.629607
will,7.138811,-3.3179705,6.1462035
want,5.9084034,-4.666267,10.363482
people,8.339698,-1.6727037,9.444244
yo,8.488325,2.9413576,-6.8098454
eu,-8.622225,3.5497787,-8.920273
from,8.553681,-2.009623,6.5383515
di,-10.744581,-8.298874,-4.9688363
time,6.2982917,0.03559202,4.326651
s,-4.1493807,1.0027148,-3.988002
aku,-11.076443,-3.048312,-2.1907384
da,-3.9074676,1.2127076,-6.6885223
una,4.5903177,2.99235,-8.055275
got,7.9088926,-1.9398196,11.662078
las,6.497697,7.411638,-7.7482543
more,7.112038,-1.6397008,7.684322
x,-5.657299,0.32210764,-3.7071638
she,6.806008,-5.0338483,9.092706
today,6.802498,-1.7456498,4.143682
k,-4.897096,0.008182204,-5.432434
by,8.819539,-1.9735371,6.334442
or,6.124293,-1.98116,8.282064
too,3.9608376,-4.0518637,6.5963163
le,5.339221,0.04240383,-7.4488664
see,5.377624,-2.9896793,6.5533385
why,4.1352367,-3.402575,9.091607
yg,-11.6693945,-5.4591203,-1.184897
ca,3.8001702,-5.3288646,9.256884
como,0.6518988,1.8516475,-12.064661
her,7.6560454,-5.0410185,9.102989
q,-0.8634078,-2.2304459,-10.13604
need,5.376899,-1.029452,6.8131266
an,-0.48995012,7.2233644,11.792586
na,-1.9038556,-5.878477,-6.7089934
there,5.7103934,-2.2583008,7.8367777
happy,2.7801976,-8.754494,2.8203628
im,0.9956308,-4.9349313,7.586855
mas,-0.56622314,-1.9880912,-10.88323
je,7.3662,-4.428534,-3.8780205
life,8.171746,3.6888304,4.187597
really,4.5187273,-3.4400542,8.308074
make,3.8643615,-0.47084102,6.6635017
yang,-13.797457,-5.7644606,-1.6171061
shit,-0.40998706,-4.6634746,9.003106
think,4.9628487,-2.87476,8.875295
t,-3.9838824,1.589929,-4.166295
não,-10.335439,1.3207664,-10.057249
never,5.2154813,-3.0261571,10.633748
some,6.913604,-0.9459754,7.3142624
oh,-1.124801,-4.914174,3.1964579
