,x,y,z
Digit 2,5.875228,-2.0604157,-8.217037
Digit 7,-1.6475645,8.87056,1.6968291
Digit 1,5.2535114,11.908507,-1.8965272
Digit 3,-0.33981594,-5.854391,-1.7831229
Digit 5,-5.6853743,-4.8266635,3.43746
Digit 3,-1.8352616,-6.3058066,2.9850962
Digit 8,-3.2264717,-0.8067023,-0.34516984
Digit 6,-1.7372828,-9.876394,-5.1291523
Digit 7,-1.2112715,7.5294414,5.899635
Digit 0,-4.280813,-14.210343,2.7307074
Digit 3,-1.4436991,-2.3173962,3.658965
Digit 3,-0.7043525,-3.80082,-2.7676806
Digit 1,2.4041226,15.751349,-0.20182425
Digit 2,3.2414632,0.86005694,-5.844858
Digit 1,1.4575981,17.518661,0.103821464
Digit 0,-1.9754764,-14.800758,1.5095893
Digit 0,-3.3690882,-15.038154,-1.2309316
Digit 3,-0.15609662,-3.9640806,-1.6270232
Digit 9,-2.5473504,1.3910595,7.7621794
Digit 0,-2.5374455,-16.16233,1.1532319
Digit 0,-1.6138309,-15.392784,-4.1007237
Digit 7,0.5235304,9.613388,-0.3955335
Digit 6,-2.905572,-10.807403,-2.5106535
Digit 7,-0.122502565,8.725638,3.370845
Digit 7,0.04472591,10.563624,2.4950395
Digit 7,-1.5991484,9.462379,2.206143
Digit 0,-1.1035146,-16.733145,-0.686827
Digit 8,-1.113413,-6.723954,5.1692247
Digit 2,4.611201,1.1454358,1.5896741
Digit 0,-0.84107035,-16.069067,-0.7187351
Digit 1,7.6235404,9.9376,-0.22065122
Digit 3,-2.178102,-5.59167,3.3196177
Digit 7,0.11807545,9.455986,-1.9400414
Digit 1,7.09236,10.66444,-1.941684
Digit 3,-0.39872625,-7.6942477,0.80943316
Digit 2,1.4450513,-3.2957108,-9.153245
Digit 3,0.8714587,-5.0136147,5.305238
Digit 0,-1.4214464,-16.592335,0.12191989
Digit 0,2.0360947,-12.866475,-2.2683392
Digit 7,-2.6773527,6.770068,6.219979
Digit 5,-5.1996655,-5.224154,-0.25999558
