,x,y,z
rt,-2.8993924,-2.4654355,-3.204414
i,3.1471622,7.7936625,16.237337
a,1.7615615,4.1678815,9.797245
the,8.663162,8.222235,13.828649
you,0.7155574,7.8915405,15.490904
to,5.4076667,2.1116238,11.734895
me,-4.6399302,8.765613,-3.276159
de,-1.5649812,9.636288,-15.858788
que,0.4630677,0.16437116,-12.230917
and,7.427517,8.306476,14.894788
my,6.36979,10.206273,15.929273
no,-4.6373672,8.757119,-3.2809758
is,5.390523,7.4232087,16.28736
it,4.7540956,6.531796,15.809218
in,9.615469,8.023077,13.878219
n,-0.23050265,5.144451,-5.8407335
for,6.58141,8.336498,14.4260845
of,8.731245,8.278135,13.805341
la,3.1768675,14.191643,-11.080879
do,4.3607917,1.8429178,11.030678
n't,2.6933532,6.298004,15.879037
that,4.753908,6.854454,15.737976
on,8.398307,6.503908,12.379422
y,7.005759,10.084583,-12.219063
e,-2.9864068,4.7002044,-6.6320553
o,-3.2480369,4.8928266,-6.833227
u,-1.656637,4.5162497,-4.97192
en,-1.5573213,9.650808,-15.855481
this,5.4281745,7.255277,15.247357
el,7.164282,11.991237,-11.431274
so,-1.6369686,9.441499,17.03275
be,2.1695316,8.367622,18.303093
with,7.512002,8.318246,15.016192
just,3.126873,7.2719636,15.965316
your,6.3049326,10.277328,15.957712
like,2.9688354,7.4973335,15.315309
have,3.555509,6.425953,17.794926
te,2.5111048,10.971097,-15.364446
at,9.007659,6.044219,13.7843485
love,0.34748268,8.167241,15.465472
se,0.59187216,0.6370163,-11.889892
are,3.3231008,9.539243,13.534549
m,-1.2338115,3.7002232,-5.5458765
r,-1.3524011,4.2053666,-5.272744
if,0.7181358,5.521791,17.100098
all,5.8082056,8.676962,12.679253
b,-1.4702284,4.0870333,-5.1733193
not,2.3011935,7.927961,17.928411
but,3.9497206,5.6358385,15.564123
we,3.330944,6.7327805,12.9143
es,7.07892,7.662881,-12.126969
ya,-11.597663,-2.7661192,1.2290524
follow,-3.3113544,-16.378218,3.4438946
up,9.499442,5.5467196,11.98891
what,1.8890474,5.9347486,14.386853
get,6.9071918,2.5907865,14.677944
lol,-9.611012,3.9438667,7.439853
un,1.8927401,13.455684,-10.698556
lo,5.5302725,9.904668,-12.362555
when,3.0518327,3.8619394,16.43146
was,7.2780867,-5.5971603,15.494348
one,1.3543835,4.1314554,9.917095
por,0.9574997,-0.62977827,-13.1940975
si,4.4149666,10.826038,-12.597778
out,9.221955,5.722723,12.489528
mi,7.4714823,13.761743,-9.605741
can,3.510763,6.4097953,19.63605
he,6.662376,6.546909,21.297327
con,6.6507587,11.106291,-9.945556
they,3.897855,9.00014,12.81433
now,6.409361,5.6072135,13.593275
go,6.2504153,2.1884243,11.663991
para,-5.204441,-3.7137537,-16.87099
los,8.29513,-1.026465,-20.041891
know,2.2549038,6.1623178,15.1401
haha,-9.356068,3.1312602,-0.37592572
good,-1.1555572,-11.366863,11.856091
tu,3.4361303,14.251984,-11.216503
back,6.1551166,-4.470684,7.863059
about,1.0695405,5.1387787,14.698163
new,8.0606985,-5.934647,-1.9816241
as,-1.1758518,9.691178,17.595556
day,8.92878,-11.511891,10.609806
how,1.5990576,6.34837,14.544342
who,1.0645528,5.5754786,17.60036
will,-2.2849905,11.620737,12.669516
want,-0.09979788,6.1825337,17.454584
people,3.146488,9.369348,10.493256
yo,-4.313669,3.861591,-0.8395795
eu,-10.991479,6.6082463,-14.523021
from,8.849126,7.426912,14.30841
di,-9.403135,-6.067486,-6.8021336
time,8.990155,-4.908887,7.5094514
s,-1.828881,2.78934,-5.458556
aku,-6.218061,-12.118072,-3.2053258
da,-3.9670029,5.4267507,-7.3327017
una,6.529869,10.878719,-9.607732
got,6.8981857,2.3624167,15.169144
las,10.030274,0.8982444,-20.633133
more,2.5128284,1.0438628,14.476327
x,-3.3310325,2.4316208,-3.6296592
she,5.3253517,10.152586,19.648575
today,8.993713,-11.76739,10.510883
k,-3.4075913,0.76814705,-8.782926
by,8.7469015,7.338433,14.890128
or,0.40787178,5.0763917,16.901287
too,-1.8882135,9.033748,16.354914
le,1.9291261,13.9705,-10.5720625
see,4.0689726,4.826277,12.811317
why,1.6487827,6.357142,14.329945
yg,-10.91922,-8.355312,-6.1966934
ca,-4.1263804,6.661512,11.293316
como,-0.16101862,-0.8475788,-12.835546
her,5.4376717,10.011135,19.64276
q,-2.6306508,0.706605,-9.326358
need,7.581898,2.7260363,13.785314
an,1.972113,8.854437,18.62832
na,-10.704735,7.660417,-6.1718054
there,3.7199848,5.7997565,13.522008
happy,4.829126,-16.96278,7.0900187
im,-6.5369697,10.783933,13.323284
mas,1.3004073,-0.9199352,-15.218456
je,-2.9237843,16.30978,-3.633029
life,0.9284802,2.7667444,13.545325
really,1.8383666,6.7336497,15.543926
make,5.1482916,3.013191,19.066357
yang,-10.757851,-8.343601,-6.870879
shit,-9.922507,3.5669572,11.909365
think,2.2692854,6.191547,15.467995
t,-0.5075995,3.1394618,-5.764951
não,-11.822345,5.092688,-14.217097
never,-0.34326053,5.036861,12.088285
some,5.763906,10.1617,11.353227
oh,-8.974374,2.0585377,2.705941
did,3.0455687,-2.1003385,10.248694
would,3.2296414,6.284685,18.871014
del,7.1472125,12.045454,-11.338046
d,-2.5447505,3.050905,-4.4173336
please,-4.070894,-8.129495,4.101933
via,-0.29124448,-2.5664268,-4.201762
much,-1.9384565,8.456488,15.465805
fuck,-10.040912,3.6635413,12.01988
al,7.2296586,12.224513,-11.565729
