,x,y,z
the,0.40413582,-0.46479917,1.1971815
of,0.2405715,-0.57865393,1.1198428
to,-1.3740523,1.0628431,-1.741965
and,-0.24736646,-0.26693386,1.0781987
in,0.6617712,0.13356493,1.4395918
a,0.3464332,-0.15806955,1.2164588
for,-0.5072782,-0.2046343,0.6606206
that,-1.619596,0.9521557,-0.50349486
on,0.30188215,0.24572287,1.3321825
is,-2.6295974,1.2565287,1.0882206
was,0.4327769,0.8547261,0.2221783
said,2.5616333,1.2681428,-1.7598113
with,-0.26883212,-0.16647458,1.2031726
he,-0.45057902,1.5616883,0.25640538
as,0.03434933,-0.098718,0.6456211
it,-1.8171643,1.2597569,-0.06449313
by,0.66590613,0.36264035,0.37778682
at,1.2110008,0.5256252,2.2800577
from,0.15422599,-0.14786057,1.2430648
his,-0.59154034,2.8877213,0.1832175
an,0.38310897,-0.23946129,1.1214083
be,-1.7187525,0.874118,-0.38588667
has,0.17048126,0.27289364,0.1636635
are,-1.9717296,-0.4529547,0.9398584
have,-1.2411916,0.40891156,0.23054561
but,-1.5633553,0.84292454,-0.14640047
were,-0.5663579,0.35251853,0.20709182
not,-1.8379914,1.1090187,-0.83410305
this,-1.5329362,1.0569956,0.2545377
who,1.3264198,5.1520095,-0.34003264
they,-1.4821732,0.96622545,-0.3123597
had,0.15233369,0.8670356,0.06891726
i,-3.5263731,2.8804245,-1.1438733
which,0.23433153,-0.842806,1.0785058
will,-1.4354267,1.3899931,-1.823259
their,-1.1619847,0.03162374,0.017762782
or,-1.9120876,-0.44106743,0.39535442
its,0.3538593,-1.0275203,1.0083572
one,-0.66231465,0.24795967,1.186543
after,0.67371386,1.8968813,0.8045443
new,0.6539326,-0.4322777,1.03346
been,-0.19038595,0.502469,0.05989198
also,0.14888306,-0.124435425,0.37826768
we,-3.0075638,2.313229,-1.4349672
would,-1.5595971,1.1943246,-1.6797397
two,0.28464895,0.93635267,3.0661547
more,-1.7287103,0.2428494,0.7524206
first,0.35135558,1.7527089,2.0222957
about,-1.7044507,1.136066,0.7589201
up,-0.630874,0.7835949,1.5665458
when,-0.12878521,1.3531791,0.8088863
year,0.8538781,2.0528998,0.92697453
there,-1.7254385,0.85061926,0.14019088
all,-1.5901754,0.12534256,0.67425376
out,-0.74690956,1.0699595,1.1965021
she,0.7285498,5.2806754,0.3021171
other,-1.8030417,-0.8802844,1.1361198
people,-1.6645824,1.0225502,0.7400716
n't,-2.7105556,2.3390272,-1.3134124
her,0.8043356,5.360685,0.29712746
percent,-3.5721242,-5.407521,-1.184895
than,-1.6365986,0.38912296,0.8530671
over,-0.17315485,0.27182272,1.4520777
into,-0.23662567,-0.34636176,1.8938731
last,0.69736964,1.9636257,0.7577464
some,-1.7141939,-0.10349843,0.8317029
government,1.927294,-1.0664301,-2.3636432
time,-0.7611696,1.1217111,0.90373975
you,-3.5451014,2.906454,-1.3222575
years,0.8013167,1.4835206,1.0156565
if,-2.1334076,1.6287819,-1.451779
no,-1.7924013,0.63660836,-0.6034777
world,-0.15209736,2.9821854,2.1485994
can,-2.0141742,1.3774941,-1.5480124
three,0.26591825,0.98711693,3.0881755
do,-2.661747,2.341005,-1.5286276
president,4.240049,2.3966117,-0.41649944
only,-1.1072514,0.2543532,0.6327813
state,2.9071949,-1.089664,0.8514693
million,-2.1211598,-5.587399,-3.3078754
could,-1.7603214,1.0968094,-1.5230879
us,3.294219,-2.0340955,0.10520458
most,-1.8131844,-0.38378483,0.9211783
against,0.1947111,0.49685735,-3.8556044
u.s.,3.342827,-1.9862311,0.16222274
so,-2.1630473,1.2051806,-0.2747333
them,-1.4793404,0.94519955,-0.39088693
what,-2.8096962,2.122159,-1.0700587
him,-0.81520003,2.729401,0.0016874855
united,4.0290093,-1.4757816,0.49603006
during,0.8507711,1.8518398,0.94812256
before,0.23427466,1.7715694,0.9095932
may,-1.4662735,0.39744627,-1.2735987
since,0.9489679,1.630684,0.8578355
many,-1.8076001,-0.47045457,1.0123856
while,-0.28335425,0.09852746,1.1511915
where,0.9022159,-1.0049423,2.5816617
states,3.9575875,-1.5349891,0.50209546
because,-1.9339318,0.85813534,-0.43810782
now,-1.465404,0.9966102,0.2646162
city,1.9582648,-1.6773517,3.1423411
made,-0.2183121,0.46075743,0.46129036
like,-2.8064966,1.5804577,0.3389795
between,0.45244327,-0.8694192,1.6652551
did,-1.7895236,1.7898519,-0.9576774
just,-1.7087703,1.6176594,0.5980761
national,3.1874466,-0.8275869,0.49318936
day,0.30316436,2.6069198,0.48355708
country,2.9231796,-1.7061883,0.41281447
under,0.5841606,-0.07965218,0.40402314
such,-2.3475316,-1.1554074,0.86511904
second,-0.46754628,1.9872577,3.830218
then,-0.30489957,1.3241515,0.9571424
company,-0.5903535,-5.9384212,0.5196973
group,2.0646312,-1.9396294,-0.18371233
any,-1.9095002,0.5829101,-0.95570743
through,-0.15287794,-0.4816017,1.9090941
china,4.8142242,-2.4248543,-0.5850665
four,0.26148242,0.99425954,3.1221018
being,-0.371786,0.4716157,0.14957114
down,-0.64994234,0.9117231,1.7313095
war,1.5204368,-1.0323298,-3.8883271
back,-0.6680294,1.18019,1.3755757
off,-0.68821967,1.1801554,1.7926537
south,2.7954152,-2.4062827,3.2197614
american,3.3001912,-1.7764677,0.38339487
minister,4.3384247,1.7628939,-1.4177544
police,2.3395853,-0.4222944,-3.9339652
well,-1.2703242,-0.13318299,0.72470605
including,-1.6984062,-1.4381291,1.4055141
team,0.57086253,4.56751,4.621802
international,3.4181309,-1.184274,0.45887062
week,0.7002238,2.675889,0.06600315
officials,2.5000684,-0.017051397,-2.6859384
still,-1.5844952,0.75863135,0.0786216
both,-0.5452099,-0.3952107,0.7556787
even,-1.9641743,0.8259166,-0.18286125
high,-3.503862,-3.8642497,-0.54872775
part,0.4245906,-0.9710863,1.1362892
told,2.6496062,1.365033,-1.7638841
those,-1.7651802,-0.09224799,0.62145245
end,0.0023164656,1.9772452,1.0596004
former,4.4259987,2.7619984,0.5388488
these,-2.2694364,-0.6779843,0.93710506
make,-1.9089577,1.2569892,-1.3151509
billion,-2.0802712,-5.6067348,-3.3035839
work,-2.2049103,0.64037704,1.8642873
our,-3.7512562,1.3801737,-1.9225712
home,0.8332914,0.25877717,2.2918189
school,1.387303,0.65652215,5.671773
party,4.0879655,3.057988,-2.2839015
house,2.3492901,-0.6695896,1.6969032
old,0.809639,5.650697,0.19373174
later,0.76861894,1.2775037,0.50999016
get,-2.1550617,1.9569753,-0.92897785
another,0.08708598,0.110766724,1.2616932
tuesday,0.86487263,3.1059208,-0.6377119
news,2.5033216,1.6501877,-1.2718966
long,-0.9815047,0.21827835,1.3678541
five,0.25155678,1.0001712,3.1173813
called,1.255568,-0.019023757,0.25553203
wednesday,0.8599399,3.1108413,-0.6402038
military,2.391148,-2.1811912,-3.1523545
way,-2.1247437,1.2674667,-0.25280848
used,-3.188829,-1.7185082,1.2369028
much,-2.2240574,0.99538344,0.107441604
next,-0.17762253,2.4075954,0.78934664
monday,0.86742854,3.1182835,-0.61481035
thursday,0.85592854,3.1133091,-0.6283378
friday,0.83417106,3.132983,-0.5932787
game,0.69509363,4.0357575,4.465888
here,-1.1492167,2.2105153,-0.0461437
should,-1.7855934,1.1956295,-1.8728434
take,-1.5071832,1.339034,-1.5414655
very,-3.565586,1.0835924,-0.2706068
my,-4.0127463,3.2717643,-1.1375663
north,2.6886237,-2.389178,3.316298
security,2.1831193,-1.6641876,-2.5374632
season,0.90716845,3.7638004,4.5209885
york,3.355675,1.5679576,4.269196
how,-2.8224957,2.0856009,-1.1793604
public,0.0883476,-3.9476671,-0.40381262
early,0.78620416,1.7636473,0.77110374
according,2.4423764,0.042940244,-1.4723922
several,-1.6951673,-1.0964369,1.3834859
court,2.0731635,2.3298364,-4.9186373
say,-2.3419268,1.8921173,-1.6954708
around,0.30436394,-1.015124,2.6189184
foreign,3.4264402,-0.9550286,-1.8044759
until,0.23750618,1.9675579,0.5601423
set,-0.2891685,0.7133132,1.8849689
political,1.525222,3.3950415,-3.4583547
says,-2.1699839,2.4304023,-2.3705351
market,-1.764255,-6.022589,-1.1884768
however,-0.5160157,0.16179745,-0.286796
family,0.85452896,5.5427055,-0.38981143
life,-0.011624769,5.33219,-0.9199278
same,-0.9937462,0.16825615,0.67769134
general,4.326294,2.0814154,0.40804425
left,-0.22802871,1.2202575,1.7100897
good,-3.5332546,1.8448595,-0.31652337
top,0.73633766,0.9900503,3.0189414
university,1.586382,0.83189017,5.4147468
going,-2.733338,2.349344,-0.8244957
