5,0.4,0.25,8.224815,6.4085197
10,0.46,0.46,2.9142916,2.4815085
15,0.49,0.5,3.8302133,4.0764785
20,0.53,0.62,3.202872,2.1337023
25,0.64,0.56,2.8877687,2.843212
30,0.68,0.7,1.7570595,1.5491444
35,0.64,0.75,2.7146626,2.057869
40,0.48,0.65,3.3848026,2.1906972
45,0.78,0.71,0.7839608,1.4740808
50,0.67,0.69,1.3460959,1.4230645
55,0.75,0.73,1.7422787,1.2357899
60,0.8,0.68,0.91325104,1.5977184
65,0.69,0.62,1.3103741,1.228833
70,0.74,0.77,2.1635487,2.0883224
75,0.73,0.69,1.427912,1.2122821
80,0.79,0.7,2.797905,2.3698785
85,0.78,0.74,1.5257338,1.8220491
90,0.81,0.74,1.2540141,1.6938771
95,0.65,0.7,1.9091885,1.4975206
100,0.68,0.72,1.497932,1.423081
105,0.72,0.7,2.2532587,2.1972556
110,0.65,0.75,1.7135191,1.4429414
115,0.79,0.78,0.75272924,1.0352709
120,0.72,0.72,1.076085,0.9936834
125,0.8,0.69,1.644171,1.824266
130,0.72,0.76,1.3641144,0.86785144
135,0.79,0.81,1.1518493,0.6455756
140,0.63,0.78,2.2418075,1.2319988
145,0.81,0.78,0.8487783,0.74891955
150,0.82,0.78,0.65540886,0.9264551
155,0.75,0.71,1.1568155,0.9415731
160,0.77,0.75,0.7103328,1.0862617
165,0.83,0.82,1.2706205,1.3564072
170,0.67,0.77,0.80092466,0.93680084
175,0.82,0.84,0.9179117,0.8326702
180,0.69,0.73,3.247711,2.6250253
185,0.73,0.67,1.4664403,1.942684
190,0.81,0.76,1.1514859,1.214893
195,0.64,0.65,1.6518179,1.6534113
200,0.8,0.72,1.0256194,1.1608223
205,0.85,0.82,1.4058673,1.2617295
210,0.64,0.74,1.7787782,1.259051
215,0.71,0.72,1.2829834,1.8872174
220,0.75,0.8,1.2476805,0.8521849
225,0.65,0.77,1.564324,0.9795496
230,0.78,0.79,0.94195086,0.7913813
235,0.7,0.75,1.1116781,1.0359144
240,0.74,0.78,1.3967977,1.1837784
245,0.83,0.76,0.5080714,0.87824655
250,0.75,0.82,1.0727804,1.068878
255,0.82,0.84,0.6905357,0.726905
260,0.81,0.75,1.4625047,2.457738
265,0.73,0.66,1.5743518,1.6921904
270,0.77,0.83,0.9103984,0.7494036
275,0.78,0.77,1.187247,1.27376
280,0.78,0.82,0.8471543,0.5636547
285,0.81,0.8,0.836125,0.9142631
290,0.71,0.73,1.7631242,1.5533736
295,0.78,0.74,3.368421,2.4122074
300,0.74,0.78,3.2754333,1.4091024
305,0.71,0.77,1.4201889,0.9679615
310,0.77,0.85,1.0629057,0.7160753
315,0.73,0.77,1.5357894,0.9467967
320,0.85,0.82,0.43898287,0.7006904
325,0.8,0.81,0.68753165,0.6489432
330,0.83,0.86,0.7162794,0.48710424
335,0.62,0.67,2.7247524,2.485966
340,0.83,0.76,0.5720928,1.1844053
345,0.79,0.91,0.8294406,0.3243449
350,0.76,0.72,1.052241,1.5424325
355,0.82,0.74,0.87341046,1.2677153
360,0.62,0.8,2.8803124,1.6994232
365,0.81,0.76,0.6373951,0.91434664
370,0.8,0.79,1.210052,1.202581
375,0.72,0.69,1.7996289,1.8180696
380,0.8,0.89,1.0159324,0.4920574
385,0.78,0.89,0.69088644,0.42110088
390,0.74,0.8,1.1274676,0.8087161
