5,0.1,0.08,5.8956494,4.8241897
10,0.08,0.08,4.5714474,5.037195
15,0.12,0.08,4.354046,4.217165
20,0.04,0.06,4.091554,3.52815
25,0.16,0.08,3.6563296,3.8780494
30,0.02,0.1,3.2807555,3.3940895
35,0.12,0.12,2.6690378,3.3186572
40,0.22,0.1,3.0429263,3.0123975
45,0.16,0.1,3.217795,2.5819886
50,0.12,0.08,2.9977787,2.4542398
55,0.08,0.12,2.69982,2.6936789
60,0.12,0.2,2.5832047,2.6222985
65,0.18,0.1,2.7645702,2.6968458
70,0.1,0.2,2.852621,2.5545797
75,0.16,0.22,2.5271184,2.5521762
80,0.12,0.16,2.210224,2.2379868
85,0.2,0.16,2.6770248,2.361535
90,0.14,0.14,2.3125951,2.5262177
95,0.2,0.1,2.5519814,2.2821774
100,0.12,0.06,2.3898807,2.2632177
105,0.08,0.1,2.28964,2.2721539
110,0.1,0.26,2.378556,2.365405
115,0.18,0.16,2.3234248,2.4827247
120,0.12,0.14,2.385327,2.2217383
125,0.18,0.16,2.3151035,2.2258937
130,0.16,0.24,2.3632975,2.1405125
135,0.12,0.18,2.1965609,2.2096093
140,0.18,0.14,2.241107,2.4369705
145,0.18,0.24,2.3287644,2.2072937
150,0.18,0.14,2.0831482,2.3532138
155,0.1,0.18,2.10117,2.1441603
160,0.2,0.2,2.2812014,2.2195022
165,0.18,0.14,2.2634168,2.3876185
170,0.14,0.24,2.2004654,2.2717772
175,0.12,0.1,2.2621822,2.143791
180,0.14,0.16,2.2361267,2.1325881
185,0.24,0.14,2.3514183,2.1333926
190,0.22,0.06,2.1667058,2.2347062
195,0.18,0.26,2.2084913,2.1876688
200,0.24,0.2,2.2928398,2.0315902
205,0.16,0.24,2.3292515,2.198328
210,0.16,0.24,2.2425606,2.1402876
215,0.1,0.34,2.3231003,2.0728052
220,0.22,0.26,2.1171026,2.0508716
225,0.14,0.2,2.342555,2.1140106
230,0.24,0.3,2.0572577,2.1646888
235,0.16,0.36,2.289199,2.080867
240,0.22,0.16,2.1948059,2.2567556
245,0.18,0.22,2.026458,2.0569134
250,0.12,0.28,2.1129742,2.1450853
255,0.22,0.26,2.091991,1.9234796
260,0.12,0.16,2.0470486,2.1562128
265,0.3,0.18,1.9385525,2.2980824
270,0.12,0.1,2.3072639,2.2241817
275,0.16,0.26,2.0769722,2.1148298
280,0.26,0.22,2.0317655,2.1061754
285,0.16,0.22,2.0999403,2.2249448
290,0.2,0.16,2.1096482,2.145901
295,0.18,0.26,2.4135506,2.1368277
300,0.28,0.26,2.080202,2.0056427
305,0.14,0.22,2.164797,2.1064558
310,0.14,0.24,2.1269464,2.060963
315,0.24,0.2,2.0549042,2.1522176
320,0.24,0.16,2.0132525,2.0702212
325,0.3,0.16,2.054538,1.9759272
330,0.32,0.26,1.9824629,2.114138
335,0.2,0.26,2.0439286,1.896864
340,0.18,0.2,2.0246778,2.2681468
345,0.28,0.22,1.918898,1.8644164
350,0.16,0.26,2.093857,2.096814
355,0.26,0.32,2.0343986,2.0501099
360,0.34,0.14,2.0385282,2.098444
365,0.3,0.18,1.934754,2.229126
370,0.26,0.1,2.0514364,2.189911
375,0.36,0.2,2.00257,2.0968912
380,0.24,0.26,1.9766034,1.974472
385,0.24,0.3,1.9108114,2.120287
390,0.18,0.26,2.1190655,2.0310016
395,0.2,0.32,2.08628,2.0993886
400,0.44,0.36,1.997482,1.9178311
405,0.18,0.16,2.1097314,1.9223361
410,0.24,0.32,2.074708,2.0649252
415,0.38,0.28,2.076996,1.9867783
420,0.3,0.38,2.0627015,1.9326919
425,0.3,0.24,2.035881,2.0830452
430,0.26,0.32,1.9663359,1.9554425
435,0.24,0.3,2.151422,1.7780856
440,0.3,0.24,1.8179581,2.1699412
445,0.32,0.2,1.8438804,1.9311934
450,0.2,0.3,1.8420968,2.0205772
455,0.24,0.32,1.926803,2.0064154
460,0.3,0.18,1.9380167,2.1165867
465,0.32,0.2,2.0205958,2.1001103
470,0.32,0.22,1.9665974,2.1408248
475,0.16,0.3,2.1983805,1.9487659
480,0.32,0.4,1.9437021,1.9450595
485,0.26,0.22,2.0337942,2.115713
490,0.4,0.28,1.9426275,1.9974713
495,0.22,0.22,1.8295419,1.9588141
500,0.26,0.28,1.8285937,1.9180541
505,0.26,0.34,1.9585547,1.9562047
510,0.44,0.32,1.930616,1.9033935
515,0.4,0.32,1.770582,1.9844947
520,0.24,0.38,1.8586212,1.9127336
525,0.32,0.32,1.8386377,1.9367206
530,0.3,0.26,1.8124832,1.9360893
535,0.28,0.34,1.8938134,1.7447511
540,0.26,0.24,2.1058671,2.0167153
545,0.18,0.26,2.1866813,1.8455627
550,0.38,0.24,1.8532693,1.9252096
555,0.36,0.26,1.8769565,1.8946759
560,0.38,0.28,1.8316734,2.0281687
565,0.26,0.28,1.9676545,2.0204356
570,0.34,0.2,2.0002024,2.2601616
575,0.34,0.32,1.9511223,1.8745462
580,0.34,0.36,1.8077974,1.8209094
585,0.26,0.34,1.8753462,1.992683
590,0.24,0.34,1.7675632,2.0027914
595,0.42,0.22,1.8542103,2.0155485
600,0.32,0.32,1.9636945,1.8173314
605,0.16,0.28,1.8586231,2.0172698
610,0.32,0.32,1.922094,1.9099953
615,0.44,0.34,1.865709,1.8826299
620,0.32,0.3,1.6174519,1.7952672
625,0.34,0.32,1.8505973,1.9740521
630,0.3,0.32,1.838713,1.887346
635,0.38,0.38,1.8249277,1.6303748
640,0.34,0.18,1.8684787,1.972016
645,0.26,0.38,2.0458524,1.9005848
650,0.28,0.46,1.8889055,1.8204075
655,0.48,0.26,1.798732,1.8633653
660,0.3,0.24,1.8265861,1.9507034
665,0.28,0.26,1.8185977,2.1355357
670,0.22,0.26,1.9787984,2.016615
675,0.32,0.3,1.8833317,1.8693858
680,0.34,0.4,1.8465637,1.7107785
685,0.22,0.3,1.936605,1.9395344
690,0.42,0.28,1.8914101,1.9729058
695,0.36,0.32,1.8199944,1.8618857
700,0.32,0.36,1.7638661,1.7998782
705,0.28,0.36,1.8479838,1.7881263
710,0.34,0.26,1.8955126,1.8552111
715,0.38,0.32,1.6126146,1.8931509
720,0.34,0.28,1.8333315,1.8706589
725,0.32,0.4,1.7978696,1.8449398
