5,0.12,0.3,3.0945191,2.8025978
10,0.28,0.38,2.3884215,2.43686
15,0.44,0.54,1.7954108,1.8683816
20,0.58,0.48,1.3165452,1.114127
25,0.44,0.52,1.343427,1.1960961
30,0.56,0.58,1.2034606,1.0771104
35,0.66,0.58,0.7159988,1.1192445
40,0.66,0.58,0.9608064,1.197284
45,0.62,0.6,1.067571,1.1567742
50,0.6,0.72,1.1048898,0.6376602
55,0.92,0.64,0.46954432,1.0660243
60,0.66,0.66,1.0315003,1.0610029
65,0.68,0.82,0.74436915,0.5474858
70,0.7,0.7,0.95373964,0.8080877
75,0.76,0.66,0.59854966,1.0921799
80,0.68,0.62,1.1356268,1.0437123
85,0.56,0.78,1.1575708,0.675092
90,0.8,0.78,0.710693,0.63009316
95,0.82,0.8,0.5077017,0.60283023
100,0.78,0.84,0.66972625,0.52405226
105,0.74,0.78,0.71123123,0.5572117
110,0.76,0.76,0.54193413,0.79381394
115,0.74,0.64,0.5972464,0.8249727
120,0.78,0.74,0.65749913,0.60192305
125,0.72,0.88,0.77058434,0.44908357
130,0.82,0.78,0.6229702,0.79877853
135,0.82,0.78,0.5824579,0.5160836
140,0.68,0.86,0.92827445,0.3632965
145,0.86,0.7,0.5097956,0.97532564
150,0.7,0.88,0.7622908,0.36005786
155,0.8,0.72,0.47823417,0.84402156
160,0.82,0.84,0.53478104,0.59397787
165,0.76,0.8,0.70890826,0.62967265
170,0.72,0.8,0.77579707,0.6130399
175,0.72,0.74,0.7411154,0.91837937
180,0.8,0.8,0.49302003,0.4860837
185,0.84,0.82,0.5281076,0.48778176
190,0.74,0.68,0.7659741,0.7376213
195,0.68,0.9,0.8034298,0.30994672
200,0.76,0.86,0.57080483,0.61551976
205,0.86,0.86,0.4821261,0.36763206
210,0.76,0.88,0.79423326,0.5524677
215,0.74,0.78,0.7386917,0.51785636
220,0.84,0.84,0.43989968,0.5099815
225,0.8,0.86,0.5081741,0.3742219
230,0.72,0.76,0.6961027,0.5591611
235,0.78,0.78,0.508318,0.9234294
240,0.84,0.8,0.4126566,0.53567404
245,0.78,0.82,0.56023294,0.5773809
250,0.78,0.86,0.5508464,0.58844274
255,0.78,0.84,0.47510323,0.5068667
260,0.74,0.76,0.6719693,0.652502
265,0.86,0.78,0.49779305,0.6426166
270,0.86,0.8,0.52624005,0.489321
275,0.84,0.88,0.5436336,0.4613449
280,0.78,0.76,0.7494362,0.7046912
285,0.74,0.86,0.61606693,0.48084372
290,0.82,0.86,0.5934502,0.4251873
295,0.84,0.84,0.4589972,0.46209922
300,0.86,0.82,0.44822478,0.43343234
305,0.92,0.84,0.351922,0.46505004
310,0.76,0.78,0.7410878,0.59177727
315,0.88,0.92,0.49710053,0.30645353
320,0.88,0.8,0.43002892,0.6702289
325,0.74,0.92,0.90607697,0.36214104
330,0.82,0.8,0.46792206,0.46980467
335,0.86,0.78,0.43590665,0.6255972
340,0.8,0.7,0.47425973,0.7018825
345,0.86,0.86,0.35355905,0.3793744
350,0.8,0.82,0.5318241,0.4964563
355,0.78,0.84,0.5114582,0.5546618
360,0.84,0.86,0.403659,0.38950947
365,0.72,0.82,0.59926784,0.4059883
370,0.76,0.74,0.6199549,0.69254607
375,0.86,0.78,0.48225844,0.58676946
380,0.88,0.84,0.45153737,0.49384373
385,0.8,0.88,0.54201525,0.41677016
390,0.86,0.84,0.3872906,0.53030825
395,0.84,0.8,0.4115139,0.508534
400,0.84,0.86,0.4891845,0.49359816
405,0.84,0.82,0.39366698,0.5322475
410,0.86,0.88,0.338668,0.44510853
415,0.72,0.86,0.78694284,0.44011128
420,0.92,0.84,0.3304947,0.56466466
425,0.8,0.8,0.5252054,0.5130688
430,0.84,0.82,0.4011813,0.61891234
435,0.76,0.78,0.5461937,0.5252075
440,0.78,0.84,0.5854388,0.45573485
445,0.86,0.82,0.41155025,0.4678135
450,0.84,0.82,0.58305913,0.5053315
455,0.8,0.84,0.51330686,0.5565597
460,0.84,0.86,0.4666319,0.4189066
465,0.82,0.78,0.5129448,0.61510044
470,0.88,0.84,0.3564148,0.4254738
475,0.9,0.82,0.31920055,0.40701276
480,0.78,0.72,0.57163584,0.6229238
485,0.78,0.86,0.5551252,0.4469628
490,0.86,0.84,0.38867927,0.35610282
495,0.68,0.9,0.61802953,0.39690295
500,0.86,0.76,0.4700357,0.51342916
505,0.88,0.84,0.36691436,0.6357191
510,0.76,0.84,0.6386397,0.43136093
515,0.94,0.74,0.24314825,0.66040266
520,0.92,0.86,0.30742046,0.3862388
525,0.9,0.86,0.42918092,0.39356452
530,0.78,0.84,0.6180033,0.45793352
535,0.86,0.86,0.4617485,0.36656335
540,0.84,0.92,0.40421256,0.35047877
545,0.84,0.86,0.42164978,0.3258059
550,0.76,0.86,0.6011411,0.48317757
555,0.84,0.84,0.46358216,0.40383002
560,0.84,0.72,0.3964293,0.5937262
565,0.9,0.82,0.4168758,0.43384713
570,0.8,0.82,0.46737584,0.51085675
575,0.86,0.92,0.3291756,0.30594662
580,0.92,0.82,0.37986633,0.6648854
585,0.9,0.82,0.26355365,0.4923777
590,0.88,0.8,0.47905898,0.5410936
595,0.72,0.8,0.670305,0.48481658
600,0.7,0.84,0.59429854,0.42403784
605,0.88,0.86,0.37186882,0.4162751
610,0.88,0.94,0.33561653,0.29622823
615,0.82,0.8,0.55925506,0.537942
620,0.84,0.76,0.4314418,0.53939635
625,0.8,0.84,0.45391724,0.39552867
630,0.8,0.82,0.48460996,0.66399705
635,0.82,0.88,0.538732,0.3936317
640,0.84,0.86,0.65152335,0.44467556
645,0.86,0.84,0.42643693,0.42476758
650,0.82,0.88,0.5074969,0.39447168
655,0.82,0.8,0.4673899,0.5789853
660,0.76,0.82,0.5128782,0.638296
665,0.84,0.8,0.57625866,0.59753805
670,0.8,0.82,0.52964216,0.5038441
675,0.8,0.88,0.5082622,0.38745865
680,0.94,0.9,0.22924763,0.26680478
685,0.84,0.76,0.49874482,0.6002601
690,0.9,0.94,0.51149076,0.3042117
695,0.92,0.92,0.39067468,0.3868148
700,0.82,0.82,0.5540697,0.4617743
705,0.76,0.92,0.60955024,0.31434464
710,0.76,0.9,0.48269737,0.30408564
715,0.88,0.9,0.30052167,0.29287568
720,0.88,0.86,0.3226002,0.37051314
725,0.88,0.86,0.3316292,0.42699704
730,0.82,0.82,0.53605986,0.39323574
735,0.86,0.86,0.36080307,0.33160907
740,0.86,0.82,0.4361244,0.7088275
