,x,y,z
Digit 2,-16.051945,-1.4736329,-2.9375958
Digit 7,6.6602373,11.003093,-0.4908257
Digit 1,-5.3933654,14.955243,-4.251653
Digit 3,-6.4897957,-8.917185,-2.2677224
Digit 5,2.9393308,-5.2329197,-0.4452248
Digit 3,-0.032203294,-6.997271,-2.65961
Digit 8,-0.9817348,-0.32448792,-6.0775466
Digit 6,-0.53994346,-6.7067747,9.830612
Digit 7,10.696896,8.748665,2.8807538
Digit 0,7.7701774,-12.359154,-0.9068407
Digit 3,-0.356327,-4.3811736,-6.214421
Digit 3,-7.6382895,-6.634971,-3.4936247
Digit 1,-9.370338,9.809584,-4.3319187
Digit 2,-12.414415,0.6313323,-7.080381
Digit 1,-10.942303,7.7901998,-3.3761203
Digit 0,4.909085,-14.350893,2.499716
Digit 0,3.6075766,-16.430347,-2.1793575
Digit 3,-6.2560134,-7.1920376,-3.822403
Digit 9,11.004912,0.4635991,5.557148
Digit 0,5.9731846,-15.521892,0.8053293
Digit 0,-1.1868922,-19.3648,-1.0346094
Digit 7,3.9785798,12.846757,2.4488304
Digit 6,3.8719034,-9.756111,9.390203
Digit 7,7.739556,10.478369,2.5998006
Digit 7,6.831369,13.228318,2.5426188
Digit 7,7.2592554,11.799282,0.008160887
Digit 0,3.360565,-17.174793,0.8818582
Digit 8,2.007963,-9.066388,-5.173916
Digit 2,-4.0360937,4.446496,2.2229607
Digit 0,2.9113817,-16.594255,0.57529634
Digit 1,-1.9744523,14.330048,-0.80346453
Digit 3,0.7387544,-6.281419,-3.372231
Digit 7,4.98275,14.075771,4.143623
Digit 1,-4.0827827,15.586881,-1.634651
Digit 3,-2.5448422,-10.755762,-2.3785028
Digit 2,-19.17641,2.9929698,-4.3209825
Digit 3,-2.702011,-9.208311,-7.741089
Digit 0,3.9024951,-16.781164,0.9370022
Digit 0,-2.1463566,-14.123169,1.6268586
Digit 7,12.382822,8.820086,1.358196
Digit 5,-1.6006217,-6.257923,2.4618325
Digit 3,0.5835441,-6.6697235,-6.8850155
Digit 8,0.70301104,-9.65007,-5.2198095
Digit 9,7.533404,1.6312442,1.8635242
Digit 6,-2.6757963,-5.705556,7.3671083
Digit 3,0.7276906,-7.862582,-2.7303853
Digit 7,-8.315137,13.551814,-4.4882426
Digit 4,12.469338,-3.832632,1.8951386
Digit 4,1.2942854,5.8345957,6.6577096
Digit 8,-5.0085993,2.1052668,-1.8195403
