,x,y,z
the,0.509812,-5.8342137,-8.599409
of,0.79925466,-4.2189236,-7.6027703
to,7.8854957,-11.425718,5.436012
and,2.0429358,-4.6458993,-5.0549445
in,-1.2152214,-9.67357,-7.8252606
a,3.1739144,-6.956095,-8.294106
for,4.385112,-8.094841,-3.9367318
that,8.784542,-4.8283634,2.311214
on,1.7287866,-9.011754,-9.690434
is,18.107182,-0.5608253,-3.6375213
was,-3.2197034,-10.202648,-4.6668844
said,-14.09606,-15.80677,10.642415
with,2.8203168,-6.3428373,-4.7662306
he,-2.1944673,-15.686515,-1.2204953
as,-0.029915905,-4.5531282,-4.78264
it,9.038896,-7.23778,0.6459849
by,-2.2446551,-7.503727,-4.0326867
at,1.6437898,-13.506427,-9.18001
from,1.159469,-9.196926,-5.5556555
his,-1.3660235,-17.538328,-3.0308921
an,1.8965868,-7.1042905,-7.3180637
be,9.496571,-7.0165515,3.1738052
has,-1.0677098,-5.5470214,-2.9308796
are,8.723788,2.891991,-8.358183
have,8.723182,0.8326634,-10.425495
but,10.422894,-5.005507,1.0083946
were,6.159828,0.8667507,-10.96266
not,10.783156,-6.26914,4.9293237
this,7.9344997,-5.9237437,-1.0775818
who,-8.7914715,-26.756744,-3.6046586
they,10.736691,0.12829588,-10.781546
had,-1.499027,-8.3586035,-1.172453
i,23.74255,-11.920901,8.71364
which,-0.6370461,-3.7401237,-9.328986
will,7.894857,-11.525026,7.7294235
their,9.664884,-2.2503388,-9.231642
or,6.8672814,-2.313115,-4.5091324
its,-2.587779,-3.5254765,-9.656019
one,5.6213255,-6.0742064,-5.985569
after,-2.8558817,-13.37569,-11.144122
new,-2.1914897,-4.7872453,-7.3291807
been,-0.03991314,-6.528294,-0.915344
also,0.39183897,-3.7954051,-2.8682408
we,17.204344,-13.885314,6.04586
would,9.32938,-9.254288,5.8529162
two,-1.8164836,-23.198662,-8.1414995
more,9.870528,-1.6689662,-6.1342144
first,3.4442973,-15.724709,-11.706833
about,13.033628,-3.2416515,-3.2533927
up,6.368037,-12.399475,-4.741443
when,-0.11889213,-14.180739,-2.3266647
year,-5.3525686,-15.2879305,-7.643584
there,11.912214,-3.1168742,-0.70507854
all,7.836828,-2.9521532,-7.3232784
out,8.226958,-12.521773,-3.3463416
she,-3.5673857,-17.731276,0.0710806
other,6.521574,3.244444,-8.866271
people,13.6081915,-2.8610804,-7.5032268
n't,18.74613,-11.931038,6.7282214
her,-3.6464007,-19.367815,0.22654502
percent,19.60493,17.465384,8.262225
than,10.8677025,-2.814318,-5.190035
