,x,y,z
rt,-0.123343624,-0.08743893,0.07462711
i,0.21584217,-0.041871622,0.5759933
a,0.12483159,0.005715915,0.22561051
the,0.21676317,-0.040463667,0.5729252
you,0.21683735,-0.042428385,0.58006424
to,0.21595131,-0.035821497,0.55443555
me,0.13779384,0.03466264,0.14663973
de,0.06518716,0.33026773,-1.0629058
que,0.06255877,0.33307257,-1.0782644
and,0.21956481,-0.041561723,0.5823175
my,0.219978,-0.041908197,0.5844356
no,0.08612471,0.1744548,-0.45943242
is,0.21503404,-0.043451443,0.5800852
it,0.21651684,-0.042552326,0.57985526
in,0.21689339,-0.04090884,0.57471734
n,0.011602591,-0.0292238,0.12956378
for,0.21953222,-0.04048435,0.578314
of,0.22022854,-0.041348632,0.58278126
la,0.040585693,0.29595304,-0.9874556
do,0.18535534,-0.0031458377,0.37649924
n't,0.2140128,-0.04232296,0.5741149
that,0.21754085,-0.04248451,0.58177894
on,0.20774789,-0.03815832,0.5468498
y,0.07070764,0.3420609,-1.0947739
e,-0.039216217,0.083062045,-0.37550786
o,-0.042513587,0.116109855,-0.5012727
u,0.04446511,-0.03869146,0.22822995
en,0.074864455,0.34208858,-1.0867232
this,0.21509123,-0.042010453,0.57497305
el,0.07936591,0.3548201,-1.1237942
so,0.20609616,-0.04237281,0.5587674
be,0.21226981,-0.04336763,0.574539
with,0.21767838,-0.041510265,0.578396
just,0.2150364,-0.042535648,0.5770531
your,0.22413284,-0.042050026,0.59297526
like,0.20677437,-0.04218754,0.55920845
have,0.21746784,-0.042297825,0.58075637
te,0.068433255,0.34090257,-1.095092
at,0.20938054,-0.04115426,0.56085753
love,0.20209122,-0.042849418,0.5526083
se,0.055941436,0.31848308,-1.0385495
are,0.22328757,-0.04192734,0.5909917
m,0.0031640972,-0.026918443,0.10465285
r,0.015583148,-0.029972296,0.13999628
if,0.21394846,-0.04274454,0.5754468
all,0.21544188,-0.041569985,0.57420707
b,0.0007141246,-0.03235218,0.11938871
not,0.2143453,-0.042364374,0.57497555
but,0.21166682,-0.04289642,0.57148474
we,0.20886038,-0.042691033,0.5653804
es,0.07976343,0.35821202,-1.1352648
ya,-0.3735204,-0.12113689,-0.2948142
follow,0.10446851,-0.05289943,0.39731318
up,0.20437184,-0.041746806,0.55311835
what,0.21283667,-0.042651158,0.57301277
get,0.21160194,-0.0423193,0.56943744
lol,0.1304599,-0.0520401,0.44525674
