,x,y,z
Digit 2,-9.437384,5.4709935,2.6402504
Digit 7,2.6130965,7.710395,3.40984
Digit 1,-4.972723,6.0604415,-6.477845
Digit 3,-4.6341276,-5.986716,-6.046036
Digit 5,-4.0857773,-5.5986123,0.8070152
Digit 3,-5.8675237,-5.3334856,-1.4238232
Digit 8,-4.3797283,-0.9898579,-0.33282158
Digit 6,2.8175476,-7.134407,0.39828143
Digit 7,3.5654316,5.6310887,7.5173388
Digit 0,-1.6752957,-15.013103,0.9346434
Digit 3,-8.217274,-2.4993556,0.7274903
Digit 3,-2.6821196,-4.3690763,-5.948218
Digit 1,-1.0980773,8.567706,-4.3883333
Digit 2,-5.131603,8.122678,2.4891095
Digit 1,1.2840557,8.874951,-4.1632195
Digit 0,-2.6334643,-12.959966,-2.3472033
Digit 0,1.3481998,-15.293468,-3.4297376
Digit 3,-4.2647824,-3.6152294,-5.7180505
Digit 9,3.4830256,0.118254356,9.928494
Digit 0,0.22983421,-14.9225,-1.7697217
Digit 0,4.9218063,-12.006543,-4.767166
Digit 7,5.3819165,9.646013,1.9498345
Digit 6,4.091581,-8.871225,3.1380813
Digit 7,4.581989,7.551267,4.8597383
Digit 7,4.6596103,9.89203,4.1950088
Digit 7,2.6238575,8.317339,4.172602
Digit 0,1.4136403,-13.26265,-2.7534616
Digit 8,-7.7563934,-7.5408072,0.56893307
Digit 2,2.5385587,0.07688783,1.6741196
Digit 0,1.0054,-12.908079,-3.6611881
Digit 1,-3.815374,4.599764,-9.503707
Digit 3,-6.4220157,-4.981411,0.30322567
Digit 7,6.2120705,10.818968,3.151804
Digit 1,-5.3830876,5.0492516,-8.801844
Digit 3,-5.7725506,-7.667431,-4.4076033
Digit 2,-7.717094,3.8991017,-2.618835
Digit 3,-9.9043665,-6.614441,-1.8390114
Digit 0,0.66742134,-13.314241,-2.4982557
Digit 0,2.111715,-8.18992,-3.2270317
Digit 7,1.6082431,4.831756,7.6031494
Digit 5,-2.467457,-6.3207684,-3.0033987
