,x,y,z
the,-1.229953,-12.1550455,-4.5912285
of,-0.47207615,-10.627251,-5.0124865
to,-5.3086886,10.105319,2.205151
and,-0.55249083,-6.5699334,-4.254225
in,-5.8918633,-12.030767,-5.058666
a,-3.2892036,-9.886268,-10.611455
for,0.042671707,-8.261026,-7.1843257
that,0.22674005,1.957855,-1.4073006
on,-3.7364388,-9.71111,-5.904025
is,-2.2488518,-1.7607933,-4.246914
was,-4.686713,-1.8011131,3.631806
said,3.7198894,-5.666073,14.53663
with,-1.8652722,-5.1955996,-3.7433195
he,-0.33273903,-14.976275,-10.79579
as,1.8085613,-7.5240126,-5.4751105
it,-1.1501118,0.47443882,-5.552476
by,1.0675282,-7.747968,-0.39157638
at,-8.44028,-12.691288,-2.5923307
from,-7.7813435,-5.0574455,-2.1409116
his,2.0539641,-13.099551,-11.135158
an,-2.3539753,-10.065446,-9.353789
be,-1.6892667,1.7209307,2.136916
has,-1.615904,-3.9521263,2.205485
are,7.035853,-3.6637137,-5.6982536
have,-3.0051556,0.4506761,-1.1477252
but,1.2790731,1.2686133,-3.5613616
were,-4.8772726,0.9288499,0.6886529
not,-0.8094012,5.8260517,-1.9270959
this,-0.80328083,-1.6192545,-6.364266
who,7.8049903,-16.179829,-9.288729
they,-3.3166215,2.0813975,-2.3985581
had,-5.3229337,-2.358975,0.80775243
i,-3.8136885,13.182466,-12.946747
which,1.1343253,-10.909482,-2.2700584
will,-3.2620838,11.405178,0.2629496
their,3.0002084,-8.934903,-9.705687
or,8.404028,5.9397507,-4.560751
its,1.682387,-11.897152,-6.34259
one,-1.4698538,-6.9981046,-10.9882965
after,-14.258464,-3.7353952,1.1636877
new,-1.6116313,-12.921417,-7.3952785
been,-2.7674098,-1.1961485,1.4470186
also,2.1475213,-6.8337517,-2.6157966
we,-4.0974965,13.047462,-9.9047985
would,-2.3844206,9.050434,0.55459666
two,-29.190702,-8.105245,-10.050684
more,2.8100703,-0.8719278,-9.8998165
first,-16.156048,-8.489789,-11.052419
about,3.9522233,-1.2956344,-12.981734
up,-8.031896,0.31763047,-7.4337597
when,-12.761254,-1.6016904,-1.4957056
year,-15.21175,-8.633737,6.6078024
there,2.090207,-1.5566019,-6.765915
all,4.4409413,-2.9875536,-6.2079005
out,-9.613147,1.6121408,-7.2896304
she,1.4566324,-16.058416,-13.094103
other,8.972625,-4.7014437,-7.7291803
people,3.1562393,-4.9199915,-10.315513
n't,-2.5354254,9.497705,-8.016625
her,2.5816677,-14.918777,-13.589157
percent,6.1412477,32.128845,4.516956
than,1.6699762,-0.6396312,-10.739105
over,-4.518749,-5.787052,-2.9582434
into,-9.42593,-2.9492838,-6.1408668
last,-15.043886,-6.794274,4.8187785
some,5.498752,-2.7146525,-10.341941
government,11.532925,-6.2352924,22.095734
time,-14.409531,-3.806574,-2.6184485
you,-4.820341,10.590646,-12.295439
years,-15.182404,-6.4196196,8.529398
if,-1.1966473,8.8346405,-2.7265494
no,-0.34997162,4.4612265,0.54832214
world,-6.1613817,-15.025326,0.020839347
can,-3.1213906,11.705629,-2.623001
three,-28.13418,-6.5109606,-10.733417
do,-3.7733228,10.568936,-8.552679
president,12.695225,-22.53307,9.323383
only,2.3813858,-1.4081966,-4.291381
state,-9.728246,-36.503937,-7.336474
million,6.615268,26.316095,20.400427
could,-1.9227816,9.242772,2.072693
us,-6.609452,-13.518277,11.233607
most,9.004713,-2.9924421,-2.7679844
against,0.34628037,-9.779338,28.646639
u.s.,-7.3085957,-13.773506,10.216086
so,-0.806053,3.0734339,-5.9941382
them,-4.488047,2.4719455,-3.9819798
what,-0.07617727,6.0590873,-9.081416
him,-1.7186233,-13.851336,-11.915815
united,-8.611149,-16.48069,7.817875
during,-15.958967,-6.122617,1.4672605
before,-14.630788,-2.725328,-0.5253636
may,-1.267927,7.961766,4.991805
since,-13.075365,-7.0284853,7.2315226
many,7.029256,-3.8724952,-9.572334
while,-2.4497511,-6.887833,-5.8482857
where,-7.7540126,-12.617034,-5.6992936
states,-8.68591,-16.096914,8.848498
because,-0.25317746,2.892798,-3.5260212
now,-0.24254037,-1.5159955,-2.769365
city,-11.290155,-17.583504,-4.6982756
made,-6.241524,5.4903464,-2.7141185
like,5.6018524,1.8875616,-10.519167
between,-1.919084,-5.830171,-1.1026409
did,-2.3324368,5.7598825,-3.2867856
just,-4.566945,1.7664319,-8.285488
national,-2.6119058,-13.901371,-4.210682
day,-18.096703,-8.705666,1.6648302
country,-12.267148,-12.667729,12.550119
under,-1.440375,-8.572876,-2.6852005
such,10.407157,-3.8379068,-6.1773095
second,-16.910847,-8.9107685,-13.09903
then,-12.045254,-0.13782296,-2.6484473
company,26.267794,22.265953,3.087546
group,18.964848,-9.674397,22.982737
any,-0.05041123,6.037019,0.52102256
through,-8.290196,-5.166136,-6.02396
china,-4.267382,-19.797766,26.946337
four,-27.426783,-8.211924,-11.547363
being,-2.8246825,-0.17245571,2.6530106
down,-8.458856,-0.44643536,-8.955221
war,-18.299526,-6.5877914,13.76473
back,-10.736938,0.32530946,-6.014771
off,-11.391937,0.90195274,-8.656205
south,-21.621733,-24.179924,-0.31578323
american,-8.8276615,-12.749239,8.717857
minister,11.412749,-18.68175,21.669771
police,-22.375772,-1.8925923,10.273565
well,1.1999484,-5.4777837,-4.8227415
including,10.72925,-6.85693,-8.342633
team,-7.9033036,-21.875315,-26.037973
international,-3.1740196,-14.887699,-0.9794536
week,-18.197088,-8.98682,4.3795347
officials,8.419632,-6.8244534,18.84089
still,0.7726961,-0.9639749,-1.6600994
both,0.3141274,-5.55675,-2.5504627
even,1.5809596,2.4446204,-5.3963223
high,-2.5877473,34.74891,2.8229795
part,-1.0800067,-11.805427,-2.0568643
told,4.9269023,-7.204911,13.62236
those,6.2583284,-2.4636238,-7.3150034
end,-20.919355,-5.998091,-2.708832
former,10.166982,-18.69371,-2.355056
these,8.437523,-2.2155943,-7.116634
make,-5.6030216,8.369231,-2.400552
billion,8.2117605,25.953691,19.494085
work,14.131066,-13.522527,-11.607772
our,-6.4858108,13.53858,-10.076739
home,-6.830483,-12.363245,-8.307721
school,15.32473,0.44167995,-28.284266
party,4.7754507,-12.916559,25.938425
house,-3.7271628,-16.820013,-7.2994943
old,1.9414041,-10.118413,-14.174458
later,-12.536324,-1.9534607,1.5272207
get,-7.076233,9.00229,-9.935416
another,-2.102215,-8.445501,-10.8001175
tuesday,-20.78203,-10.7628145,8.928819
news,23.60471,-17.685488,-0.4627043
long,-10.634,9.723332,-15.101732
five,-26.690233,-8.26708,-9.499034
called,7.124618,-8.959218,1.4315552
wednesday,-21.41353,-12.5668955,8.073229
military,-25.094172,0.58101183,15.268911
way,-1.975775,3.4152446,-7.8024507
used,17.970387,10.42568,-12.613685
much,1.1025894,2.0577273,-7.8235435
next,-17.592525,-5.0601807,-4.2235785
monday,-22.542307,-10.954299,7.943146
thursday,-19.884605,-11.636443,7.270423
friday,-20.990725,-10.084601,6.976384
game,-8.573412,-18.071342,-19.991728
here,-8.495511,-13.603952,2.4817832
should,-0.92409396,10.890202,-0.44742584
take,-5.001028,9.138913,-0.5736081
very,0.07652752,19.677044,-9.190517
my,-6.554975,12.800541,-14.854766
north,-22.651052,-23.080189,-0.57210785
security,-2.093237,5.5035853,19.673353
season,-10.30663,-22.612621,-19.254904
york,-6.409735,-25.948723,-7.3748684
how,-1.2426363,5.9267063,-10.305963
public,23.990564,15.250695,6.6334934
early,-18.14348,-2.4110167,3.3906283
according,12.122547,-6.0150976,14.852751
several,9.933247,-4.1314797,-10.576437
court,0.75613,2.6260421,31.15222
say,0.24210489,8.043228,-7.303601
around,-9.551216,-10.4814625,-4.9347205
foreign,8.117945,-10.818619,17.170904
until,-16.302975,-0.67011154,-0.8795858
set,-7.379832,-8.668718,-12.82511
political,19.432678,-0.9908638,18.529358
says,0.88287055,2.7257905,4.801988
market,15.339825,29.041313,8.608285
however,3.9687536,-0.7600506,-0.25877714
family,7.1096973,-15.471888,-16.555084
life,5.711872,-10.022661,-13.4736595
same,-0.42568818,-3.5812318,-6.937183
general,10.128134,-20.754263,8.777647
left,-17.231037,4.6845975,-2.089085
good,3.8287094,16.975666,-10.447914
top,4.7080994,-21.640886,4.643081
university,19.109118,0.023637526,-28.262983
going,-4.8202333,6.8234143,-9.844885
number,7.203281,-5.271702,-13.052059
major,19.44386,-1.082955,2.9643824
known,9.051776,-9.474042,0.6524308
points,-20.272429,-2.6709106,-18.767014
won,-17.531069,-5.4897456,-25.243155
six,-26.575102,-6.28589,-9.245319
month,-16.39316,-8.240726,4.682712
dollars,8.579179,27.649084,20.457012
bank,19.023046,21.337383,17.324581
iraq,-19.256817,-6.7572255,24.431383
use,18.65736,10.905739,-11.169513
members,8.3767605,-14.871768,11.9691
each,-0.48469922,-5.3063035,-9.364607
area,-15.1883745,-18.539364,-1.9299365
found,-8.899561,3.8174217,14.962621
official,10.400744,-7.4268994,16.828188
sunday,-21.176401,-11.60281,4.741949
place,-11.935264,-8.786791,-9.035575
go,-5.6377406,6.9471493,-8.275448
based,2.8133974,-12.869979,-1.3305196
among,7.0521855,-6.69689,-9.333089
third,-18.497934,-9.287263,-12.614066
times,-13.979288,-4.105038,-5.3842754
took,-10.003632,-2.1331596,0.15356037
right,-9.6328745,4.659229,-8.577704
days,-18.22338,-6.8638706,2.7682993
local,4.232731,-6.65676,-4.2276144
economic,-3.1972628,25.328728,7.273855
countries,13.250182,-7.8244476,25.395744
see,-2.9665217,6.2938337,-7.011241
best,9.229051,-0.42668128,-21.282736
report,13.361256,-4.332702,13.035988
killed,-20.69979,6.8575897,11.995014
held,-2.873305,-13.560186,7.4513555
business,22.597218,19.912327,1.5629998
west,-22.375359,-24.367403,1.9551653
does,-1.6736343,9.050786,-4.6395006
own,2.8105083,-10.722482,-9.355974
came,-10.362251,-4.088312,-0.75638866
law,4.8689938,8.467619,25.66039
months,-17.489119,-6.529515,6.079958
women,-1.8748958,-8.90627,-23.917421
power,-3.8616483,-1.1016049,7.996043
think,-1.0437926,12.174271,-12.138713
service,31.826084,13.511897,0.42835668
children,5.123772,-13.166495,-20.111404
bush,25.073713,-23.353134,8.331451
show,18.24996,-3.902939,-17.088312
help,-7.530505,11.74606,2.0585408
chief,8.924207,-23.450518,7.7221427
saturday,-22.281677,-12.444387,5.550846
system,22.891584,9.717252,-9.799957
john,8.822934,-26.415707,-2.524555
support,6.9191585,-5.469807,24.874977
series,15.061608,-5.4329524,-14.906465
play,-6.4471226,-17.766008,-21.049133
office,-4.9525447,-18.064068,-3.850596
following,-12.517401,-6.9614854,1.5590882
me,-3.7953446,11.412692,-14.377906
meeting,4.0812087,-16.882942,17.992748
expected,3.2735255,20.130701,13.231169
late,-17.151894,-2.960736,2.8918076
washington,-7.252932,-24.342958,-5.6081357
games,-9.889315,-17.7135,-19.794615
european,-6.0075216,-20.11596,11.156686
league,-7.4942317,-18.52465,-26.665903
reported,13.635664,-6.9339733,12.285745
final,-15.715972,-10.546267,-17.035467
added,1.580538,-0.9637311,10.431771
without,-2.7461317,4.807445,0.5897119
british,-5.305037,-25.621473,9.979496
white,-7.0672164,7.0784903,-29.279596
history,21.835596,-5.640854,-4.882927
man,-0.24789117,-11.013912,-14.953276
men,-2.0767796,-10.025387,-24.169706
became,11.346472,-14.179433,-3.0602415
want,-4.229459,10.861963,-6.328999
march,-29.754766,-6.025256,-2.6784804
case,-3.195719,7.735164,30.750797
few,7.12531,-1.9804095,-10.3267565
run,-20.423052,-1.3344451,-9.728833
money,15.637254,19.039272,11.1947155
began,-19.800528,0.6086528,-2.8482451
open,-16.000805,-10.571195,-7.589089
name,12.173424,-9.858002,1.6096493
trade,21.562933,15.717764,19.643898
center,0.76326877,-17.874844,-7.0589323
