,x,y,z
rt,-2.6828113,-0.9041038,-1.929171
i,6.5493684,0.26013473,13.894161
a,0.78544086,8.677917,-6.246363
the,8.073841,1.9935819,12.83877
you,6.091734,1.214327,13.2696705
to,8.969555,0.4708979,12.888822
me,0.7875779,8.689993,-6.257352
de,3.3940983,7.9641457,-9.945035
que,1.779204,7.315252,-10.203598
and,7.3626957,1.3504692,12.910775
my,7.1820073,1.0141628,13.096284
no,0.7826966,8.669195,-6.273665
is,8.079548,2.7940707,13.245929
it,6.219963,-0.0007597394,12.986326
in,8.335609,2.6325908,13.022487
n,-1.7902226,1.1801667,-1.8909063
for,8.936381,0.49606457,12.781434
of,8.195183,2.4380763,13.028907
la,4.2804155,6.648598,-7.6983705
do,7.9156737,5.9444413,10.122195
n't,5.6839657,-0.21857359,13.030761
that,5.8900533,-0.39445364,13.157284
on,7.669576,2.6468294,10.155154
y,6.6128893,3.555697,-9.00415
e,-4.032477,2.2022433,-3.6604362
o,-4.156879,2.2154934,-3.6589334
u,-2.7911525,0.9400704,-1.768914
en,3.9154186,8.0648775,-9.988858
this,7.130219,0.61152947,11.477884
el,6.636815,3.7178257,-8.323119
so,7.309012,-1.9745301,13.007773
be,5.405253,-0.2450215,15.1886635
with,7.5121946,1.4258589,12.807795
just,6.283795,0.17012972,13.416712
your,6.598715,1.5596259,13.168483
like,7.0944986,-0.3599196,13.561947
have,5.892431,-0.00862069,12.506756
te,2.1310244,7.7251606,-9.2985735
at,8.278596,1.9749255,11.396391
love,0.56125116,-6.204806,5.26697
se,2.0154226,7.4497304,-9.695806
are,5.356177,-1.8221142,12.384906
m,-2.2996573,1.4756284,-2.5854318
r,-2.4339795,1.3200704,-2.0619118
if,5.3583694,1.425153,12.620171
all,6.922823,1.1822385,11.315163
b,-2.5635967,1.118056,-2.1190262
not,5.415493,-0.4016192,14.593469
but,5.9058537,-0.44346443,13.160408
we,7.975906,-0.27618352,12.074605
es,6.30658,3.3273075,-8.935325
ya,-3.3386657,-5.7643886,0.41912407
follow,1.7425599,-10.223199,-1.1544247
up,7.0742965,1.836224,10.626684
what,5.7978597,-0.93535125,13.264552
get,6.0532403,1.923477,11.359678
lol,-7.252025,-1.1896573,6.72997
un,4.930495,5.911987,-8.595429
lo,4.894196,3.3597171,-7.8884053
when,5.298396,-0.06305179,13.051566
was,3.6951637,-4.6615043,13.285042
one,6.3757167,-1.9184625,9.705059
por,-0.8873276,5.938657,-10.424713
si,5.0448756,5.3533854,-8.409122
out,7.158598,1.5147204,10.901673
mi,6.192822,3.7087018,-6.9138203
can,5.278337,-0.30261546,15.202013
he,7.172171,-5.0953593,11.907665
con,6.2411666,3.2790217,-8.366763
they,5.174285,-0.4674681,11.735218
now,7.131515,0.81499046,10.97974
go,6.5250955,2.555261,10.617827
para,0.16868854,5.8043447,-9.798625
los,8.255366,3.9798694,-8.485069
know,5.8133087,-0.9178521,13.369991
haha,-6.4333463,-1.7260306,0.78001046
good,2.9704328,-8.399836,6.536145
tu,4.2406,6.6853905,-7.6468716
back,1.8714857,-10.899526,0.79465884
about,5.5048633,-1.207323,13.013181
new,5.7034874,-5.4166317,0.991198
as,7.9162464,5.955409,10.0996895
day,10.169746,-1.7673401,8.191053
how,5.841924,-1.0116745,13.058066
who,5.2022414,1.216546,12.653458
will,8.746344,0.2850259,12.110516
want,5.5397305,2.256078,12.677948
people,4.941708,-1.697928,12.324111
yo,1.47814,-2.2432745,-6.2888827
eu,-8.83005,7.8988914,-4.524539
from,8.310888,1.8418784,12.262384
di,-5.7664895,-10.69537,-6.022595
time,8.397775,1.9671026,7.559992
s,-2.317766,1.2952318,-2.7479084
aku,-5.8538666,-4.2926054,-6.596528
da,-4.4053454,2.4954555,-3.5698004
una,6.0347376,3.1313725,-8.114885
got,3.0848649,-5.509702,12.26571
las,8.28624,3.9640105,-8.504407
more,5.235985,0.80705523,10.727627
x,-2.743555,0.4378987,-4.1808043
she,6.516806,-1.1302809,14.286667
today,9.431759,-1.5111064,8.674782
k,-3.9284446,1.7108326,-3.9638007
by,8.403494,2.0073605,12.410445
or,5.26209,1.8903441,11.52497
too,6.9577413,-2.1923814,12.781148
le,4.7878795,6.172695,-8.622788
see,7.031892,-0.00907578,11.692092
why,5.6800027,-1.2712475,13.63186
yg,-7.6986766,-7.3568764,-5.3506255
ca,7.60357,3.304411,8.991541
como,-0.88504106,5.572832,-10.410902
her,4.847736,-0.65986884,15.53525
q,-1.7131811,3.7531319,-8.704021
need,5.581325,2.1570258,11.362073
an,5.5392814,-0.03588414,15.565205
na,-6.3706245,1.6238024,-9.169498
there,5.668467,-0.4462842,12.35047
happy,-1.0154924,-8.062958,4.7518444
im,-7.4895406,-0.80528605,7.9514494
mas,-1.7322927,4.093239,-8.893506
je,-2.9739482,10.531012,0.08703746
life,2.2775164,1.6236244,12.501168
really,6.0326624,-1.2478963,12.991027
make,5.1531487,2.2259154,11.408833
yang,-9.534064,-7.830563,-6.803706
shit,-7.58676,-0.48768562,8.001086
think,5.6584964,-0.6881954,13.014057
t,-2.2506604,1.5804921,-2.706353
não,-8.178852,8.422243,-5.7967634
never,2.472925,-0.45331734,12.810555
some,5.9176383,-1.1389735,10.956168
oh,-5.1580935,-4.0665054,3.6562712
did,2.834789,-4.1971197,12.412577
would,4.587211,-0.15058294,12.815374
del,6.454327,3.6308327,-8.145295
d,-2.8322108,0.54058117,-2.6196904
please,0.85393006,-8.220763,1.8780786
via,4.9853597,-4.935775,-1.3072467
much,6.6122613,-2.0045364,12.783985
fuck,-7.7930365,-0.4803064,7.994388
al,6.817118,4.0935655,-8.093156
dia,-7.5509167,0.35099006,-6.2965803
right,6.2663503,0.09229084,11.844481
best,3.861405,-7.804716,5.393974
c,-2.34929,1.3674496,-3.0376027
going,7.9241486,-0.8406683,9.943752
pero,1.0313637,-3.1568668,-9.637799
only,4.9297047,0.3229968,10.662071
has,7.166049,-5.102455,11.89356
twitter,0.73637074,-6.089525,-0.62955016
hahaha,-6.2448764,-1.4498204,0.5823383
its,5.981649,-0.6586055,12.263477
nn,-1.3744617,1.0557936,-1.6354772
am,8.193602,0.35795254,9.514258
say,-2.4111533,2.4885297,7.754287
them,4.8634906,-0.5548086,10.798908
here,7.228083,0.45982638,11.061313
off,7.3471684,2.1375916,10.1616125
still,5.254948,0.93120426,13.859834
dan,-9.987843,-9.230601,-7.423965
night,10.237623,-1.7468804,8.123758
w,-2.7723124,0.7837203,-1.9566844
ada,-7.3296323,-7.3755636,-5.256013
someone,2.869833,0.8352783,12.504953
even,7.416383,3.7323864,13.563879
then,5.0370517,1.2609882,13.993629
ni,-3.4113967,-1.5572534,-5.2899218
come,6.37434,4.1123195,10.900246
com,-7.8242793,7.998503,-4.416764
always,2.4672143,1.2531894,12.240242
man,-3.886834,4.429363,10.874232
been,3.503954,-4.4839587,12.555295
his,3.7062695,-0.53031313,14.22479
itu,-8.346462,-8.132132,-4.870119
over,7.4692526,3.8244648,13.54304
um,-6.893659,7.632197,-4.022434
hate,-4.005418,-1.5060421,9.710344
girl,-0.9416959,-6.2793283,6.8781404
ai,-3.2359996,7.6597333,-5.9006805
had,3.6880665,-4.669545,13.241752
pra,-8.152682,8.471787,-5.1932473
todo,-0.8652806,5.01887,-10.123928
mais,-4.0633874,8.680615,-6.3407326
feel,-3.5400095,-1.7580405,11.863162
let,4.960361,3.356383,10.671373
ini,-7.6551495,-9.1078825,-5.2564554
because,4.096314,-0.5689438,12.459908
thanks,-1.2816247,-8.39585,3.3977582
ah,-5.376739,-1.764171,0.64286304
way,4.079571,0.7849096,11.742869
ever,2.6795542,-0.7833641,12.541695
look,2.0172105,-6.9740677,8.149191
tweet,0.5869994,-6.346415,-0.35932115
followers,1.8827909,-10.144573,-0.7815106
should,4.9500947,-0.18294446,12.083892
our,8.983675,0.60257256,12.054
xd,-5.734795,-1.1761373,-0.011809421
aja,-6.383505,-8.665911,-1.8356979
esta,-0.8851001,6.243433,-10.369172
school,10.122859,0.86537486,6.114957
him,4.0006723,-0.3307954,13.738836
ser,-0.46212953,4.63053,-10.311931
take,5.039754,2.950874,11.016214
than,4.495734,-0.41335294,10.369656
video,3.4155245,6.757628,1.2567872
em,-6.6678677,7.629197,-3.829487
last,7.2522283,-0.059561223,7.4613156
wanna,-5.3352976,2.0706892,10.118719
does,4.438155,-0.31086048,12.410129
us,8.900299,0.32878876,12.012758
miss,-0.69369763,-7.8578734,5.3363953
l,-2.288686,1.2191181,-2.3996806
ga,-7.2840095,-7.76242,-1.9979777
better,3.9484913,1.3620318,12.020776
well,6.8051534,-2.7148702,12.611752
could,4.494606,-0.15037133,12.7509575
apa,-7.030936,-7.2006826,-4.213008
cuando,7.3673687,2.1852834,-9.045422
team,-2.4686465,2.1850953,-1.350429
ok,-4.5406656,-3.6557035,3.1628375
vida,-0.5409609,5.013503,-9.646685
quiero,6.935117,0.6325407,-11.978286
les,0.33285797,11.5247755,-1.7039448
being,4.532611,-2.1092317,12.103674
real,5.7743783,8.283062,2.8415115
down,7.070517,2.0288317,10.32975
kamu,-8.323168,-9.096018,-4.353233
everyone,6.0969462,-2.6043463,11.112526
gonna,4.842909,-3.142383,13.594985
live,4.2197323,4.311033,0.9925974
tonight,9.454416,-0.97122014,8.301949
yes,-4.83366,-4.1896057,4.6743326
work,7.84194,-2.6712828,7.862195
ass,-5.452435,3.7623146,5.9345684
retweet,1.7766538,-10.114868,-0.8865238
nada,-1.3232089,4.491696,-10.035616
sama,-7.68273,-8.358457,-3.8084743
first,7.152109,-0.20154193,7.499889
photo,1.3122642,10.482382,4.0176682
tomorrow,9.729075,-1.1354265,7.167692
where,6.61871,-0.43970612,11.377756
god,0.05216485,-2.0472438,6.1131535
son,5.1939373,7.655857,-10.101677
ke,-5.6674213,-5.1285276,-4.8203835
ta,-3.289039,7.6833153,-5.9338107
f,-2.3425758,1.5229963,-1.9066104
home,5.6808124,4.1667056,7.3959975
lagi,-6.74204,-7.7725897,-4.9592104
thank,-1.1632555,-8.320582,3.6368232
birthday,-1.4332086,-8.1749735,4.7423525
