,x,y,z
Digit 2,-20.331654,-3.90391,-14.462479
Digit 7,2.2240505,18.91562,0.14237088
Digit 1,-10.102395,15.501905,-3.9188683
Digit 3,-18.402216,-12.803311,1.1032797
Digit 5,-3.9954739,-7.721164,11.817584
Digit 3,-10.372499,-6.6259913,9.644255
Digit 8,-6.393645,0.44602406,1.7720467
Digit 6,7.1441092,-11.10198,13.164116
Digit 7,5.440272,19.9109,8.585747
Digit 0,4.6521144,-27.826517,-0.3704213
Digit 3,-13.474608,1.7754172,12.943914
Digit 3,-17.417831,-9.376888,-1.2342887
Digit 1,0.18834814,11.208341,-14.697652
Digit 2,-11.5996275,2.8686676,-24.269394
Digit 1,2.6014512,7.5298696,-15.738411
Digit 0,-1.3319124,-25.45423,-5.4868665
Digit 0,6.797684,-21.030146,-9.30281
Digit 3,-17.191578,-7.2667484,-2.3784778
Digit 9,15.577122,6.951445,14.078803
Digit 0,6.948059,-23.834587,-5.1939745
Digit 0,8.630966,-15.691526,-9.15802
Digit 7,7.9116316,23.018652,-6.5633097
Digit 6,10.306161,-19.029404,10.622769
Digit 7,6.419956,20.65782,1.7887971
Digit 7,4.350336,24.910397,-1.1926851
Digit 7,1.5422384,19.916542,0.6463726
Digit 0,3.6268232,-20.779806,-12.913168
Digit 8,-12.7210245,-7.3970737,17.142483
Digit 2,13.004695,-3.1571789,-7.7009125
Digit 0,3.7782416,-20.290249,-11.583705
Digit 1,-11.784295,12.573999,3.8364875
Digit 3,-9.811164,-4.4424477,11.70557
Digit 7,8.582733,26.573713,-4.2518263
Digit 1,-12.861473,16.491497,2.6251616
Digit 3,-17.249899,-14.397562,5.283768
Digit 2,-14.732003,3.9764605,-9.467682
Digit 3,-21.320362,-9.50398,11.405683
Digit 0,3.7475884,-20.689646,-12.791206
Digit 0,-0.54963607,-12.978714,-8.160742
Digit 7,1.1460192,17.626825,10.775106
Digit 5,-3.5203636,-14.527274,5.7882185
Digit 3,-15.5845995,-1.0372474,12.200639
Digit 8,-11.101182,-12.949473,9.1235075
Digit 9,9.416504,5.8698854,8.919756
Digit 6,8.719901,-6.764344,9.615907
Digit 3,-11.912561,-8.897637,12.49079
Digit 7,-4.1566,13.490953,-8.546358
Digit 4,22.308727,-0.5185867,10.449024
Digit 4,18.840796,5.1278963,-6.1060333
Digit 8,-2.8103197,-4.3089952,-1.9005142
Digit 6,9.240537,-14.259428,14.5835085
Digit 4,4.8015647,2.2229905,8.786732
Digit 3,-13.019424,-8.452226,9.856132
Digit 5,-2.0581954,-9.291724,6.168412
Digit 7,4.177491,23.492722,1.6649318
Digit 8,-5.5059037,-0.6316438,-0.25172478
Digit 4,18.671722,8.610483,-5.465352
Digit 9,10.334491,11.560693,14.192432
Digit 7,-1.0178711,15.977858,4.3400073
Digit 9,12.217812,8.902685,2.8830647
Digit 8,-0.93595207,5.2027354,-7.753948
Digit 0,-5.636362,-22.182755,-8.333121
Digit 2,-14.990236,3.3653114,-16.930227
Digit 9,-1.9220587,14.960219,-11.457777
Digit 5,-0.5318587,-13.727155,12.396919
Digit 6,12.085351,-9.459764,12.455694
Digit 7,7.781424,25.472992,-4.831034
Digit 4,16.159369,9.885732,-8.666363
Digit 2,-16.85239,-1.7406938,-14.38603
Digit 9,7.537549,-21.825188,-1.1491561
Digit 7,0.73835534,21.487652,6.516613
Digit 9,10.648883,10.412195,-3.5108595
Digit 6,11.498698,-24.891235,5.7320566
Digit 3,-20.096773,-6.386522,3.4532092
Digit 9,2.0606265,6.5877275,-8.366875
Digit 3,-22.960136,-11.546704,5.1940517
Digit 5,8.208318,-0.6266395,2.2480736
Digit 9,14.334466,9.806293,6.24266
Digit 7,1.4190514,23.85442,-1.3887742
Digit 2,-10.359195,-1.6016182,-17.760962
Digit 2,-4.5490804,-8.354133,-17.035122
Digit 8,2.6250598,6.161437,-7.696702
Digit 8,-6.2067623,-1.8193194,-3.313816
Digit 9,12.270338,10.571591,10.6649275
Digit 1,-3.888554,7.875881,-13.486145
Digit 8,-17.468845,10.558643,13.627588
Digit 4,17.572681,0.69046766,-1.5117226
Digit 7,9.154244,25.973434,-5.290702
Digit 0,3.5370603,-15.196282,-14.640011
Digit 3,-10.430531,-6.797331,12.058038
Digit 5,10.9627075,-10.273366,-4.1010294
Digit 7,2.4229403,23.082954,-6.2059574
Digit 5,14.02968,-10.193284,-6.265791
Digit 6,5.9878807,-15.840622,15.390837
Digit 0,-0.42228386,-13.19576,-9.31437
Digit 4,14.026483,1.7894251,-5.9304357
Digit 6,8.651988,-10.494453,12.889587
Digit 1,-15.059271,10.2498255,-4.7297535
Digit 0,-4.1117125,-19.776001,-0.64984673
Digit 8,-1.8285505,-1.8320359,-7.5312905
Digit 1,-5.998794,12.069876,-4.3064065
Digit 9,8.908512,8.256567,9.490637
Digit 3,-2.9971035,-9.327377,-5.854603
Digit 1,-3.9405973,6.3237185,-13.452797
Digit 2,-14.471527,0.6077326,-22.01236
Digit 8,-8.075217,-1.3233056,-3.878842
Digit 3,-7.014245,-7.3229446,3.2901995
Digit 1,-2.735012,13.641001,-14.903241
Digit 6,2.4480705,-14.948193,16.78572
Digit 7,3.228004,15.380726,3.5260792
Digit 7,6.435443,26.432148,3.7510085
Digit 2,-12.609676,0.42395192,-19.850828
Digit 5,1.3031865,-8.511529,1.7944938
Digit 2,-11.427242,-2.3071375,-16.421515
Digit 3,-21.960232,-4.9265375,1.7252585
Digit 3,-15.822996,-11.128177,7.932351
Digit 7,-0.8709585,22.729609,-6.7858124
Digit 3,-16.941542,-3.9786532,2.607425
Digit 3,-14.109012,-10.098287,4.4480987
Digit 3,-14.682664,-4.2655845,6.7317595
Digit 2,-4.2429376,-4.776404,-21.73105
Digit 3,-16.122604,-11.832859,8.089863
Digit 5,-12.12043,-6.4271097,13.934797
Digit 6,9.568871,-5.6369433,13.784888
Digit 1,-6.579891,9.503809,-13.044806
Digit 4,19.543821,1.7688,16.427818
Digit 7,0.48156387,21.790527,6.110824
Digit 7,0.31314304,19.919178,8.968563
Digit 6,2.6190479,-18.29049,13.574611
Digit 2,-16.124022,3.2333941,-22.17197
Digit 6,13.050353,-25.004494,6.2552724
Digit 7,2.5466173,19.682804,10.719558
Digit 0,3.7601774,-14.430077,-14.272316
Digit 3,-18.80197,-10.387114,6.925989
Digit 0,-0.00024618016,-20.391314,-13.4068365
Digit 4,3.6250842,-10.542245,19.912752
Digit 4,13.334901,-1.4801494,8.011189
Digit 2,-19.631422,-4.576904,-17.642645
Digit 5,-7.596459,-5.883813,17.143723
Digit 1,7.474167,4.0661416,-18.172005
Digit 9,1.164194,10.298801,6.4527526
Digit 0,9.160938,-24.007925,-3.1310604
Digit 6,1.6384757,-16.40621,12.393123
Digit 2,-11.814884,3.4142077,3.2343726
Digit 7,2.9736845,25.560226,12.580974
Digit 1,-3.9835858,7.6313524,-17.371967
Digit 5,-5.0951204,-13.038542,8.236957
Digit 4,13.049723,6.070338,-13.31467
Digit 6,9.613045,-25.58982,4.5029526
Digit 6,3.9285376,-6.641305,14.954186
Digit 6,3.0137014,-13.297287,17.601513
Digit 9,9.291526,11.022109,-4.9761252
Digit 9,13.877827,12.709255,4.21977
Digit 9,10.90998,12.755217,-5.800038
Digit 8,-6.6633773,1.4792395,2.0542214
Digit 9,12.804506,6.2395773,12.7500305
Digit 3,-22.135904,-3.2915173,1.2124326
Digit 9,8.709732,13.542168,1.4078084
Digit 7,8.059203,22.636005,9.876176
Digit 2,-5.4783764,-5.51035,-20.868572
Digit 7,3.585864,20.633184,11.92921
Digit 9,12.563528,2.1855059,13.934284
Digit 3,-15.360833,-2.070184,15.012158
Digit 4,2.4827812,12.231509,-1.5696471
Digit 7,10.989979,22.709743,-4.266256
Digit 7,4.5762663,19.948006,-5.4298654
Digit 9,11.619153,10.289302,-9.880476
Digit 0,0.14435057,-16.496376,-8.008946
Digit 3,-13.136652,-8.3273735,-2.637956
Digit 3,-20.712013,-3.8346364,7.1643763
Digit 9,10.113813,9.224718,-4.9164057
Digit 8,-0.062271014,3.2307878,0.9658506
Digit 8,-1.0622755,-2.4264202,-3.336415
Digit 5,11.739298,-7.4167056,-4.183923
Digit 0,2.1519578,-24.05989,0.5963765
Digit 9,16.313112,12.892434,2.519194
Digit 4,18.476103,8.805313,-5.792436
Digit 1,-14.447741,11.357782,12.327577
Digit 1,-8.096272,15.412546,-5.906416
Digit 0,5.7516418,-16.816702,-10.523932
Digit 6,5.312827,-19.4165,11.256448
Digit 3,-13.69483,-0.80197203,12.437437
Digit 1,-16.43921,12.09484,5.791026
Digit 1,-13.967112,11.996703,-6.4581666
Digit 8,0.77653134,1.6676003,-12.106621
Digit 4,21.28779,0.37897748,5.7386613
Digit 4,13.657331,6.3266954,-9.986504
Digit 3,-13.438787,-9.105853,10.766287
Digit 4,9.55123,11.886399,14.485721
Digit 9,-0.37322104,10.638777,7.3193645
Digit 9,10.636559,13.650596,-1.3451343
Digit 1,-10.981928,18.579012,-2.6376576
Digit 7,10.017887,25.959404,-4.260572
Digit 1,-7.426327,11.055448,-15.273594
Digit 2,-13.024697,-5.4863234,-18.80195
Digit 1,-6.6213923,14.975915,-11.888773
Digit 4,13.8995,2.6950274,-12.667537
Digit 2,-19.82985,-3.0960348,-13.954469
Digit 5,11.232369,-7.792168,-4.775641
Digit 8,-3.0675092,4.3059387,-11.296768
Digit 6,1.0712935,-23.174608,12.790952
Digit 7,6.2422814,23.414734,0.9849165
Digit 1,-12.204754,17.87118,-4.078298
Digit 4,11.857618,5.75008,-12.757334
Digit 6,0.8992814,-12.883241,17.33777
Digit 2,-21.389433,1.7093707,-7.861506
Digit 4,6.832569,4.2305927,15.271798
Digit 3,-4.8314166,-13.521678,3.772894
Digit 9,12.112424,10.575273,10.4586525
Digit 1,-6.355193,9.871099,-12.959945
Digit 3,-16.68277,-4.6690826,2.409916
Digit 6,7.581028,-6.86142,11.525721
Digit 4,16.490458,7.0273185,3.6464646
Digit 9,7.5996923,9.863342,-3.8268242
Digit 6,4.753953,-8.044942,13.910393
Digit 1,-2.176955,7.9672747,-15.505836
Digit 1,-16.648172,12.1510105,12.866141
Digit 9,-8.865187,-11.2976885,10.628067
Digit 7,7.8521347,24.609808,7.2823896
Digit 0,-5.5286145,-22.463772,-8.886207
Digit 1,-16.920408,11.904036,2.8346334
Digit 0,-3.817159,-22.868639,-3.6230907
Digit 0,-6.936958,-13.912365,-3.313884
Digit 0,3.1503744,-23.398783,-9.135723
Digit 3,-7.046813,-2.817919,7.492678
Digit 7,6.876254,17.955563,5.7728596
Digit 5,-1.6030184,-10.062102,4.2987757
Digit 0,-1.0861456,-27.131756,-8.008566
Digit 1,-3.5801675,6.8080254,-16.86168
Digit 7,7.7696457,24.344982,-1.9760458
Digit 1,-14.488185,12.15072,10.659142
Digit 3,-16.377953,-10.170306,0.7333554
Digit 2,-6.115742,-18.621494,-6.748969
Digit 0,5.587885,-20.688818,-10.097006
Digit 3,-16.68633,0.25631893,1.6347243
Digit 1,-17.401678,14.483027,2.6239448
Digit 4,20.83561,6.988316,-0.72591007
Digit 3,-16.047895,-11.929347,-3.9466987
Digit 0,4.846659,-20.558819,-10.90061
Digit 0,0.07812707,-24.491783,-7.0425014
Digit 9,2.0405345,12.674483,3.5967817
Digit 9,12.04963,16.676136,-1.5107433
Digit 1,-16.783459,12.853777,3.5374777
Digit 2,-14.220719,4.603963,-22.441246
Digit 3,-19.603783,-6.1345177,8.705215
Digit 2,-18.985786,4.627948,-13.221636
Digit 5,-1.5264612,-13.192161,5.0469675
Digit 9,25.212801,-4.948183,11.891981
Digit 6,5.662537,-9.167916,17.913609
Digit 6,4.2036834,-15.050075,19.928556
Digit 5,7.7337966,-5.091157,1.7577478
Digit 5,-1.6445531,-12.737226,-9.999304
Digit 8,-10.440589,-3.3238328,8.239581
Digit 7,-2.106478,20.768595,-7.3705425
Digit 6,8.920994,-11.05025,9.480976
Digit 1,-5.7160606,12.630835,-15.624813
Digit 0,-1.8769587,-24.895155,-9.9844675
Digit 4,18.277761,8.987314,-5.9028506
Digit 4,21.996443,6.818533,-3.6264577
Digit 7,4.259092,27.137209,5.710318
Digit 6,2.1881464,-11.559093,18.285185
Digit 3,-9.35849,-6.5719004,8.888405
Digit 7,8.071286,24.890593,-6.768126
Digit 4,5.781844,3.2827203,7.350105
Digit 8,-5.1695495,5.042425,3.8230608
Digit 2,-9.241291,-1.6174741,-23.339134
Digit 9,1.9895574,12.537588,8.878253
Digit 1,-16.386654,12.510674,3.6909504
Digit 0,-4.026378,-16.412825,-6.8596287
Digit 6,4.9847894,-15.685465,8.863814
Digit 8,10.625942,12.468865,-7.751201
Digit 1,-11.966608,18.593458,9.093418
Digit 3,-16.846191,-0.5529518,3.3310153
Digit 7,2.7815163,19.74537,10.882709
Digit 8,-9.867729,-2.9673367,18.921806
Digit 9,11.159964,9.719534,8.633742
Digit 1,2.4658787,6.145811,-22.113148
Digit 3,-14.901213,-3.1738467,7.2644114
Digit 1,-13.673674,16.914728,6.653674
Digit 2,-16.846909,0.23686142,-7.436463
Digit 9,10.6400795,4.1152477,5.137184
Digit 0,3.0051892,-29.56617,-7.484206
Digit 6,7.452239,-24.065418,5.8466716
Digit 1,-6.902281,14.425993,-5.0655932
Digit 8,-7.384812,1.364973,2.298163
Digit 1,-6.398717,14.460924,-14.16887
Digit 0,-3.2912538,-19.240812,-2.6945128
Digit 7,-1.4809391,16.464058,5.360391
Digit 5,2.6587572,-5.056782,7.475196
Digit 5,-0.29881126,-6.6359906,6.029428
Digit 9,12.64458,2.3499932,10.978549
Digit 5,8.155623,-0.47717777,2.30068
Digit 0,2.8405263,-20.138441,-14.89026
Digit 3,-17.180748,-12.771171,-2.3106675
Digit 2,-11.466398,-2.6502564,-9.391149
Digit 7,6.713968,20.462036,3.7346628
Digit 9,-15.248924,1.9913086,9.391442
Digit 7,0.8243055,23.696917,12.218482
Digit 4,18.615143,3.3480272,5.6114035
Digit 3,-17.489958,-3.5354435,4.70463
Digit 0,8.494713,-15.754583,-9.457816
Digit 0,3.4308395,-23.532513,-13.7816305
Digit 9,9.247607,9.547369,-1.8840334
Digit 0,2.3397484,-25.309305,-9.295463
Digit 2,-11.949644,-7.2453246,-21.080935
Digit 9,11.962343,-3.5980165,-5.4128137
Digit 5,3.8924227,-1.4229076,4.950459
Digit 9,10.5658,9.217333,8.377353
Digit 3,-18.422476,-13.493024,4.178005
Digit 1,-14.103683,17.730375,6.2756567
Digit 7,7.515476,24.89856,-4.6331744
Digit 9,12.275049,12.071977,0.6847848
Digit 4,21.56374,-0.06834915,12.157705
Digit 1,-12.559213,13.909077,7.797795
Digit 4,13.549979,5.960319,-3.3533092
Digit 7,4.9404154,20.362593,0.63490885
Digit 6,9.966835,-20.10327,10.829052
Digit 8,-4.4022737,13.358946,-0.52531123
Digit 3,-17.077263,-4.2131543,7.847872
Digit 6,10.209151,-23.62301,8.479469
Digit 2,-17.059935,-6.6384478,-17.589083
Digit 9,0.8459765,9.651216,7.537007
Digit 3,-19.591955,-11.607231,1.7193948
Digit 0,1.3537245,-22.881823,-14.000068
Digit 5,12.556231,-12.028258,-7.0300426
Digit 0,6.1572022,-22.268673,-3.480746
Digit 1,-14.440435,11.968795,10.493492
Digit 0,4.7650423,-13.119937,-11.237245
Digit 9,10.03485,10.314439,5.8341193
Digit 3,-10.108621,-4.538661,7.7290463
Digit 5,6.634363,-4.561126,2.861596
Digit 2,-20.03337,-3.3607793,-17.555498
Digit 2,-12.317267,3.226421,-12.16686
Digit 1,5.4105515,4.821156,-21.845032
Digit 1,-4.859947,13.641933,-5.7489557
Digit 9,11.039529,11.6291485,4.663024
Digit 6,10.561222,-24.884775,-1.4180064
Digit 2,-17.230673,-1.8558242,-9.065518
Digit 5,6.287765,-9.310358,1.6395501
Digit 3,-16.77501,-7.1053324,-14.849303
Digit 3,-15.165414,-3.5232894,9.565476
Digit 2,-5.995742,-5.5488553,-18.120646
Digit 7,0.76843786,18.998323,0.1675051
Digit 9,8.52891,13.925835,2.6723027
Digit 7,6.5296164,17.535118,-1.0320297
Digit 3,-15.25527,-5.469367,8.730897
Digit 1,-10.787434,18.745289,3.7138476
Digit 0,5.1950684,-22.25219,-3.5015519
Digit 2,-13.035423,3.286795,-9.336536
Digit 6,10.081129,-8.116987,11.914644
Digit 1,-8.095425,14.958915,-9.317968
Digit 5,1.6530389,-3.3787262,11.12726
Digit 8,-4.0139427,5.6035404,-6.328028
Digit 2,-12.376941,3.1060739,-11.975135
Digit 4,-1.0305828,5.731525,8.276002
Digit 0,0.33979735,-18.332352,-10.068763
Digit 8,-7.939765,-2.339227,-2.8544054
Digit 4,14.517269,1.7161713,-11.486126
Digit 3,-8.006779,-6.833366,17.769371
Digit 1,-9.439486,11.933908,-12.805499
Digit 8,-0.41884622,1.8499762,-2.9814558
Digit 5,13.248877,-10.179461,-6.461655
Digit 4,14.884102,1.9817395,0.041617602
Digit 3,-12.896187,-1.8732837,14.480401
Digit 4,19.80219,-2.48224,13.164398
Digit 0,9.70384,-20.311602,4.128449
Digit 2,-12.577124,-5.5741615,-18.57755
Digit 4,7.301391,7.986523,-10.060834
Digit 4,5.13539,3.688413,11.180392
Digit 1,-11.535159,17.57491,4.3954926
Digit 5,6.722701,-9.8220415,1.6816044
Digit 5,5.3822107,-0.87495416,0.22648281
Digit 9,14.114879,9.669616,6.1002173
