timestamp,load_MW,temperature,predicted_load
2021-02-01 23:00:00-05:00,17390.399699999998,32.54,17392.709
2021-02-02 00:00:00-05:00,16703.419992857143,32.1,16724.328
2021-02-02 01:00:00-05:00,16204.771708333334,31.5,16202.719
2021-02-02 02:00:00-05:00,15953.086600000002,30.96,15959.763
2021-02-02 03:00:00-05:00,15882.879266666663,30.38,15882.753
2021-02-02 04:00:00-05:00,16080.531875,30.86,16019.553
2021-02-02 05:00:00-05:00,16686.771083333333,30.41,16972.574
2021-02-02 06:00:00-05:00,17641.091399999998,30.71,17641.115
2021-02-02 07:00:00-05:00,18625.893475,31.63,18633.445
2021-02-02 08:00:00-05:00,19437.22955714286,32.33,20060.016
2021-02-02 09:00:00-05:00,19963.902438461537,32.22,19980.809
2021-02-02 10:00:00-05:00,20297.341661538463,32.34,20299.11
2021-02-02 11:00:00-05:00,20456.482933333333,32.6,20463.637
2021-02-02 12:00:00-05:00,20546.42265,33.02,20539.062
2021-02-02 13:00:00-05:00,20476.421341666668,32.83,20479.945
2021-02-02 14:00:00-05:00,20381.97783571429,32.57,20377.059
2021-02-02 15:00:00-05:00,20358.808575000003,32.39,20356.322
2021-02-02 16:00:00-05:00,20623.18873333333,32.14,20622.086
2021-02-02 17:00:00-05:00,21453.4803,32.04,21446.744
2021-02-02 18:00:00-05:00,21447.764541666667,31.57,21452.6
2021-02-02 19:00:00-05:00,20854.255142857142,31.43,20862.807
2021-02-02 20:00:00-05:00,20147.850375,31.2,20154.102
2021-02-02 21:00:00-05:00,19187.525566666667,30.44,18759.305
2021-02-02 22:00:00-05:00,18139.365964285716,29.68,18107.838
2021-02-02 23:00:00-05:00,17124.392191666666,29.64,17219.385
2021-02-03 00:00:00-05:00,16526.407473333333,29.16,16515.043
2021-02-03 01:00:00-05:00,16074.95986666667,28.83,16074.235
2021-02-03 02:00:00-05:00,15843.209221428571,28.61,15840.206
2021-02-03 03:00:00-05:00,15784.562472727272,28.15,15789.565
2021-02-03 04:00:00-05:00,16023.32398333333,29.35,16028.088
2021-02-03 05:00:00-05:00,16736.748525,29.82,16520.246
2021-02-03 06:00:00-05:00,17931.206466666663,31.14,17906.559
2021-02-03 07:00:00-05:00,19013.593292857146,32.85,19007.53
2021-02-03 08:00:00-05:00,19741.171366666666,34.14,19073.998
2021-02-03 09:00:00-05:00,20053.150716666663,35.1,20045.984
2021-02-03 10:00:00-05:00,20146.91764375,35.94,20145.428
