,x,y,z
the,-2.1978636,4.685948,13.705076
and,0.09298031,-1.048819,4.8867874
to,1.2522432,2.581256,15.075024
of,-0.41325885,-0.85011756,3.9566865
a,-3.451218,4.603231,13.625333
in,-0.5402708,-0.8180062,3.6613638
is,-2.7217517,5.134532,12.931337
for,-0.06460012,-0.3046912,4.6935363
i,3.4825807,4.14459,11.498403
that,-1.0406537,3.942233,12.775672
you,2.4918923,2.8784902,14.49689
it,1.3173677,1.9523978,11.628039
on,0.56818146,0.43510005,3.3961537
with,-0.006389798,-0.87165266,4.9230704
this,-2.592039,4.4418664,14.458571
by,0.17461985,0.74304074,3.7998471
are,-0.973023,-0.3630943,13.28547
at,0.85942173,0.696327,2.8264797
as,-1.434614,4.380268,12.854703
be,-0.52227855,3.2404144,13.420856
from,0.40828586,0.06915968,3.916461
have,-0.15125863,0.94057345,12.890665
was,-1.0899676,7.4063163,12.038284
or,-1.623974,2.2449796,14.973085
your,2.7533777,2.9602504,15.530297
not,-0.3268816,2.8988554,13.190812
we,0.7596823,1.2402076,12.825177
but,0.88038784,1.6703787,11.004094
all,-1.2873747,0.20675753,13.491127
will,0.87490094,2.740511,15.024425
an,-3.49394,4.6945243,13.696462
my,4.4753866,4.4756384,11.9077635
can,1.8684376,2.6171393,14.545892
they,0.43009636,1.1888875,13.190965
n't,1.8019818,3.3262029,11.760577
do,2.217958,3.346157,12.947619
he,7.4748206,4.1910343,13.949172
more,-2.3918364,0.7195559,12.315195
if,0.59799457,3.3655713,13.13011
one,-3.127747,3.9798446,13.073418
has,-1.4944824,6.0685153,12.445292
so,1.6087568,1.5418842,11.0713825
about,2.2350564,6.1459494,12.546503
new,-0.7513319,0.2010748,4.755542
what,2.001654,5.446683,11.825062
his,7.5330915,4.1964126,14.046944
there,-0.25038254,1.5914892,11.827361
up,2.5029578,-0.7004063,3.6569753
out,2.8251407,-0.55516994,3.9008036
their,0.3373818,-1.9381539,6.1200523
our,0.33219266,-1.7019597,6.144503
like,2.5397046,2.2346208,11.678666
when,-0.2579605,3.983794,11.588775
just,2.3154902,1.8354945,11.310348
time,1.4889376,9.935086,-0.06499382
me,4.1498346,4.4585276,11.722461
which,-1.4869804,4.5973697,12.935004
who,0.5341284,5.8106,14.267193
no,-1.3389992,2.2336512,13.7795925
would,0.69074905,3.0045373,12.1995945
some,0.13684775,-1.1657889,13.778918
get,3.2553513,2.7930331,13.994831
also,-1.1914039,4.4734974,12.871182
other,-1.4822187,-0.82159567,14.075426
how,2.0142405,5.1980066,12.0703
may,-3.999436,7.7822075,13.26864
had,-0.9166406,7.7390203,12.168997
am,-0.23022416,14.871876,-3.2036593
been,-1.263273,6.815414,12.12727
her,7.1510696,5.0112543,13.746298
were,-0.7016252,8.25298,12.506025
them,0.9705334,0.91878796,13.996719
people,-1.6613201,-0.9244891,12.015962
she,7.1717424,4.9161673,13.748631
any,-1.5661595,2.1856282,14.45819
now,2.447222,2.055224,3.686839
only,-2.100085,2.6832163,12.135449
pm,0.26788452,15.022253,-3.2408319
first,2.280098,7.7103667,-2.2084723
than,-2.8861353,1.2087512,11.959798
good,1.7434036,-1.0159959,10.869275
into,1.299096,-1.2292687,3.1893373
its,-1.7898318,5.4535537,14.10237
these,-0.9845624,-0.74651116,13.219195
us,2.997697,1.4724284,4.3615084
see,3.6452177,4.785637,13.917411
here,3.6645744,4.828421,13.927247
make,2.3370209,1.962649,13.971729
home,14.241595,-5.870932,-1.5691804
very,0.9417955,-0.81298923,10.275435
over,1.6287181,-0.55862325,3.9136627
most,0.15891789,-1.4454114,12.325593
then,2.7142055,1.0116225,2.9914668
know,2.312239,5.53827,10.760359
said,1.0542512,8.899172,-9.236779
after,1.0592738,8.673502,0.12352449
well,0.96073633,0.25854984,11.051048
use,-3.4874578,1.5006127,15.562733
two,-3.58551,10.714578,3.5412285
did,2.2958033,3.9461958,11.151561
could,0.47123015,3.0903757,11.762463
day,1.6492131,11.297279,1.183688
great,1.8287567,-1.3449801,10.98183
free,-10.994386,7.3745046,-8.213405
many,-0.37103334,-1.1937748,13.027494
back,3.4296145,-0.2699628,2.802742
way,2.5852003,0.96417683,11.757955
work,-1.7115614,-4.1951723,1.563187
because,0.38931268,2.5177248,11.121406
best,1.200464,-2.0526133,11.731755
should,0.5601852,3.0096564,13.307167
even,0.50972086,2.1570888,11.034978
year,-0.533612,10.672525,2.1691017
think,1.9062526,5.1448054,10.371198
years,-0.8758886,10.37659,2.4269218
much,1.5362712,0.8016417,10.287975
does,0.9152503,4.1377044,12.893393
where,-0.7976964,2.027781,11.813701
go,4.3593946,0.5786517,4.7426724
love,8.622725,6.4297276,5.0317097
need,2.757103,1.6160948,14.498121
last,0.48251593,10.139718,1.501988
find,4.0605655,3.409019,14.222056
world,4.9331307,-2.9267707,-12.457565
really,2.624552,1.260436,10.067426
information,-11.369902,9.3997135,-1.9966402
through,1.0727867,-1.3143973,3.1872456
want,2.993627,2.4713953,13.552736
him,7.7254286,3.9043436,13.864351
right,4.219471,-0.9681539,4.4924603
take,4.2965918,0.30465072,4.5817976
views,-3.3430169,12.249073,-1.5620391
such,-1.7935153,-0.8475719,14.348148
made,1.936366,-0.21382087,5.7372084
those,-1.0307894,-0.73542887,12.858579
business,-8.689984,-6.547847,-6.703877
life,8.325345,2.2679403,1.5001613
before,1.5506872,8.543037,0.19034384
being,-1.9305286,4.17122,11.461679
off,3.3451722,-0.7874927,3.0624049
used,-3.91914,1.4842197,15.215372
help,3.2782269,1.109273,15.188951
while,1.5906861,-1.3153017,4.575376
posted,-2.335552,14.029247,-2.9999676
too,2.3384922,1.0064564,9.855713
still,0.9011902,1.7996876,10.177599
down,3.0142808,-0.9230093,3.2285964
going,4.01181,0.43897784,5.918918
video,15.016043,1.3660692,2.7421098
part,0.9718684,0.106590085,1.0983355
online,-10.917934,7.404309,-8.093292
each,-1.269473,0.17095077,1.174423
little,3.4952104,-0.11364912,10.001383
high,-9.899625,-8.15316,10.509091
look,4.797194,0.5614711,12.497266
around,2.266927,-2.3066533,2.929238
same,-2.1194956,2.6660254,11.854477
game,13.95831,8.146353,-0.98313403
read,-6.3796844,12.435462,3.9465013
service,-9.236875,-7.678651,-3.8328106
long,6.174677,-2.3333037,5.812385
why,1.8885199,5.622688,10.414397
school,1.6661575,0.4327406,-13.815518
state,8.321972,0.44100663,-13.08985
post,-3.8094633,13.674826,-3.691855
city,10.410664,0.3745723,-9.953714
own,0.54693115,-2.185465,6.304506
every,-0.6252491,0.35587737,1.3762704
system,-12.26656,-6.545908,0.7111915
next,2.6942077,1.9312341,1.1406232
news,-3.4014287,9.268876,-5.8723655
site,-9.985693,8.629026,-6.2328486
say,1.7547934,5.7210007,10.084426
got,2.5355213,5.982852,3.1149185
both,-0.8516609,-1.8857385,4.9684424
under,-0.1582573,1.0850477,3.4991312
top,2.640389,-6.2208023,1.1280142
set,3.0136821,-7.172898,-3.6118708
another,-3.4954789,4.0520024,13.242613
since,-1.2474551,7.6049137,3.257006
things,3.046214,2.0324795,8.305094
available,-5.6647105,-9.337253,-0.7318848
show,4.110304,2.1292138,-3.1745195
place,2.384791,-1.5998954,1.3988427
using,-3.600387,1.4699688,15.607305
better,2.0047946,0.18305844,11.0153265
page,-9.3888035,7.6915064,-4.3451324
