,x,y,z
rt,-9.973525,-0.57501024,0.68028665
i,17.637806,-10.244617,5.174731
a,5.1078267,-7.208205,-12.457076
the,20.585054,1.4759616,11.330176
you,13.692621,-13.848196,6.8871593
to,20.073298,-1.1990567,12.569881
me,5.1073694,-7.2079415,-12.456798
de,2.5048065,6.3138537,-23.385227
que,3.212513,9.587985,-12.868747
and,19.048294,-0.11086714,12.194102
my,18.449392,0.24868992,11.948003
no,5.106502,-7.207399,-12.456347
is,21.122654,1.8052855,10.632599
it,16.522533,-12.171869,7.2567835
in,20.96472,2.337857,11.6582365
n,-14.357586,5.549176,-2.0677686
for,18.317017,-1.4379741,12.844568
of,20.80017,1.7186983,11.206278
la,6.078437,-2.7856698,-22.105448
do,-16.289774,15.794354,-0.8710855
n't,14.264228,-11.781451,7.44936
that,15.9653015,-12.000324,7.301807
on,15.763602,4.738991,12.056101
y,8.174782,1.3637333,-15.454429
e,-14.095031,10.097892,-0.2872349
o,-14.154767,10.26078,-0.25284484
u,-13.9044895,6.692042,-0.2838369
en,2.507197,6.3100343,-23.385439
this,14.636582,-5.23353,11.579895
el,7.103368,0.39392123,-16.433086
so,12.6877575,-8.455188,-0.23246399
be,14.071644,-13.806697,13.585255
with,18.912588,0.2828547,12.265431
just,17.857018,-9.876295,5.445164
your,18.842133,-0.4723124,11.482002
like,18.051434,-9.624368,5.5909295
have,14.578615,-10.0475235,8.885758
te,5.7244415,2.7654736,-22.063372
at,17.871347,2.1217148,12.717521
love,13.776341,-14.26843,6.9058485
se,3.3008173,9.462318,-12.906399
are,17.014847,-5.0588026,6.2120957
m,-11.975304,6.213907,1.41173
r,-13.555873,6.1718154,-0.24682899
if,13.627938,-12.442033,10.755595
all,14.6035795,-9.812736,9.083227
b,-13.6180935,6.241818,-0.316131
not,13.528092,-13.9465685,13.524038
but,15.257954,-11.366681,5.826987
we,15.490196,-5.874856,14.668686
es,13.338054,2.2539847,-10.583071
ya,0.7707875,-13.840385,-5.9109535
follow,-17.673418,-10.905228,7.9687247
up,15.36473,5.464771,12.222219
what,12.742561,-12.209642,6.733446
get,15.544993,0.9692973,16.874813
lol,5.976939,-15.223304,-6.456573
un,3.7375293,-1.2147115,-21.537237
lo,4.868423,-3.6970932,-14.100256
when,14.32617,-11.749735,7.808567
was,4.4386992,-17.284578,17.78915
one,6.3805966,-1.9816818,11.850297
por,1.7520415,11.503266,-13.196071
si,4.8651786,-3.724271,-14.007354
out,15.240853,5.4113927,12.481026
mi,8.291321,-2.5035264,-17.517675
can,13.675961,-15.259838,11.258091
he,9.910822,-18.582762,13.6140175
con,5.789617,-0.6587864,-16.181236
they,17.207394,-3.1253486,3.5689955
now,14.841545,-4.834665,12.312301
go,12.421493,2.4855716,15.968213
para,4.0761356,13.478888,-14.217432
los,17.727158,0.54883826,-5.6410604
know,13.14162,-12.245315,6.5197306
haha,-3.4721782,-4.4719586,-10.194111
good,19.616545,6.36694,4.4564943
tu,6.0949817,-2.7960033,-22.109447
back,14.233793,5.0711923,13.176842
about,14.065002,-10.439303,5.7517433
new,19.097752,1.4047176,13.648179
as,20.327892,-1.4329486,12.639206
day,7.001709,-5.236076,22.570515
how,13.383838,-11.900713,5.6391377
who,13.391006,-12.364923,10.3909645
will,15.653292,-6.205581,15.772772
want,15.707024,0.45206478,16.050505
people,16.712175,-4.9627376,6.1442666
yo,2.7568655,-7.4890003,-9.306264
eu,-9.57765,14.502633,-15.450584
from,19.091867,1.3231903,12.8637905
di,-13.179267,-10.523755,-15.610214
time,3.3048925,-1.4895109,16.81989
s,-12.013256,4.308648,-0.051867273
aku,-16.497646,-2.379774,-7.8565288
da,-14.322839,10.734758,-0.16377862
una,5.600013,-0.745476,-16.128084
got,2.8221822,-12.927066,17.245186
las,17.620913,0.5650337,-5.727046
more,12.233222,-8.76026,11.137817
x,-17.069729,6.0296803,1.8155378
she,2.26123,-23.154993,7.59594
today,6.9571815,-5.2560234,22.525564
k,-11.907649,6.624727,-2.4497516
by,19.36911,1.670649,12.789573
or,13.974022,-12.395303,11.163163
too,12.211177,-8.355903,-0.4197654
le,3.6058688,-1.2990769,-21.517508
see,14.43803,-5.6720195,13.619643
why,12.6439905,-12.593043,6.182076
yg,-14.346733,-10.217483,-11.589771
ca,12.1345825,-2.9531598,14.663637
como,2.2458763,10.9880705,-12.434592
her,2.7901325,-23.369728,7.3265123
q,-5.491917,3.0752134,-13.051231
need,15.426332,0.78468317,16.876062
an,14.662961,-13.579127,13.618981
na,-6.1859584,-8.3056,-19.546644
there,13.348531,-5.6355834,12.904908
happy,0.11253253,1.3668829,2.7024102
im,9.253604,-11.1006155,-9.504053
mas,-4.6996727,4.36869,-13.868731
je,-1.9537795,-4.4827647,-18.210045
life,9.546382,-4.6149836,9.300446
really,14.195676,-11.3794775,5.4752445
make,12.305928,0.95396906,15.908282
yang,-21.047235,-6.77576,-6.813391
shit,8.918337,-9.657329,-4.1519465
think,14.370715,-11.216883,5.6156325
t,-11.901423,6.2886696,1.4292052
não,-16.624123,14.892388,-7.2592173
never,6.284054,-2.1750143,9.734051
some,18.518913,-9.039152,5.8374205
oh,-1.433648,-6.137632,-5.610191
did,-1.091588,-18.815695,12.840169
would,12.899488,-14.577909,11.494753
del,6.977707,0.28149003,-16.470423
d,-16.219927,6.2399597,1.4894772
please,16.843462,-0.49664018,18.767664
via,-12.815221,-0.26671845,2.9566786
much,14.24998,-5.5024,-0.05462543
fuck,8.724151,-9.313674,-4.1745443
al,7.1714063,0.4578473,-16.80708
dia,-6.5419884,7.239697,-10.432559
right,13.396336,-5.3555045,12.685428
best,19.045572,4.044754,4.296261
c,-11.563438,4.0345592,-0.14999694
going,5.0057573,-5.7666163,20.517712
pero,8.043971,-7.231271,-18.486662
only,12.269781,-9.366667,11.542139
has,9.908675,-18.58612,13.617171
twitter,-21.163385,-1.8207569,11.280335
hahaha,-3.5939536,-4.136039,-10.434716
its,16.722786,-12.227371,7.2025404
nn,-14.424941,5.503903,-2.149197
am,5.3074236,-4.6886487,19.764313
say,-5.466879,-17.283106,5.4285703
them,16.954115,-3.2358754,3.3438525
here,14.87331,-4.9226775,12.218814
off,15.838778,5.821336,12.694468
still,14.909942,-10.81255,4.357113
dan,-11.5161915,-2.3580668,-4.1429753
night,9.133636,-3.9566736,23.750639
w,-15.927464,5.610439,0.75533026
ada,-14.019333,-10.388192,-11.764634
someone,10.214774,-7.4012027,8.139906
even,16.139605,2.838789,8.045202
then,2.9644234,-0.59509003,20.233545
ni,-5.141004,-2.0502532,-7.281402
come,11.972355,2.1807473,18.39543
com,-16.364048,15.144813,-4.8927455
always,10.393378,-4.854413,10.295243
man,6.030423,-3.028501,-2.1051338
been,-1.0595772,-10.350238,14.902238
his,11.53783,-15.3386545,11.071655
itu,-13.965514,-8.298668,-7.452071
over,15.937283,2.8991058,8.186352
um,-16.303474,15.62392,-1.5602063
