,x,y,z
the,-13.007559,4.5432954,17.588242
and,-13.162957,7.8906493,18.956371
to,-19.566715,6.76583,12.072605
of,-12.1206255,5.405682,18.17745
a,-14.315992,5.5258093,13.992849
in,-11.998774,5.49646,18.247414
is,-14.66056,4.8631225,14.468587
for,-13.119412,9.404607,19.579128
i,-9.788154,-5.890383,18.597595
that,-14.094199,1.5655218,15.986872
you,-19.697254,7.433864,13.495736
it,-13.798943,0.3249573,16.018213
on,-8.436688,5.0973015,23.54903
with,-13.165642,8.00005,19.003376
this,-14.3231325,0.920335,16.56724
by,-8.630476,5.3392925,22.913294
are,-26.259077,5.368144,10.447793
at,-8.469592,4.46405,24.298014
as,-13.022068,3.2644496,17.437014
be,-19.153137,5.547475,9.684793
from,-7.9771295,4.9499016,23.086752
have,-8.9181185,-0.2203998,8.885714
was,-8.15138,-3.115337,12.173242
or,-19.333902,5.3613863,6.548697
your,-19.786037,7.7110214,14.105895
not,-19.041428,5.451255,9.465701
we,-6.9760876,-0.675337,6.478761
but,-13.679047,-0.36527473,14.625204
all,-27.140778,4.354296,10.734042
will,-19.523687,6.5613956,11.638222
an,-14.283153,5.6424475,13.953566
my,-9.506248,-5.3614497,19.237963
can,-19.666475,7.301476,13.2082405
they,-8.799854,-0.07457622,8.928656
n't,-14.646537,-2.4568524,19.7235
do,-14.714683,-2.460279,20.330032
he,-15.370394,-10.930304,20.53054
more,-13.861222,10.558151,17.935448
if,-20.820625,4.51269,5.9874244
one,-13.164045,5.623921,12.183438
has,-10.270652,-3.282985,11.635423
so,-12.963698,-0.62115234,15.58509
about,-16.849905,-19.676483,-1.4556239
new,-12.232949,9.663698,19.90014
what,-16.154936,-19.526127,-1.2632086
his,-15.690101,-11.117011,21.033558
there,-12.644222,0.5836273,13.347683
up,-5.2682376,4.200425,21.77233
out,-5.202505,4.3851204,21.300589
their,-24.360294,-3.612084,17.716549
our,-24.260122,-3.3408852,17.792255
like,-14.582885,-2.4664571,19.029396
when,-1.1415731,-9.410245,15.666067
just,-12.6280575,-1.59538,16.280811
time,0.12229795,-9.664038,16.752018
me,-9.688414,-5.6858287,18.828377
which,-13.328429,3.4742706,17.271633
who,-15.604829,-10.537608,19.319973
no,-18.166574,5.0573754,8.629714
would,-11.963311,-0.71073484,7.8185406
some,-23.616879,3.3804018,13.760466
get,-1.9473146,0.6440979,9.263139
also,-12.859017,2.9519248,17.457027
other,-25.667358,7.8408313,11.143534
how,-16.013954,-19.482706,-1.2324418
may,-8.335467,5.9657946,24.266356
had,-7.934094,-2.88696,12.017169
am,20.277164,-9.951404,17.870617
been,-10.53248,-3.2734053,11.552352
her,-15.1038265,-9.895178,21.511457
were,-7.7963037,-2.1925244,11.558009
them,-8.320078,0.53322715,9.293487
people,-26.35394,3.4361863,9.107359
she,-15.095668,-9.984408,21.33839
any,-19.68245,5.1212897,6.578575
now,-13.138673,-2.2884326,13.205675
only,-13.534469,4.2343807,9.833782
pm,20.340948,-9.872048,17.494259
first,3.6169975,-9.07112,2.8975496
than,-14.253149,11.148811,17.206148
good,-16.951183,-8.245288,12.64049
into,-7.739943,1.9331696,21.360193
its,-13.750951,4.689569,17.311773
these,-26.44593,4.7262874,10.050301
us,-5.914235,-1.0070367,6.6756577
see,-10.412488,-8.048235,7.378157
here,-10.444179,-8.10657,7.4550195
make,-4.767328,1.879033,9.296601
home,-11.530793,9.870359,20.191399
very,-17.036528,-7.3848343,12.348972
over,-6.693443,4.500538,22.332794
most,-24.612951,4.0916953,10.146874
then,-1.1187848,-9.806274,15.21902
know,-13.90411,-19.653423,-0.4991078
said,-14.505772,-22.518555,4.531242
after,1.7458389,-10.272947,17.040052
well,-12.003751,0.03372184,15.772345
use,-10.135905,11.803781,-3.7339158
two,-27.811712,8.333615,-2.323604
did,-10.20511,-6.815461,17.678185
could,-12.202759,-0.77377087,7.6221347
day,12.519747,-13.565819,15.520511
great,-16.923714,-8.576961,12.753126
free,-7.4679856,-8.363529,-26.07316
many,-25.226032,4.126882,10.129085
back,-3.7738233,5.149633,20.874094
way,-12.282852,-2.1373665,16.68108
work,6.4029036,-3.5122979,-1.4185618
because,-14.428766,0.21132451,14.2176695
best,-10.915869,8.89372,6.941945
should,-21.46123,4.02443,4.517031
even,-14.384872,-0.0062385513,14.1575575
year,8.030283,-14.103855,13.868958
think,-14.035954,-18.618702,-0.529171
years,7.986684,-14.161088,13.831694
much,-15.865034,-1.0197848,14.766223
does,-21.02721,4.4353347,6.1524935
where,-12.442461,0.7950805,13.083062
go,-1.9573996,0.45176265,9.882196
love,0.014442977,-22.147337,12.234019
need,-5.6295705,3.399676,7.374348
last,9.087739,-12.415637,14.981866
find,-10.910738,-8.77565,8.495167
world,13.242027,3.3417723,-14.840681
really,-15.827666,-3.310964,15.192565
information,-19.7557,13.036473,-3.6889348
through,-7.7743297,1.9112387,21.367393
want,-5.314263,2.929022,7.2192545
him,-15.302679,-11.269906,20.553944
right,-11.982695,-2.515179,16.988516
take,-2.0260441,0.72674626,9.934264
views,5.972185,-7.2676525,-6.2274265
such,-25.658337,7.8779645,11.15257
made,-6.106939,4.0601263,19.381514
those,-26.367985,4.175579,10.023342
business,-1.7708398,2.411624,-24.519112
life,0.12902609,-18.731787,5.3335414
before,1.3544198,-10.460732,17.167595
being,-15.350004,2.8670704,19.930273
off,-4.6359606,4.6308637,22.325832
used,-10.317391,12.079592,-3.9087417
help,-6.6066384,3.2789435,7.485327
while,-1.6023337,-8.670042,16.01361
posted,-7.0202622,-24.715422,-10.529901
too,-15.936992,-3.9944675,15.432858
still,-12.907526,-2.0863137,13.093533
down,-4.793847,4.4062696,22.58459
going,-2.2124884,-0.51831716,10.344945
video,0.99306023,-20.939432,-14.900292
part,7.4363637,-6.9837904,2.974557
online,-7.4324846,-8.403977,-26.06111
each,-12.353141,5.443233,10.372798
little,-16.456255,-4.202523,16.5623
high,-6.0197854,15.909588,8.123055
look,-12.524592,-8.582303,10.722921
around,-4.9079933,2.7552288,21.813786
same,-13.68876,3.9754772,9.692701
game,24.26591,11.799619,-10.840856
read,-3.3076444,-15.753731,-7.0078087
service,1.5141418,12.010329,-21.986883
long,-2.0430548,2.4770494,26.353127
why,-13.908187,-18.812305,-0.5247751
school,-7.1167502,7.384202,-26.325218
state,18.172318,-0.07358062,-13.275954
post,-7.926113,-22.454512,-10.108543
city,25.254923,4.1234345,-6.480961
own,-24.438692,-3.8012047,17.670826
every,-12.749026,5.0475073,10.180791
system,4.2604136,8.899738,-8.415813
next,1.6595753,-10.845092,12.551046
news,0.57552785,-9.935706,-10.376112
site,-5.373191,-11.248003,-24.416994
say,-13.218652,-18.553677,-0.35248178
got,-7.1599073,-5.807055,14.82739
both,-10.749724,1.315207,16.377472
under,-9.571111,5.208829,23.234196
top,-0.35376668,3.8626707,14.542417
set,2.0290506,6.9897385,13.879868
another,-13.195597,5.657825,12.309301
since,-11.365946,-2.84339,12.019514
things,-21.62425,-13.812701,8.578927
available,-17.530663,20.786655,-5.2119594
show,3.248114,-15.918596,-0.15186265
place,3.5907736,1.4859707,9.058256
using,-10.158787,11.842295,-3.7641182
better,-16.125961,-1.2105827,14.913251
page,-5.550325,-12.529407,-19.255625
never,-10.6182575,-7.567073,17.075575
please,-12.403788,-9.999209,-16.573578
come,-6.6477833,-0.8399214,6.2364416
big,7.7802463,-8.744055,20.752993
today,1.2913653,-9.650805,11.802133
s,19.165041,-14.468356,4.05595
family,0.46283498,-19.859709,6.6088233
music,27.537685,-4.775508,4.1020575
services,1.5157441,12.020496,-21.940342
full,3.3886046,-0.76092696,-1.1756684
something,-21.104643,-11.672923,7.80539
number,-10.675552,2.437129,4.090282
company,5.4403896,13.99187,-15.834885
few,-23.741837,3.2435431,13.756862
price,-5.469673,27.5376,-0.6019621
ca,-13.354202,-19.068274,12.249235
between,-10.106506,1.9835584,15.767259
days,12.0855465,-13.83708,14.78634
book,-4.646966,-17.740906,-5.5242496
name,-9.200631,-16.777729,-21.331264
view,-7.5736327,-5.242462,-9.58662
found,-10.678412,-4.0918922,10.386138
ago,11.152565,-14.394989,13.307502
real,-11.373889,-9.6078615,9.5646925
without,-17.91048,4.929538,8.329495
old,-16.672346,-4.2924547,17.084486
search,-13.542113,-14.533105,-17.058125
always,-19.079025,-13.7787695,11.457367
black,14.521188,1.4835352,20.838585
house,24.639906,5.369649,-7.246747
three,-27.97001,8.074498,-2.006113
man,2.6751328,-19.26121,16.436798
must,-21.665527,3.8627512,4.120568
during,2.3972518,-9.972943,16.864933
again,-0.8875884,-10.718523,13.780773
end,7.5966806,-6.238883,3.8609006
different,-26.896416,5.565246,9.13048
lot,-18.403978,-0.079391204,15.576045
health,7.1503644,26.31054,2.8181393
looking,-12.0397215,-8.907556,10.204867
week,9.881056,-12.209752,15.069217
