,x,y,z
rt,-0.12577234,-0.059585884,0.033213463
i,0.2591293,-0.11216299,1.0724329
a,0.1607563,0.023485776,0.17719197
the,0.2648164,-0.10783545,1.0593792
you,0.2649076,-0.11441254,1.0838645
to,0.2518314,-0.090314716,0.985722
me,0.19977324,0.031670462,0.09708178
de,0.50247777,0.3667973,-1.3353373
que,0.46636587,0.3729086,-1.3354669
and,0.26585647,-0.11074563,1.0722435
my,0.26419014,-0.111930326,1.0740657
no,0.2666596,0.1099455,-0.30348557
is,0.26069692,-0.10713099,1.0788535
it,0.26092222,-0.11217497,1.0724628
in,0.26224354,-0.10579793,1.0568739
n,-0.026007332,0.0040748506,0.12557502
for,0.26002008,-0.10053042,1.0267684
of,0.26490793,-0.107947804,1.0710653
la,0.51478493,0.34758237,-1.2907842
do,0.19678153,-0.033497524,0.776186
n't,0.25894582,-0.11225383,1.0702775
that,0.2630434,-0.11369385,1.0836455
on,0.24771786,-0.098081686,0.9920186
y,0.66228724,0.30090964,-1.3915575
e,-0.12790138,0.17188084,-0.35653526
o,-0.100001715,0.17168231,-0.45043978
u,-0.016293455,-0.023241954,0.20713203
en,0.60955817,0.34735596,-1.3857504
this,0.25787616,-0.109285936,1.0503263
el,0.69608146,0.30927664,-1.4352088
so,0.24991538,-0.10735081,1.0429797
be,0.25660488,-0.11060779,1.0620488
with,0.26331735,-0.109250546,1.0604203
just,0.25851893,-0.11202278,1.0683247
your,0.270452,-0.11461905,1.0956197
like,0.24576828,-0.10825634,1.0327003
have,0.2626052,-0.11204403,1.0721318
te,0.4735324,0.3605896,-1.3276234
at,0.25350863,-0.102718376,1.0067722
love,0.2137169,-0.10224976,0.9156233
se,0.46228713,0.36496028,-1.3142244
are,0.26539668,-0.113579065,1.0822945
m,-0.04298418,0.016634557,0.06876948
r,-0.03286898,0.005788258,0.10212504
if,0.25874886,-0.11171669,1.0639329
all,0.25853792,-0.10939126,1.0523641
b,-0.046439946,0.0050115576,0.07993751
not,0.2627886,-0.11258108,1.0799973
but,0.25869054,-0.113138564,1.0742098
we,0.253259,-0.10733266,1.0396757
es,0.6850094,0.31591994,-1.4274294
ya,-0.34703404,-0.19290859,-0.46988478
follow,0.02040143,-0.06678669,0.32083485
up,0.23982392,-0.101926565,0.9907614
what,0.25557315,-0.112206504,1.0639021
get,0.24933282,-0.10788632,1.032577
lol,0.11915534,-0.10842123,0.87659127
un,0.573597,0.37662977,-1.3268083
lo,0.65169513,0.29077637,-1.3829814
when,0.2623782,-0.1134341,1.0809937
was,0.2570013,-0.10885984,1.081987
one,0.23628122,-0.095246024,0.93690366
por,0.46362394,0.3602288,-1.3428177
si,0.5711192,0.32683122,-1.3195361
out,0.2459062,-0.103824526,1.0055598
mi,0.6745915,0.30110848,-1.4158095
can,0.2597376,-0.11201266,1.0742863
he,0.251698,-0.10562703,1.0210267
con,0.68701506,0.31054127,-1.4249758
they,0.26437387,-0.113913625,1.0850627
now,0.24590549,-0.105902255,1.0134726
go,0.23374705,-0.10041997,0.9690558
para,0.4550125,0.36120868,-1.3451438
los,0.7168848,0.30862492,-1.4560611
know,0.24727619,-0.111797616,1.0497696
haha,-0.33482158,-0.14726366,-0.15089555
good,0.232907,-0.10873603,0.98971474
tu,0.4473743,0.32031146,-1.2413629
back,0.18812296,-0.091531396,0.8263906
about,0.26092085,-0.113450125,1.0773517
new,0.21952496,-0.088347904,0.864414
as,0.19797856,-0.037380256,0.69679546
day,0.2390814,-0.10203482,0.964135
how,0.25755385,-0.11216075,1.0659442
who,0.26205802,-0.112638086,1.07256
will,0.2512875,-0.105379395,1.0192344
want,0.25040585,-0.10687885,1.0490354
people,0.25888097,-0.11366663,1.075186
yo,0.44535625,0.17752172,-1.0674214
eu,-0.49774066,0.80717504,-1.138058
from,0.25361496,-0.1030419,1.007934
di,-0.9925677,-0.5549264,-0.66281337
time,0.23719548,-0.0990326,0.9671998
s,-0.051161997,0.023371436,0.038466595
aku,-1.088857,-0.6255985,-0.7068974
da,-0.17083094,0.20380484,-0.4962249
una,0.69009405,0.30593687,-1.4279779
got,0.24767113,-0.10991121,1.047402
las,0.7142254,0.30849028,-1.4532785
more,0.2592125,-0.10901424,1.0488319
x,-0.106021464,-0.009091291,-0.018044319
she,0.2519333,-0.112226926,1.0630703
today,0.24709967,-0.10370968,0.99504226
k,-0.16757397,0.13411437,-0.35829264
by,0.2446984,-0.09806702,0.9682034
or,0.25038522,-0.10784994,1.0299666
too,0.24020201,-0.1108768,1.0252203
le,0.49127802,0.45097178,-1.2415315
see,0.24131478,-0.10682923,1.0061537
why,0.24072261,-0.112077944,1.04475
yg,-1.1256375,-0.653211,-0.7260962
ca,0.21884613,-0.08186806,0.91758245
como,0.45676586,0.35951224,-1.3380842
her,0.23463413,-0.105225354,1.0352597
q,0.3840899,0.33642384,-1.2346839
need,0.24220327,-0.1059541,1.0112554
an,0.22286569,-0.09769062,0.9446878
na,-0.33477446,0.16529718,-0.63592
there,0.25510743,-0.110127,1.0510727
happy,0.15959035,-0.1027792,0.8090591
im,0.16917321,-0.10799921,0.99102026
mas,0.39104626,0.343496,-1.2869809
je,-0.18792959,0.94329625,-0.4627976
life,0.24286571,-0.10581716,1.0027072
really,0.24921276,-0.111831315,1.0519627
make,0.24787548,-0.10809285,1.0266831
yang,-1.1640596,-0.68019754,-0.75348
shit,0.15468526,-0.10525686,0.9968687
think,0.25145328,-0.111447394,1.0539302
t,-0.056312412,0.025013477,0.044991355
não,-0.56092316,0.83602893,-1.1445171
never,0.25048342,-0.1076105,1.0312535
some,0.25498474,-0.10773402,1.0452839
oh,-0.13307194,-0.11213649,0.20015909
did,0.25633118,-0.112709835,1.0678104
would,0.26096985,-0.11241714,1.0714104
del,0.6931257,0.30683786,-1.4272063
d,-0.1009204,0.0056037484,-0.06943379
please,0.15723814,-0.08961614,0.7454796
via,0.09892387,-0.04939718,0.44332933
much,0.2480837,-0.111180045,1.0379981
fuck,0.15395787,-0.10288588,0.9835771
al,0.66466475,0.3099462,-1.3981754
dia,-0.51830304,-0.119143166,-0.8387083
right,0.24176207,-0.10737294,1.0226716
best,0.2298319,-0.10351603,0.956205
c,-0.06709179,0.049195588,-0.050199226
going,0.24551022,-0.105725095,1.0120769
pero,0.64003944,0.27836674,-1.3937544
only,0.25022456,-0.106712185,1.0225216
has,0.25319555,-0.10359468,1.0067198
twitter,0.015142746,-0.07337757,0.3320255
hahaha,-0.32190973,-0.12979496,-0.17632085
its,0.24900392,-0.10964649,1.0414599
nn,0.016010873,-0.017407713,0.23650372
am,0.22124255,-0.092420004,0.89781237
say,0.21584685,-0.10996631,0.974336
them,0.25920752,-0.111769155,1.0662874
here,0.24341194,-0.10418506,0.99716663
off,0.23818575,-0.09797801,0.9657889
still,0.24774992,-0.11033901,1.0410463
dan,-1.1559078,-0.67234737,-0.74795717
night,0.24154633,-0.10186468,0.96853524
w,-0.022461163,-0.0230443,0.20231654
ada,-1.1073208,-0.63981676,-0.71481097
someone,0.25970674,-0.11433868,1.0753689
