,x,y,z
the,1.2606465,2.4226348,-1.4596212
and,1.2083361,2.5048814,-2.394562
to,3.696229,3.1268,-3.8664532
of,0.80588573,2.5059626,-1.7918195
a,1.4234565,2.8921492,-0.9185507
in,0.7958286,2.5829892,-1.611673
is,2.1827698,2.6530707,-1.398201
for,1.0622536,2.862444,-2.2177799
i,5.180044,2.7972295,-1.1729838
that,2.6551414,2.002077,-1.8676552
you,4.489951,2.9340959,-3.9953208
it,3.5440736,1.8066838,-1.4782808
on,1.3071756,3.9011884,-1.70592
with,1.0911165,2.5552723,-2.3739989
this,2.496726,2.8908875,-1.632202
by,1.1744817,4.035061,-2.0818822
are,1.524684,1.3797132,-3.6627405
at,1.4016063,4.302952,-1.2773036
as,1.7048818,1.8597916,-1.930464
be,2.8451428,1.8741856,-2.4987395
from,1.1650784,3.5349672,-1.7595947
have,2.7236254,1.8533343,-2.9157338
was,4.3518214,4.319629,-0.4949661
or,2.5171278,1.5516542,-4.5713325
your,4.1046724,3.4077446,-4.7280474
not,3.351553,1.182486,-2.8365185
we,3.7125115,2.8297732,-2.5481696
but,3.7298129,0.99909675,-1.6468868
all,1.8549155,2.0023038,-3.4872773
will,3.5340276,3.0556471,-3.7499468
an,1.3973109,2.938055,-0.9423918
my,5.1434436,3.3418236,-1.1899575
can,4.1070795,2.6772134,-4.074428
they,3.3697371,1.9752265,-2.998828
n't,4.8210697,1.6488824,-2.1548767
do,4.9486265,2.2045412,-3.2049742
he,6.147567,0.8661139,3.7352147
more,1.7618657,2.4271598,-3.0177732
if,4.064794,1.3427225,-3.066379
one,1.6704153,2.3828514,-0.9506463
has,2.975362,3.7511287,-1.0860845
so,3.8967257,1.2407519,-1.4708129
about,4.1706543,4.6798983,-2.8229458
new,0.21415302,3.1698337,-1.8835636
what,5.3928,1.738537,-2.716487
his,6.157452,0.7978013,3.8587093
there,3.0621793,1.4480371,-2.1333754
up,2.253219,1.5323772,0.578714
out,2.6657953,1.5675713,0.36221278
their,2.1419525,2.946439,-3.8556597
our,2.2432337,3.3574026,-3.8471491
like,4.172935,1.755717,-1.6830939
when,2.9986079,2.1990633,-0.5472072
just,4.1422157,1.7196976,-0.996254
time,2.3684468,3.312071,0.4450195
me,5.404625,3.0755985,-1.5201603
which,1.5647798,1.7301828,-1.7647998
who,12.135236,-1.5568856,-0.55367696
no,3.0702395,0.86099666,-3.214375
would,3.992282,1.5983744,-2.484233
some,1.9121768,1.1760937,-3.214338
get,4.7771335,3.1231394,-3.5262754
also,1.6745933,1.5795659,-2.094101
other,1.0134321,1.0568265,-3.7369406
how,5.253984,1.9540591,-3.1002142
may,1.5908216,4.6397142,-2.0555642
had,4.571527,4.2546344,-0.2649531
am,3.4436924,11.04701,2.5904534
been,3.7612827,4.1812654,-0.6287927
her,6.065265,0.93384016,3.9375312
were,10.392664,1.0134424,-5.493983
them,3.4560354,2.2213585,-3.7584274
people,3.4608104,0.94829166,-4.4121194
she,6.0708857,0.97878814,3.8291407
any,2.6951165,1.2451828,-4.1982155
now,3.6713104,2.9374623,-1.0759422
only,2.2809892,1.3000482,-1.843358
pm,3.3976336,10.963262,3.015902
first,0.78148264,3.4635139,0.15531175
than,2.608797,-0.06330756,-1.6762989
good,8.11644,-3.914584,-0.10487306
into,1.4285232,1.5336765,0.014890526
its,1.3918824,2.096239,-1.4516367
these,1.5094581,1.1416159,-3.777085
us,3.197085,3.9813402,-3.5479028
see,3.6005461,3.7739632,-2.5288854
here,3.4657393,3.960032,-2.4832757
make,4.4989014,2.6474748,-3.7646618
home,-5.744884,-0.87636644,7.470424
very,7.1224694,-3.7884023,-0.45727688
over,1.87093,1.6628485,0.21198389
most,1.4249455,0.698389,-2.911691
then,3.260879,2.226662,0.035712034
know,6.0065074,1.8159083,-2.5979993
said,1.8422135,5.483884,10.207645
after,3.1144183,4.069306,1.1993126
well,3.087609,0.8458762,-1.6458094
use,-0.097590975,-0.23757385,-6.2959704
two,4.1863227,2.128984,5.8052754
did,5.2807174,2.3969855,-0.82211894
could,4.029502,1.5639669,-2.3640773
day,2.8733454,5.7318497,2.6357138
great,8.333908,-3.8317094,0.23871323
free,-6.360526,4.374478,-7.2044544
many,1.4556471,0.89071804,-3.4706078
back,2.4855852,1.5234654,1.2224522
way,3.529301,1.3334321,-0.6273486
work,0.90093434,-0.24892187,-0.87528425
because,3.9607954,0.722906,-2.0626817
best,3.6025162,1.3161526,-5.7929935
