,x,y,z
Digit 2,-10.069317,-1.9337944,-11.192637
Digit 7,1.7111006,11.202024,-0.334619
Digit 1,-1.090256,8.178223,-7.488128
Digit 3,-2.8678637,-8.397427,-3.675336
Digit 5,4.711081,-6.174159,1.6676848
Digit 3,2.773508,-6.3028164,-2.6733441
Digit 8,0.8770148,-1.0206441,-1.7948177
Digit 6,-1.3207799,-10.209697,7.8326893
Digit 7,7.0015125,10.951391,1.6250392
Digit 0,2.9342718,-18.249409,-0.58410853
Digit 3,4.6618752,-0.56075484,-6.147072
Digit 3,-3.8242295,-6.5874486,-1.2735965
Digit 1,-6.352229,7.942954,-4.089162
Digit 2,-5.5313582,-4.0815563,-10.417403
Digit 1,-7.9365067,6.76194,-1.8717514
Digit 0,-0.04022628,-15.382231,-3.4277356
Digit 0,-2.793138,-19.187304,0.80469
Digit 3,-2.86098,-5.437001,-3.0994422
Digit 9,10.802916,3.951629,4.324239
Digit 0,-1.1801776,-18.931818,-0.8626717
Digit 0,-5.112498,-16.772055,3.669823
Digit 7,-0.92460006,14.207396,1.6393312
Digit 6,0.7266533,-13.098097,7.1828165
Digit 7,3.217054,12.56387,1.6714422
Digit 7,1.7043495,14.972401,0.65787786
Digit 7,2.4220707,12.237243,-0.7576099
Digit 0,-4.3749104,-17.303898,-0.51590997
Digit 8,6.9746766,-8.147994,-3.2916133
Digit 2,2.1518948,-0.6593858,9.612776
Digit 0,-3.7862928,-16.596268,-0.29741943
Digit 1,1.2309833,4.5226855,-7.5086436
Digit 3,4.7373614,-5.256721,-2.3085067
Digit 7,0.21024485,16.288168,1.973554
Digit 1,0.9383197,6.40727,-8.708329
Digit 3,0.6106036,-10.159422,-4.4980397
Digit 2,-6.708809,3.9786987,-8.111597
Digit 3,4.992224,-7.8996296,-7.1050673
Digit 0,-2.426752,-16.73599,-0.3745168
Digit 0,-4.288832,-11.152357,2.2356944
Digit 7,7.741453,9.430299,-0.59819275
Digit 5,-0.69223064,-7.4361515,0.20293249
Digit 3,5.422161,-4.923442,-5.72736
Digit 8,3.9830227,-8.362245,-2.1073036
Digit 9,6.003837,5.4678698,3.706769
Digit 6,-3.5269322,-7.132994,5.9258933
Digit 3,5.0864515,-9.167653,-2.5710356
Digit 7,-3.7256854,9.981102,-4.5982375
Digit 4,7.0604987,1.687511,9.035351
Digit 4,-1.1739007,6.51308,7.7494187
Digit 8,-5.462088,0.6375068,-3.0000248
Digit 6,-1.1293648,-10.587102,5.9945273
Digit 4,5.031552,5.1225557,-1.5458422
Digit 3,2.9456892,-7.3978,-3.7772765
Digit 5,1.1777993,-5.9061685,1.2450174
Digit 7,3.9785593,13.96309,0.85441583
Digit 8,1.1234609,-1.4152645,-1.9353864
Digit 4,-2.370604,8.328041,8.0808935
Digit 9,7.9113407,5.183885,2.313544
Digit 7,1.6261137,9.756981,-3.6073601
Digit 9,3.3662696,10.015388,5.7987876
Digit 8,-4.6166844,4.6171556,-1.3004938
Digit 0,-0.36665747,-13.08132,-1.46729
Digit 2,-5.851303,-0.37229216,-9.835146
Digit 9,-3.1214454,7.7955523,-2.8229234
Digit 5,2.3745718,-8.066965,2.071996
Digit 6,-4.760566,-11.797244,5.4118323
Digit 7,-0.009936018,15.817453,1.6141859
Digit 4,-2.7253,9.472937,6.3859177
Digit 2,-9.293845,-0.7635546,-9.318667
Digit 9,1.5401932,-20.502056,1.0734485
Digit 7,5.959429,12.925598,-0.5623707
Digit 9,-0.22602797,8.902534,4.304214
Digit 6,5.036121,-15.082435,4.8453274
Digit 3,-1.0536214,-6.0385165,-4.630546
Digit 9,-3.685404,6.763965,-0.64016116
Digit 3,-1.903733,-7.110007,-6.6450653
Digit 5,1.0544959,1.3094423,4.347138
Digit 9,5.3264356,7.2144933,6.8090076
Digit 7,-0.18733613,15.223175,-0.5123143
Digit 2,-9.186464,-0.9806785,-6.203517
Digit 2,-8.252986,-11.036642,-2.2667615
Digit 8,-2.498899,4.0935874,-0.32499847
Digit 8,-3.0268116,-0.7230277,-2.3935869
Digit 9,8.016207,6.245958,5.205165
Digit 1,-8.094412,9.451738,-5.479348
Digit 8,6.4417877,0.5430481,-4.747815
Digit 4,1.2606583,6.041978,6.939536
Digit 7,-0.3046452,16.276321,2.5166261
Digit 0,-6.4671288,-14.243758,0.10802096
Digit 3,4.0329733,-6.2013135,-2.1848912
Digit 5,-4.475316,-1.8561213,7.754361
Digit 7,-1.0197887,12.173548,0.36275366
Digit 5,-4.974643,0.25931036,7.5388203
Digit 6,1.708402,-9.941903,6.163896
Digit 0,-4.9519134,-11.741302,1.7173835
Digit 4,-0.5746522,5.396296,4.2582326
Digit 6,-2.3463824,-10.059833,7.4745326
Digit 1,-2.439328,5.2096934,-7.1216974
Digit 0,2.0159998,-12.842012,0.6533926
Digit 8,-5.5828896,-0.17578673,-0.09810954
Digit 1,-1.0824169,9.647805,-8.928129
Digit 9,6.021795,6.402192,2.9281511
Digit 3,-5.4623547,-7.7413054,1.9402441
Digit 1,-8.048392,9.968493,-4.878049
Digit 2,-4.940423,-1.3498127,-11.56783
Digit 8,-2.2701857,-1.3317204,-3.1514513
Digit 3,-2.2621708,-3.7652724,-0.11567645
Digit 1,-6.0956287,6.984178,-4.3784966
