,x,y,z
Digit 2,-0.41512126,-0.010381605,-0.13799927
Digit 7,0.26573205,0.7232974,0.096789144
Digit 1,-0.5904938,0.48943895,-0.21076013
Digit 3,-0.09930866,-0.5038934,-0.039384212
Digit 5,0.077864364,-0.31162935,0.020832323
Digit 3,-0.03208677,-0.40506047,-0.0182348
Digit 8,-0.11313273,-0.122663364,-0.04122235
Digit 6,0.07953809,-0.7648612,0.02560366
Digit 7,0.5056872,0.72330344,0.17763205
Digit 0,0.20871925,-1.0071138,0.07165406
Digit 3,-0.08616727,-0.032698657,-0.035906624
Digit 3,-0.12622912,-0.38385314,-0.04664557
Digit 1,-0.63513947,0.46975628,-0.21161811
Digit 2,-0.36454347,0.023040777,-0.11771946
Digit 1,-0.51470524,0.41452053,-0.16774072
Digit 0,0.21589796,-1.144299,0.07551621
Digit 0,0.19904497,-1.0307143,0.07075642
Digit 3,-0.13310218,-0.34666356,-0.049848553
Digit 9,0.537847,0.41999117,0.18614078
Digit 0,0.22882178,-1.1703196,0.08039935
Digit 0,0.16036761,-0.9466747,0.05867496
Digit 7,0.2649696,0.77102435,0.099290214
Digit 6,0.14898601,-0.87365836,0.0499614
Digit 7,0.39443085,0.789077,0.14173971
Digit 7,0.35411736,0.81351894,0.1291365
Digit 7,0.31257793,0.7604627,0.11312953
Digit 0,0.19355874,-1.1736567,0.06942908
Digit 8,-0.0063927164,-0.41146442,-0.0090930555
Digit 2,-0.007187561,0.2557136,0.0020279507
Digit 0,0.18403304,-1.1576109,0.066183366
Digit 1,-0.49074748,0.4346522,-0.18297625
Digit 3,-0.024185833,-0.33807635,-0.01564939
Digit 7,0.2999884,0.748716,0.11157348
Digit 1,-0.5621649,0.48771784,-0.20757948
Digit 3,-0.061511423,-0.5368839,-0.02779571
Digit 2,-0.4097345,0.033711515,-0.14119622
Digit 3,-0.048788622,-0.4240331,-0.024664147
Digit 0,0.19755648,-1.1667558,0.07046815
Digit 0,0.08027457,-0.8400302,0.029150277
Digit 7,0.44368193,0.6483403,0.15462902
Digit 5,0.005747691,-0.50235057,-0.0019915078
Digit 3,-0.00461641,-0.32254395,-0.0095324945
Digit 8,0.015475939,-0.4481012,-0.0009745039
Digit 9,0.40122354,0.4855592,0.139985
Digit 6,0.027671088,-0.5554405,0.008057948
Digit 3,-0.0028471244,-0.46153903,-0.008469935
Digit 7,-0.5605461,0.49902835,-0.19218409
Digit 4,0.5202722,0.32354164,0.18069671
Digit 4,0.32796243,0.5867428,0.11910881
Digit 8,-0.16704954,0.0501144,-0.055038236
Digit 6,0.076230034,-0.7651124,0.025039481
Digit 4,0.3387969,0.48218337,0.11740864
Digit 3,-0.043588754,-0.44103676,-0.02262095
Digit 5,0.019306889,-0.42971286,0.0018031436
Digit 7,0.44092453,0.8293582,0.15783185
Digit 8,-0.15168662,-0.06408498,-0.05291178
