,x,y,z
the,2.008929,0.83227766,8.258152
of,2.288829,0.43782246,7.5560412
to,-10.277738,-5.534871,2.378245
and,-0.12436376,0.18860868,5.669523
in,1.3469261,2.848822,8.469508
a,0.64011663,-0.26255217,8.720327
for,-1.0257109,-1.7223098,7.481078
that,-7.8509583,-1.2089536,0.032952692
on,0.17944933,0.95415825,10.592278
is,-16.329197,6.0616393,8.173625
was,-1.0941458,5.6608644,5.188691
said,4.6399655,16.975946,-8.279568
with,-0.950414,0.16644326,6.162167
he,-10.644568,8.648097,1.7827251
as,0.5728532,0.64994466,4.848398
it,-6.832143,0.30606636,0.59510636
by,0.5870749,3.1715326,4.966705
at,-1.3460329,3.8057227,11.523692
from,-1.115215,1.8649197,7.1709585
his,-10.8158455,9.835224,3.011063
an,0.7821271,-0.5572482,8.144878
be,-8.570856,-2.8104525,0.3730586
has,-0.49230617,2.2560084,3.768093
are,0.31713903,-6.6895895,4.8051276
have,-1.4122481,-5.850725,6.8545485
but,-8.449107,-0.36782935,1.2959116
were,0.55820364,-6.0015163,7.6034093
not,-9.187707,-2.8040714,-0.4639345
this,-6.031553,0.32411042,1.2604696
who,-17.527697,17.23748,2.5332067
they,-2.7616303,-5.9025874,6.7437544
had,-1.9341729,4.20878,3.4251764
i,-19.308481,-2.8870788,1.5211463
which,3.7063222,0.31443366,8.296429
will,-10.016175,-6.3041086,1.4039435
their,-3.3594193,-5.68361,4.3127875
or,-2.7853749,-2.945709,3.564625
its,4.7236586,0.93340164,7.8948264
one,-3.0296936,-0.8432402,5.502336
after,-0.2732542,7.174349,9.75424
new,3.7440383,1.236537,6.1440644
been,-1.7354333,3.006213,2.9939144
also,0.58879817,1.1299496,3.524241
we,-17.260069,-4.925831,1.7169057
would,-9.994861,-4.3528624,0.74881256
two,-0.5568637,-1.587627,18.44407
more,-4.8102345,-3.9879305,4.66608
first,-2.4222898,5.2922997,13.788827
about,-7.459642,-2.7517982,3.6179774
up,-5.49223,0.60570264,9.388743
when,-4.3701534,4.5513377,6.5541186
year,3.1294613,5.187709,10.130737
there,-7.3269196,-1.8776324,2.025543
all,-2.989561,-4.411835,5.0722895
out,-6.859256,0.5198832,8.540539
she,-12.169711,9.527122,0.9014235
other,1.4842777,-5.9858527,5.0987883
people,-3.4465647,-8.54188,7.503291
n't,-17.10516,-3.308131,1.3351107
her,-12.719488,10.036427,1.1020038
percent,-3.6451828,-25.028755,-0.91382205
than,-5.4912877,-3.278557,4.76981
over,-1.3121681,2.3127534,8.443503
into,-3.0980883,-0.01809379,10.516903
last,0.86547905,6.045041,10.160603
some,-0.6180662,-5.642657,5.117981
government,5.0926623,-6.7354426,-16.540743
time,-4.647869,0.29489812,5.2102294
you,-19.333721,-4.0108,-0.31347322
years,2.260661,4.2599187,9.222478
if,-11.290083,-3.6707015,-0.69085526
no,-7.432178,-2.5505052,-0.5573309
world,18.506155,-1.6832668,1.3977778
can,-13.039266,-4.93818,0.029655524
three,0.48815668,-1.1461678,18.360737
do,-16.548653,-4.014193,0.53708076
president,10.526056,13.0028,-9.221846
only,-3.688812,-1.5405849,4.643799
state,7.967,8.428958,-4.805302
