,x,y,z
rt,-12.564667,-1.6602551,1.7164465
i,18.576426,-10.128018,10.373702
a,7.9852357,-16.847118,18.404148
the,12.934442,-11.24779,18.771063
you,16.615042,-9.351481,7.77185
to,9.577414,-13.455263,18.370901
me,7.965591,-16.889091,18.404024
de,8.25247,-0.25601083,-24.38216
que,4.0416584,-6.4003515,-12.749417
and,10.43484,-11.7132435,18.282381
my,10.421606,-11.151209,17.995663
no,7.9714174,-16.876326,18.404152
is,13.819948,-11.151315,18.660439
it,16.046524,-10.707284,10.739576
in,12.278836,-10.75183,19.98716
n,-17.943613,2.8355017,-1.0194709
for,9.830421,-12.928708,18.352243
of,13.0970745,-11.196584,18.822588
la,3.4168828,1.5413954,-26.338066
do,-17.746254,12.282407,-9.953594
n't,16.532383,-10.943385,8.568511
that,16.226332,-10.4286585,10.063153
on,7.1679997,-3.5139768,19.258627
y,6.97963,6.1549816,-16.19371
e,-17.478199,10.979978,-3.6116042
o,-17.5256,11.100438,-3.7195055
u,-19.185835,4.8845725,-1.9833115
en,8.252037,-0.2537796,-24.381912
this,8.136074,-5.032418,14.803226
el,6.800428,6.8824635,-16.019152
so,17.068495,-4.3876414,6.1242843
be,12.7675,-14.89458,12.099347
with,10.527596,-11.50568,18.382198
just,18.66203,-9.884576,10.6179285
your,10.265956,-11.293214,17.168663
like,18.414623,-8.894107,10.780007
have,15.486998,-11.64627,13.243345
te,6.312734,3.849117,-22.246048
at,6.073506,-2.9680212,20.334347
love,16.614275,-8.823805,7.637795
se,4.345632,-6.41967,-12.474465
are,15.470263,-6.374445,13.869323
m,-19.132156,6.6801367,-2.593475
r,-19.0993,5.774585,-1.7386459
if,12.029882,-11.218082,10.336435
all,15.484208,-11.688235,13.65319
b,-19.266432,5.5119643,-1.7072513
not,12.647976,-14.759569,11.77362
but,16.39527,-11.937342,9.840947
we,18.839645,-11.502808,8.17697
es,12.264149,6.0718975,-12.573967
ya,-0.65069836,-13.2070675,-3.4043217
follow,-22.017134,-0.2508595,4.897153
up,6.4134426,-3.4149234,18.959608
what,17.092592,-12.179552,7.0614233
get,6.4100366,-5.6680894,19.375986
lol,8.421181,1.2896423,-5.063092
un,2.120887,3.44255,-23.8117
lo,8.633252,8.45109,-10.933271
when,13.751281,-9.552511,7.6276255
was,13.972804,-0.35065302,16.21126
one,5.8182316,-3.6252353,9.987958
por,2.533734,-5.836418,-13.440188
si,8.674475,8.503326,-10.975775
out,6.413111,-3.5192533,19.283264
mi,5.8174777,8.781914,-13.959623
can,12.6867075,-13.810075,9.769139
he,17.100065,-5.7105026,18.020805
con,7.0833454,6.160392,-13.819407
they,17.719908,-5.5115814,12.150675
now,7.8228993,-5.3242826,14.461573
go,2.8561943,-6.57908,16.965933
para,4.680591,-10.632686,-13.474558
los,22.780392,8.334188,-7.61015
know,17.027243,-11.527489,7.806957
haha,0.9336896,-12.201443,-7.703361
good,20.323977,1.0359265,5.7744327
tu,3.4222195,1.5332935,-26.349184
back,6.047422,-5.1696672,23.482153
about,17.40399,-13.1440325,8.685176
new,10.774696,-10.699758,20.610981
as,9.357153,-13.923168,18.387928
day,9.035422,9.197058,18.814352
how,17.25461,-12.480982,8.068727
who,12.09834,-11.268534,10.186539
will,6.300482,-8.528798,22.485281
want,8.273212,-6.179058,19.529686
people,15.181437,-6.3342423,13.650981
yo,-6.212865,-1.9678843,-1.6872013
eu,-9.496345,7.463855,-16.05636
from,11.118213,-10.851552,20.014324
di,-5.28192,-6.9401484,-7.178252
time,1.9278092,-0.29724842,18.981476
s,-16.47429,7.302206,-1.505464
aku,-13.935327,-5.7737494,-9.131322
da,-17.674587,11.480208,-4.072136
una,7.0731797,6.157815,-13.745275
got,14.830607,7.831109,13.233556
las,22.77894,8.343684,-7.616587
more,10.602063,-9.483926,12.886448
x,-21.85589,4.660792,-1.2220907
she,19.649155,-10.21791,11.231877
today,8.987293,9.088489,18.776798
k,-16.132685,8.886936,-2.2954693
by,11.077187,-10.846956,20.012836
or,11.568592,-10.372447,11.248883
too,16.833042,-4.3570504,6.3302994
le,2.0806677,3.4856522,-23.77436
see,17.498243,-10.930679,7.727549
why,17.082132,-12.452588,6.6772094
yg,-9.0687275,-9.389816,-4.750039
ca,-1.5737507,2.7269917,16.40485
como,2.5781474,-6.9125614,-13.909627
her,20.029263,-10.340631,11.463565
q,-3.5155747,-1.730469,-8.03053
need,6.435757,-6.1753087,19.45534
an,12.903639,-15.0754385,12.558184
na,-1.3709167,13.239871,-13.615238
there,15.525664,-11.4753,11.950078
happy,-5.737978,6.0184646,0.07227148
im,11.628477,7.489578,1.8921846
mas,-0.049954236,-2.8993924,-14.368903
je,-9.19369,-1.3187214,-23.134407
life,5.6217775,-8.360047,7.9842534
really,16.494682,-12.393871,8.661307
make,4.126491,-6.1149826,17.161304
yang,-15.046557,-13.473499,-8.007292
shit,9.024409,5.067597,-0.31185976
think,16.607605,-11.980363,8.636624
t,-18.756239,6.963683,-2.720519
não,-8.92849,10.963697,-10.86693
never,5.7401347,-3.96431,7.605839
some,18.212624,-7.9929004,10.960406
oh,1.6169156,-6.0766797,-2.9992487
did,15.103939,-12.900736,8.519924
would,11.694694,-13.679328,9.502229
del,6.756541,7.042886,-15.923707
d,-21.017797,4.739068,-1.6967207
please,1.9969919,-12.633145,19.986065
via,-16.69285,-0.5384135,1.6838869
much,16.793957,-4.221936,7.4113107
fuck,8.847689,4.903384,-0.06122292
al,6.65359,7.449718,-16.174952
dia,-6.414541,-6.868063,-10.875631
right,7.2743473,-6.2582917,13.30556
best,22.501654,1.558694,7.264792
c,-16.169209,7.1427956,-1.5025426
going,8.282993,7.0020685,17.774437
pero,11.971467,8.783489,-16.229654
only,11.112077,-9.158692,12.050562
has,17.099365,-5.709987,18.020187
twitter,-15.237922,-14.521,8.962343
hahaha,1.0435336,-12.356587,-8.04449
its,15.934026,-11.365903,11.493972
nn,-17.928865,2.788907,-1.0057001
am,11.508316,7.6764503,1.9385046
say,18.71507,-10.9593315,5.2851076
them,17.424044,-5.6529408,11.845206
here,7.9183793,-5.2121377,14.595911
off,6.5713625,-2.877693,18.429756
still,16.695425,-11.876331,11.412278
dan,-9.2916,-4.6965575,5.0803185
night,10.246136,11.061227,19.33124
w,-19.448006,5.4598317,-0.3680355
ada,-9.144002,-9.081946,-5.161009
someone,6.2165136,-11.219229,7.520978
even,9.735026,-5.827457,19.719234
then,6.0103707,0.42883694,21.962555
ni,-6.009956,-4.6245513,-5.00367
come,2.1316931,-8.142398,17.970995
com,-6.8271465,10.06962,-11.639087
always,7.1183767,-8.223807,9.028605
man,4.9940534,7.154083,0.045119092
been,13.353302,2.4127629,16.791628
his,11.579323,-13.623496,7.878275
itu,-10.222365,-10.5011015,-9.124002
over,10.157996,-5.6810822,19.799435
um,-5.447102,10.251444,-12.634395
hate,15.469639,4.0145197,-0.91724056
girl,3.6793075,7.384749,-0.059263825
ai,-9.838715,7.933562,-20.942158
had,13.973104,-0.3546675,16.210821
