,x,y,z
rt,-0.28903964,-0.3481802,-1.0051613
i,-0.67867726,1.130814,0.69099236
a,-0.23513988,1.567275,0.5637383
the,-0.42264235,1.457118,0.91342616
you,-0.6893323,1.0385252,0.6598336
to,-0.36065736,1.4562571,0.77581155
me,-0.21662138,1.583368,0.53990537
de,2.2219536,0.1637538,-1.0650454
que,2.0460687,0.25686145,-1.1672896
and,-0.44271618,1.3792887,0.9102095
my,-0.44891745,1.3603885,0.9676282
no,-0.20425463,1.589586,0.5315486
is,-0.48288998,1.402789,0.88985974
it,-0.6801161,1.1324055,0.76931405
in,-0.41122317,1.4662431,0.9298768
n,0.027068924,-0.046429493,-1.1036786
for,-0.40978634,1.4112505,0.8469504
of,-0.42894816,1.4405118,0.9108784
la,2.3214986,-0.068622686,-0.6487449
do,0.2982315,1.55944,-1.556231
n't,-0.7110549,1.0666112,0.7184128
that,-0.6713536,1.1374297,0.767089
on,-0.5218866,1.1549188,1.1656133
y,2.618261,-0.35290414,-0.8220312
e,0.47283965,0.38991785,-1.3398318
o,0.5371031,0.43580174,-1.3543521
u,0.07812599,0.005217952,-1.152172
en,2.2699773,0.12834065,-1.0368465
this,-0.64912283,1.1628065,0.8465678
el,2.5847008,-0.29716647,-0.81144
so,-0.7646682,0.8116636,0.5730111
be,-0.6788157,1.2522299,0.80401
with,-0.43933544,1.3916728,0.9332314
just,-0.67839617,1.0924703,0.71580327
your,-0.46356192,1.3695303,0.87200123
like,-0.6543451,1.0002234,0.77099556
have,-0.67536694,1.1509085,0.81635535
te,2.244369,0.01824163,-0.8688737
at,-0.5461137,1.2098325,1.1331817
love,-0.717479,0.92717934,0.5968031
se,2.0514398,0.24452002,-1.1526426
are,-0.7228797,1.0362393,0.8944667
m,0.049945887,-0.03157855,-1.1229912
r,0.070516646,-0.00031908543,-1.1371244
if,-0.71892124,1.1591717,0.7794861
all,-0.6317865,1.1574765,0.9097671
b,0.07888114,0.015056701,-1.1532599
not,-0.6817735,1.2432531,0.78362274
but,-0.7324263,1.0378813,0.7247256
we,-0.6294962,1.0374606,0.9681919
es,2.7134926,-0.4244072,-0.8385945
ya,-0.9323901,-0.7435404,-1.5918931
follow,-1.9774354,-1.0471382,0.65281355
up,-0.5626205,1.0581037,1.1795328
what,-0.73135054,1.015071,0.6422575
get,-0.6117029,1.1512728,1.0726204
lol,-0.69340783,-0.35843715,-0.106053226
un,2.3761106,-0.089938074,-0.6236025
lo,2.434158,-0.1866993,-0.76148546
when,-0.72491705,1.0749738,0.74573654
was,-1.2044991,1.3444818,1.0804461
one,-0.7803367,0.8151341,0.88274384
por,1.9232429,0.36420602,-1.327583
si,2.444265,-0.18877439,-0.76011
out,-0.5580974,1.117027,1.14393
mi,2.642204,-0.34272873,-0.767867
can,-0.69133127,1.1918591,0.8320433
he,-0.90497625,1.314095,0.9107007
con,2.5862532,-0.30038238,-0.78204083
they,-0.74133384,1.0809611,0.7973201
now,-0.6717294,1.1100506,0.98558104
go,-0.5140394,0.9726902,1.3333071
para,1.8925569,0.3872114,-1.3532227
los,3.165552,-0.59550005,-0.7131112
know,-0.7553007,0.9958103,0.6180045
haha,-0.44230372,-0.45218942,-1.0808645
good,-1.1013744,0.69941336,0.9103295
tu,2.310558,-0.07279568,-0.6533065
back,-0.4942527,0.98858947,1.3396999
about,-0.75324154,1.0510973,0.6304851
new,-1.0768347,-0.48036405,2.065537
as,-0.29422897,1.51749,0.6649169
day,-1.1721668,1.069091,1.6220934
how,-0.74082273,1.0281714,0.6257683
who,-0.71449405,1.1763341,0.76867485
will,-0.6069416,1.0228862,1.0396056
want,-0.67942446,1.1803043,0.8354504
people,-0.7340239,0.9715998,0.836495
yo,-0.5805799,-0.54715824,-1.1744411
eu,0.40190193,1.7128437,-1.8586266
from,-0.43612465,1.3695397,0.9693679
di,-0.97389024,-1.1429924,-2.547144
time,-0.8620339,0.9293387,1.7073575
s,0.062443078,-0.025340308,-1.1180481
aku,-0.7771138,-1.1475409,-2.6152244
da,0.55371153,0.4740034,-1.3603476
una,2.5682216,-0.2937847,-0.78432715
got,-1.1457834,1.2254992,1.1156753
las,3.1214936,-0.5921704,-0.71608526
more,-0.6178791,1.0887941,0.915724
x,-0.032407664,-0.13157082,-1.1150454
she,-0.8851379,1.1255963,0.6208049
today,-1.0969594,1.0253087,1.5078192
k,0.21742049,0.16534996,-1.3511318
by,-0.42037275,1.3942996,0.9730433
or,-0.74077195,1.1164483,0.8080633
too,-0.80758387,0.8310811,0.62330514
le,2.3679478,-0.07516069,-0.6204358
see,-0.76340663,0.898323,0.90620816
why,-0.7389331,0.9917065,0.5930755
yg,-1.0429401,-1.1993074,-2.6428735
ca,-0.59979,0.81843466,0.88766575
como,1.9534322,0.3098696,-1.286214
her,-0.82669526,1.1949908,0.6514374
q,1.5641685,0.39280623,-1.3589506
need,-0.600922,1.1231952,1.0500511
an,-0.6489714,1.2556694,0.8440825
na,0.67266244,0.21307224,-2.3023946
there,-0.7168893,0.9942576,0.88836294
happy,-1.7340391,-0.1430103,0.96032405
im,-0.7125903,-0.07703435,0.25536567
mas,1.7945256,0.3907255,-1.3581815
je,2.0196798,0.00024242615,3.2169788
life,-0.7848462,0.5810948,0.86438566
really,-0.76293,0.97934276,0.61641145
make,-0.5745251,1.0058427,1.2247838
yang,-0.97707397,-1.2612115,-2.8328474
shit,-0.6723665,-0.36937973,0.105586156
think,-0.7331134,0.9179456,0.8381237
t,0.051946834,-0.029656306,-1.1231836
não,0.37910217,1.751794,-1.8758231
never,-0.85978866,0.7565592,0.84131396
some,-0.61099625,1.1625637,1.0127325
oh,-0.6091675,-0.340054,-0.47977012
did,-0.98933804,1.0631688,0.7987348
would,-0.7378053,1.1276745,0.7890579
del,2.583765,-0.29607412,-0.8014898
d,0.039320976,-0.050036732,-1.1462536
please,-0.6467868,1.2585748,0.8442212
via,-1.1887969,-0.81507283,1.9242415
much,-0.7719701,0.8826356,0.64184755
fuck,-0.6699656,-0.39203787,0.123448774
al,2.5736637,-0.2819495,-0.80682266
dia,-0.96844983,-1.1275377,-2.538681
right,-0.69198143,0.9773257,0.899898
best,-1.037491,0.795258,0.9218621
c,0.031898353,-0.083847284,-1.0659436
going,-0.9733966,0.9142733,1.2720279
pero,2.6920524,-0.4585805,-0.906984
only,-0.7341248,0.9800512,0.8878588
has,-0.9087118,1.3092697,0.932449
twitter,-1.5208071,-1.2881795,1.7722052
hahaha,-0.41463658,-0.44308537,-1.0865996
its,-0.685631,1.0960109,0.7877385
nn,0.0012364122,-0.068515815,-1.0842785
am,-0.754589,0.027212227,0.32818937
say,-0.8570079,0.7418223,0.6659972
them,-0.7468698,1.0498148,0.82999265
here,-0.6743718,1.0981075,1.0199373
off,-0.5392004,1.1153699,1.199767
still,-0.69124585,1.1139541,0.8025865
dan,-0.8314076,-1.0160717,-2.3545036
night,-1.3242613,1.291004,2.0367818
w,0.039474797,-0.049248226,-1.1094197
ada,-1.0415205,-1.196329,-2.6350868
someone,-0.81165797,0.7037257,0.67962444
even,-0.72198915,1.0888274,0.81437254
then,-0.8864945,1.0061889,1.4536272
ni,-0.08811441,-0.40488508,-1.3953699
come,-0.46574235,0.70350796,1.5003737
com,0.37945038,1.6931072,-1.8131214
always,-0.74702847,0.6924055,0.8216243
man,-0.37266225,-0.1552225,0.5703702
been,-1.0979704,1.1605233,1.213044
his,-0.7062714,1.1978317,0.86567336
itu,-1.0999644,-1.1894895,-2.6137676
over,-0.6683793,1.0449191,1.2112336
