5,0.65,0.76,1.1850473,1.0347477
10,0.61,0.72,1.0670382,0.8856087
15,0.88,0.79,0.5973649,0.7455153
20,0.84,0.84,0.5653773,0.5863422
25,0.85,0.82,0.5822492,0.6553855
30,0.78,0.87,0.74093485,0.46280333
35,0.83,0.79,0.50914085,0.5956419
40,0.81,0.8,0.5984954,0.60425216
45,0.9,0.88,0.52991426,0.5417361
50,0.83,0.9,0.48893443,0.37572843
55,0.87,0.87,0.6418449,0.46416324
60,0.91,0.9,0.324419,0.34745225
65,0.91,0.88,0.3942851,0.397277
70,0.92,0.88,0.36168548,0.5049255
75,0.88,0.87,0.3614104,0.444643
80,0.87,0.9,0.5001992,0.37107778
85,0.93,0.92,0.3189308,0.4225602
90,0.89,0.85,0.36990306,0.562229
95,0.9,0.87,0.41062823,0.5037781
100,0.96,0.93,0.26309845,0.31274518
105,0.9,0.92,0.35585535,0.34401155
110,0.82,0.93,0.5708644,0.30626363
115,0.96,0.83,0.29113922,0.54428303
120,0.94,0.83,0.39228654,0.4336128
125,0.85,0.91,0.45610675,0.4056293
130,0.91,0.93,0.29638463,0.2690761
135,0.9,0.93,0.34025833,0.32097873
140,0.93,0.96,0.28188962,0.2691228
145,0.84,0.86,0.4025343,0.41673985
150,0.86,0.9,0.41617185,0.3446687
155,0.86,0.93,0.45318833,0.41614366
160,0.93,0.9,0.3518181,0.3568818
165,0.89,0.93,0.42613807,0.27474195
170,0.91,0.9,0.35191852,0.30177248
175,0.91,0.94,0.298956,0.29385942
180,0.87,0.92,0.57495236,0.3263727
185,0.83,0.92,0.45728946,0.34207126
190,0.89,0.91,0.4089642,0.35539764
195,0.82,0.89,0.64325106,0.3425457
200,0.88,0.92,0.38709542,0.34364703
205,0.87,0.96,0.40242293,0.18432786
210,0.84,0.89,0.43072236,0.38104302
215,0.92,0.91,0.3260212,0.36018792
220,0.87,0.91,0.31370917,0.3232812
225,0.91,0.92,0.29204002,0.3145642
230,0.93,0.94,0.2767762,0.25701684
235,0.89,0.92,0.32038862,0.38162178
240,0.91,0.88,0.40100005,0.3203042
245,0.94,0.89,0.18044142,0.40488517
250,0.91,0.9,0.25506812,0.35306334
255,0.85,0.91,0.4782671,0.35707006
260,0.95,0.88,0.25112838,0.35998413
265,0.93,0.94,0.26936758,0.22811086
270,0.92,0.91,0.30104718,0.39222613
275,0.93,0.89,0.2357855,0.40955117
280,0.92,0.93,0.28230396,0.27825406
285,0.91,0.95,0.3641961,0.31114018
290,0.9,0.87,0.45264107,0.36707288
295,0.88,0.89,0.47184575,0.37486285
300,0.88,0.9,0.34297442,0.4286413
305,0.92,0.95,0.31145516,0.22951703
310,0.94,0.92,0.2028144,0.35083434
315,0.92,0.89,0.30816224,0.2991295
320,0.85,0.93,0.6035036,0.31841776
325,0.91,0.9,0.3121243,0.30486295
330,0.91,0.88,0.26167062,0.48366135
335,0.87,0.92,0.4322646,0.33320913
340,0.86,0.95,0.50782275,0.2667021
345,0.95,0.91,0.2335948,0.3084874
350,0.93,0.92,0.41879234,0.31200266
355,0.92,0.91,0.200289,0.2884135
360,0.91,0.89,0.29547334,0.34997514
365,0.89,0.94,0.37093627,0.18934494
370,0.85,0.95,0.5381344,0.19874714
375,0.86,0.91,0.45489538,0.40092888
380,0.88,0.89,0.37497354,0.38652983
385,0.9,0.88,0.27439642,0.5485552
390,0.89,0.92,0.36634454,0.28359464
395,0.92,0.93,0.2908921,0.25472915
400,0.93,0.93,0.29366085,0.32364714
405,0.9,0.93,0.37754753,0.24614933
410,0.96,0.91,0.2680908,0.24792308
415,0.89,0.91,0.43382922,0.35492554
420,0.91,0.89,0.40929657,0.3901597
425,0.93,0.91,0.18901657,0.30730382
430,0.94,0.92,0.26777172,0.44305488
435,0.88,0.91,0.37208062,0.36620948
440,0.87,0.93,0.30460525,0.2741803
445,0.98,0.91,0.15001266,0.2995519
450,0.93,0.96,0.32776305,0.3566873
455,0.95,0.92,0.19726485,0.27198607
460,0.91,0.84,0.33810952,0.4659529
465,0.92,0.88,0.28360277,0.31189212
470,0.94,0.92,0.24963133,0.33185595
475,0.88,0.92,0.3739787,0.33068526
480,0.9,0.93,0.30820256,0.24472864
485,0.88,0.96,0.37509412,0.21206263
490,0.86,0.95,0.6210945,0.16832595
495,0.91,0.88,0.29125094,0.28127325
500,0.91,0.9,0.28704765,0.34173745
505,0.92,0.95,0.39260492,0.18111606
510,0.94,0.94,0.2678244,0.21466331
515,0.87,0.9,0.30336848,0.38336018
520,0.88,0.88,0.3852038,0.37539318
525,0.87,0.91,0.43005672,0.2753936
530,0.9,0.88,0.33551893,0.32012585
535,0.92,0.92,0.3941446,0.23502356
540,0.95,0.9,0.24163462,0.35178295
545,0.91,0.9,0.41596422,0.4457
550,0.97,0.89,0.124750756,0.43795395
555,0.9,0.91,0.40031964,0.3405489
560,0.89,0.91,0.32279915,0.2680428
565,0.92,0.91,0.2338754,0.36522758
570,0.87,0.86,0.57623863,0.3308511
575,0.91,0.91,0.27115524,0.3436312
580,0.94,0.92,0.30967963,0.27333754
585,0.91,0.93,0.3154633,0.3047466
590,0.89,0.95,0.42295876,0.30108997
595,0.91,0.87,0.41816443,0.45988214
600,0.85,0.88,0.5377615,0.37436965
605,0.91,0.92,0.3260739,0.20901504
610,0.94,0.94,0.19762339,0.38682023
615,0.87,0.97,0.45071933,0.17292358
620,0.9,0.92,0.28690353,0.3281807
625,0.93,0.91,0.21844457,0.2727517
630,0.93,0.94,0.25496057,0.18638806
635,0.87,0.88,0.317423,0.41416103
640,0.94,0.87,0.30558932,0.3125624
645,0.92,0.91,0.3494231,0.26045826
650,0.86,0.9,0.54407656,0.367885
655,0.88,0.92,0.42787006,0.27480087
660,0.96,0.91,0.18280086,0.3396334
665,0.89,0.9,0.43296218,0.39222613
670,0.91,0.92,0.22269765,0.2724533
675,0.89,0.9,0.3617086,0.26870131
680,0.93,0.93,0.30827478,0.28084466
685,0.91,0.92,0.25871962,0.27939513
690,0.93,0.95,0.2641952,0.22247858
695,0.93,0.9,0.2390347,0.3654147
700,0.96,0.92,0.2031434,0.43517697
705,0.93,0.95,0.33587235,0.1485976
710,0.91,0.95,0.27365783,0.22734688
715,0.94,0.92,0.23255734,0.38035062
720,0.94,0.92,0.20076162,0.35878342
725,0.92,0.9,0.3148719,0.34042373
730,0.9,0.96,0.4225967,0.24288134
735,0.89,0.91,0.44212368,0.3371461
740,0.9,0.89,0.32681668,0.32189178
745,0.92,0.88,0.20613354,0.34266046
750,0.95,0.97,0.18178459,0.12833653
755,0.97,0.89,0.16532286,0.37558615
760,0.92,0.92,0.23844643,0.32195884
765,0.92,0.9,0.23736851,0.35303453
770,0.9,0.95,0.42410773,0.25360444
775,0.87,0.94,0.40484023,0.2145349
780,0.9,0.92,0.3142743,0.3110644
785,0.85,0.96,0.44818237,0.17624427
790,0.93,0.9,0.27422908,0.3243313
795,0.95,0.88,0.20743419,0.32032955
800,0.9,0.92,0.26166913,0.33337617
805,0.88,0.94,0.3268985,0.20537399
810,0.92,0.93,0.32843906,0.31530207
815,0.93,0.92,0.2138157,0.2821007
820,0.87,0.92,0.50020885,0.2845731
825,0.94,0.91,0.3182632,0.26283243
830,0.98,0.89,0.13444982,0.33705276
835,0.9,0.9,0.34606296,0.27394027
840,0.96,0.98,0.19470298,0.1330223
845,0.95,0.94,0.23565927,0.21093002
850,0.92,0.9,0.38332963,0.3940052
855,0.92,0.95,0.29512686,0.19627237
860,0.93,0.92,0.26537055,0.26916078
865,0.92,0.92,0.26356888,0.27971333
870,0.94,0.91,0.19310899,0.34018028
875,0.92,0.87,0.22774631,0.3878785
880,0.92,0.95,0.33313167,0.23067974
885,0.92,0.89,0.42724243,0.39065346
890,0.91,0.92,0.35860738,0.23307624
895,0.93,0.95,0.23630662,0.16494955
900,0.91,0.89,0.32450303,0.35774547
905,0.94,0.91,0.24317974,0.32427418
910,0.91,0.95,0.3104938,0.20857187
915,0.91,0.94,0.32799628,0.3044381
920,0.96,0.93,0.186279,0.22271568
925,0.85,0.92,0.3213596,0.39265975
930,0.91,0.91,0.33804086,0.3283268
935,0.89,0.94,0.32633322,0.23652937
940,0.92,0.93,0.29766005,0.23993832
945,0.93,0.9,0.26202178,0.34490776
950,0.93,0.91,0.24706568,0.27986294
955,0.88,0.9,0.36508095,0.45757702
960,0.94,0.95,0.2640817,0.20713547
965,0.91,0.91,0.5218387,0.36795244
970,0.94,0.93,0.31590903,0.32665002
975,0.92,0.94,0.22457695,0.24233608
980,0.94,0.91,0.18809938,0.3777443
985,0.87,0.87,0.42724216,0.38262418
990,0.87,0.9,0.38550258,0.4322252
995,0.93,0.94,0.258591,0.27542397
