,x,y,z
the,4.0924973,1.6705658,10.990177
of,4.325723,0.4290673,10.422504
to,-13.546621,-10.97389,6.052401
and,1.6199465,-1.0743787,9.253557
in,3.9001346,0.8058573,13.056261
a,1.8405359,2.6894236,11.235865
for,0.5933213,-3.7959347,10.541602
that,-8.305223,-4.3694077,4.000027
on,1.0065022,-3.4909246,15.420072
is,-12.020274,7.2011676,5.0760202
was,0.36285213,4.931668,13.704973
said,3.8941226,19.466063,-8.95204
with,0.20216629,-1.4180456,9.827581
he,-17.088654,13.460839,5.28119
as,0.6617526,-0.78451085,7.6695757
it,-6.7069216,-6.5881133,4.0068283
by,0.27228585,3.105436,7.681174
at,3.7674363,1.9554825,15.303669
from,1.0179182,-0.12393696,12.702845
his,-19.435366,14.523215,6.274471
an,2.2874274,3.3560798,10.301598
be,-9.349421,-6.4044547,4.096462
has,-1.1580167,1.4305607,6.4648066
are,4.086919,-8.43066,6.1567707
have,3.7387178,-8.725528,9.176072
but,-8.525145,-2.94425,5.5606155
were,5.6446223,-6.7081475,9.006
not,-10.456386,-5.862963,3.1461833
this,-5.7646804,-5.252662,4.5100665
who,-17.880991,22.221869,0.36171967
they,2.907679,-10.118894,9.889211
had,-4.188966,3.1316106,7.278078
i,-24.476168,-4.1044235,7.458637
which,5.734543,1.7135942,9.328789
will,-12.212208,-9.467044,5.9536057
their,0.46622044,-9.033336,9.689925
or,-2.5655959,-5.3047733,3.2521555
its,6.336612,3.1475089,10.255862
one,-1.9422592,-2.9639952,7.139174
after,5.15133,0.22467794,20.371439
new,4.32252,3.967829,8.887417
been,-3.1756876,1.8755159,6.646889
also,1.0844629,0.7857411,6.4398556
we,-21.59346,-6.1935616,8.757552
would,-11.935617,-7.7561364,4.497826
two,-1.7617335,-7.25795,32.52338
more,-1.2598244,-7.9852653,7.5251265
first,-1.4808019,3.6521144,21.230297
about,-6.910242,-7.896593,7.011842
up,-4.4177155,-2.554223,13.907391
when,-3.9155831,1.7719576,14.123956
year,3.7427273,-0.5317378,24.242785
there,-7.8463607,-6.099882,6.35021
all,-0.515353,-5.480678,7.1891665
out,-6.6242156,-2.6458154,13.517099
she,-18.239033,13.415449,3.2923117
other,5.211414,-6.740721,5.735819
people,-3.842314,-11.91037,7.1554065
n't,-21.702154,-4.3301406,7.6546965
her,-19.613817,13.456422,3.0780082
percent,-3.680324,-30.728416,2.320862
than,-2.7802196,-8.139559,7.617972
over,0.67545974,-0.8145613,14.418846
into,-3.9509766,-5.221944,14.069208
last,4.248615,-2.0367608,22.300623
some,2.4689865,-7.6741824,6.92849
government,-1.0224038,-5.9534316,-24.181702
time,-4.1604786,-0.2713451,12.027984
you,-23.956493,-2.390372,9.545534
years,2.4154773,0.36030754,23.048162
if,-14.055934,-6.519388,3.501526
no,-8.364656,-5.470015,2.418826
world,22.547398,-6.039902,1.9248352
can,-16.344526,-7.5043035,4.968381
three,-0.93879354,-6.1439257,31.466562
do,-21.042639,-5.5927415,6.634167
president,11.541813,15.726395,-10.713328
only,-1.810714,-4.447998,6.3726287
state,9.302499,9.207741,-4.700177
million,-9.86363,-27.206377,-19.214787
could,-12.250339,-5.684291,4.4498005
us,27.557589,-8.236861,8.272964
most,2.1276648,-4.9121847,6.4871597
against,-6.3856883,-1.0359193,-11.097267
u.s.,27.76958,-7.453941,8.026513
so,-11.964821,-4.485534,7.1340837
them,1.808958,-11.43733,9.1356535
what,-18.406576,-3.6596572,3.597814
him,-20.08642,12.160112,6.419443
united,28.552204,-3.1038988,5.4835753
during,3.2121358,-1.8444293,19.494488
before,-2.3210516,2.8141713,15.233376
may,-4.4439554,1.5717744,2.4219937
since,2.7123983,-0.08897255,21.322647
many,3.8910306,-6.4796424,7.1401644
while,-0.45896778,-1.2835068,12.107765
where,13.7594795,-0.11891436,14.1921835
states,28.23839,-2.7045906,6.136306
because,-10.296821,-4.5541615,5.35882
now,-7.129891,-3.5491967,8.95889
city,15.323501,2.7519605,12.900514
made,-0.5398168,0.6271694,8.348292
like,-15.0695715,-2.115191,10.949943
between,-0.25989163,-10.709405,17.1135
did,-9.875875,-1.4848772,5.486794
just,-11.394879,-2.644822,11.794344
national,10.365294,7.5885468,-4.04964
day,2.451304,-5.51306,24.87846
country,24.775255,-3.6468287,5.0197644
under,2.910841,1.3225478,8.768368
such,5.926606,-6.990449,2.8090985
second,-2.7091436,4.169574,23.046804
then,-5.0415516,3.1895714,14.51833
company,9.559181,-25.3582,-16.492018
group,15.022217,-0.26876524,-6.83848
any,-9.319976,-6.678425,1.5038426
through,-2.8669202,-5.3467083,14.397196
china,26.44896,-5.650172,-0.38764507
four,-1.5929129,-5.296234,32.79204
being,-3.6538832,0.13390885,7.1394734
down,-4.104177,-2.4245763,15.559478
war,-13.349054,-1.2364546,-12.601523
back,-6.604358,-1.4918985,14.723535
off,-5.8263783,-2.8453197,15.928889
south,21.88459,1.0748141,15.445473
american,20.126373,1.8068091,-2.643483
minister,9.272668,14.426023,-13.14123
police,-18.528349,6.1371527,-19.367435
well,1.3167688,-2.7003171,7.2782493
including,9.240468,-3.5712585,4.1603756
team,-3.8301933,17.25384,25.345514
international,21.310812,-6.7098517,-0.81368536
week,6.9409595,-5.0084352,24.629986
officials,-17.350807,13.196824,-17.09077
still,-8.073755,-4.10885,7.150888
both,2.2268677,-1.0259541,5.835657
even,-10.802535,-3.5378788,7.476591
high,2.499389,-1.8886372,11.774731
part,6.7102675,0.7592454,10.751655
told,3.501041,18.818508,-10.177956
those,1.7943715,-9.084029,7.2090454
end,1.1696706,-8.147371,19.928793
former,14.249661,14.068745,-6.3340125
these,5.2563286,-8.6402645,4.652925
make,-15.165985,-7.9286,6.8535414
billion,-9.756966,-27.954506,-17.622698
work,-3.6727402,7.442351,6.8674426
our,-19.492529,-10.526618,5.2632294
home,-3.105623,-1.15741,18.872423
school,-8.015447,27.34837,-6.856533
party,13.573633,6.7677073,-14.814354
house,1.0538096,7.519492,10.619899
old,-23.395931,14.478927,6.3748674
later,0.4600031,4.4436045,15.356356
get,-17.021036,-6.8502827,8.883074
another,0.24521299,2.6105075,10.85787
tuesday,9.996392,-6.9455676,25.590227
news,-0.5246001,18.691862,-6.6318226
long,-4.097823,-3.250638,10.884545
five,-1.5140383,-4.648826,30.68611
called,3.3532064,4.2879777,7.208486
wednesday,9.04981,-5.776843,26.227097
military,-16.090553,0.052612886,-18.33877
way,-13.485967,-5.251831,10.440841
used,12.0674095,-10.762104,-0.5723794
much,-9.489931,-4.9140663,8.139338
next,0.9430786,-5.669215,23.683287
monday,9.23553,-8.001027,26.648642
thursday,9.816615,-6.704117,27.305973
friday,8.146104,-7.060188,25.934937
game,-3.1783214,13.035971,23.967293
here,-6.946094,5.64992,4.650629
should,-13.287367,-8.67575,2.735581
take,-13.917606,-9.717547,6.6007786
very,-14.582917,-1.2090563,6.7504725
my,-25.995111,-2.5604756,8.135428
north,21.683773,2.136616,14.082482
security,-3.698125,-6.6865525,-24.212202
season,-0.93941396,12.849196,22.258049
york,14.495454,17.12039,17.701548
how,-18.779905,-4.571129,4.836449
public,6.957912,11.496725,-2.2410095
early,4.336985,-1.3582568,18.166752
according,1.4408293,14.495861,-5.352836
several,7.0148087,-5.47566,7.0460744
court,-5.3825593,10.098784,-20.807394
say,-16.156641,-5.2248983,1.8548079
around,13.581559,-1.4957544,15.278668
foreign,5.2857227,15.008386,-16.771921
until,-2.577839,4.196727,13.584655
set,-0.013230617,-4.978196,15.461851
political,14.488386,-0.2636332,-20.797104
says,-17.481438,-1.9433968,-4.7615275
market,1.7204719,-28.002659,-9.267658
however,-4.034769,0.22760671,4.038305
family,-18.053455,15.810484,-0.5633999
life,-19.04813,13.757452,0.087518185
same,-2.914818,-3.5195768,5.2909317
general,9.205547,14.238817,-6.2932053
left,-5.951484,1.4661102,18.735472
good,-19.402037,-2.780058,10.30804
top,-8.141733,5.51023,21.853006
university,-5.268967,28.034973,-6.799771
going,-18.693907,-5.6356397,9.591137
number,-0.52008474,-7.892313,4.7166586
major,6.5269885,-1.8641013,12.5970125
known,6.8039885,5.934669,3.3112423
points,-9.060296,5.807291,26.80689
won,0.49377435,6.8197236,28.021425
six,-2.7222314,-6.088783,30.928719
month,6.7977977,-2.9978077,23.598541
dollars,-9.727041,-29.18193,-18.642883
bank,0.7297269,-30.481285,-17.659973
iraq,-12.332595,-7.304889,-25.159132
use,11.966636,-9.833591,-2.1223695
members,9.605515,9.287417,-11.166179
each,-0.8013905,-5.1792374,4.657763
area,18.200785,1.2732972,10.795762
found,-17.298084,7.207057,-7.5073566
official,1.9130545,15.103356,-8.825892
sunday,7.1232634,-5.708968,28.249762
place,-2.374169,-4.97319,18.047352
go,-18.035088,-7.5454335,9.859153
based,13.997725,1.5863575,-5.849893
among,4.284484,-4.548269,5.59324
third,-2.8003802,3.3010383,24.315897
times,-0.40094492,1.4063892,13.211183
took,-1.6503125,2.223595,17.787113
right,-13.217489,-5.3108187,12.831743
days,3.8286507,-4.754198,24.614176
local,18.783602,1.7702409,1.6834309
economic,-8.955933,-21.951246,-5.4040694
countries,30.299585,-5.9022813,2.9275787
see,-15.522338,-3.5881524,7.515324
best,-4.9630265,12.536478,17.618408
report,0.5285483,14.460618,-6.5818763
killed,-24.069584,-1.4796982,-18.327452
held,5.5013027,2.614356,14.404803
business,8.273962,-21.576982,-13.477308
west,19.581259,2.19171,13.65935
does,-19.451824,1.7237499,2.304014
own,0.94794375,-3.0315104,3.5123076
came,-2.8136532,1.6051617,17.115078
law,-3.333908,1.6255984,-22.168184
months,5.085271,-2.4030766,24.194113
women,-22.88543,21.190424,5.2209277
power,17.7051,-8.133128,-9.003839
think,-21.025475,-1.700008,8.214121
service,9.525046,-17.742292,-18.779205
children,-20.451855,16.54967,-2.2917695
bush,21.854628,12.842356,-18.396212
show,-10.685412,17.470116,7.5822277
help,-13.699094,-13.156868,9.318309
chief,8.596872,16.862608,-7.7815313
saturday,7.9379096,-5.833604,28.992262
system,16.69632,-10.864424,-9.016397
john,10.980423,21.53286,-1.0387609
support,10.862352,-0.110808015,-12.749753
series,-1.4062136,14.797456,16.15779
play,-4.422734,13.933105,22.741186
office,7.143277,11.875597,-3.63399
following,5.11419,-4.0172343,17.718016
me,-24.888922,-1.8796763,7.1407514
meeting,8.248281,11.79659,-22.774246
expected,8.544734,-5.5781336,22.032654
late,5.738953,-1.1620378,19.382826
washington,22.852543,19.63328,11.439734
games,-2.527458,13.336134,25.151094
european,29.462963,6.3218255,-2.5246792
league,-1.9292243,16.092802,26.761415
reported,-0.6542875,15.479995,-5.007977
final,-4.4720197,7.11261,29.948853
added,-4.9579005,5.281498,-2.6144485
without,-5.8853054,-4.4528213,1.0750165
british,22.391556,4.8538113,-3.1694906
white,-10.996758,10.629248,13.9901285
history,6.456038,7.8349047,10.793095
man,-23.62495,13.837908,4.9160385
men,-21.227247,21.803366,5.154089
became,8.703822,3.7739522,3.8082445
want,-19.8262,-7.2116976,6.4743567
march,8.466718,-0.4547101,23.569313
case,-7.993339,9.59059,-16.890757
few,2.1632764,-6.874117,8.182514
run,-6.4061475,-3.967742,19.318249
money,-4.401386,-23.61079,-19.005703
began,2.4466472,0.0040640845,18.030834
open,-1.0240114,-4.6091695,17.56481
name,0.8121141,9.058679,0.19213107
trade,3.900493,-21.492512,-11.642742
center,13.456373,7.2475863,6.844885
israel,-14.369986,-3.9930806,-28.330084
oil,7.3461804,-27.187622,-3.6086538
too,-12.523549,-2.686532,8.169078
al,-17.349934,5.283323,-27.394293
film,-4.649927,21.285795,8.90148
win,-0.78166705,6.855305,30.410229
led,16.435764,-2.7374725,-7.6064005
east,20.668201,1.6949595,12.616847
central,17.599674,2.2988498,6.22077
air,-27.66957,-2.286155,-9.394351
come,-14.887137,-5.537717,7.5242424
chinese,22.736614,-3.0488205,-3.9578454
town,16.821987,3.3822672,12.163954
leader,13.413093,13.023285,-11.055074
army,-17.797087,-0.44267198,-17.647093
line,-7.764573,-7.6015778,19.284803
never,-10.143801,-0.06770819,6.4486504
little,-13.903782,-1.469433,9.021622
played,-3.4173498,14.954936,20.770668
prime,10.814823,13.864358,-14.617709
death,-22.452875,11.396905,-6.7629337
companies,3.8891923,-26.211296,-14.312757
least,-4.0326033,-9.481156,8.2722845
put,-7.4036174,-1.7555805,12.636504
forces,-16.547035,-1.8263786,-18.726742
past,-0.74912393,-0.4843877,15.432493
de,14.450769,17.204494,7.349068
half,-2.6553304,0.5267453,22.657845
june,9.904577,0.48414367,24.315376
saying,0.102752775,14.431065,-11.533523
know,-22.639688,-3.950976,4.890904
federal,-4.1907234,-2.1596916,-22.63742
french,23.46382,7.290049,-3.8688047
peace,9.416683,0.93175906,-23.227177
earlier,6.29112,-2.9899743,20.932098
capital,18.72656,2.4609036,6.6305175
force,-15.874614,-0.6133069,-16.380615
great,-9.762992,4.286011,6.3475037
union,11.269712,8.086092,-7.317003
near,17.508144,4.6176767,14.36306
released,1.2299371,11.516164,10.678054
small,13.3148985,-9.756459,6.2241073
department,4.929218,13.690478,-5.4860225
every,-3.598173,-4.245044,8.102579
health,-5.4162602,-15.805706,-16.197369
japan,25.728785,-3.9265745,0.38026303
head,13.935307,17.102541,-5.6271667
ago,1.8020875,-2.071267,22.35365
night,3.7910752,-6.265735,27.663939
big,-14.684254,-0.832409,12.913818
cup,-1.4956971,12.661272,30.9419
election,16.174582,7.8589315,-17.606365
region,22.159418,-0.30603406,10.174928
director,9.672281,19.73047,-5.695495
talks,6.166664,7.8668647,-23.818954
program,8.683866,-10.041691,-14.847708
far,-6.211185,-4.5258565,7.0478263
today,-6.750343,5.145427,3.4770234
statement,-0.21208102,15.341561,-9.947984
july,10.705528,-0.3540255,22.895704
although,-4.998656,-0.21361186,3.8048131
district,22.041092,12.524614,11.600018
again,-5.2125993,1.156518,13.3597555
born,4.2085752,28.309896,9.399587
development,6.345668,-15.26135,-12.006949
leaders,12.343976,3.1176546,-18.044165
council,9.6763525,9.643358,-7.709026
close,-1.5226128,-2.2986557,13.47962
record,-0.46711332,3.9487565,24.365929
along,17.047144,0.5732536,15.330276
county,21.779417,13.012379,12.844618
france,29.497828,5.7652893,0.7175984
went,-3.1639338,1.0349659,18.96268
point,-7.623247,-11.066697,20.40563
must,-14.20007,-9.255479,2.1436992
spokesman,5.981332,17.703964,-9.018565
your,-25.10814,-2.3992808,10.707034
member,11.751171,12.9335165,-7.57949
plan,3.1396062,-1.5809076,-16.978157
financial,-1.7019764,-28.90036,-14.229841
april,9.172082,0.37280962,22.090263
recent,11.619166,-11.562799,17.51142
campaign,20.441757,9.478802,-19.870802
become,8.054084,1.3704356,4.6233006
troops,-15.621247,-1.8154979,-20.227203
whether,-12.641348,-5.4759407,1.0543631
lost,-1.0416864,0.833575,24.762302
music,-2.6762946,20.094185,8.736101
got,-10.330805,-1.9384153,13.620117
israeli,-17.346191,-1.8822812,-26.799429
need,-17.333214,-10.802527,3.809688
lead,-5.277218,-1.204782,26.96964
already,-6.077486,-2.1792307,6.7934413
russia,32.712814,3.6409748,0.9180612
though,-6.5281835,-1.0957118,4.1914496
might,-13.137598,-4.484325,2.9256253
free,-3.7898269,-1.6651653,0.44252446
hit,-14.285924,-2.9512556,24.540138
rights,-2.7359746,2.4023538,-19.134708
information,9.796815,-13.24725,-18.78455
away,-7.73796,-2.805254,15.082918
others,0.7897428,-10.5346155,6.0325603
control,17.114477,-8.899326,-8.750735
within,6.205476,0.6588398,7.6566787
large,13.5924835,-10.018275,5.2060432
economy,-8.010846,-23.244385,-4.8977056
press,0.5500808,18.177372,-8.817674
agency,3.400617,14.332865,-6.7196636
water,2.2185156,-18.929941,15.380802
died,-19.646418,11.758462,-6.6714664
career,-3.8738942,12.77113,20.365803
making,-1.3020811,-3.6607907,9.882203
deal,4.818485,3.2126286,-25.585638
attack,-20.090849,-5.268576,-17.518482
side,-5.8508058,-6.501279,15.874658
seven,-3.2797718,-4.4609456,30.821226
better,-18.934517,-3.7265568,11.200049
less,-3.6119943,-7.8014345,6.0787582
september,8.1473465,1.8777714,23.087122
once,-6.012326,-1.91411,9.685816
clinton,20.681454,12.565189,-17.856562
main,15.912444,2.9642057,6.364106
due,-8.39521,-12.871236,-3.424633
committee,7.873986,9.961572,-7.54403
building,11.22182,5.9037995,11.513807
conference,9.756351,12.433637,-23.36838
club,0.25656745,19.189623,27.77432
january,9.652731,2.3993134,24.81104
decision,2.3932376,3.9436543,-12.787869
stock,0.22301544,-32.217525,-8.724015
america,23.947453,-1.2977585,4.455452
given,-1.4655032,-1.3429488,3.9221938
give,-15.9093895,-9.712523,7.0194254
often,3.2359242,-8.875114,3.5660596
announced,12.109657,-3.5750475,21.886549
television,-0.9274476,18.62634,1.145229
industry,7.464009,-22.06449,-11.547506
order,-2.7205853,-9.456324,-15.542711
young,-19.426216,20.629257,1.2861933
palestinian,-17.565716,-2.6941044,-28.473492
age,-23.007826,14.826708,-3.8743684
start,-1.1578459,-5.972801,22.68167
administration,1.5122807,-4.6692224,-21.246227
russian,24.569069,7.2776237,-5.9059753
prices,0.997287,-29.32244,-6.9755635
round,-4.5388293,5.649994,29.911383
december,9.908801,2.8423784,23.096603
nations,30.152285,-4.8326254,2.896219
human,4.915897,-24.335115,10.41368
india,27.174442,-0.82094675,-1.533856
defense,-7.6125097,17.903631,-16.754725
asked,-0.086848594,14.1555,-14.033989
total,-1.8356642,-26.050804,5.3390837
october,10.833298,1.4260863,22.01144
players,-5.4942274,15.384207,24.035717
bill,18.15924,14.731008,-15.466862
important,3.052791,-7.460405,-5.45966
southern,23.431196,0.71619684,13.730452
move,-1.559206,-1.2901947,-10.069041
fire,-26.58279,-5.490436,-14.172727
population,18.412636,-3.5475492,4.710609
rose,-1.3870759,-32.887257,-4.4357452
november,8.153688,1.2002584,24.798412
include,9.438128,-5.2517076,2.2177105
further,-9.023161,-11.694907,-6.3686037
nuclear,-19.923607,-3.3229678,-9.553118
street,13.683972,12.027789,20.672792
taken,-3.1083767,-0.021024158,8.797086
media,1.2004533,19.767742,-3.8944561
different,5.8368597,-9.809414,3.3766465
issue,-4.9510727,3.7168372,-14.724186
received,-2.2518718,6.6137376,1.7424551
secretary,8.914606,15.972997,-10.870905
return,-8.284676,2.0709498,9.84637
college,-7.3798265,28.030605,-7.1648884
working,-3.246447,7.1184444,7.998878
community,19.751696,-6.271349,7.4547386
eight,-3.3238175,-5.0997705,32.5199
groups,12.26816,-4.213814,-11.290985
despite,-10.100477,-13.497276,-0.4815865
level,-1.321332,-21.168718,-0.43390477
largest,12.364123,-30.853008,-11.37711
whose,5.493931,3.3615153,3.0463386
attacks,-19.525953,-6.7158,-18.539621
germany,31.012247,6.462218,0.40684187
