,x,y,z
rt,-5.214494,-0.8443563,-2.3940067
i,10.865485,-5.0497494,7.009953
a,13.938306,-3.7885206,2.45194
the,13.2265215,-1.101111,6.1680655
you,9.819098,-5.029548,8.594277
to,8.149354,1.52188,8.685508
me,15.082847,-3.7365623,1.4039688
de,1.0456722,-1.7800734,-22.14444
que,1.0296413,1.7924855,-17.487421
and,13.272207,-0.88090104,7.566875
my,15.055428,-1.6264086,7.7223277
no,15.022468,-3.7302742,1.4395885
is,12.253448,-2.9011784,6.624217
it,10.794946,-2.6295695,7.6774654
in,13.550159,-0.71202964,4.9076686
n,-6.9955907,4.6217427,-5.671182
for,12.713238,-0.7114559,8.650437
of,13.339223,-1.1393017,5.938204
la,11.515392,-6.552164,-14.455406
do,-8.686496,16.07436,10.99495
n't,9.586234,-3.9400856,8.578665
that,10.812567,-2.9543724,8.327634
on,11.396361,0.5489419,5.889654
y,11.350872,-3.22543,-12.003519
e,-7.6516504,3.0580945,-8.479432
o,-7.762108,3.0463898,-8.85954
u,-8.319939,3.3524773,-6.435818
en,1.0582861,-1.802023,-22.165901
this,11.529919,-1.5403576,7.870988
el,13.026934,-3.6158633,-11.149553
so,7.7173734,-4.576549,5.3894634
be,10.253108,-3.6751747,5.07618
with,13.376423,-0.81115305,7.604242
just,10.4876175,-4.1782827,7.6387806
your,15.262499,-1.715329,7.9631624
like,11.356112,-4.1549363,8.135558
have,7.6419125,-2.1647105,10.135121
te,0.66018665,-1.8803701,-18.152552
at,12.250943,1.0891591,7.625173
love,-0.40645894,-0.43614042,5.373349
se,1.305929,1.3340307,-17.816082
are,13.712739,-4.945805,9.767712
m,-6.9309855,3.01041,-6.3592815
r,-7.610652,3.4606504,-6.324983
if,9.947308,-5.4502687,9.628625
all,12.718664,-1.7502875,9.723807
b,-7.767465,3.0804472,-6.328981
not,10.028048,-3.6152313,5.902084
but,9.653282,-2.933603,7.618121
we,8.397782,-1.5567197,5.514592
es,11.696419,-1.6067175,-11.84109
ya,-6.02662,-12.531519,0.9047299
follow,-11.4388485,1.4152379,7.0931697
up,10.827538,2.0651138,6.4673595
what,8.521013,-3.4098413,9.141856
get,7.116203,0.5183369,8.302744
lol,-0.48140907,-10.3906145,5.118265
un,9.8354225,-6.30985,-13.339132
lo,9.482099,-3.5056856,-12.719711
when,10.648861,-3.798559,9.755877
was,4.533615,1.1823578,15.4945545
one,10.2888975,-0.4840538,11.849487
por,0.13077046,3.8559508,-17.297962
si,8.794438,-3.9565737,-12.895502
out,10.997345,1.5723423,6.7407784
mi,11.813373,-4.1155524,-9.179335
can,7.270778,-0.3424069,10.636527
he,17.960766,-6.6210036,8.34877
con,12.033998,-4.581178,-12.26034
they,13.168142,-3.887554,10.341378
now,10.201948,-0.20290959,7.5199447
go,5.9405093,2.1620848,8.380156
para,0.00042498345,2.7228458,-20.346945
los,12.544951,9.701317,-19.966505
know,9.01255,-3.9274845,8.705167
haha,-4.274459,-7.651981,-2.846869
