,x,y,z
the,4.7464433,-2.2296119,3.1954536
and,4.628053,-2.0455291,3.2955573
to,3.4648945,-3.3964193,4.7408085
of,4.819886,-1.9552186,3.1214178
a,4.782404,-2.4378822,3.2664406
in,4.8221073,-2.026695,3.0164795
is,4.807185,-2.4806883,3.3627787
for,4.6905327,-2.0381956,3.2277079
i,3.0343661,-4.606503,2.64917
that,4.1368685,-2.8633559,3.3473425
you,2.8532677,-3.970689,4.6079073
it,3.615445,-3.5001693,3.095717
on,4.991515,-1.9368075,2.5424542
with,4.653228,-2.1302354,3.3278186
this,4.468305,-3.1207116,3.3212214
by,5.3160515,-1.7996981,2.6024177
are,3.4872096,-2.137363,4.525218
at,5.028621,-2.1046789,1.6695462
as,4.495276,-2.4354703,3.3313117
be,3.931409,-2.8632145,3.63676
from,4.92307,-1.9607536,2.617116
have,3.6254418,-2.6670592,4.034874
was,4.956767,-3.79773,1.9141253
or,3.8835607,-2.5369942,4.2077675
your,3.0099444,-3.7623818,5.062082
not,3.5141425,-3.1208045,3.7258337
we,3.2301254,-3.604349,4.1002755
but,3.2369153,-3.5640588,3.1294115
all,3.6169589,-2.3424501,4.432082
will,3.5531902,-3.3137598,4.7225127
an,4.8246317,-2.3507593,3.3279395
my,3.671192,-4.3041797,2.4160008
can,3.0302136,-3.5724983,4.692428
they,3.307991,-3.0569336,4.0595646
n't,2.6356266,-4.317872,3.1308312
do,2.5154746,-4.344774,4.0817018
he,4.8531,-4.283642,1.929953
more,3.7396264,-2.3386002,4.131063
if,3.170746,-3.3947852,3.8018444
one,4.238243,-2.6443164,3.1364527
has,4.8076806,-2.4094636,3.2189405
so,3.1833215,-3.74591,3.098242
about,3.533455,-4.374642,3.868099
new,5.0711455,-1.8203907,2.7806845
what,2.798243,-4.362525,3.4456549
his,4.939371,-4.3314576,1.8934138
there,3.3704195,-3.2858963,3.3014688
up,3.9213014,-2.2487571,1.7369051
out,3.6754978,-2.6949816,1.9861972
their,3.7361362,-2.5006402,4.596219
our,3.7444503,-3.0274653,4.843899
like,3.0805387,-4.015665,3.1524916
when,3.886439,-3.1569283,2.4810753
just,3.15353,-3.9654608,2.7280245
time,4.2029276,-2.426157,1.4894989
me,2.902706,-4.9050083,3.0929875
which,4.623173,-2.2332997,3.3391974
who,4.6606054,-3.3649147,3.4920678
no,3.4562972,-3.085728,3.7624323
would,3.216567,-3.4072123,3.4449754
some,3.3171215,-2.4948952,3.924599
get,2.6900957,-4.1561728,4.4414234
also,4.324198,-2.3743606,3.4911773
other,3.4926233,-1.9390973,4.587063
how,2.8739505,-4.362381,3.6615136
may,5.6675873,-1.6979166,2.4927888
had,4.9495945,-3.7370715,1.8604305
am,4.3102503,3.194677,-4.34048
been,4.8824673,-3.4349718,2.0565033
her,4.9730983,-4.447503,1.825838
were,5.462396,-3.3980486,1.6095012
them,2.93466,-3.1738842,4.560914
people,2.9203923,-2.3335392,4.8573303
she,4.925349,-4.423381,1.8405284
any,3.5566225,-2.7786283,4.237097
now,3.5440683,-3.4916584,2.5631552
only,3.9050512,-2.602488,3.3692102
pm,4.8315353,2.4412925,-4.7039843
first,4.8031483,-2.5249214,2.0025396
than,3.340811,-2.1062617,3.6042898
good,3.3384016,-4.467254,3.1904855
into,4.2861257,-1.8564584,2.234143
its,4.9070487,-2.1839092,3.3708875
these,3.331323,-2.0958645,4.609461
us,3.278045,-3.7688782,4.707434
see,3.506185,-4.4992313,3.9697685
here,3.5820746,-4.6137686,4.048823
make,2.6140382,-3.8071465,4.4236727
home,4.0877085,-2.9126902,-4.406987
very,3.6580064,-4.177452,3.1852264
over,4.2643876,-2.0237298,2.1196425
most,3.6576047,-2.095846,4.2400312
then,3.7541425,-3.0672426,1.8825189
know,2.090991,-4.865043,3.2186027
said,-3.7654076,-4.4669843,-2.6617813
after,4.192593,-3.411483,0.31557843
well,3.5622914,-3.4614434,3.3304338
use,2.8893614,-1.069618,4.4948797
two,5.7923055,-3.0525537,0.53946
did,2.8199933,-4.4440436,2.2830005
could,3.0979161,-3.4031868,3.165272
day,5.0451493,-2.1265476,-1.9914644
great,3.9566414,-4.7251267,3.1945028
free,-0.7443468,5.623119,-1.9818498
many,3.3602018,-2.0713484,4.555885
back,3.834144,-2.1802077,1.2349795
way,3.0798595,-3.7497187,3.1950893
work,2.997396,-1.7300757,2.8980956
because,2.9227436,-3.4417706,3.2072737
best,4.181936,-4.8224874,3.2739608
should,2.8882916,-3.2608228,4.0912194
even,2.9292588,-3.425558,3.1464713
year,5.4462166,-2.8840997,-1.1582506
think,1.9860929,-4.8691306,3.0060198
years,5.527593,-3.037762,-0.9447352
much,2.695756,-3.8891716,3.0258386
