,x,y,z
the,4.8297653,2.203048,1.426903
and,4.7954683,1.6322368,1.5328648
to,3.0389493,1.541868,0.808188
of,4.946661,2.1053488,1.5151281
a,4.512345,3.108429,1.4112486
in,4.9667196,2.0383422,1.3945184
is,3.8375962,2.7028325,1.1879758
for,4.939732,2.0860016,1.6975906
i,3.2825468,1.4437387,-0.6338505
that,3.653697,2.2643223,1.117374
you,3.038614,1.391591,0.5511099
it,3.568046,1.995495,0.90393436
on,5.2489195,0.93499756,0.5125251
with,4.838601,1.7208843,1.5655735
this,4.0147367,2.7006269,1.1179473
by,5.359087,1.4277661,1.1111212
are,3.7055063,1.7581798,2.6096067
at,5.3659916,1.0000405,0.3629181
as,4.0071774,2.1721706,1.4405981
be,2.9632943,2.5224192,1.2064903
from,5.302243,1.267552,1.0127248
have,3.1989105,2.3717802,0.3635296
was,3.2891922,3.0088897,-0.49585164
or,2.5926619,2.6336465,2.2566156
your,5.219671,2.2506528,2.54447
not,2.7625527,2.3187501,1.1889484
we,3.3905582,1.9173836,0.36654547
but,3.0686476,1.615161,1.0913554
all,3.9681427,1.7531695,2.5366313
will,2.808272,2.0962937,0.97901034
an,4.498683,3.1042306,1.4228755
my,3.9475555,1.1346744,-0.6470829
can,2.8691216,1.5977514,0.7521512
they,3.1866336,1.9651548,0.5421831
n't,2.6446688,1.553404,-0.005402915
do,2.718141,1.4325733,0.027744083
he,7.2505045,-0.3027989,-1.4020789
more,3.0348895,2.3867373,2.7450192
if,2.6749473,2.1653612,1.0298797
one,4.2678065,2.7921274,1.2692828
has,3.6394503,3.0918744,0.38928327
so,3.1717908,1.2685357,0.9657799
about,2.0470512,2.2539406,-0.7686234
new,5.366374,2.470825,1.4480366
what,1.9917816,1.9683405,-0.74960417
his,7.2629986,-0.3108059,-1.3834791
there,3.4182105,1.8839816,1.2022579
up,4.901353,0.59194034,0.287016
out,4.7730765,0.57725775,0.21324992
their,5.126163,2.2585046,2.500845
our,5.1315513,2.3192773,2.458041
like,3.163427,1.3780422,1.1885124
when,4.312554,1.8265246,0.2487109
just,3.5193057,1.1006337,0.14397036
time,5.261836,3.006255,-0.8037414
me,3.5749779,1.1585404,-0.6235182
which,3.7910438,2.4929166,1.2033887
who,-1.352254,0.91841966,-2.850677
no,2.673216,2.4915562,1.854938
would,2.7289002,1.9035718,0.55407876
some,3.849613,1.2289784,2.4179082
get,3.430171,0.68222994,0.2256114
also,3.7054167,2.4251013,1.2078482
other,3.689475,1.7167766,2.7342749
how,2.0364897,2.027553,-0.7167079
may,2.327956,2.7853425,1.2591348
had,3.2451892,2.8824131,-0.5975822
am,3.5912833,6.0847316,-3.4310596
been,3.3889096,3.1435208,-0.18434432
her,7.274544,-0.32090038,-1.3979962
were,3.2144413,2.9711635,-0.15637589
them,3.6983166,0.6897968,0.8427346
people,2.5581691,1.6092209,2.1550932
she,7.268461,-0.31227213,-1.4091065
any,2.6083207,2.5979135,2.1782966
now,3.8806322,3.1915123,-0.20674863
only,3.5332763,2.4384248,1.383788
pm,3.7841878,6.215185,-3.4717689
first,4.2153087,3.048504,-3.9909315
than,2.8828459,2.5171053,2.7471106
good,3.09556,-0.13060546,2.8469317
into,5.1463866,0.84797895,0.57534397
its,4.6384997,2.4404294,1.5189764
these,3.6717284,1.6199586,2.662539
us,3.9119308,3.90621,0.90362114
see,2.8168135,4.4221544,0.35033992
here,2.8177183,4.4426103,0.3578052
make,3.1967878,0.49119708,0.64458233
home,0.7734212,-3.7867324,-2.2817864
very,2.2548277,-0.01410605,2.498891
over,5.1326556,1.1202039,0.7325995
most,3.4622047,1.3902605,2.693187
then,4.400593,1.6075536,-0.26193666
know,1.8853155,1.6486857,-0.9158079
said,0.91679436,2.462325,-3.3145132
after,4.6742043,2.8714008,-1.2414252
well,3.560547,1.0905519,1.6724932
use,0.1830137,0.218443,4.9184313
two,7.074338,2.6280134,0.80143535
did,2.7799747,1.764695,-0.5878225
could,2.6209369,1.781407,0.56588495
day,5.6621213,3.467039,-1.4751246
great,3.2032177,-0.2815975,2.9287882
free,-2.8570094,-2.4222035,1.77422
many,3.6128023,1.4807278,2.6738143
back,4.952447,0.3042126,-0.03551792
way,3.7469566,0.5749174,0.4551015
work,0.08507965,3.8280158,-2.7906544
because,2.919337,1.8816434,1.0372629
best,3.3213646,-0.22860801,3.0167763
should,2.3396907,2.2460222,1.0698301
even,2.885855,1.6097312,1.1452883
year,5.533248,3.8523645,-1.0841904
think,1.7497319,1.418001,-0.86409384
years,5.509695,3.8249085,-0.9406614
much,2.819794,0.9723833,1.4940265
does,2.4538915,2.196516,0.69596326
where,3.912969,1.9027315,0.9339283
go,3.6848855,0.49415648,-0.26713696
love,2.0222068,-0.93260616,-2.5813744
need,2.875559,0.94970524,0.5218622
last,5.0993166,3.498349,-1.5992901
find,2.7152257,4.5762415,0.8756853
world,-1.7223898,-0.53730613,-6.6780815
really,2.1174877,0.75307834,0.49773628
information,0.31584194,6.4437046,1.0042976
through,5.241137,1.0125847,0.83705556
want,2.9385545,0.84265625,0.19989547
him,7.2412705,-0.31555584,-1.3963213
right,4.44113,0.31990367,0.0036057804
take,3.4504793,0.37298444,0.25380716
views,2.2221892,6.350196,-0.69829553
such,3.6029384,1.8109536,2.803682
made,3.784288,1.017216,1.3838121
those,3.5332346,1.5877924,2.547747
business,-5.817135,-0.02910696,2.2519975
life,-0.2641819,-0.7928935,-2.3529344
before,4.6192865,2.44745,-1.1599092
being,3.2520602,2.7915466,1.2091509
off,4.930694,0.15355895,-0.04308491
used,0.23128517,0.1936472,4.940498
help,-4.720694,1.6889666,2.4176264
while,4.484705,1.1806729,0.70379883
posted,2.3004522,7.0489035,-2.148025
too,2.5968778,0.57303697,1.4248474
still,2.8022573,1.4993265,0.7884396
down,4.931552,0.23951852,0.08536185
going,3.5183039,0.47619608,-0.40429488
video,-0.9582755,-4.5493517,0.64990133
part,0.971722,-2.0581586,-0.39791033
online,-0.6726901,8.487655,1.614371
each,4.893532,3.2884765,0.9831839
little,2.5970583,0.2972495,1.8514967
high,1.928854,2.609925,5.861445
look,2.8886688,-0.5892945,1.5419238
around,5.0294433,0.431103,0.31035575
same,3.5641716,2.3939643,1.4824682
game,-0.29691276,-2.2081504,-3.473009
