,x,y,z
the,0.09303725,1.8969327,3.6450634
of,-0.059666593,2.2433367,3.6783786
to,7.003814,-5.144857,-1.189903
and,-3.1790159,1.6474094,4.7989316
in,1.3808078,4.713903,6.6901603
a,-1.0038556,-1.1196193,5.7179394
for,-2.36987,0.66560596,3.037515
that,1.2390155,-2.16998,1.3146447
on,-0.22237967,1.6880281,4.591695
is,1.6027023,-0.5243423,2.403067
was,4.736715,1.0523518,-1.4143603
said,-2.394082,5.0455546,-10.697009
with,-3.457089,1.8763428,5.1242166
he,-10.5066,8.838929,9.990948
as,-2.9957364,0.93434364,2.9155562
it,1.010626,-0.70945203,2.7480934
by,-2.6867545,2.3995795,3.1443312
at,1.5567173,5.038223,6.2792234
from,-0.32431808,3.1442444,3.9750566
his,-9.953699,8.741976,9.786417
an,-1.0311781,-1.0899327,5.804675
be,3.5219412,-3.9554806,-1.2015088
has,3.4695525,2.7414744,-1.2420192
are,-5.771725,1.0108281,0.42928946
have,5.925318,2.8949697,-0.5927974
but,0.6497644,-2.9540129,0.7850371
were,5.556023,2.4877026,-1.2115805
not,3.0251434,-4.2996845,-1.2313644
this,0.6163195,-0.40667203,2.8485441
who,-10.610683,7.1681585,0.18617842
they,6.2385454,3.2866504,-0.36834767
had,5.754283,0.88799685,-0.43732423
i,1.5893893,-11.048111,-2.6778824
which,0.5575299,1.4978026,2.445
will,5.4880133,-5.079004,-1.5154876
their,-5.941119,4.8824067,1.1494937
or,0.2046453,-0.6587218,-2.2060194
its,-0.037852902,1.9811878,2.9008992
one,-0.8065546,-1.1652989,5.008599
after,8.142496,-3.1517816,9.49029
new,-1.2354138,0.7009731,3.1986887
been,4.7074437,1.896246,-1.2226899
also,-3.1921782,1.8653401,3.5036666
we,3.460102,-10.863992,-4.8218246
would,5.8810062,-5.1453195,-2.4843624
two,0.01272975,0.25248256,17.738123
more,-1.8345859,-8.878681,4.214337
first,-2.3186915,-3.0580633,13.973836
about,0.46745467,-3.1386526,3.976725
up,1.6002278,-0.44668168,7.7087812
when,7.715342,-1.690692,9.018693
year,9.240916,-7.607191,10.243672
there,2.5951245,-2.103138,-0.17144866
all,-5.5504484,1.8110346,0.69679964
out,2.410589,-0.87721545,8.283293
she,-10.189367,8.649343,8.328147
other,-7.4086466,0.6901013,0.46872061
people,-6.3924594,2.385699,1.8763504
