,x,y,z
Digit 2,-7.9095364,-2.785461,-4.4584117
Digit 7,2.0274727,8.154645,-1.1803167
Digit 1,-3.7092783,6.36587,-3.5584455
Digit 3,-1.8634579,-5.4912767,-3.20631
Digit 5,3.407123,-2.0628865,-1.2626561
Digit 3,1.3430595,-3.2597435,-3.806457
Digit 8,-0.22067077,0.119203806,-2.5542767
Digit 6,-0.6229003,-5.075776,4.75355
Digit 7,5.7496285,6.3352036,0.01623012
Digit 0,5.890895,-7.924436,0.70460963
Digit 3,2.0212765,0.5728566,-6.193136
Digit 3,-2.8936284,-4.3034387,-2.0924275
Digit 1,-7.193748,5.067702,0.38259777
Digit 2,-7.799935,-1.4297967,0.37635598
Digit 1,-8.042466,4.1691866,2.2720134
Digit 0,3.518841,-8.497415,-1.7664351
Digit 0,2.1249638,-9.797315,1.8774145
Digit 3,-3.008719,-3.9263873,-2.8955593
Digit 9,8.052163,0.6910755,0.5332041
Digit 0,3.8878956,-9.571924,1.0740303
Digit 0,-0.6148033,-9.493448,3.028981
Digit 7,0.258367,9.152676,1.8435853
Digit 6,2.5073118,-6.3462386,5.232914
Digit 7,3.2057555,7.7892466,0.5989937
Digit 7,2.2318027,9.52289,1.0662724
Digit 7,2.3760407,8.574718,-1.1215924
Digit 0,1.1399655,-10.199271,0.3742509
Digit 8,4.3060794,-3.5866263,-5.421996
Digit 2,-2.5670755,2.53266,5.7019844
Digit 0,1.0982773,-9.822861,0.33283657
Digit 1,-1.4793276,4.268681,-5.5608344
Digit 3,2.4521277,-2.526908,-4.2474723
Digit 7,0.9264972,9.943726,2.7028053
Digit 1,-1.8517045,5.6185007,-5.7151656
Digit 3,0.16567592,-6.010413,-4.3031535
Digit 2,-4.980823,0.84447557,-4.1156416
Digit 3,1.6255955,-3.1638355,-7.9288387
Digit 0,1.5132995,-9.90528,0.26410893
Digit 0,-1.6640342,-6.970858,0.55611247
Digit 7,6.3843703,5.5623455,-1.4210303
Digit 5,0.34567177,-4.050552,-0.44091484
Digit 3,2.2870185,-1.845673,-6.355536
Digit 8,2.6534405,-4.2390027,-3.797249
Digit 9,4.650327,1.9853725,0.79243493
Digit 6,-2.2780306,-4.5539207,3.4947956
Digit 3,2.9233286,-4.3252516,-4.6021004
Digit 7,-5.2192397,6.5900373,-0.9797263
Digit 4,7.81239,-0.1330977,5.0949745
Digit 4,0.3982888,4.93939,5.395744
Digit 8,-4.301998,0.1453525,-0.59376645
Digit 6,0.03182346,-5.9851723,5.7630005
Digit 4,3.6507277,1.2175939,0.1302211
Digit 3,1.6114495,-4.263896,-5.322284
Digit 5,1.0883774,-2.8607073,-0.21611209
Digit 7,3.5785828,8.837614,0.78605497
Digit 8,-0.16585714,-0.031968787,-2.6765544
Digit 4,-0.27963257,6.0897017,5.43924
Digit 9,6.414957,2.4767656,-0.7472211
Digit 7,0.22484161,7.2847285,-2.8595812
Digit 9,2.4405494,4.1037383,2.1905758
Digit 8,-3.9933453,3.2487514,0.16269237
Digit 0,2.1504993,-7.124589,-1.6035168
Digit 2,-7.5753036,-0.01977843,-2.2741737
Digit 9,-4.591619,6.0769897,0.21179804
Digit 5,2.5746264,-3.5225935,-1.0563303
Digit 6,-1.5197371,-7.032093,4.0227857
Digit 7,0.8626515,9.79568,2.3876164
Digit 4,-1.4513524,6.8014603,4.1058307
Digit 2,-7.103608,-2.410359,-3.3892052
Digit 9,7.0890355,-1.5841861,6.426517
Digit 7,5.8411717,7.9356112,-0.5275989
Digit 9,0.4038521,5.069668,1.7086518
Digit 6,5.9293833,-5.1627812,4.311217
Digit 3,-1.5138389,-4.16935,-4.7034545
Digit 9,-3.009838,4.8698673,0.5651985
Digit 3,-2.2659492,-4.965761,-5.6028557
Digit 5,1.4561669,0.747372,2.0729165
Digit 9,4.9225826,3.779836,2.7808888
Digit 7,0.98859686,10.249541,0.6622389
Digit 2,-6.7195,-2.420316,-0.99677694
Digit 2,-5.2434235,-6.0362024,0.6706764
Digit 8,-2.7878125,4.4772944,0.25820893
Digit 8,-2.804276,0.17137039,-1.3953443
Digit 9,6.278471,2.7852736,1.3170997
Digit 1,-7.125741,3.1187587,-0.5255304
Digit 8,2.61352,1.5333818,-5.0117173
Digit 4,1.4828221,3.159059,5.033037
Digit 7,0.69989777,9.720348,2.8103504
Digit 0,-1.826757,-9.592267,0.3441957
Digit 3,2.3618279,-2.998993,-4.0450096
Digit 5,-1.8745809,-0.04858302,6.1595573
Digit 7,0.17095232,8.657607,-0.100983836
Digit 5,-1.7978277,0.4468752,6.9793916
Digit 6,1.4046661,-4.4323387,6.085576
Digit 0,-1.7467805,-7.4779434,0.38619336
Digit 4,-0.30600202,3.436865,3.9944127
Digit 6,-1.0063082,-5.551338,4.7304435
Digit 1,-4.9633584,4.1245546,-4.8138604
Digit 0,3.7925067,-5.6143684,-0.7381556
Digit 8,-3.544209,-0.0149982385,0.9992413
Digit 1,-4.1537085,7.9532876,-2.6462152
Digit 9,4.921956,2.4653,0.16763678
Digit 3,-2.8814406,-5.2188764,1.3331028
Digit 1,-6.855252,2.848438,-0.29193705
Digit 2,-8.775423,-0.22746186,-0.7230291
Digit 8,-2.2286432,-0.27258313,-2.4292297
Digit 3,0.021459375,-1.8131638,-0.7694326
Digit 1,-7.4202724,5.3344264,-0.18236563
Digit 6,1.079276,-3.5590227,6.3662233
Digit 7,3.2067053,5.8138976,-1.3153349
Digit 7,4.584805,9.095465,2.023158
Digit 2,-7.884104,-0.8847775,-1.3222474
Digit 5,-0.13935995,-2.0380902,1.597836
Digit 2,-6.6045685,-2.5379,-0.78106683
Digit 3,-2.6313527,-3.5106318,-5.018022
Digit 3,0.5312251,-5.0668783,-5.95102
Digit 7,-0.6527276,8.38567,-1.6228293
Digit 3,-1.5339158,-1.7125661,-5.469674
Digit 3,0.2839661,-2.9422462,-8.039528
Digit 3,-0.115482524,-2.5314898,-5.2459164
Digit 2,-6.7349486,-3.7950447,2.1549232
Digit 3,0.16781461,-5.171502,-6.2603064
Digit 5,3.4594958,-3.2812872,-4.2247596
Digit 6,-3.2567842,-4.2541614,5.2157354
Digit 1,-6.4432473,4.3364472,-1.4303932
Digit 4,9.293339,-0.39977577,2.6689358
