,x,y,z
the,-4.272207,0.86538655,2.115802
of,-4.2818174,0.8576071,1.9967822
to,0.048398692,-9.566676,6.333077
and,-0.55626816,-0.71415603,6.1598496
in,2.761866,3.716604,15.523832
a,-4.6550684,0.4882136,3.9432368
for,-2.6884978,-3.481968,5.621551
that,4.1603813,-7.871239,5.789764
on,-3.4409907,-1.4383973,5.923393
is,-4.732641,-10.964057,14.700882
was,5.5470557,1.335644,13.5292225
said,11.662896,9.300076,3.1983354
with,-0.62926584,-1.0008364,6.189918
he,7.746308,3.530391,13.442272
as,0.2576568,-0.61397165,4.8741565
it,-5.779104,-10.472012,12.181515
by,1.3258407,-0.07315302,6.4519324
at,2.6506588,4.2990017,14.664633
from,0.5873848,-0.9759524,7.446494
his,8.846953,3.5538995,13.517816
an,-4.494184,0.42410222,3.811294
be,3.6706266,-8.820155,5.204757
has,1.5938036,-0.8283165,4.824462
are,-8.090816,-9.20504,3.1567144
have,-8.388431,-8.596793,5.298778
but,3.6160522,-7.435242,6.881535
were,-9.264204,-7.4461994,4.203321
not,3.713937,-8.964527,5.2012935
this,-5.8335123,-10.458939,12.127698
who,6.39789,12.880871,12.271356
they,-8.110492,-8.735679,5.6254344
had,3.0234628,-2.4972117,4.5872025
i,8.749505,-11.659488,14.555998
which,-3.9791214,1.317965,1.2235986
will,0.28265405,-9.420322,5.901346
their,-7.627167,-10.030844,6.659016
or,-8.5512295,-8.866253,8.743104
its,-3.5045838,1.5597739,1.3329628
one,-8.024035,-10.093631,9.185832
after,3.1747007,-0.5783202,14.578115
new,-2.3190753,1.2151445,2.9214706
been,2.8324385,-2.4612567,4.1964636
also,0.6913386,-0.045621708,5.205008
we,7.1430373,-9.471712,13.701493
would,2.4729416,-9.977359,5.866817
two,-15.823632,-9.109949,10.572977
more,-10.056733,-11.749259,6.6664925
first,-10.29497,1.3171215,15.516153
about,-10.087376,-12.154471,9.841767
up,0.05680037,-2.976906,11.623423
when,4.6624384,-1.8447472,12.172672
year,4.3202796,1.7013533,18.19042
there,2.3337564,-6.997498,6.469006
all,-7.998991,-9.871426,7.7204785
out,0.5151168,-3.9752896,11.63171
she,8.061571,5.039463,13.127726
other,-8.311671,-8.760173,3.10539
people,-11.02112,-13.543231,5.9111786
n't,6.8113756,-9.726798,13.599785
her,8.285412,5.113572,13.081504
percent,-14.888742,-13.9568205,-0.008699584
than,-10.157116,-12.053275,6.9749246
over,1.0927874,-1.3681929,7.892724
into,-3.9912615,-2.4814322,7.8562193
last,5.114286,1.2116424,17.169134
some,-8.866446,-9.623887,4.0305233
government,8.581718,-4.1801276,-11.937603
time,-6.883404,-10.124396,10.617912
you,9.988693,-12.656998,15.381699
years,3.646983,3.3637679,16.623442
if,3.2496674,-10.321979,5.202274
