,x,y,z
the,10.377589,-2.1321163,-2.6085467
of,10.408242,-3.7461228,-1.7986133
to,-11.737143,-14.42542,0.055529173
and,6.407125,-2.6431775,-4.4912653
in,11.669317,-5.2376566,-4.085199
a,9.575337,-7.816758,-0.35473537
for,7.619176,-4.974194,-3.3886275
that,-4.591799,-7.796906,-5.531503
on,9.62463,-3.9195213,-5.4115047
is,-1.734191,-6.026943,-4.3408837
was,4.1340632,-10.433233,0.87049973
said,5.8935966,-6.617323,15.29295
with,6.355259,-3.8645055,-5.9667864
he,2.4023328,-11.862922,-1.4426737
as,6.005427,-2.4570293,-1.7835407
it,-2.7622786,-9.741755,-6.8327107
by,5.584599,-4.8197813,0.4156401
at,13.049281,-4.9191523,-6.650421
from,9.172321,-7.331227,-5.1472673
his,14.580674,-19.423763,13.084453
an,8.62746,-6.545263,-0.42992014
be,-5.8957076,-10.132343,-5.641582
has,2.8525074,-6.4646697,0.6946957
are,2.5498655,1.7697021,-9.39772
have,-3.0924459,-9.461718,-1.542824
but,-4.894167,-7.7444263,-7.9629865
were,-2.030826,-9.597346,0.71530575
not,-8.189583,-9.427959,-5.448732
this,-1.1221762,-7.936678,-6.415551
who,18.114185,-7.8349853,7.731591
they,-4.8249335,-10.826634,-2.5174916
had,1.3073089,-10.083534,1.4403353
i,-18.533049,-18.041264,-12.575577
which,10.101287,1.3462691,-2.3415728
will,-10.192933,-12.198758,-0.65958995
their,0.27330577,0.67064935,-5.834212
or,-2.073171,-1.2542897,-8.83592
its,11.563555,-0.31546983,-3.930147
one,2.7142045,-4.27073,-6.9403157
after,5.617183,-19.803553,0.16586208
new,7.828069,-0.5559474,-1.6929821
been,0.3425739,-8.292433,-0.04417948
also,4.0746694,-3.1055422,-1.1270306
we,-17.251596,-16.480234,-9.412595
would,-11.051717,-11.122866,-3.0648968
two,11.748017,-13.374203,-22.998978
more,0.91620684,-3.7127388,-13.299838
first,15.533169,-17.073626,-13.633698
about,-0.8969327,-7.69676,-15.471148
up,2.0122464,-13.566258,-9.042994
when,3.2661207,-16.2104,-1.9597281
year,7.446285,-25.06957,6.6648955
there,-2.750751,-5.8101907,-8.001046
all,1.7643218,-1.1242639,-8.271662
out,0.21020773,-14.658816,-7.6820703
she,18.823353,-20.380959,14.361377
other,5.1332946,2.4645147,-10.225387
people,4.3703465,-4.61804,-11.722764
n't,-13.866384,-16.85219,-9.2877655
her,17.226633,-20.221767,13.213404
percent,-20.871614,15.518208,-26.37052
than,0.81565535,-5.4354568,-13.653744
over,8.912462,-8.772177,-6.557427
into,5.7276244,-12.713346,-10.849358
last,5.413511,-22.824427,5.7093644
some,2.9464593,-1.4710662,-12.701879
government,-2.3142142,13.43833,20.392712
time,1.4411032,-9.846797,-7.865287
you,-16.391346,-20.144054,-10.517003
years,9.324903,-23.484985,7.293911
if,-12.495831,-12.901913,-6.5203543
no,-6.8898077,-6.79209,-4.8751636
world,20.871635,-30.401354,-2.1930976
can,-14.946403,-13.169875,-4.880503
three,12.307329,-15.029326,-21.542208
do,-14.880856,-18.022388,-8.138183
president,11.70547,3.057246,19.366438
only,0.6517058,-3.5961504,-6.120432
state,2.9227662,14.868501,19.04848
million,-26.871496,19.536366,-24.950489
could,-11.883339,-10.701395,-4.968804
us,-2.0078855,25.196524,26.316359
most,4.7618475,1.5072546,-6.6000233
against,-8.736773,-20.155762,19.565329
u.s.,-1.6502033,23.843882,26.252224
so,-5.3511314,-10.46401,-9.3797035
them,-5.835704,-12.695137,-2.8119957
what,-11.572359,-14.146456,-11.288119
him,14.443707,-16.438602,13.655786
united,-1.0903999,19.747213,26.26768
during,7.1869283,-22.716501,2.2249267
before,3.3668537,-19.042587,-0.29381788
may,-18.011217,-1.5639331,-5.0854883
since,9.827877,-23.467142,4.7290025
many,4.592477,0.31592193,-11.976123
while,6.144066,-7.0619535,-5.8218045
where,13.355241,18.640238,2.2529135
states,-0.5003983,20.768286,25.67225
because,-6.8058276,-8.7436,-7.9395223
now,-1.6448647,-9.098154,-10.086331
city,12.028874,23.839201,2.3140357
made,3.888319,-5.6340876,-2.476051
like,-3.250475,-10.293713,-17.848509
between,7.783007,-4.5959215,-8.51474
did,-9.042499,-11.11339,-7.409109
just,-1.7040238,-12.509436,-9.782353
national,3.61054,15.604064,16.510307
day,2.0117857,-23.25794,2.6839797
country,1.5400304,18.408192,21.827642
under,7.3262587,-2.6353922,1.1970177
such,3.6960106,5.095549,-10.078033
second,15.371458,-19.081266,-14.68883
then,1.7568542,-15.612731,-3.2991736
company,-3.9973445,31.979193,-16.247557
group,-1.571063,21.49218,15.336279
any,-8.104996,-7.314849,-3.4736204
through,6.965859,-12.17737,-11.602685
china,3.0165231,7.206282,35.78857
four,12.14617,-15.581652,-23.793947
being,1.2683364,-7.860132,-1.722556
down,2.5130343,-14.728257,-10.358988
war,-4.06252,-22.610373,26.18553
back,0.8658499,-16.91277,-6.7250075
off,2.0173979,-17.568613,-9.757495
south,15.416755,19.084225,12.696814
american,11.504672,-14.39575,23.220615
minister,8.469055,-0.025148679,20.34491
police,-18.356983,-2.0088587,24.003853
well,5.07727,-0.7005497,-5.620954
including,7.848944,4.1895895,-9.868018
team,29.793818,-13.551071,-0.091401026
international,4.518777,18.145077,13.030708
week,2.432853,-24.841463,5.3626623
officials,-14.836924,-0.87273896,21.243183
still,-2.9773004,-7.761426,-9.883879
both,4.060303,-1.8383651,-3.8054771
even,-5.3569975,-8.555535,-10.424516
high,-12.480429,7.903652,-19.892435
part,10.80899,3.0185878,-1.4732913
told,4.0676937,-6.8264537,16.297039
those,2.3205388,-0.22830562,-10.244644
end,6.748287,-24.714222,-3.7342076
former,16.050743,-2.8987207,10.601024
these,2.416413,2.7502792,-11.419476
make,-12.691617,-14.500064,-3.7531452
billion,-25.007847,20.098856,-23.654913
work,17.939627,-2.245627,-0.60677755
our,-19.566507,-16.183132,-5.700683
home,8.937943,-13.479009,-7.7587085
school,25.374111,18.962542,-5.0122175
party,6.9302316,5.9799623,26.177645
house,12.045562,13.426328,16.240492
old,16.210335,-18.30175,7.6905193
later,5.4710355,-16.553751,1.6627499
