,x,y,z
rt,-6.9184966,-0.08012418,-2.5181184
i,8.205763,-6.2707834,10.405011
a,17.428328,-6.365096,2.5161788
the,11.813673,-3.0750194,8.225705
you,7.890822,-5.991881,12.337473
to,8.298728,-0.90218073,7.5144806
me,18.500725,-7.04453,1.3273757
de,2.328202,-1.1523219,-26.151155
que,2.1479475,0.45159003,-21.15909
and,12.624465,-3.2915173,9.564647
my,14.505515,-2.6168592,10.706573
no,18.687721,-7.144296,1.0573286
is,9.988408,-4.927987,8.813108
it,8.891158,-3.8022437,10.039357
in,12.562359,-3.96464,6.9384966
n,-3.263349,5.4180326,-7.045127
for,12.507977,-4.668255,10.035956
of,11.877709,-3.1815565,7.8494067
la,11.95137,-9.577847,-14.935485
do,-15.032978,13.776794,-10.802377
n't,7.09223,-4.15623,11.992802
that,9.265039,-4.229868,10.714437
on,10.991614,-0.64180624,8.089504
y,11.423112,-5.45166,-13.630471
e,-5.427394,5.432228,-9.305405
o,-5.507569,6.0140114,-9.849985
u,-3.8429682,3.724534,-8.504346
en,2.360881,-1.2510908,-26.237185
this,10.517523,-3.7909505,10.325818
el,13.107972,-6.153426,-12.365453
so,5.534421,-5.1867585,7.8240385
be,6.508537,-2.5996757,9.102293
with,12.933862,-3.0940456,9.644639
just,7.799119,-4.940458,10.69918
your,14.7859,-2.716474,11.10543
like,6.983028,-5.1831784,9.979361
have,6.7808113,-2.4774764,12.1839905
te,1.5077046,-3.314556,-21.27395
at,12.866419,-0.54698396,8.74138
love,-4.1047897,-0.56396955,21.48145
se,2.3576202,-0.24818018,-21.72328
are,10.848554,-7.6491117,12.447419
m,-5.3182435,4.4860625,-7.4772944
r,-4.3194647,4.4849534,-7.79655
if,7.8730187,-4.865716,13.475467
all,12.942647,-5.517913,11.463201
b,-4.5497527,3.9199884,-8.067065
not,6.6801567,-2.8846176,9.98608
but,7.935445,-3.2824602,10.782023
we,10.7450695,-7.3119884,9.915081
es,12.659441,-4.068048,-14.109077
ya,-10.422178,-13.671488,-2.0041664
follow,-13.063112,4.17367,7.3610253
up,11.302873,1.3353477,8.466232
what,6.2860646,-5.6897826,12.435417
get,6.8494344,0.032585677,8.719175
lol,-1.7820053,-12.689026,5.0009375
un,10.5719,-7.964031,-13.114888
lo,8.897211,-5.1122665,-13.884663
when,7.4840465,-3.1435418,14.455626
was,6.7213974,4.3943944,18.59312
one,9.805469,-1.6102206,15.538916
por,2.8901348,1.6848038,-20.035793
si,8.538179,-5.7661424,-14.751395
out,11.274804,0.8527365,8.789764
mi,12.472534,-5.6544924,-9.530705
can,5.016967,-1.1223171,10.6112175
he,18.6815,-8.382041,13.96648
con,10.87499,-6.258137,-11.954322
they,11.094,-5.6225147,12.633346
now,10.243205,-1.0738878,10.174207
go,7.534824,2.4913096,9.8495865
para,-3.4976714,3.1387174,-24.583582
los,18.870407,5.824126,-23.573626
know,6.7415833,-4.8790946,12.238074
haha,-6.677275,-8.141345,-3.157807
good,-4.4141936,1.4299651,14.75928
tu,12.267902,-9.510088,-15.287907
back,9.720534,2.178354,10.543814
about,4.749887,-5.929166,12.863438
new,-1.02434,12.691658,5.0826907
