,x,y,z
the,0.074050225,0.4617136,0.010398355
and,0.08097904,0.4091161,0.014261443
to,0.08639054,0.51415855,0.025473563
of,0.07895046,0.38825557,0.017716855
a,0.0723477,0.5152699,0.007672001
in,0.07146559,0.37083536,0.015435649
is,0.07512613,0.5354322,0.010658063
for,0.08155473,0.35129318,0.020387614
i,0.014024697,0.6091096,-0.02464019
that,0.07105904,0.51995844,0.012921725
you,0.08126716,0.53906894,0.025170594
it,0.058857437,0.56463873,-0.00012721709
on,0.053836912,0.31719637,0.0010452496
with,0.08341315,0.422403,0.014530968
this,0.06748439,0.5443468,0.0064984243
by,0.06097602,0.27000684,0.03664498
are,0.09633187,0.5037881,0.05014746
at,0.04114585,0.35952604,-0.04460573
as,0.07463491,0.47087517,0.015950209
be,0.08690757,0.50940716,0.030070512
from,0.058566794,0.35362807,-3.404278e-05
have,0.0752637,0.54471064,0.028779298
was,-0.0081045,0.56481767,-0.026060188
or,0.11495394,0.48335528,0.048282746
your,0.091524005,0.5461979,0.031521205
not,0.08900715,0.52962536,0.03790929
we,0.062046904,0.5329988,0.006261621
but,0.05599105,0.54959947,0.0042080195
all,0.09342356,0.49950975,0.042660102
will,0.08763367,0.50508857,0.025483642
an,0.0748315,0.5147843,0.010358176
my,0.019941507,0.56981105,-0.047652002
can,0.095757134,0.5075911,0.036041256
they,0.07237574,0.56190217,0.023007207
n't,0.02744609,0.6032368,-0.00068955554
do,0.047496084,0.57427174,0.015596675
he,-0.06312791,0.5944068,-0.056323066
more,0.08412179,0.4819063,0.033323303
if,0.08569537,0.53180397,0.037673656
one,0.068967216,0.45415744,0.005985481
has,0.06476737,0.4988571,0.01248559
so,0.049340405,0.548492,-0.006639623
about,0.06173037,0.4924541,0.035093807
new,0.027280658,0.2678312,-0.004483887
what,0.045244403,0.57466227,0.0126953
his,-0.071213834,0.59654886,-0.07162661
there,0.061826967,0.5233969,0.006882395
up,0.053059977,0.40515727,-0.08026027
out,0.049716823,0.43532106,-0.06662465
their,0.09116041,0.4639046,0.03559247
our,0.09085825,0.48005182,0.030477846
like,0.045488197,0.5740263,-0.009947141
when,0.031476136,0.48118478,-0.025445165
just,0.037057657,0.5359229,-0.026874395
time,0.043111317,0.3408596,-0.06104948
me,0.013006139,0.5807806,-0.026927736
which,0.080090135,0.44901556,0.021476055
who,0.040214233,0.5395356,0.016422514
no,0.09299623,0.512025,0.041028176
would,0.06403443,0.53887576,0.017313931
some,0.0734043,0.5174741,0.018303616
get,0.0629881,0.5148258,0.002090772
also,0.08168086,0.4318164,0.020783111
other,0.112293474,0.44147825,0.06446171
how,0.051095568,0.55238754,0.015510656
may,0.07955367,0.315733,0.0431792
had,0.00011887378,0.5470526,-0.019523315
am,-0.08778288,0.9808102,0.04702281
been,0.032444064,0.50988007,0.0029462709
her,-0.10305596,0.5895021,-0.11030723
were,0.052941643,0.53499365,0.010851887
them,0.077620834,0.55433625,0.019007519
people,0.0776834,0.5247117,0.058226388
she,-0.09410631,0.6007685,-0.093909435
any,0.11070113,0.4893385,0.054712538
