DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
"003 - ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.",200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,28,454862.36,165078.93,151622.18,43.66,-70.3
023 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,31,122959.74,42192.03,36821.68,43.66,-70.3
024 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W/O MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,15,65962.13,25773.33,24232.87,43.66,-70.3
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,52,55116.29,30509.85,25214.19,43.66,-70.3
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,12,52689.33,25007.92,23905.0,44.9,-68.8
026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,27,47524.22,24069.07,18513.15,43.66,-70.3
027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,41,40602.54,18857.71,13758.88,43.66,-70.3
038 - EXTRACRANIAL PROCEDURES W CC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,31,25089.23,11641.29,10315.81,43.66,-70.3
038 - EXTRACRANIAL PROCEDURES W CC,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,20,30687.85,10295.65,9617.95,44.9,-68.8
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,59,19018.97,9076.07,6294.78,43.66,-70.3
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ME - Portland,14,19962.5,6846.07,5662.0,44.1,-70.2
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,44,23176.64,7503.8,5992.89,44.9,-68.8
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,ME - Portland,11,36185.91,7043.64,5933.0,44.4,-69.7
054 - NERVOUS SYSTEM NEOPLASMS W MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,15,23246.47,10495.2,9048.53,43.66,-70.3
054 - NERVOUS SYSTEM NEOPLASMS W MCC,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,15,23090.53,9116.4,8264.6,44.9,-68.8
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,17,21217.41,8582.18,6634.12,43.66,-70.3
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,200021,MID COAST HOSPITAL,123 MEDICAL CENTER DRIVE,BRUNSWICK,ME,4011,ME - Portland,11,47809.0,13222.45,9282.09,43.9,-70.0
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,31,32430.48,9446.29,6888.29,44.9,-68.8
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,ME - Portland,15,16897.73,7286.6,6285.0,44.4,-69.7
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,13,52809.62,17077.69,11519.92,43.66,-70.3
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,101,36857.63,13332.42,11631.9,43.66,-70.3
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,200019,SOUTHERN MAINE HEALTH CARE,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,4005,ME - Portland,20,25258.45,10447.8,9417.4,43.5,-70.5
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,3909,ME - Portland,11,30790.0,9910.64,8981.55,43.16,-70.67
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ME - Portland,27,19854.44,10228.37,8369.11,44.1,-70.2
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,65,42727.46,13972.46,12268.37,44.9,-68.8
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,ME - Portland,32,25875.19,11014.78,9798.91,44.4,-69.7
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,200063,PENOBSCOT BAY MEDICAL CENTER,6 GLEN COVE DRIVE,ROCKPORT,ME,4856,ME - Portland,13,31350.69,13213.0,12028.54,44.17,-69.12
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200001,ST JOSEPH HOSPITAL,360 BROADWAY,BANGOR,ME,4401,ME - Bangor,16,17055.19,6482.0,5440.75,44.9,-68.8
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,139,23601.81,8584.4,6600.04,43.66,-70.3
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200018,AROOSTOOK MEDICAL CENTER,PO BOX 151,PRESQUE ISLE,ME,4769,ME - Bangor,15,23457.4,8453.93,7515.0,46.7,-68.0
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200019,SOUTHERN MAINE HEALTH CARE,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,4005,ME - Portland,57,20872.84,6746.12,4999.02,43.5,-70.5
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,3909,ME - Portland,27,16031.59,6048.74,4957.78,43.16,-70.67
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200021,MID COAST HOSPITAL,123 MEDICAL CENTER DRIVE,BRUNSWICK,ME,4011,ME - Portland,40,15577.78,6577.63,5581.53,43.9,-70.0
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ME - Portland,64,16895.91,7867.58,4946.77,44.1,-70.2
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,95,21608.08,8264.63,5766.92,44.9,-68.8
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200034,ST MARYS REGIONAL MEDICAL CENTER,93 CAMPUS AVENUE - PO BOX 7291,LEWISTON,ME,4240,ME - Portland,24,17688.58,6934.42,5708.25,44.1,-70.2
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,ME - Portland,41,17716.27,6859.54,5550.98,44.4,-69.7
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200050,MAINE COAST MEMORIAL HOSPITAL,50 UNION STREET,ELLSWORTH,ME,4605,ME - Bangor,25,14968.4,6838.4,5659.04,44.7,-68.4
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200052,NORTHERN MAINE MEDICAL CENTER,194 E MAIN STREET,FORT KENT,ME,4743,ME - Bangor,17,14072.06,10698.65,9570.41,47.2,-68.6
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,200063,PENOBSCOT BAY MEDICAL CENTER,6 GLEN COVE DRIVE,ROCKPORT,ME,4856,ME - Portland,46,17696.33,7941.52,6828.83,44.17,-69.12
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,26,17851.96,6698.58,4409.23,43.66,-70.3
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,200019,SOUTHERN MAINE HEALTH CARE,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,4005,ME - Portland,13,15971.23,5001.62,3264.77,43.5,-70.5
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ME - Portland,15,10846.6,4903.2,3177.07,44.1,-70.2
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,33,17605.55,5393.03,4161.82,44.9,-68.8
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,200037,FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,FARMINGTON,ME,4938,ME - Portland,17,13984.82,6275.88,5299.18,44.7,-70.1
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,ME - Portland,23,17151.3,5192.17,4021.61,44.4,-69.7
069 - TRANSIENT ISCHEMIA,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,14,17834.21,5960.21,4647.71,43.66,-70.3
069 - TRANSIENT ISCHEMIA,200019,SOUTHERN MAINE HEALTH CARE,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,4005,ME - Portland,18,16498.11,4612.17,3541.94,43.5,-70.5
069 - TRANSIENT ISCHEMIA,200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ME - Portland,20,11946.05,5125.7,3539.4,44.1,-70.2
069 - TRANSIENT ISCHEMIA,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,46,22282.83,5190.74,4169.63,44.9,-68.8
069 - TRANSIENT ISCHEMIA,200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,ME - Portland,18,14841.0,5017.28,3861.22,44.4,-69.7
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,27,41861.33,16997.63,13702.96,43.66,-70.3
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,12,53396.67,17097.08,14374.92,44.9,-68.8
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,27,26862.63,9190.78,6550.11,43.66,-70.3
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ME - Portland,13,21976.31,8255.46,5418.0,44.1,-70.2
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,13,20498.92,6316.15,5484.77,44.9,-68.8
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,ME - Portland,11,25855.55,6930.73,5846.36,44.4,-69.7
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,12,19791.75,7744.92,5790.17,43.66,-70.3
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,ME - Bangor,14,30236.43,10323.43,5571.79,44.9,-68.8
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,ME - Portland,11,18578.27,7009.73,4681.91,44.4,-69.7
"083 - TRAUMATIC STUPOR & COMA, COMA >1 HR W CC",200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,11,41618.91,12858.82,10692.64,43.66,-70.3
