,x,y,z
Digit 2,-9.580052,-4.446184,-9.543144
Digit 7,2.68074,12.687498,3.3713934
Digit 1,-2.9792566,16.490355,-5.3495035
Digit 3,-14.305664,-6.7223544,-0.14696401
Digit 5,-1.0394932,-6.511174,6.9643874
Digit 3,-7.200123,-6.943176,5.268672
Digit 8,-8.949479,2.4608455,4.764147
Digit 6,6.9775453,-9.361802,-8.315495
Digit 7,4.2477484,10.594702,9.564127
Digit 0,4.790048,-16.000366,5.714652
Digit 3,-8.941212,-2.5174043,7.756003
Digit 3,-14.896978,-3.463006,0.02404055
Digit 1,-0.98311627,9.227446,-10.163118
Digit 2,-2.680089,-2.8790545,-12.730983
Digit 1,0.8659458,7.2431026,-12.310535
Digit 0,0.19270842,-18.379683,5.2765713
Digit 0,4.42015,-19.264551,1.1234742
Digit 3,-14.542186,-4.41048,1.3754777
Digit 9,6.349442,0.25267538,12.1293
Digit 0,2.5218062,-17.244173,2.1222706
Digit 0,4.7633896,-16.888664,-2.52962
Digit 7,7.2311015,15.658215,1.2107192
Digit 6,10.943081,-12.113456,-3.8096511
Digit 7,5.8230934,12.752413,6.311072
Digit 7,5.388274,16.244152,4.584678
Digit 7,2.8397796,13.934453,3.9458039
Digit 0,1.2324096,-20.499933,-1.0217459
Digit 8,-8.724543,-8.603332,9.866612
Digit 2,-0.27966407,-0.82865566,-10.77006
Digit 0,1.2443391,-20.089592,-0.7018213
Digit 1,-6.840611,14.119639,-0.2753446
Digit 3,-6.89059,-5.944046,6.60027
Digit 7,7.9007664,17.57801,3.187364
Digit 1,-5.742422,16.853065,-1.8983265
Digit 3,-11.167625,-10.880784,3.6112761
Digit 2,-11.152491,-0.1670532,-14.834575
Digit 3,-13.907876,-6.8193755,8.789405
Digit 0,1.4866225,-20.843544,-0.5890621
Digit 0,-2.6329153,-14.411282,-3.6760964
Digit 7,1.2530156,10.235793,10.069959
Digit 5,-2.4038281,-7.1008368,0.7944555
Digit 3,-9.437866,-4.7267346,9.716197
Digit 8,-10.066928,-9.368792,9.055386
Digit 9,6.127572,2.4275482,6.816213
Digit 6,4.327718,-6.859217,-6.163828
Digit 3,-7.121261,-7.937837,6.289128
Digit 7,-0.56844103,14.491319,-8.327459
Digit 4,9.778922,-5.016503,8.5529175
Digit 4,12.362729,3.450798,-1.5238451
Digit 8,-6.827587,1.326983,-2.941183
Digit 6,8.601376,-9.727735,-6.770141
Digit 4,5.058995,1.1738757,4.2424846
Digit 3,-8.85051,-8.569219,6.3880744
Digit 5,-2.2549777,-6.5476346,3.336992
Digit 7,5.0493436,14.779288,6.551961
Digit 8,-8.759976,2.3492317,4.664661
Digit 4,12.608087,6.761415,-2.5035195
Digit 9,3.8442738,2.6341786,11.054692
Digit 7,-0.6603885,12.169872,1.2522496
Digit 9,10.395909,6.907848,4.6247034
Digit 8,-3.702059,5.128594,-2.3583655
Digit 0,-2.2638326,-15.929435,4.178968
Digit 2,-6.853235,-0.48025787,-13.220942
Digit 9,-2.4120018,8.851664,-5.8203483
Digit 5,-4.4891734,-6.9207916,3.122044
Digit 6,5.749419,-11.967456,-7.304083
Digit 7,7.362584,16.967764,2.8616042
Digit 4,11.015846,9.423097,-2.966868
Digit 2,-8.53794,-3.8185182,-11.606281
Digit 9,7.121267,-8.075063,8.56563
Digit 7,2.596888,13.921431,8.947124
Digit 9,7.991197,9.102333,1.3609505
Digit 6,13.148354,-10.526018,1.713249
Digit 3,-11.673384,-5.968444,2.007825
Digit 9,-2.932037,7.0219884,-3.289642
Digit 3,-9.496509,-6.4536514,0.65046585
Digit 5,0.37213436,1.0596704,2.629172
Digit 9,11.011136,4.38492,7.4281583
Digit 7,4.158646,17.284996,2.0191488
Digit 2,-6.3923306,-4.856293,-14.300141
Digit 2,-3.2816849,-11.383685,-8.369338
Digit 8,-2.9508853,7.4285645,-2.3452764
Digit 8,-8.490831,2.3112483,0.8678591
Digit 9,7.760627,4.474355,9.57636
Digit 1,-4.556479,8.224787,-12.203176
Digit 8,-7.2093673,-0.12066379,9.111836
Digit 4,10.211287,2.1802444,0.98925775
Digit 7,8.246293,17.198034,2.7745957
Digit 0,1.4599509,-15.576733,-2.8070614
Digit 3,-6.717789,-7.0053616,6.3555317
Digit 5,1.334368,-1.72305,-5.1963453
Digit 7,3.3167799,13.778882,1.1745821
