,x,y,z
rt,-7.0381894,-2.0670323,-2.277074
i,16.57796,7.6125546,20.323591
a,11.829949,-12.506509,-10.776159
the,17.971851,8.710426,15.571533
you,14.031473,9.083123,18.56415
to,14.535521,12.146945,17.359804
me,11.244646,-12.430697,-11.43466
de,-0.07628753,12.0313835,-23.555544
que,-1.0948175,9.544176,-21.850954
and,16.655874,9.6500845,16.608435
my,17.502539,9.900632,17.893078
no,10.915569,-12.289509,-11.826567
is,19.637808,8.04878,16.730743
it,15.170345,6.9841533,17.20026
in,19.946146,8.542834,14.7680235
n,-7.645308,3.0561895,-1.5749792
for,15.6201,11.678821,16.22239
of,18.797218,8.624488,15.602797
la,3.7922003,13.118222,-21.248535
do,13.38546,12.861742,19.239521
n't,13.561248,5.788691,18.382786
that,14.653298,6.9061947,18.284075
on,15.856582,8.890677,12.07522
y,8.041759,-0.23853615,-17.460756
e,-8.369185,3.3506732,-7.275489
o,-7.9825525,3.3010406,-7.875959
u,-10.635345,3.410134,-2.5635002
en,0.16103947,12.204357,-23.836973
this,15.53348,7.50001,15.544161
el,6.822914,1.2354349,-17.495863
so,15.394767,9.964827,21.491285
be,16.301683,4.8328204,21.771576
with,17.062578,9.8252,16.270748
just,16.108887,7.031435,19.15573
your,15.795643,9.784014,17.949564
like,16.773378,7.305543,18.483807
have,16.500772,4.9265857,18.12897
te,-0.8865983,9.037477,-24.610285
at,15.738378,6.6191053,11.322109
love,7.3318515,-12.166315,4.1732717
se,-0.024871286,9.393821,-21.72632
are,17.38835,0.57209337,19.688726
m,-8.549628,3.6322272,-3.7854009
r,-9.3070755,4.020338,-2.8020546
if,12.433532,4.799949,21.43137
all,18.031067,5.4336414,17.402945
b,-9.693456,3.0479102,-3.0784764
not,15.627247,4.7304196,20.905268
but,15.003734,5.4448876,17.957764
we,11.509047,9.257876,17.444828
es,7.285347,0.85078645,-19.270327
ya,-5.8575196,-11.859309,1.9920433
follow,-12.270086,3.838507,4.9999547
up,13.887599,7.5886335,11.1535
what,13.175534,7.328626,18.919682
get,12.84031,7.767607,13.267589
lol,-2.8411984,-10.741432,12.206383
un,4.4262714,10.793769,-21.26693
lo,7.708506,-2.0777295,-15.217485
when,12.041201,5.049185,18.114624
was,19.529526,-2.9427962,19.275433
one,14.658557,2.6109135,14.674144
por,-3.5630987,8.091125,-20.577106
si,5.7966127,10.16811,-20.1783
out,14.269003,7.3726273,11.770019
mi,3.677394,0.56378686,-15.458092
can,14.963035,3.49932,22.642284
he,19.23809,-1.5503901,23.073105
con,5.6935062,-0.3373341,-17.109543
they,16.859781,3.116567,19.527687
now,15.2525625,6.4230566,13.849542
go,12.3162,9.902028,11.853371
para,-2.5049706,6.46072,-23.57779
los,13.769975,0.7431279,-22.033743
know,12.837253,6.79881,18.313526
haha,-5.7783103,-11.052442,-5.0299635
good,9.731163,-9.761789,11.366175
tu,3.8431685,13.523091,-21.133738
back,14.192799,11.081502,10.581571
about,13.53752,7.6400867,20.849506
new,5.506903,8.737477,-4.688726
as,14.693989,13.418543,17.977114
day,20.976507,-0.9334315,8.936945
how,13.362846,6.834128,20.053232
who,12.707575,5.037702,22.22945
will,12.825323,9.94824,15.833965
want,10.604274,6.6121545,21.891634
people,18.605257,1.4942245,20.349558
yo,-2.093976,-10.240638,-0.12006948
eu,-14.941441,12.434184,-8.314292
from,17.03815,9.503973,14.815794
di,-14.996386,-10.976065,-8.882315
time,19.866352,5.3725863,11.41523
s,-8.111805,1.9741226,-3.7943964
aku,-19.40163,-7.238126,-2.6564622
da,-7.639862,2.9157963,-9.169035
una,5.2883353,-0.65516406,-16.954386
got,17.170834,-3.6820958,17.760653
las,13.459315,0.5720747,-21.611448
more,17.10656,3.6479237,16.344595
x,-11.075893,0.32775867,-3.229056
she,15.382775,-1.9277833,23.32755
today,20.271461,-0.24118462,8.624276
k,-11.035642,1.4342988,-5.6108437
by,17.829836,10.024073,14.18182
or,14.797749,3.3672316,18.589848
too,8.751288,-8.037522,12.050302
le,4.118271,11.23846,-21.730936
see,12.658221,8.032736,16.469034
why,11.974375,6.8578043,19.576242
yg,-19.898775,-9.422488,2.505621
ca,19.141672,9.508941,11.036
como,-3.8903782,6.5283504,-20.7755
her,15.309495,-0.5738795,24.083992
q,-8.985708,2.8357303,-23.784805
need,11.9994955,7.818438,13.839074
an,17.157381,5.14199,22.638884
na,-8.582324,-8.886521,-12.231058
there,14.076566,5.411458,16.573494
happy,7.9561377,-14.450497,5.493874
im,2.2535875,-9.982763,13.781797
mas,-8.069959,5.040627,-23.313465
je,-8.830196,25.41672,2.0166194
life,11.30547,3.5451987,14.162311
really,14.3546,6.10616,20.064285
make,10.462048,6.7711005,14.1118965
yang,-25.209978,-9.50546,1.4205984
shit,-1.3671834,-6.953655,12.930112
think,13.821704,5.3881454,19.412933
t,-7.565787,3.7421737,-3.38049
não,-20.101185,8.319989,-5.409623
never,12.577641,3.4795055,16.152622
some,19.413937,4.903649,19.36584
oh,-3.5226288,-10.000679,-2.8365138
did,14.425775,-2.3112645,20.650394
would,13.746934,2.747306,20.70909
del,5.859612,1.2892088,-16.976728
d,-9.874497,1.3848784,-3.8627315
please,-2.2932587,10.348403,14.022725
via,-3.381571,12.971593,-1.5958934
much,8.182515,-7.633495,11.18186
fuck,-0.5276833,-6.592539,12.706162
al,6.5153465,1.8657362,-16.007168
dia,-18.558119,-9.806257,-9.503103
right,14.268835,5.690543,14.545312
best,12.911095,-11.156556,8.96415
c,-7.7951694,1.3367823,-4.549033
going,18.373463,0.8348201,8.715822
pero,-3.4064853,-9.488658,-19.393267
only,14.999728,3.0527534,17.114813
has,19.26886,-1.5440058,23.061365
twitter,-5.0506797,2.940916,6.326677
hahaha,-5.795863,-9.992526,-5.7027874
its,15.334528,5.8080983,16.466639
nn,-7.137515,2.717572,-0.9266852
am,18.863071,-4.6147456,6.9929748
say,-1.7578204,1.9597036,16.401047
them,17.734615,2.8092253,19.034607
here,15.080092,7.543593,13.912765
off,14.733927,8.420453,10.189018
still,16.361246,5.219634,14.72651
dan,-29.736881,-11.513656,4.881235
night,22.567957,-1.8680211,7.4313684
w,-10.003811,1.9285139,-1.7182803
ada,-19.665222,-9.370283,1.4158719
someone,10.225603,4.2248917,18.797188
even,10.390877,7.853134,21.257528
then,17.808882,5.390072,11.842716
ni,-5.2921567,-6.217586,-7.9163437
come,11.305156,11.718926,13.937961
com,-18.735939,5.568925,-6.2509475
always,11.100818,4.677447,16.124638
man,2.9295373,-7.23665,11.870827
been,18.688965,-2.810319,16.951231
his,14.755718,0.45853022,22.522589
itu,-20.545095,-9.465744,3.8071003
over,20.401953,5.7003455,14.758702
um,-18.643314,4.481565,-4.698676
hate,1.0930113,-6.4540443,18.238815
girl,6.8572416,-9.162887,3.067784
ai,-10.499787,14.529335,-7.6021543
had,19.208677,-3.2297482,18.893106
pra,-18.061277,8.472689,-4.064881
todo,-4.0666595,7.0339775,-22.092571
mais,-13.653855,15.031689,-7.4625916
feel,5.4054794,-8.905999,22.939526
let,10.507045,9.236742,12.519957
ini,-21.867277,-12.62763,2.6911387
because,12.627398,3.51703,18.104853
thanks,4.334482,-16.34234,6.7917223
ah,-5.124666,-7.5673623,-4.084453
way,12.272757,5.061988,14.037829
ever,13.3073225,2.6260784,15.504318
look,14.16155,-7.9257364,12.486099
tweet,-6.201345,3.3114684,7.6693063
followers,-11.540237,2.7994153,5.998419
should,13.865732,3.704992,19.783903
our,14.958349,10.277883,14.758456
xd,-3.8650303,-7.811099,-5.9118423
aja,-14.417321,-13.035629,2.7816572
esta,-2.1953406,6.956156,-21.151693
school,13.918417,18.013214,8.71988
him,14.310762,1.0099272,21.709978
ser,-4.3786693,6.7849326,-19.514927
take,10.78963,7.743165,12.648682
than,15.829931,2.9142203,16.578436
video,-0.3582,8.572312,-6.107327
em,-17.543783,3.8847091,-4.5217104
last,19.831892,2.9542782,11.079767
wanna,-2.793852,-1.1894393,14.681213
does,12.248859,4.396775,19.753609
us,13.611988,10.11651,15.211395
miss,5.304681,-12.17379,4.363774
l,-8.469359,2.5858088,-2.8801756
ga,-13.270541,-8.087668,4.447996
better,9.936249,5.031695,14.963269
well,9.367995,-7.200927,13.463391
could,13.715686,2.6032693,20.783993
apa,-18.500181,-8.545766,1.8741308
cuando,8.6882925,-2.3881717,-21.10398
team,12.8768835,17.130175,-2.9646318
ok,-1.3483847,-13.719777,4.5567937
vida,-5.1043406,7.452129,-23.064293
quiero,5.855973,-4.4186273,-30.197533
les,-2.5929139,25.961355,-5.2582498
being,14.361231,-0.76725525,14.003616
real,-1.4666463,-4.7577257,5.237697
down,13.206681,7.4045763,9.972971
kamu,-21.048056,-10.0613365,5.3768787
everyone,12.725425,4.887453,24.364607
gonna,17.97923,0.69084203,8.474301
live,9.377277,8.57375,-6.099819
tonight,22.406673,-0.87325335,7.297892
yes,0.9002857,-12.681821,8.257069
work,17.181147,-2.209499,9.238772
ass,-2.0464365,-4.6371455,11.117178
retweet,-10.309117,3.5701265,4.941315
nada,-6.8767223,5.5873775,-22.104067
sama,-18.095663,-10.500318,3.621384
first,18.848839,3.0398107,11.230625
photo,-2.0523975,18.62204,8.671127
tomorrow,21.024982,0.6467061,5.9946957
where,12.963696,6.3693542,16.376501
god,8.6023855,-18.601543,6.6264634
son,15.671752,-1.6208757,-25.962904
ke,-16.308496,-10.726751,-7.737082
ta,-10.861796,14.362502,-7.6824
f,-8.948309,3.3132052,-1.7285057
home,16.815037,4.911858,4.8438516
lagi,-20.35526,-10.735092,-0.31777024
thank,4.949363,-16.308044,7.0282125
birthday,8.768976,-14.684492,5.1396456
ha,-2.6694782,-6.5055876,-10.326908
great,10.998334,-10.453907,11.280629
lmao,-3.216987,-9.737006,13.088828
omg,2.4712682,-13.326993,13.205386
morning,22.369705,-3.2822433,6.781017
más,8.919253,-4.648878,-21.707136
mau,-17.574478,-12.865272,2.2766366
baby,5.26629,-10.248207,3.0659385
dont,-0.8298513,-2.184982,14.517166
their,16.377028,1.3279964,18.191164
p,-9.716032,2.1703174,-5.1855655
things,11.1495695,1.699177,15.991226
game,15.018115,15.297947,3.1084988
pas,-6.547876,25.133068,1.8892255
bad,2.2563136,-7.040473,13.506427
year,21.138733,0.45978153,11.553379
