,x,y,z
the,4.254074,9.771526,18.18505
and,3.3356566,12.257452,14.697376
to,12.625264,-14.76788,16.589897
of,3.4821424,12.450452,17.79021
a,6.376552,8.418198,16.4658
in,3.4659526,12.502105,17.823729
is,6.585573,8.255304,16.486065
for,3.1279752,12.6868,14.208471
i,6.301816,-8.988219,22.580639
that,3.5057101,8.6035385,18.563457
you,14.44647,-15.940414,14.188896
it,6.088159,-6.710104,23.341484
on,0.91604364,14.921602,16.64241
with,3.3616858,12.200797,14.729315
this,6.2784505,-6.4738936,23.859499
by,-0.5019756,14.7597685,16.685852
are,-9.176894,1.2283288,18.875055
at,1.2615393,15.608489,17.493149
as,3.7018168,8.691898,18.833784
be,-0.8196287,5.79795,20.523315
from,0.92823684,14.951356,16.528313
have,-5.3253164,1.1042478,20.89353
was,0.22090617,-1.8962413,26.444948
or,-3.8318818,6.015305,21.447733
your,14.951395,-16.252651,14.1189375
not,-0.9001347,5.5674624,20.703226
we,10.801162,-12.568147,14.992455
but,4.580873,-6.4552326,22.216612
all,-9.8234415,0.7679249,19.531755
will,12.711958,-14.819667,16.799433
an,6.3204947,8.460517,16.480402
my,9.918747,-18.461323,13.402873
can,14.362587,-15.895468,14.2372875
they,-5.046045,1.1312847,21.106789
n't,0.049097747,-12.746187,23.655607
do,11.791162,-16.58222,10.191747
he,-3.8423347,-8.301731,23.588055
more,-10.57148,0.35663733,20.310425
if,-2.0468645,4.6566663,21.145496
one,2.3991914,0.72572446,9.433709
has,4.1949935,7.8065214,18.70143
so,6.2593436,-7.639935,22.275635
about,-10.984672,0.18085584,20.667944
new,1.7871404,15.40981,15.611459
what,0.44142273,-11.371055,26.43974
his,-3.905218,-8.379466,23.757988
there,4.5562315,-6.964375,21.498423
up,15.161814,-3.497766,17.6788
out,14.94813,-3.1755652,17.51249
their,2.8031237,-12.808887,7.3046565
our,12.96302,-14.978869,17.446333
like,3.1880796,-11.024599,21.091879
when,-1.3878751,0.59341025,16.512999
just,6.5018077,-7.8924327,22.162266
time,9.544852,1.5911704,17.3576
me,10.020916,-18.31053,13.099333
which,4.6877522,9.475107,18.771603
who,-2.4625654,0.28735405,24.533188
no,-0.863043,5.0947466,21.195007
would,-3.5523028,1.5746984,20.082464
some,3.860854,-7.91019,20.082596
get,12.25951,-13.926557,13.081031
also,3.040516,8.6394825,19.70374
other,-8.839971,1.7196362,19.130655
how,0.4474059,-11.365343,26.454617
may,-0.7918855,15.038452,17.196798
had,0.72212154,-1.7449259,26.209139
am,-11.40992,13.469302,19.946993
been,0.9253701,-1.7494863,25.988699
her,-4.5117583,-8.454442,24.859592
were,1.6685324,-1.0769267,26.729515
them,-4.949356,1.0545918,21.841604
people,-8.840606,0.029453931,16.853973
she,-4.4716835,-8.44024,24.77162
any,-3.615142,5.6373787,21.144798
now,2.677421,-3.592626,22.480362
only,2.4055283,0.6361392,9.110181
pm,-11.531431,13.275063,19.937452
first,1.1684004,3.8146071,14.106288
than,8.647881,0.29749086,-1.2507356
good,3.818116,-12.741367,18.01827
into,16.526495,-3.410451,18.916096
its,5.319193,9.610503,18.998257
these,-9.242257,0.8326814,17.953243
us,11.277986,-13.988567,15.465589
see,-13.608675,-0.15722163,21.99977
here,-13.812132,-0.112016,21.833542
make,9.803833,-16.31978,11.08071
home,2.1022098,15.651705,15.239324
very,4.1022673,-9.034447,18.158434
over,15.180458,-4.310905,18.554806
most,-9.757393,2.206541,16.552893
then,-1.0837934,0.92655677,16.554163
know,-0.58881605,-12.590027,23.735268
said,-17.66356,-4.4575014,-5.641107
after,3.073306,1.6736096,17.01939
well,4.0979347,-9.007824,18.228718
use,-5.7746086,12.45383,10.470614
two,3.0375805,-0.14461263,27.940357
did,-2.228805,-10.140377,22.631512
could,-3.2971723,1.3827803,19.839209
day,0.51897717,13.662841,23.272192
great,4.2202635,-13.047871,16.943281
free,-0.33549458,12.332494,10.817776
many,-9.651553,1.8891398,16.759989
back,15.455511,-3.1726182,15.09457
way,10.52516,-2.7725663,24.106163
work,5.3597164,-11.251705,11.974502
because,3.847707,-5.624393,22.45311
best,4.3900213,-12.721594,16.690657
should,-3.4878683,4.6408467,20.22749
even,3.873457,-5.7009172,22.437696
year,-3.3500302,4.269173,27.633307
think,-0.98018503,-12.227895,22.840033
years,-3.3479755,4.261675,27.631975
much,2.782221,-12.005688,19.69403
does,-1.9090152,4.340082,21.47821
where,8.944253,-3.4004192,20.19624
go,11.990964,-13.83925,13.239586
love,-8.49944,-20.949509,16.479404
need,10.518587,-15.910643,9.380134
last,-2.1536968,12.430635,22.513403
find,-13.195583,-0.29784656,22.530005
world,5.44525,-3.7490153,-16.915436
really,2.4255245,-12.329864,20.793304
information,-16.259424,21.41207,1.9328649
through,16.779997,-3.3162522,19.072412
want,11.62503,-16.464287,10.342732
him,-3.8220644,-7.6231413,22.880865
right,10.59635,-2.6144693,24.047075
take,11.685185,-13.728394,13.49687
views,17.436174,-7.647205,0.9217551
such,-8.453883,2.3123543,19.440842
made,2.2849493,8.860713,19.658047
those,-9.253675,0.63405734,17.383686
business,-13.350335,8.662464,-22.318558
life,-3.723917,-15.33657,3.412858
before,3.0036118,1.5139982,16.88651
being,-1.7001461,0.08807934,24.95304
off,15.347117,-3.6845074,15.464215
used,-5.8620524,12.478303,10.993785
help,10.388891,-15.782942,8.863272
while,14.872069,-4.9553304,19.000507
posted,-17.744638,9.438029,14.246299
too,2.853449,-12.10609,20.38184
still,2.3231068,-4.4144316,23.076921
down,15.299107,-3.9565473,15.572714
going,7.40235,-13.720159,22.194284
video,-15.018531,19.84422,13.682804
part,1.1376624,13.512391,17.128166
online,-10.865258,24.142036,5.55112
each,6.1663055,15.736274,8.638632
little,7.9548416,-7.9459376,21.297935
high,8.390731,3.6206064,-2.6048453
look,6.205754,-18.044195,19.574411
around,11.926804,-7.133751,17.172455
same,2.4180522,0.36264867,8.033162
game,13.060371,-22.86336,-5.853656
read,-14.614682,0.04728408,21.259184
service,-11.109975,9.369028,-17.284086
long,9.357818,-7.214713,19.637497
why,-1.1848009,-12.296766,23.28731
school,7.2535334,-14.007968,-10.690309
state,1.1284195,-12.099282,-19.708834
post,-18.780958,8.495864,13.31597
city,13.318139,1.2585226,-19.191597
own,2.603091,-12.143148,7.5951743
every,9.556011,1.6114523,17.198202
system,2.5931249,15.331428,-13.3806
next,9.359741,1.2929451,19.048937
news,-15.070314,13.747661,12.007012
site,-9.574643,24.68269,4.272693
say,-1.469117,-12.172831,23.019115
got,-2.2149384,-9.97825,22.529781
both,3.1451142,8.291774,20.751553
under,0.5718247,13.295311,17.194286
top,18.049082,12.378877,10.005454
set,6.870596,15.565008,9.315022
another,-1.2497536,0.10227607,15.95567
since,1.6703888,-2.8183656,24.711422
things,0.11937879,-12.971327,12.277362
available,2.3058398,8.663098,1.4589401
show,0.17956369,18.147816,11.094106
place,9.012537,-3.1943126,20.149603
using,-5.748819,12.45125,10.291561
better,3.6612704,-12.654755,18.462872
page,-8.926492,19.31946,6.5302267
never,-1.7870883,-10.585932,19.193623
please,-12.828589,18.933924,4.3816032
come,10.712305,-13.315201,14.443766
big,20.44338,1.0760231,14.512543
today,2.8282926,-2.2234993,21.64495
s,9.48561,4.7364697,-1.2850667
family,-0.6411517,-20.497562,2.3116326
music,12.232789,-8.345568,-6.5515566
services,-11.109936,9.369093,-17.291376
full,-0.6898614,12.457323,10.1486
something,-1.1010497,-12.611273,13.321161
number,7.9778404,5.7226415,5.9276257
company,-10.292811,-7.1677823,-22.20806
few,3.7653093,-7.884605,20.041948
price,6.9808826,12.985584,-17.03107
ca,-10.233009,-13.422987,24.117905
between,5.223861,13.706858,18.97952
days,0.16793308,13.5487795,23.355608
book,-15.469397,2.469848,18.769236
name,-9.084355,20.499247,12.09194
view,-9.142202,16.647833,5.302826
found,-7.029763,8.912156,6.557139
ago,-1.5836823,12.918673,24.865215
real,0.9348231,-10.119319,5.2407303
