,x,y,z
the,-1.4646269,1.600031,1.276805
of,-1.34929,1.6311412,1.4845299
to,5.7063417,-7.920054,-0.29432073
and,0.57227457,0.47515097,3.7725918
in,-0.80724406,1.9327251,1.4842279
a,1.0426675,-0.7046249,6.522307
for,-0.14446323,-1.1494879,1.5387515
that,2.3198826,-6.902048,2.4515853
on,0.14620158,1.6779197,1.8651317
is,3.477577,-5.111688,3.9772995
was,4.025598,0.76422185,1.8312261
said,7.5340776,3.1535814,-6.9444385
with,0.63955253,0.72645396,4.0601487
he,3.9915943,-0.31855646,2.1154087
as,-0.02104592,-0.2869766,2.648842
it,3.0808594,-6.4043183,3.497076
by,1.1443367,0.27556622,1.8927716
at,6.4011583,3.71876,4.565929
from,1.9752384,1.0675972,3.4146998
his,2.6298158,8.122265,14.687176
an,1.0273808,-0.6043172,6.5379586
be,2.918349,-7.4087358,1.9964037
has,2.8700306,1.1524118,-0.28799194
are,-2.9232373,-3.4535828,6.224702
have,-2.4097493,-4.1420255,7.8715096
but,1.6847346,-6.769058,3.1237853
were,-2.745065,-3.7230263,8.765144
not,2.7702525,-7.764581,1.8228204
this,3.055945,-5.9603796,3.6832042
who,0.6576556,9.270095,7.920831
they,-2.1803172,-5.053215,7.768631
had,4.2937136,0.45049492,0.86685556
i,5.55468,-13.844524,4.4450617
which,-2.1752276,1.5886645,0.46843904
will,5.102874,-7.8373923,-0.679292
their,-1.9348745,-1.5229778,3.6616523
or,-1.646117,-4.6278286,0.66095454
its,-2.1427155,0.5785387,1.1287991
one,0.9930316,-1.989434,5.7769556
after,9.8005705,-2.943898,5.4690247
new,-0.3420755,0.47276154,1.3329352
been,3.0934052,0.3223431,0.62704396
also,0.21052834,-0.13532937,2.6555471
we,4.787635,-11.418163,3.5939045
would,4.213836,-8.366637,-0.26381406
two,1.8053879,-0.24407107,9.066861
more,0.504863,-4.521771,6.9967356
first,7.4132366,1.7728798,9.797406
about,1.2624372,-5.9010625,7.137089
up,5.3990555,-2.8569987,4.7248316
when,8.652499,-2.3692026,4.48211
year,12.796493,-3.7367234,8.587309
there,1.8396087,-5.9629145,4.059655
all,-1.4327122,-3.4915414,5.798989
out,5.944622,-3.1863701,3.8506403
she,1.4704974,8.153272,14.0791445
other,-3.4628642,-2.0191057,5.845107
people,0.116731726,-3.738327,8.395173
n't,5.133962,-11.841394,2.9264147
her,1.8651378,8.2512245,14.299775
percent,-12.812767,-9.574623,5.4086604
than,0.8028562,-4.5770626,7.065545
over,2.469994,1.07174,4.7205706
into,4.693244,-1.0925848,4.253144
last,12.290811,-3.3171225,7.3730025
some,-2.1008425,-2.7994945,7.277012
government,-1.4256265,0.51391375,-11.553642
time,2.9457674,-3.136403,4.9147897
you,6.2286015,-12.960941,4.0591116
years,11.84123,-2.7641273,8.825964
if,4.0975604,-10.100977,0.7378912
no,1.9305803,-6.752994,0.950996
world,8.011215,9.181308,-0.60566205
can,5.254082,-9.397839,0.82663506
three,2.221643,-0.23122557,9.234541
do,5.3038664,-11.822757,2.7132096
president,3.0871325,12.488874,-1.848051
only,0.89222395,-2.7261808,4.907608
state,3.0284076,5.751086,-4.691753
