,x,y,z
Digit 2,-12.15761,10.007449,-26.65059
Digit 7,17.76608,9.738736,10.060395
Digit 1,2.7528903,21.336134,-16.789022
Digit 3,-25.318611,-5.9648004,10.598558
Digit 5,-13.976996,-18.531237,10.356903
Digit 3,-16.19548,-17.020237,-0.7220023
Digit 8,-12.397647,7.7918386,2.267114
Digit 6,-1.2766341,-8.57543,26.50668
Digit 7,5.2644362,6.140576,19.02564
Digit 0,-6.694248,-25.745474,8.468592
Digit 3,-18.30048,-8.262548,-12.533244
Digit 3,-26.852474,2.38223,8.300381
Digit 1,14.2393675,24.434164,0.06814842
Digit 2,-1.2187328,9.030415,-21.499786
Digit 1,11.421967,20.90099,5.6668186
Digit 0,-5.536745,-26.9759,-3.9159665
Digit 0,11.28833,-23.952145,-2.2544084
Digit 3,-27.904171,4.23688,9.589052
Digit 9,2.5252037,-5.6714683,-17.819006
Digit 0,7.9355407,-17.97354,1.9131653
Digit 0,17.186802,-17.046017,-1.1331992
Digit 7,29.152643,-1.480088,6.59022
Digit 6,7.601973,-15.272636,16.615639
Digit 7,15.125907,-0.4177427,13.838078
Digit 7,21.871939,4.1106277,15.321866
Digit 7,18.643358,9.718101,11.405174
Digit 0,9.240821,-25.89781,-7.4167705
Digit 8,-12.191401,-17.298145,-12.157916
Digit 2,13.018469,19.562885,-18.881638
Digit 0,9.740376,-24.617392,-5.851077
Digit 1,-9.500492,26.22499,-12.076411
Digit 3,-13.801523,-16.44226,-2.0800292
Digit 7,25.998707,-6.615149,9.2941885
Digit 1,-1.3043339,24.485249,-13.367503
Digit 3,-24.297262,-12.254628,11.25293
Digit 2,-20.613073,10.114131,-8.64668
Digit 3,-29.46629,-7.4985867,-8.260361
Digit 0,9.425758,-25.639793,-7.0008793
Digit 0,7.3228216,-18.599867,-18.58374
Digit 7,4.447531,12.759167,16.960459
Digit 5,-17.97943,-10.948335,15.397505
Digit 3,-17.528093,-12.136517,-12.152761
Digit 8,-6.3369827,-16.961622,-0.74699783
Digit 9,4.013287,-1.4808524,-6.29943
Digit 6,1.5708976,-2.4598742,25.012072
Digit 3,-15.615318,-15.3090315,-4.076385
Digit 7,4.0270696,17.32058,-5.625268
Digit 4,6.976608,-12.503897,-23.048105
Digit 4,21.229027,5.558782,-7.5641766
Digit 8,-16.34077,12.150481,4.9711614
Digit 6,1.0055239,-13.911396,24.81429
Digit 4,0.18909918,5.83629,-5.98015
Digit 3,-19.562769,-13.532648,-7.2019863
Digit 5,-9.51212,-8.219712,11.973664
Digit 7,16.454575,1.7638865,18.220655
Digit 8,-13.260805,10.190664,1.8763602
Digit 4,27.21331,4.9157515,-9.353077
Digit 9,4.188885,-12.117678,-7.170185
Digit 7,8.158523,7.853734,8.608571
Digit 9,3.0635781,-1.7708969,2.1886668
Digit 8,-2.3377483,16.214436,9.613876
Digit 0,-3.8019028,-27.982618,-12.416602
