,x,y,z
the,-0.0151376575,-0.017478859,0.0046812464
and,-0.016204,-0.018725483,0.005007141
to,-0.021312486,-0.02457498,0.0065836846
of,-0.014367464,-0.016597142,0.004446773
a,-0.017399456,-0.020097697,0.0053827553
in,-0.011620086,-0.013440016,0.003593138
is,-0.0193736,-0.022386836,0.005999517
for,-0.014392739,-0.016630413,0.004452807
i,-0.01649971,-0.019084385,0.005122745
that,-0.018116325,-0.020877728,0.0056013996
you,-0.021682082,-0.025042756,0.006695608
it,-0.018698951,-0.021614503,0.0057923975
on,0.00013135321,3.6255442e-05,5.2005616e-05
with,-0.016620906,-0.019160671,0.0051384014
this,-0.016185794,-0.018722346,0.0050202287
by,0.0070908247,0.008029389,-0.0020706202
are,-0.02338469,-0.026989857,0.007221005
at,0.009868337,0.011207564,-0.002900049
as,-0.016738705,-0.019345213,0.0051850583
be,-0.017281756,-0.020007724,0.0053693955
from,-0.008254398,-0.009545884,0.002587501
have,-0.019808762,-0.022890134,0.0061296304
was,-0.013402151,-0.015508559,0.0041749086
or,-0.024063068,-0.027769983,0.007430013
your,-0.02326084,-0.026866281,0.00719431
not,-0.019404983,-0.022408418,0.006008238
we,-0.018799827,-0.021713179,0.005819765
but,-0.01914247,-0.022086352,0.0059140557
all,-0.022214051,-0.025661753,0.0068600066
will,-0.020664033,-0.023855606,0.006394616
an,-0.01824929,-0.021071102,0.005642329
my,-0.016272089,-0.018798502,0.005045207
can,-0.022482745,-0.025943866,0.006952048
they,-0.021295665,-0.024566034,0.006577091
n't,-0.019119099,-0.022102281,0.0059203696
do,-0.020771494,-0.023963189,0.006410531
he,-0.012775743,-0.014724773,0.0039519374
more,-0.019155161,-0.022077229,0.0059125074
if,-0.020859191,-0.02409366,0.006452285
one,-0.015124258,-0.017457921,0.004683479
has,-0.015296715,-0.017650459,0.0047443914
so,-0.018385759,-0.021248702,0.0056701386
about,-0.016002376,-0.018495586,0.0049693966
new,-0.009662725,-0.011138604,0.00298683
what,-0.017533367,-0.020250913,0.0054269177
his,-0.013633011,-0.015762983,0.0042300387
there,-0.018387951,-0.021263631,0.005692071
up,-0.01332788,-0.015375082,0.0041258023
out,-0.014242781,-0.016472965,0.004413279
their,-0.020533422,-0.023703532,0.0063373554
