X,Y,Z
4.12830626475625,0.914332463871688,3.16553652053699
0.559429085114971,0.112159692216665,1.44699339522049
3.42677691951394,3.7780893384479,2.01783620519564
4.10512903821655,1.01292310748249,0.200574187329039
3.34784658509307,0.234536228235811,3.92724125878885
2.71973969880492,1.78420009557158,2.74217364145443
3.37367950123735,3.59072681865655,4.80684405891225
2.36020318116061,4.10730613162741,0.810841316124424
1.39587934943847,0.810078311478719,3.08145945775323
4.88009422901087,2.83200061297976,1.47131517645903
0.734637561254203,1.52570052421652,2.34641453600489
1.61358199547976,0.708297000965104,2.27943479665555
1.11051775049418,4.04368515824899,0.439569882582873
4.76745073567145,2.75365191628225,4.84284379053861
1.72007508459501,4.89134779432789,3.37876854115166
4.39091975684278,1.93204504204914,2.08756217849441
1.53272113297135,1.66801732382737,4.23939646803774
2.62945102993399,2.14456159505062,1.80519898771308
0.274855124298483,4.41390588064678,2.974314680323
3.69056938914582,4.99601267743856,0.990110941929743
0.696202457183972,4.57234855159186,0.58631271822378
3.29664816730656,4.46829910157248,1.44649196299724
0.175173098687083,2.46926340973005,0.42219273163937
4.51151510700584,2.68547379877418,4.48971153004095
2.81233452958986,2.03218337148428,4.38545751268975
0.598907793173567,4.5085392834153,3.79465347854421
0.660176348173991,3.65802129963413,3.35948349325918
4.65242542675696,2.65962823992595,1.01611762074754
2.66267353668809,3.4159675356932,2.42575824842788
1.51300611672923,4.38115666853264,2.84942573751323
4.8028102691751,0.488060540519655,2.59414895204827
1.31723464233801,2.54094136995263,1.27727610175498
0.626641437411308,2.65334024676122,1.93538534920663
4.87208432750776,3.55868186336011,0.457170604495332
2.48458988382481,3.90201976173557,2.69516164669767
0.228493221802637,0.282778035616502,2.88580172229558
3.27589161111973,2.73391689057462,3.89058271422982
2.73709494038485,1.53399701812305,2.96268839505501
2.81622788170353,3.06325308280066,0.669967301655561
3.28452694346197,1.71577773988247,4.26491585327312
3.91581619274803,3.5056121845264,0.529001208487898
2.31191908940673,0.354575391393155,1.93915129057132
3.89883391559124,0.0480842124670744,4.41919308505021
1.91480366629548,4.29489806061611,0.974502583267167
2.93545698164962,2.4250169179868,4.65543394908309
2.08619420067407,2.77985991677269,0.84238585550338
3.23959773755632,4.03502780478448,4.03224758105353
1.362331075361,1.53186608571559,4.91419424302876
3.93293213215657,4.96985299279913,0.550798004260287
1.92012136336416,3.4312744520139,4.86033367458731
4.22279611811973,0.671162537764758,2.42325993953273
3.32048745010979,1.99675023788586,0.27186987339519
3.54006352601573,2.8031471313443,4.29214356234297
2.42258927319199,1.3038876245264,2.802400351502
1.69145185034722,2.68808242748491,2.44562453706749
4.30039572995156,3.28395714401267,0.132725330768153
4.72518833703362,4.1800925123971,1.16176591487601
2.06383944139816,3.84556828183122,2.30727737420239
4.02336442261003,2.98275094944984,4.71574324066751
1.15402366034687,1.09647261328064,2.10169220808893
4.31729561649263,0.249915637541562,2.45664126938209
3.05479265516624,3.58746475772932,1.30423175985925
0.629012059653178,0.707169610541314,0.733130347216502
4.69915634719655,1.42367357737385,1.99021785636432
2.04341437434778,0.968765759607777,4.84456313308328
3.34301894996315,0.917201951378956,3.91113557852805
1.00965228164569,0.0147395045496523,3.8843350566458
4.9427755875513,3.21135846665129,0.699166699778289
2.58663094020449,3.01750706625171,2.47564840945415
1.06888495036401,1.16832476458512,0.738912452943623
2.24644187139347,2.85486728185788,4.49847549549304
0.608710808446631,4.63649109238759,4.87532808445394
4.60399947827682,0.232562609016895,4.04145261738449
0.222792540444061,1.34004716994241,3.67387719219551
3.23566691600718,1.51388608384877,0.799470519414172
1.50063966168091,4.27308545797132,2.53923057229258
2.26490028086118,0.725775444880128,2.37070379662327
2.02977471170016,3.00038197427057,1.64399146335199
2.53242078353651,3.12983870273456,3.94431355292909
4.51014664955437,4.76374851656146,4.23570972401649
1.20404552901164,1.27333484706469,1.05721102794632
1.71256959903985,2.87412035861053,4.60300094331615
0.770036992616952,3.1833962991368,3.9266505849082
2.07977852551267,1.76079980563372,3.50869838381186
4.85937373479828,4.47651198366657,1.8290894315578
2.27556151570752,4.74445056985132,3.80750184645876
1.70813112868927,3.97831647191197,0.206312730442733
0.909134703688323,4.2425731359981,1.73345518531278
4.21965145855211,4.73693531588651,0.935077227186412
2.91747303796001,4.85255029867403,1.97347885230556
0.719858991215006,2.14519861503504,3.69716889108531
0.616637584753335,1.63488565478474,2.36725406255573
1.27150334650651,1.88657497637905,2.94636346283369
2.13416216196492,0.238268058747053,2.47998602455482
1.14027180126868,4.49308611801825,0.369506282731891
0.634387951577082,2.36859528929926,4.58886464242823
4.63457569596358,3.58569071162492,1.01428529480472
1.61593251978047,2.16355842072517,1.9150660536252
0.246685966849327,1.21718540904112,2.12963262456469
2.05215399619192,2.16301511740312,0.914205485023558
1.60837555886246,1.71524937031791,2.88180090487003
3.75802679220215,4.93280804133974,4.74833326064982
4.09771373029798,2.60013286955655,4.75353705580346
3.42881507356651,3.01614643307403,4.28533840575255
1.77025988814421,1.877012536861,0.245947424555197
1.96963649359532,2.20275980536826,0.444474277319387
1.82104458217509,4.1654214670416,4.97051373589784
3.69505259441212,3.20593861746602,2.35355143900961
4.89748825086281,2.69639763981104,1.03960540727712
1.26719432650134,1.03817669558339,2.68513172632083
2.70986085757613,1.30316419526935,0.862396787852049
