,x,y,z
the,-5.4712873,-1.4135087,16.495634
and,-5.2887683,-2.6379163,15.8655405
to,-0.90757644,-4.164393,15.696503
of,-5.9622793,-2.0211654,16.356493
a,-5.0050287,-0.77077615,16.8427
in,-6.1281114,-1.7657086,16.39881
is,-5.010302,-0.57418555,16.924513
for,-5.0024447,-2.9257255,15.831109
i,1.1787834,1.5640545,15.677287
that,-4.1988907,-0.9278417,15.868208
you,0.42839354,-3.1452663,16.337263
it,-2.2800868,-0.0696346,15.715108
on,4.3429055,5.8218727,4.2942505
with,-5.279975,-2.5178766,15.859579
this,-3.3234918,-0.27047718,16.71738
by,4.8000016,5.1079307,4.044735
are,-4.1056895,-3.7474499,13.945532
at,3.4447863,6.2781224,4.5384245
as,-5.1626196,-1.2126532,15.7092705
be,-3.356731,-1.5427487,15.822369
from,4.368666,5.851058,4.4942865
have,-3.088869,-2.4763765,14.196834
was,-4.7452126,3.0218143,13.511644
or,-3.0619044,-2.7984889,16.91232
your,0.30945846,-3.7420616,16.741533
not,-2.6315274,-1.6480951,15.986204
we,-0.8467133,-2.952399,14.679746
but,-2.0522354,0.0746729,14.673239
all,-3.9036903,-3.703566,14.563201
will,-1.0568796,-4.2335124,15.711653
an,-5.1421876,-0.8372539,16.841208
my,1.6224227,1.2431409,16.68323
can,0.19448389,-3.404542,16.39022
they,-2.2826238,-2.3081198,14.231838
n't,0.3773062,0.22117236,14.833924
do,1.4693009,-1.3785747,15.449943
he,-1.2962514,6.6831193,13.122598
more,-4.3391895,-3.2088928,14.790923
if,-1.9967238,-1.7146645,16.342003
one,-4.4749627,-0.7282992,15.390053
has,-5.7720447,-0.5960362,15.877347
so,-1.4889325,0.097040735,15.05563
about,0.52768135,-0.43765363,17.029812
new,5.3158836,6.61741,4.775605
what,0.44918227,-0.20568205,16.038612
his,-1.355167,6.801523,13.194959
there,-2.5402932,-0.2502871,14.680597
up,-0.57963765,3.686187,4.960697
out,-0.22023952,-1.4290013,14.825003
their,-2.4981844,-4.695579,15.445053
our,-1.6762027,-4.625102,15.706281
like,-0.45901537,0.38300458,15.236585
when,-3.8761156,0.8479021,15.579778
just,-0.9879599,0.30451486,15.151026
time,1.5701244,6.2271285,4.5571547
me,1.7823635,1.0181503,16.45018
which,-5.517726,-1.1728426,16.15122
who,-5.818689,0.82347023,14.136215
no,-2.4030654,-1.6864897,16.479237
would,-1.9857904,-1.1896448,14.666412
some,-3.8045897,-2.3763764,13.469675
get,0.6392324,-2.757341,15.390119
also,-5.385982,-1.6266865,14.945154
other,-4.491386,-4.202682,13.9369545
how,0.4589663,-0.3139846,16.2201
may,4.870623,4.8393397,4.183646
had,-4.838981,2.7991698,13.360597
am,7.5601726,8.785173,5.8258805
been,-4.6563416,2.365975,13.185061
her,-1.6091694,6.9759197,13.499649
were,-5.599472,2.5536087,12.999564
them,-1.7158761,-2.8087876,14.160309
people,-3.0925212,-4.0863624,13.127229
she,-1.5466857,6.900473,13.42127
any,-2.8175387,-2.5374122,16.633833
now,-2.685072,0.8158985,13.698062
only,-4.16875,-0.8463611,14.782891
pm,8.346433,9.495147,5.7477207
first,3.3757622,7.490492,3.3912566
than,-5.01927,-0.82596487,12.551898
good,-1.4983801,1.9853398,15.770511
into,-1.1967158,3.3784125,5.9077535
its,-6.0555477,-0.75218225,16.590528
these,-3.974289,-3.8100626,13.694351
us,-0.21539995,-4.123111,14.7406645
see,0.6227006,-1.0920688,17.638947
here,0.6625598,-1.1259916,17.753126
make,1.2847052,-2.9670768,15.663304
home,5.5260143,6.7796316,4.8881817
very,-2.2327657,1.6776493,15.711752
over,-1.1443416,3.690635,5.1873813
most,-4.9167147,-2.844734,13.571699
then,-4.110186,1.6323471,16.026533
know,1.5627048,0.0446631,14.720249
said,5.2091064,13.6085825,-5.371343
after,-0.030142661,7.839124,5.7786975
well,-2.191324,1.5197537,15.587764
use,-2.635237,-7.733658,12.35366
two,-1.2907228,13.060182,10.094708
did,1.2307737,2.034592,14.903474
could,-1.8883766,-0.8160954,14.199803
day,2.222589,10.429131,4.8607063
great,-1.7991797,2.2324982,16.556969
free,12.571509,-5.136369,0.56530005
many,-4.323993,-3.3892844,13.436304
back,0.30956644,3.7934442,4.6209717
way,-0.7318236,-0.4812697,16.187723
work,-2.919217,4.745153,14.836878
because,-1.9917341,-0.40445745,13.8859
best,-1.8727884,2.376475,16.991331
should,-1.931711,-2.0980356,15.743582
even,-2.0191722,-0.2978078,13.948758
year,1.9841117,10.5461035,7.4503922
think,1.1847441,0.5703279,14.385313
years,1.9271762,10.570314,7.6666064
much,-1.2534301,1.2583416,14.455554
does,-1.7489326,-1.4746987,16.770197
where,-3.6636457,0.03254247,14.97557
go,0.63674676,-2.8344612,14.895445
love,7.401117,2.9497244,8.953376
need,1.7464201,-3.3830397,15.879086
last,2.5354104,9.971109,6.1571875
find,0.79057837,-1.5466433,17.807531
world,0.45207134,2.9953434,-15.252016
really,0.07175077,0.9358219,13.945362
information,10.056782,-7.2879677,2.5100164
through,-1.2721007,3.3047035,6.1187153
want,1.6843469,-2.162886,15.342562
him,-0.8810491,6.6407275,12.737624
right,-0.76640236,-0.830973,16.433594
take,0.5695814,-3.0519066,14.923727
views,7.973401,-2.6164868,-2.4373329
such,-4.963771,-4.666071,13.906123
made,-5.87177,-1.1770824,14.692718
those,-3.5089283,-3.8259802,13.309669
business,-9.304191,-5.883321,-5.8530483
life,1.997479,1.6934694,5.317669
before,0.051662426,7.490606,5.9257092
being,-4.9212356,0.6883022,14.02653
off,-0.059689812,3.754033,4.4684587
used,-2.760467,-7.616559,12.440443
help,2.2241716,-4.1816587,15.875686
while,-2.1370857,3.593208,5.1895432
posted,9.591163,0.19024321,5.2313313
too,-0.33777878,1.0746965,14.024653
still,-2.3710427,0.61214525,13.222898
down,-0.168602,3.6897318,4.347435
going,0.9745867,2.859303,13.152192
video,12.703391,-0.332513,1.3136226
part,4.301213,6.0719485,3.3779504
online,11.619833,-5.7254286,1.0186849
each,1.2231139,-3.359633,-2.08926
little,-0.022286769,3.3140407,15.768052
high,-13.37694,-4.9871078,4.1655374
look,-0.078069784,2.5953443,17.271381
around,-1.3202369,4.523984,3.8711183
same,-4.1896005,-0.5765506,14.341058
game,11.489205,3.719928,-2.4496632
read,5.787826,-4.826762,8.047225
service,-9.660193,-4.4488754,-3.8126214
long,1.2292268,4.4558253,3.6625955
why,1.6555825,0.42005718,14.398104
school,1.0008259,-6.352339,-13.434339
state,-0.94047564,-0.24371764,-13.971199
post,9.2465925,-0.29031035,5.2797136
city,5.9128933,2.7453806,-11.744548
own,-2.5016737,-4.9245253,15.497959
every,1.3864303,6.027147,4.671895
system,-2.761889,-8.942305,-2.6507583
next,1.6188946,7.069329,4.2110424
news,9.500569,-0.17521001,-0.30038387
site,10.585121,-5.6908374,1.6230767
say,1.7536153,0.7027707,14.315605
got,1.3411306,2.5638208,14.830689
both,-5.7447577,-1.8633972,13.991321
under,4.6260357,5.6217785,3.4656174
top,-4.9241424,0.69745845,-3.8632903
set,1.2202094,-3.0481648,-2.8924136
another,0.37532642,6.270931,5.8725195
since,-3.9405813,2.0056808,12.931716
things,0.6849843,-0.44380856,12.530752
available,-5.4456215,-3.950507,-2.248398
show,6.351629,3.0370946,-0.4499341
place,0.08749989,5.666204,3.296131
using,-2.625696,-7.7799606,12.292294
better,-1.1243489,1.9130566,15.080139
page,7.7727814,-5.0409007,1.881371
never,-0.53224903,1.1389965,12.478664
please,8.288642,-5.2670593,4.2287197
come,0.14593616,-3.143585,14.560604
big,-2.1356404,6.973974,-0.7578198
today,2.5325584,7.763007,5.569336
s,11.490388,5.4104104,-7.0962715
family,-5.274707,10.680319,-2.6848543
music,6.298325,6.4180646,-2.3594031
services,-9.710657,-4.445307,-3.8617055
full,-2.7602053,-4.0681725,-1.8770998
something,0.6391995,0.09853222,12.337532
number,0.9049621,-3.2793996,0.70874923
company,-11.52056,-3.098521,-7.680621
few,-3.7382724,-2.0418277,13.118199
price,-6.1722584,-2.7228415,-10.089955
ca,4.2965765,4.711499,13.380152
between,-6.507092,-3.2986965,4.263098
days,2.0614147,10.251388,5.392642
book,4.1324143,-0.96066284,0.4698797
name,9.429544,-10.133775,2.1933253
view,6.697758,-4.6161704,1.4844804
found,-4.444862,2.698677,11.514637
ago,3.0994062,9.413017,6.213314
real,-1.3860245,2.5491974,18.236753
without,-3.8118193,-3.7115195,7.9329457
old,0.035570435,3.760417,15.835748
search,10.353628,-5.7357187,1.3737425
always,1.5093226,-0.8533519,12.637479
black,-0.980692,1.2816896,-9.302939
house,6.0459824,2.5352347,-10.645323
three,-1.2362126,12.889821,9.822228
man,11.921166,4.540555,5.981238
must,-2.2196648,-6.09602,7.4581113
during,-0.17009844,8.917886,5.1942344
again,0.79486793,6.779282,6.816157
end,1.5058863,6.4431696,4.1331925
different,-4.9244576,-4.6785502,12.322786
