,x,y,z
the,14.666428,9.570064,6.5887504
and,14.2116995,7.08273,6.20291
to,13.426417,16.298239,8.685326
of,15.042835,8.644453,7.026712
a,15.905578,10.547047,5.105453
in,15.147859,8.407172,7.2129583
is,15.304816,11.433943,5.8347726
for,15.038199,6.8715377,6.456392
i,5.4491906,7.663712,11.284385
that,12.57354,11.007915,6.860341
you,12.483772,17.6688,8.107301
it,10.923955,10.66845,7.989041
on,13.65735,6.083317,9.192608
with,14.185815,7.0516815,6.108649
this,12.054702,10.822144,8.056896
by,14.565832,5.53169,9.381221
are,9.580967,17.346113,-0.6787257
at,13.19561,6.772444,9.480411
as,13.424837,9.543716,6.0762296
be,12.671913,13.182917,6.519887
from,13.74799,5.4086423,9.129436
have,8.544012,16.081408,4.9752045
was,6.44932,18.273716,7.513566
or,14.034854,15.366797,4.110935
your,12.357191,18.468609,7.7442975
not,12.373497,13.594688,6.1356773
we,7.7398796,6.7509995,4.4610972
but,9.264428,11.320512,7.8439374
all,10.419642,17.893484,0.4773535
will,13.497954,15.9862795,8.647759
an,15.954247,10.5545025,5.246743
my,6.2413855,7.7605786,12.071306
can,12.644386,17.30281,8.255248
they,8.88201,16.022697,4.688184
n't,9.565234,14.8369465,7.869607
do,9.819461,15.42126,8.265909
he,3.9670682,17.452768,17.127907
more,11.453287,12.9742985,0.44713128
if,11.797347,14.815144,5.9562073
one,15.399744,10.413988,3.5838537
has,5.92561,16.919355,7.8642225
so,9.385633,10.754176,8.630342
about,-3.1027904,18.900375,13.115356
new,15.990306,6.7132134,6.7114863
what,-3.9768367,18.413475,12.64667
his,3.7650673,17.68593,17.908401
there,9.477918,10.472275,6.681078
up,11.722894,3.238373,8.329183
out,11.537966,3.3119588,7.943542
their,11.667306,19.996487,3.7010133
our,11.866139,19.612217,4.084768
like,9.349786,9.618971,9.417228
when,10.10235,3.6442914,11.211448
just,9.616951,8.50081,8.291583
time,10.839907,3.0458143,12.297503
me,5.7560945,7.7573314,11.5969095
which,13.556023,10.329787,6.4347405
who,4.180151,17.789856,15.812313
no,13.070325,13.876848,4.116039
would,9.550428,14.356327,5.9252706
some,11.691203,15.424844,0.12098285
get,7.020209,3.9711118,4.385983
also,13.088656,9.655292,5.9840775
other,10.928072,17.676516,-1.1742647
how,-4.1342783,18.654127,12.515673
may,13.737011,13.395763,7.4044046
had,6.617988,18.079056,6.8809786
am,2.4524276,26.31355,6.1910543
been,5.612003,17.009836,7.3780684
her,5.0836186,17.274042,18.071304
were,7.048106,17.855783,6.0185375
them,9.257687,16.403055,3.976822
people,9.18682,16.260834,1.2874986
she,5.03638,17.25,17.821941
any,13.85845,15.177191,4.1538014
now,6.3661327,13.082777,7.1584616
only,12.392957,10.639732,2.5222898
pm,2.5841606,26.390562,6.5741487
first,-0.2930756,-5.357849,8.684126
than,11.216267,11.973034,0.6436608
good,10.57583,12.530541,10.853261
into,13.472074,2.9945333,8.392567
its,14.600519,10.52584,7.518998
these,9.835369,16.896353,-0.26153463
us,6.4542823,6.7514863,4.2887774
see,9.19315,16.376781,12.794166
here,9.205201,16.43114,12.789502
make,8.6660385,3.8764353,2.9960415
home,-3.8031693,-2.020739,14.263359
very,10.087102,11.960528,10.830768
over,12.528169,4.382229,8.984611
most,10.04235,15.007094,-1.2040904
then,9.222231,3.5886889,11.3080015
know,-5.104975,17.212435,12.571914
said,-5.3142867,15.130455,17.183424
after,9.447756,3.874188,13.8023815
well,9.851333,11.508823,9.325483
use,8.376298,2.0435748,-9.556598
two,18.89189,16.419428,1.9171152
did,4.240716,8.549477,10.18702
could,9.234013,14.09093,5.7873015
day,12.48266,1.4192858,16.636366
great,10.895278,12.774832,10.9643755
free,20.01595,9.110767,-11.46311
many,10.088791,15.780078,-0.58893603
back,10.20982,3.1668985,8.16967
way,9.655689,7.168846,7.5504894
work,1.6258023,-0.9697696,-1.4770972
because,9.152795,12.199589,7.036128
best,9.9218645,14.158899,-2.1408162
should,11.284716,14.235151,6.0024624
even,8.900744,12.000658,7.267265
year,9.548636,-0.41072467,17.651466
think,-4.4083996,16.827278,12.193691
years,9.349858,-0.76284486,17.668364
much,8.213623,11.737911,8.4883
does,11.862496,15.448928,6.0108247
where,9.647313,10.04713,6.221407
go,7.4520674,4.1046104,4.9720864
love,-3.5396757,2.654031,19.819162
need,7.4365354,4.767478,1.4631252
last,9.949102,1.583867,16.940762
find,7.68375,16.401497,12.643956
world,-18.815838,-9.742408,0.6203481
really,7.6324177,11.417438,10.597148
information,12.499181,13.252759,-13.048639
through,13.84236,3.0227458,8.511956
want,7.6161294,4.724374,2.664419
him,3.5220623,17.3435,17.324255
right,9.667979,6.80461,7.50317
take,7.7388973,3.9042912,4.9435987
views,26.19652,1.3614299,0.20927666
such,11.175188,17.841944,-1.4506034
made,11.488056,4.5871663,5.7509933
those,9.658735,16.720127,0.0799805
business,-11.525124,-1.084629,-13.878804
life,-9.557211,5.092802,18.108648
before,8.843138,3.7427652,13.4667635
being,10.423062,11.05196,3.8668823
off,11.119631,2.1887522,8.049756
used,8.454639,2.5540123,-9.675278
help,6.441557,5.2296815,1.3244909
while,11.349832,3.853504,10.120829
posted,0.40507182,25.1652,2.317079
too,8.019076,10.577965,9.941991
still,6.5112543,12.516714,7.031229
down,11.385355,2.3795683,8.379946
going,7.083388,4.2337875,6.588634
video,23.847313,-5.0735073,8.037459
part,1.6012154,-6.1589427,8.772022
online,20.0184,9.230355,-11.6797905
each,14.486427,10.451512,1.7242831
little,8.533959,9.712084,11.212131
high,-4.103714,10.016356,-23.168062
look,7.7536397,14.331601,13.140009
around,12.922539,0.7048235,9.732399
same,12.128226,10.510487,2.544838
game,-6.432187,-11.152607,11.349972
read,-16.533712,13.312192,11.6856165
service,-6.8762894,-2.3033998,-23.459538
long,16.275494,4.22441,13.046919
why,-4.6815844,17.004793,12.259348
school,-20.091084,0.46321398,-12.3848095
state,-18.019646,-12.685328,-3.2747707
post,-1.5005887,24.977242,2.211975
city,-12.385041,-16.886854,0.44453022
own,11.6839485,20.313828,3.6532094
every,13.632327,10.511234,1.9738126
system,8.659026,-1.3577526,-16.997608
next,7.544026,-0.14411424,11.561075
