,x,y,z
the,-4.641031,4.391873,1.698656
of,-4.546809,4.09047,1.9444687
to,10.123335,-6.6159315,2.7785423
and,-4.8732295,2.3418994,6.4795218
in,-6.774733,7.052737,9.871801
a,-0.98486733,-2.4876666,16.741634
for,-6.4622445,0.03147601,2.6476445
that,2.4471579,-2.4559283,0.2127681
on,-5.130263,4.311124,5.217148
is,0.78414464,1.4511787,1.3056194
was,6.846881,2.863911,1.1483612
said,4.9349523,5.409829,-10.415903
with,-4.084434,2.028313,6.817581
he,-12.323365,7.512958,1.4694275
as,-7.1841426,0.44231415,3.577941
it,-0.924028,1.3268226,1.4040041
by,-5.125974,1.5480341,4.157789
at,-6.883938,6.843979,8.703036
from,7.383931,-2.5261595,12.734458
his,-10.569702,6.8721967,-1.3819306
an,-0.91684806,-2.5051618,16.41577
be,4.911773,-4.239773,-1.148529
has,5.3984876,3.2807696,-2.3497546
are,-9.825873,-1.2743812,-2.2695062
have,5.149451,6.0219393,1.2822852
but,1.1381943,-3.3978546,0.25719616
were,6.168845,5.2910466,0.27613083
not,5.1724224,-4.5732756,-0.07804599
this,-1.4211874,1.0681288,2.072347
who,-11.544023,10.083205,-5.3359146
they,4.880915,6.728118,1.3707535
had,6.053811,3.9632123,3.2088413
i,7.032184,-17.411272,-4.086284
which,-2.3369184,3.6741564,0.7974788
will,9.105432,-6.0338984,0.39026302
their,-8.824243,4.876998,-1.8182111
or,-3.20205,-2.416004,-6.059301
its,-3.8535097,5.582818,1.7146935
one,-1.5754321,-2.72906,18.367998
after,13.108912,1.3246976,15.665151
new,-8.1241665,4.317971,3.2968776
been,5.8031077,3.6653543,0.15161096
also,-6.125677,1.0130398,4.823353
we,10.2118225,-15.70403,-1.7823611
would,7.9985957,-6.7957554,-0.32139748
two,-4.831593,0.123156615,19.897333
more,0.4316121,-18.032238,8.113707
first,1.4477382,0.6570836,22.110285
about,0.49764305,-0.8791427,8.747027
up,1.8988249,-0.21961953,11.291312
when,11.889922,3.0451994,15.33667
year,15.338261,-7.864827,15.700317
there,4.7842293,-0.8490193,-0.69016564
all,-9.79358,0.37151697,-1.6205584
out,3.3251524,0.9138678,11.226179
she,-12.104189,8.289877,-0.64915115
other,-12.054902,-1.7118987,-0.6757981
people,3.0803697,9.4401865,-1.5705382
n't,7.9925556,-14.716833,-1.8357546
her,-11.671916,7.9895453,-1.0137534
percent,1.0344552,-21.163057,10.31896
than,0.4388456,-18.147772,8.263019
over,-1.2115842,-0.1585403,12.121358
into,-0.13247707,3.6236978,10.103799
last,14.926568,-8.838263,14.869371
some,-12.766317,1.1976783,-1.6591274
government,-5.594618,9.555767,-11.341864
time,10.47687,1.9066309,15.614831
you,7.7248516,-16.182734,-3.5930407
years,12.840295,-9.055657,15.560047
if,10.034345,-9.2770405,-3.041123
no,5.967898,-1.5037743,-0.60006696
world,3.934073,-4.33656,3.9297488
can,10.159956,-8.243159,-0.6554297
three,-5.582454,-0.3149167,19.965515
do,7.953004,-14.576017,-1.7567368
president,-3.519049,17.64777,-14.568659
only,0.15187858,-1.9090263,1.1773136
state,6.180799,16.90289,2.3739266
million,5.1746006,-34.308746,5.0214667
could,7.6183476,-7.3144813,-0.6900481
us,1.0517683,14.577668,-2.7284038
most,-5.9816356,-3.8935928,1.270608
against,0.47893262,11.430748,-28.450146
u.s.,1.237222,14.528029,-2.5901165
so,1.1990855,-4.7636304,2.051506
them,4.5650053,7.613591,1.4255631
what,3.5413625,-12.55879,-6.2864475
him,-13.4069395,8.264526,1.5278003
united,2.784863,16.75822,-2.3249962
during,14.136065,-8.14208,18.201174
before,12.612892,1.7768435,15.687885
may,6.749043,-8.94746,-1.1210418
since,13.011014,-8.167222,16.00191
many,-12.830503,0.7702601,-1.2343841
while,-5.267754,2.983794,6.3362203
where,-7.2625566,7.402098,10.221944
states,2.7800598,16.731459,-2.299432
because,1.8068647,-3.734615,1.4098809
now,2.0570495,0.68329406,1.1070106
city,-2.94317,14.939591,7.155549
made,6.759846,-6.949705,4.664977
like,-5.045033,-9.691747,7.048074
between,-3.2388365,0.82967865,7.364862
did,5.0958037,-4.9176645,0.74766946
just,1.40375,-2.4636078,8.321968
national,-5.807645,5.092056,2.101889
day,16.517168,-9.909381,17.62558
country,5.581776,16.73962,0.8615103
under,-2.5410151,1.6124663,4.364154
such,-11.819243,-2.0178556,-0.60642207
second,0.7378192,1.0233324,22.622217
then,11.783797,3.512132,15.110927
company,-10.821089,-28.201162,0.1288181
group,-10.276376,7.8253193,-12.314175
any,6.1526847,-1.7570003,-0.8205217
through,-1.0924376,3.5651195,9.750201
china,14.159079,26.547712,6.138059
four,-5.5257864,-0.4448752,20.766367
being,6.135781,3.3944085,0.50725585
down,1.7083969,-0.2572198,11.939227
war,14.6629305,5.7742133,0.3026686
back,3.2661083,2.1533813,10.939671
off,2.8924801,1.6159375,12.001104
south,1.9523193,17.748373,12.160805
american,2.1258168,13.75108,-1.7499391
minister,1.6378644,13.264037,-18.246729
police,14.507577,11.623326,-11.129926
well,-7.3735905,-1.3547082,5.3092656
including,-13.655494,-3.4091468,1.1419791
team,0.27628252,16.190645,23.46815
international,-2.0899656,7.676452,-0.8961263
week,15.939714,-10.05459,15.11879
officials,4.895088,9.503109,-14.911513
still,2.3361967,0.30200192,1.3831435
both,-4.9178286,0.96722835,7.102453
even,0.6763363,-4.6280384,0.78741765
high,-0.5441597,-22.96676,16.260563
part,-3.7254562,3.0710435,0.335422
told,3.8759334,5.3840284,-10.718718
those,-10.55776,-0.2950761,-2.3207738
end,9.579884,-9.270221,20.135305
former,-9.301425,13.382238,-3.2642713
these,-10.810905,-0.9295863,-2.4219334
make,8.431404,-6.4651523,4.132415
billion,4.8630238,-34.787815,4.732061
work,-22.629448,1.1212368,2.9496117
our,11.380265,-15.414559,-1.80571
home,-7.5016136,8.5637865,10.28897
school,-30.893965,0.7000689,2.3267572
party,-2.2076883,12.72574,-25.618723
house,-3.3779895,11.954403,-8.947528
old,-16.56745,10.355917,0.15902393
later,13.520788,2.8592606,13.964132
get,7.923847,-10.934799,7.2176847
another,-1.2668933,-2.5757477,17.580814
tuesday,20.810831,-11.766808,13.764659
news,2.1420267,5.12049,-8.108076
long,-7.670722,-2.0257099,14.65201
five,-6.165176,-1.178938,20.332027
called,-4.6648164,2.8679907,-11.736244
wednesday,20.090754,-12.005412,13.343426
military,15.881885,10.355863,-6.9543056
way,1.9614598,-7.032573,6.8752146
used,-17.757261,-8.645092,-4.5387864
much,0.5962327,-5.8974824,0.53075206
next,11.814093,-7.903756,8.351045
monday,20.376421,-12.458284,14.018232
thursday,20.081743,-11.359964,13.873845
friday,20.159994,-11.816704,14.542719
game,-0.778555,12.984359,26.80695
here,24.023855,-13.014555,17.108358
should,9.915274,-6.238045,-1.4348804
take,9.305007,-5.9835525,3.849758
very,-2.7029285,-7.837006,2.2694101
my,9.494545,-17.70794,-4.8514633
north,1.9068798,17.759594,12.285184
security,12.226414,8.504624,-9.292182
season,-0.6728917,14.9544525,29.36458
york,-2.0578434,28.162954,7.5384607
how,3.2887578,-12.707991,-6.6064487
public,-20.33069,-5.536853,-15.709142
early,14.336308,-2.999704,18.95966
according,-0.07857073,8.033732,-14.321888
several,-14.379817,-1.7134598,-1.634511
court,8.581145,2.4959745,-27.291626
say,5.793333,-10.323541,-5.7461686
around,0.9709526,-0.39196873,9.980264
foreign,3.72416,11.199777,-11.73629
until,12.2828045,3.0991924,17.430344
set,4.2288475,1.1208513,17.49642
political,-7.0387874,1.5395682,-25.66892
says,8.569476,-10.715334,-5.2266693
market,-3.3672976,-28.655355,5.3239045
however,-0.100449756,-1.9788263,-1.0187207
family,-20.282707,11.102048,-6.0104084
life,-19.853252,3.2624297,-3.2438114
same,-1.8498737,0.56787103,2.8318937
general,-3.7035043,15.273916,-12.827107
left,17.13631,3.1026862,8.308435
good,-1.2162008,-12.748503,3.9400535
top,4.746844,11.3627,17.653353
university,-29.78142,-0.47140032,1.117444
going,9.122218,-6.5260854,8.756855
number,-15.269848,-1.7257278,8.806426
major,7.2856646,11.212582,16.09138
known,-5.300722,2.5156953,-11.341121
points,-1.3719798,-4.401076,10.086246
won,-8.510811,1.1565679,28.499046
six,-6.4873066,-0.01078544,20.844282
month,15.475624,-9.3899765,15.225508
dollars,4.574884,-34.153236,5.452943
bank,-2.7762198,-30.08002,-0.8193574
iraq,13.24994,19.629875,-7.973817
use,-17.677416,-8.818974,-4.378409
members,-10.813751,11.104995,-16.700655
each,-3.0301373,-3.2271798,19.034311
area,-2.5672677,12.140879,9.876827
found,15.872554,2.8409772,-7.435851
official,0.38185808,9.198982,-14.131131
sunday,18.314867,-12.330976,14.365872
place,-5.0278087,6.6616607,11.838057
go,8.841355,-6.5989532,8.628022
based,-1.9079202,4.7009177,-0.049429014
among,-12.356176,0.3951854,0.32965735
third,0.30696106,0.8854723,23.18294
times,9.231975,2.584855,15.908757
took,10.6351,-2.0948863,11.4760895
right,3.7598119,0.6955738,9.566796
days,15.374789,-10.197032,17.379866
local,-7.2409163,2.2893217,5.5241756
economic,8.879829,-23.923212,6.7780633
countries,5.4731293,17.836494,-4.137863
see,10.081934,-7.0415187,6.5610747
best,-9.330269,-2.4274328,6.001937
report,0.4578006,6.9958563,-15.009527
killed,21.61279,6.4572077,-6.990977
held,17.707756,1.8654143,2.995921
business,-9.179875,-24.874607,-2.4491591
west,0.92661554,18.906855,11.609238
does,9.884221,-9.68764,-3.3046927
own,-9.141049,5.67102,-2.4543827
came,11.214374,-2.4508202,11.138823
law,1.19223,-2.5780888,-26.179296
months,14.329682,-10.039844,16.482906
women,-13.965649,12.577753,24.717775
power,-5.7096066,6.6664963,-6.6042805
think,1.1582365,-14.901233,-2.1904335
service,-6.731611,-22.571444,-13.58743
children,-18.47906,9.7317505,-6.3777666
bush,-9.01258,23.326235,-13.693971
show,-16.402075,-13.623098,9.8922
help,14.410589,-6.932729,3.3267477
chief,-2.9605575,15.819172,-12.241749
saturday,18.442669,-12.357276,14.320463
system,-18.5827,-14.96222,-3.3326912
john,-8.875144,22.76524,-1.075198
support,-2.591902,6.2423806,-25.087881
series,-17.442465,-7.056444,7.9495525
play,0.18048961,12.225955,25.50756
office,-2.6286879,10.31887,-9.239583
following,12.743098,-3.067328,14.162127
me,7.308542,-16.7218,-3.9809072
meeting,26.026596,-0.10395996,-16.263224
expected,7.4554005,-14.556252,3.651412
late,14.403226,-2.9477985,18.946783
washington,-12.218265,17.926245,-7.055366
games,-0.9786961,13.1322365,27.07638
european,5.421232,20.724901,-2.5884464
league,-1.3545321,16.050081,22.354805
reported,1.2572774,6.6800227,-15.74916
final,1.5984592,2.6942852,22.282938
added,6.6153545,2.9144256,-8.230007
without,6.826839,-1.4064599,0.6272447
british,5.914263,26.146421,1.2106391
white,-19.685894,1.9648806,16.805256
history,-13.3327875,2.835562,4.3821383
man,-15.531649,9.424314,-0.9919169
men,-13.997438,12.606035,24.705706
became,-0.086583965,-11.844627,16.82044
want,8.145394,-13.130446,-1.656688
march,16.155527,-23.464071,14.169255
case,12.369831,3.6238344,-23.831024
few,-13.428465,1.1756735,-1.7445699
run,5.408728,-3.9952502,24.986824
money,-0.10697657,-30.756548,-4.868427
began,11.127413,-2.466133,21.58155
open,3.472925,3.385731,21.82742
name,-5.3705664,-0.023047673,-11.252744
trade,-10.080732,-20.940699,-3.8836021
center,-28.710793,7.938018,-1.6153145
israel,8.100049,24.255112,-10.403526
oil,-12.007879,-17.20683,-8.257819
too,0.8574187,-5.2787986,2.3824368
al,17.031929,19.071241,-11.8916235
film,-19.505299,-13.505548,15.20559
win,-7.3329163,1.089924,28.807873
led,6.4237795,9.787505,15.895234
east,0.8990163,19.142527,11.783065
central,0.6105337,18.439022,8.58617
air,21.825045,13.084938,6.3427854
come,10.726441,-6.819141,7.0063047
chinese,14.702196,27.26226,5.8803053
town,-4.8492217,14.9802065,8.787352
leader,-0.85868675,13.532504,-23.796324
army,16.332245,11.27223,-6.177163
line,-7.732343,9.7690525,2.4614897
never,4.607129,-4.949113,1.579188
little,0.86426246,-7.9481483,1.4325722
played,0.59425515,11.57693,24.88464
prime,1.752269,13.319376,-18.707012
death,20.701237,5.881966,-10.103892
companies,-9.147359,-26.857393,-1.5867625
least,2.6848798,8.531587,-2.480863
put,4.2719064,0.40155137,11.395968
forces,16.887476,11.118977,-5.4162655
past,10.786616,-6.75374,11.9541025
de,-6.642015,30.557514,1.3581809
half,4.0688286,-16.504786,11.254022
june,16.528908,-22.716333,13.186756
saying,5.4206986,2.559812,-12.426266
know,4.393009,-14.195927,-5.7576632
federal,-4.4716997,9.9673605,-13.803993
french,6.6556263,28.66206,-2.096932
peace,20.842188,-12.734002,0.28505793
earlier,15.162508,-8.394785,13.616845
capital,-1.7168392,15.73347,7.646654
force,15.4128065,10.8699045,-5.347119
great,-6.092012,-4.1489077,6.2156296
union,-12.944399,10.495332,-15.095888
near,-4.85885,13.105228,10.90303
released,-5.845637,-15.4579735,22.253477
small,-9.1771965,-10.224924,5.207319
department,-3.3088806,9.472886,-11.701362
every,-2.0674584,-3.9834728,18.99871
health,-6.515908,-9.060243,-24.78135
japan,16.996958,26.582914,3.8602364
head,9.208223,5.5639377,6.4385695
ago,13.60772,-8.8854265,14.786747
night,17.896591,-12.931781,16.390472
big,-5.9815392,-10.135942,7.4151387
cup,-4.116686,8.59323,27.81651
election,-4.0429544,18.848541,-19.283241
region,0.6908716,14.505617,8.293243
director,-3.8515577,17.442064,-11.069385
talks,24.676306,-3.8588083,-15.904586
program,-5.8099775,-26.108742,-18.191078
far,-0.061331496,-4.6123323,-0.94084215
today,23.833694,-12.992876,17.074934
statement,5.3425417,1.7301217,-13.017547
july,15.243858,-23.343159,13.235955
although,-0.36440328,-2.3631945,-0.8457483
district,-4.549302,17.301163,5.8274713
again,12.200637,3.8795469,16.204992
born,-22.340841,9.821887,-2.004649
development,-20.32627,-12.748036,-11.475501
leaders,-1.6708547,11.889079,-21.481127
council,-7.1078796,11.756279,-16.656607
close,2.045149,-2.2368817,11.63049
record,-7.4044676,-12.074221,18.854898
along,-4.2451,4.058396,8.343836
county,-5.6822286,18.30225,7.2771306
france,1.5024419,32.02208,-3.4033883
went,10.483869,-3.4454594,11.213907
point,-0.9908904,-4.1841183,9.344167
must,10.43056,-6.335958,-1.6566439
spokesman,6.56763,6.096534,-10.028802
your,9.557148,-17.687181,-4.844564
member,-10.6305685,11.163029,-16.802841
plan,13.849322,-6.761228,-17.331501
financial,-2.962192,-29.320257,-2.9907796
april,15.699054,-22.740215,12.596
recent,17.517216,-7.9319453,10.2375965
campaign,-10.810257,24.421679,-16.180447
become,0.72524786,-11.760216,17.13133
troops,17.554222,10.602048,-6.0047073
whether,7.3357573,-7.087383,-2.9442213
lost,-5.829919,-8.619594,30.24718
music,-13.54185,-12.176442,20.59593
got,7.7914414,-11.493173,7.763139
israeli,8.846796,24.542545,-10.743332
need,12.503991,-13.235564,-1.3472294
lead,2.5517323,-9.932102,22.846132
already,4.9526505,3.5180047,-0.68839425
russia,2.362825,28.75331,-5.9185886
though,0.12486942,-3.1360652,-0.35048437
might,7.1355686,-7.646525,-1.1663599
free,7.5091453,-1.2578976,1.6219786
hit,8.175579,-1.0274787,29.137552
rights,3.7945216,5.651763,-22.059011
information,-3.7954688,-18.53572,-12.8115635
away,2.8392804,2.5785074,11.156315
others,3.8975217,8.939371,-0.2984775
control,-5.1756873,6.9825463,-5.582937
within,-1.330034,4.281399,2.3454976
large,-9.078921,-9.979304,5.355233
economy,8.754865,-24.165047,7.075696
press,1.6141875,5.845964,-10.396909
agency,-1.7068273,9.010074,-14.318713
water,-6.4373074,9.939846,15.748555
died,20.847197,5.562744,-9.978796
career,0.6333326,11.8124075,19.8601
making,7.029907,-6.8634167,4.589023
deal,22.607414,-15.117429,-2.1685996
attack,24.35528,9.455787,-4.711781
side,-5.0948887,0.9336451,8.789834
seven,-6.370248,-1.1154777,21.318298
better,-1.3732646,-12.998108,4.0966396
less,0.16458468,-18.679789,8.744683
september,15.726392,-24.769526,13.127853
once,6.160014,3.272242,5.7475224
clinton,-8.7746315,22.936443,-14.279361
main,-11.864852,-5.2183614,-13.341859
due,23.213968,-7.160108,-0.3425806
committee,-6.4009595,10.94369,-16.524174
building,-16.222952,11.049515,7.590582
conference,26.526258,0.8222087,-16.502768
club,-2.0464287,15.8469,20.649073
january,17.15313,-23.573729,12.062084
decision,10.7061,-7.368342,-7.680686
stock,-2.7013617,-29.08226,8.320148
america,3.6103022,16.870272,0.62952226
given,-0.97168964,-0.95660263,2.9234178
give,9.025854,-4.996039,3.868067
often,-16.077,-4.81311,-8.545241
announced,21.84549,-8.5062275,12.542706
television,-19.599852,-18.197615,6.990464
industry,-10.428013,-24.799726,-3.2112553
order,10.907535,-4.0079117,-2.1253994
young,-12.929036,8.296304,-6.8589654
palestinian,9.084812,24.682314,-11.723269
age,-14.46213,6.182098,-6.2833395
start,10.61554,-4.9275646,20.394516
administration,-4.2204137,9.514505,-11.68993
russian,4.0708113,27.423315,-4.3862185
prices,0.25388375,-27.526241,5.0492783
round,2.1817367,3.1036952,22.15357
december,16.51162,-24.70481,12.099964
nations,5.4734783,17.81471,-4.1701
human,-8.579507,-14.82218,-20.686432
india,15.425471,20.865662,-2.8248925
defense,9.338102,7.6603527,-13.265443
asked,8.607755,-4.3810453,-10.041046
total,2.3753953,-15.027897,9.16792
october,16.24414,-23.976261,12.897776
players,-0.25864297,13.578989,24.139328
bill,2.3168297,-5.4762545,-27.721167
important,-12.981817,-8.433191,-11.367435
southern,1.4175861,16.140793,10.044924
move,12.329128,-0.70221806,4.769602
fire,26.392208,10.1210985,-0.7258189
population,-21.823397,10.43114,-11.367885
rose,1.4265499,-26.230848,10.081296
november,17.17359,-24.267172,13.076981
include,-13.434174,-4.1666927,1.2608509
further,20.690565,-11.027726,3.9213934
nuclear,25.395763,5.305815,0.8798937
street,-20.767004,14.566488,11.753374
taken,8.732693,-0.89573646,11.668219
media,1.2672353,6.197632,-9.713568
different,-11.470844,-2.0442722,-3.4901488
issue,7.5882597,-9.803276,-18.902906
received,-11.655751,-1.2265602,29.22149
secretary,-2.2882845,14.281624,-14.022157
return,18.376507,1.6590075,10.5611315
college,-30.135126,0.25810382,1.7717334
working,-22.489939,1.7750505,2.71004
community,-4.0973134,11.368076,4.4290614
eight,-6.979958,-0.57461447,20.29496
groups,-10.237348,8.341075,-11.861825
despite,18.882088,-9.6669035,6.6268
level,-1.6348418,-22.178175,17.744736
largest,-6.995019,-11.974296,9.587488
whose,-9.942332,6.131957,-2.334421
attacks,24.48005,9.329127,-5.2740192
germany,1.1799881,31.519947,-5.006511
august,15.144375,-24.105406,12.136604
change,2.9378123,-12.029342,-15.100983
church,-2.588046,22.844263,-5.741877
nation,5.4139843,16.766918,0.9672073
german,6.501618,27.773209,-2.9486
station,-22.453459,-21.162231,7.2399106
london,1.5882441,25.727825,-0.7838602
weeks,14.843956,-10.278633,16.751907
having,6.064125,3.5751765,4.0892653
research,-14.064657,-2.2202177,-19.88562
black,-19.589317,1.8213397,16.849602
services,-6.7238536,-22.56707,-13.589199
story,-30.292784,-5.2238393,-4.670088
europe,5.420021,20.698133,-2.1126685
sales,-5.729994,-24.801706,5.232052
policy,3.1573837,-9.060434,-21.994074
visit,21.216568,1.9987408,15.753081
northern,1.4548264,16.103666,10.172299
lot,0.6827224,-17.130878,-1.1941334
across,-2.3699086,4.5870833,9.316775
per,1.3569124,-18.982458,11.30529
current,-3.3438673,-0.83849895,2.7410455
board,-5.076001,11.79016,-17.010185
football,-3.1658995,16.795912,23.218575
ministry,0.74348646,10.20735,-14.031964
workers,-4.843584,-24.065815,-2.9540684
vote,-1.6513408,20.671568,-19.270546
book,-27.545883,-4.40251,-5.8586493
fell,1.9676143,-26.00618,10.288676
seen,13.066774,-4.6188474,9.067612
role,-8.188218,0.90622145,3.1136134
students,-31.499025,0.61679053,4.354477
shares,-2.0571887,-28.35611,8.620362
iran,9.914243,21.249453,-7.550588
process,11.647802,0.565654,1.1259538
agreement,22.571585,-14.27032,-1.4337713
quarter,-5.1613417,-21.524271,8.279583
full,7.2530303,-2.3942733,16.60878
match,-1.940838,8.727007,26.816662
started,11.160547,-2.1140666,21.506737
growth,6.8160214,-23.562565,6.606976
yet,1.5499036,-3.8920124,-1.1478933
moved,10.009238,0.6887457,7.143964
possible,14.513245,-10.413961,-10.237586
western,0.7684205,17.953547,9.669126
special,-11.033147,-4.6534567,2.0607202
plans,13.960364,-5.814422,-17.32186
interest,13.305041,-24.546642,-6.2829957
behind,1.1104676,0.749982,13.494491
strong,2.6552851,-12.441527,3.3752713
england,2.451548,28.437937,2.295828
named,-5.8360233,1.483037,-10.803293
food,-14.158937,-17.498531,-4.1721506
period,13.060092,-5.9440913,18.305584
real,-0.2812084,-7.7932506,-5.9044266
authorities,4.972689,9.517364,-14.960552
car,-25.96222,-10.190854,5.847252
term,-3.6022003,-7.8184724,-14.729765
rate,6.146608,-27.67866,6.4058337
race,-3.751569,7.961689,21.078272
nearly,3.6236162,-16.246674,9.900098
korea,16.689947,26.680319,3.7220423
enough,13.628471,-12.501241,0.31389284
site,-2.620405,9.682898,13.263206
opposition,-1.2855644,12.723101,-25.630674
keep,5.865185,-2.5058942,6.744129
call,6.195137,-3.5981612,-15.920695
future,14.962643,-11.926644,-11.206659
taking,9.1031275,-1.1264501,11.596866
island,6.026282,20.520372,11.296044
road,-9.945376,10.832395,6.334705
outside,-8.652165,6.752017,11.291347
really,0.9030822,-15.474598,-2.2088897
century,-14.285194,0.76737493,4.5741715
democratic,-12.938098,19.55945,-16.957901
almost,3.68586,-16.380638,10.183328
single,-0.762977,-1.7506142,19.606306
share,-1.7149554,-27.813559,8.823189
leading,6.7178392,10.597159,16.121107
trying,17.98696,-4.8115735,4.967045
find,10.066215,1.5367616,-4.2319846
album,-10.714794,-14.134359,22.669685
senior,3.9161575,11.72891,18.263142
minutes,4.186221,-9.855328,29.63297
together,-2.2661896,3.8841007,6.1321454
congress,-9.727825,17.746487,-18.63698
index,-4.0957727,-30.039574,10.03692
australia,3.9359083,24.550508,1.3843279
results,22.774544,-7.627819,1.7075416
hard,0.38191205,-5.5380864,3.5424485
hours,15.846761,-12.537887,18.7115
land,-23.647245,-1.7767272,-17.534977
action,0.3376884,-4.4213443,-19.373642
higher,-1.9675224,-22.071896,14.537367
field,-10.123191,1.2539115,9.035985
cut,8.850926,-24.732191,-1.2184842
coach,0.1536153,17.001322,24.739943
elections,-4.2372913,18.749292,-19.570978
san,-4.8299093,31.216623,5.026033
issues,7.3703628,-10.46585,-18.828138
executive,-3.1151776,16.937592,-12.085376
february,16.154367,-23.703781,11.73552
production,-13.168218,-15.598791,0.9108976
areas,-2.451637,12.214757,9.378486
river,-7.6084695,13.502141,14.169871
face,4.0342903,-6.52587,15.914437
using,-17.593168,-8.729013,-5.0852575
japanese,15.925327,28.261044,4.841948
province,0.94908595,15.719488,7.1883736
park,-13.083964,13.19644,12.970578
price,0.29228634,-27.506561,4.9995956
commission,-6.1141143,11.122219,-16.651085
california,-8.797532,29.200497,8.722936
father,-21.276583,11.783597,-4.08458
son,-21.960388,12.099986,-3.5959837
education,-31.80644,2.353504,2.702405
village,-4.9969306,14.9475155,8.808914
energy,-11.5974245,-14.820893,-8.078966
shot,29.322178,10.898323,1.4061849
short,-7.8331695,-2.2831388,14.858271
africa,10.539715,21.389254,-0.55236334
key,-12.712905,-6.568937,-12.917983
red,-17.614147,3.7678561,18.13603
association,-13.991839,10.218333,-13.785193
average,1.3830609,-19.731993,11.3702965
pay,2.9284992,-29.517235,-2.9673736
exchange,-0.96942174,-31.267767,8.923492
eu,5.40509,20.726843,-3.3949919
something,0.24155773,-15.792472,-3.5966291
gave,8.482998,-3.116821,4.3752375
likely,5.3812113,-8.394454,-1.0207579
player,-0.25512704,13.381581,24.099804
george,-13.801588,19.090355,-4.873939
victory,-6.6969976,0.97316635,29.304897
low,-0.5863306,-22.912235,16.07669
things,0.58593565,-17.155996,-2.7152803
pakistan,15.170083,20.492926,-2.967535
post,4.716656,6.036116,6.2896004
social,-6.8139415,-0.46110478,-25.840866
continue,18.45275,-12.478831,4.4747653
ever,3.8329802,-4.568441,3.0315468
look,-4.89622,-10.985629,-0.69085336
chairman,-2.9183683,17.330248,-12.951894
job,-3.191661,-23.259995,-4.6745367
soldiers,18.037132,10.179495,-6.581561
able,11.2272215,-8.949321,0.75651664
parliament,-5.739543,16.50178,-20.28983
front,-9.63635,5.210911,12.106374
himself,-13.4138365,8.374994,1.2691916
