,x,y,z
the,-3.7495065,3.3078372,-0.6069571
of,-4.038848,3.334007,-0.58019096
to,8.234038,-10.955605,0.16503333
and,-2.5208285,1.2839868,1.7862432
in,-5.07739,2.5958388,-0.3161851
a,-2.417806,2.8235111,6.401378
for,-2.6023028,-1.9165181,3.7627964
that,1.918618,-3.934501,3.1083238
on,-3.9591064,2.8005123,0.17567983
is,-0.7808034,-10.324547,8.312501
was,0.5094287,-0.5256496,8.187651
said,10.187469,4.121104,10.598557
with,-2.9761598,1.4936066,2.4326668
he,3.024797,3.5698736,9.99873
as,-1.0613155,2.089076,1.7072595
it,0.7065137,-3.5825663,3.8131354
by,-1.0143685,1.9446826,2.575627
at,-5.662769,2.6099796,0.49808398
from,-4.566854,1.5922902,0.7955202
his,3.4277117,4.262394,10.464772
an,-2.4256191,2.826479,6.3992443
be,2.255594,-4.643787,2.0587938
has,1.832637,0.42785472,5.4027233
are,-1.5670724,-1.339727,-2.4458148
have,-0.08777884,-1.0582962,-0.7368583
but,2.123815,-4.28939,3.5714803
were,0.15502985,-0.54672325,-0.5822833
not,2.1158335,-4.4294305,2.24492
this,0.48305804,-3.25485,3.7934859
who,3.4337752,8.533503,5.699876
they,-0.007335454,-1.7580074,-0.6832237
had,0.8096696,-0.07432086,6.4620013
i,7.96035,-14.571733,5.541031
which,-2.9157493,3.563977,-1.4855039
will,8.816942,-11.122133,0.39983577
their,-1.0214548,-3.8022652,-0.33071738
or,0.643787,-5.133133,-0.061611623
its,-2.857386,3.536174,-0.95919245
one,-0.4624258,-2.269983,2.5926123
after,0.6998714,-1.853416,9.978444
new,-3.0185494,3.024472,0.6502484
been,1.248579,0.3163647,5.404139
also,-1.2426445,1.8441044,2.0840685
we,7.7361035,-13.896391,3.1161454
would,8.490612,-9.893064,0.23711959
two,-14.8252125,-7.0608935,5.2169333
more,-6.719422,-10.863529,4.0269003
first,-13.831049,-2.2765543,9.491592
about,-6.397367,-10.471037,5.685465
up,-6.9750724,-5.167207,5.949188
when,1.9328489,-1.3882226,9.180182
year,0.20207907,-1.2011875,14.44567
there,1.6173563,-3.8889358,5.1592374
all,-1.3523309,-1.9006343,-1.5413337
out,-6.137191,-4.6360364,5.8664675
she,3.143868,5.100283,10.638029
other,-2.5517607,-0.98291314,-3.203794
people,-6.6429224,-9.331751,3.8259208
n't,8.5522,-13.559124,3.764772
her,3.252083,5.0069356,10.6690445
percent,-7.340533,-13.061401,3.340373
than,-6.890746,-10.815797,4.076454
over,-4.8849993,1.4404919,1.3460162
into,-6.5769587,-1.2208372,-0.36890852
last,0.41510698,-2.1100392,13.665532
some,-1.4386091,-0.35146537,-1.6304853
government,9.615893,2.9084532,-2.397761
time,-0.3355344,-2.9329648,4.51853
you,8.606805,-14.202539,4.552725
years,0.6071726,-0.43849462,13.843446
if,9.61124,-9.037409,1.717619
no,1.6195456,-3.2243598,1.6820775
world,1.5511321,8.1357765,-2.2235322
can,9.19036,-10.751505,-1.1271507
three,-14.572429,-6.957866,5.085564
do,8.601616,-13.488687,3.7474918
president,9.807159,9.856623,4.8194757
only,-0.21656375,-2.3061233,2.6939383
state,-4.6228056,4.260171,-0.29856595
million,-11.37414,-12.838073,1.1485562
could,8.365624,-9.406921,0.25215164
us,1.8397628,11.359573,-2.6728408
most,-1.3206314,1.026109,-0.18862839
against,15.056425,4.3933563,2.5781186
u.s.,1.837756,11.336092,-2.7074838
so,0.942812,-5.50394,3.7793295
them,-0.05043494,-2.0302672,-0.7517396
what,8.136909,-9.704222,4.9907937
him,3.0146356,4.130602,9.836468
united,1.1644493,10.906708,-4.0147095
during,-0.1391909,-1.342072,11.669832
before,1.2279716,-1.8960938,9.81142
may,2.4035153,-14.812307,1.378538
since,0.69120216,-0.7055651,13.260888
many,-1.5787919,-0.258797,-1.6849314
while,-4.354172,0.1275366,1.8922046
where,-5.917806,2.1967466,-0.91756654
states,1.187384,10.893926,-3.9780812
because,1.7034205,-4.6716814,3.118019
now,1.8008521,-3.527547,5.7170644
city,-6.8653965,7.7150636,-5.9598446
made,-2.4282415,-1.4374979,4.1701922
like,-0.3881413,-5.9779596,2.6770034
between,-3.2424092,1.8637657,2.230255
did,9.520066,-6.826871,4.865805
just,-0.96355695,-4.4790807,3.6203032
national,3.4390748,6.0711203,-1.7168187
day,-1.3987813,-3.1485882,14.532059
country,1.1343348,8.948972,-3.1781015
under,-0.42798144,1.0199972,3.813493
such,-2.388394,-1.1574727,-3.556648
second,-13.495463,-2.3621726,9.962074
then,2.137957,-1.4771649,9.019102
company,-10.770302,-10.3324585,-11.044858
group,3.80678,4.7985926,-4.5170307
any,1.7474837,-3.2299232,1.6544257
through,-6.448309,-1.1728257,-0.39452016
china,4.4633017,17.528793,0.3608821
four,-14.459187,-6.9111533,5.0247273
being,0.6692397,0.49036765,5.0958986
down,-7.101982,-5.210958,5.9998865
war,6.214855,4.953397,-8.564483
back,-6.153736,-4.4543347,6.025156
off,-6.486654,-4.2040606,6.463036
south,-6.9218855,11.675605,-9.472053
american,2.8481047,10.757503,-1.7433002
minister,11.442947,7.4887214,6.838167
police,2.7644162,6.7234163,-8.738418
well,-1.9097778,1.0799366,1.2182167
including,-5.0394015,-2.8930411,-4.715895
team,-8.142134,10.18448,6.8621125
international,2.2038295,6.5336533,-1.7351749
week,0.2525906,-3.003021,14.587654
officials,11.355286,5.213971,-5.566481
still,2.0151982,-3.5059555,5.5355296
both,-2.1248076,1.177288,2.1009176
even,1.2332115,-5.236402,3.677971
