31/01/2012	2.216380115
29/02/2012	1.463029639
31/03/2012	0.651902847
30/04/2012	-0.137988213
31/05/2012	-0.55493218
30/06/2012	-1.18791007
31/07/2012	-0.827773243
31/08/2012	-0.510902376
30/09/2012	0.138854297
31/10/2012	1.119670416
30/11/2012	2.325368897
31/12/2012	2.832480195
31/01/2013	2.730615011
28/02/2013	2.448380332
31/03/2013	1.639144197
30/04/2013	0.695985159
31/05/2013	0.10944306
30/06/2013	-0.17359256
31/07/2013	-0.327551273
31/08/2013	0.034298669
30/09/2013	0.753042946
31/10/2013	1.715521718
30/11/2013	2.71835008
31/12/2013	3.182602772
31/01/2014	3.164790036
28/02/2014	3.034108383
31/03/2014	2.709227945
30/04/2014	2.115789329
31/05/2014	1.326379708
30/06/2014	0.988446717
31/07/2014	0.857762018
31/08/2014	0.890253802
30/09/2014	1.635011088
31/10/2014	2.321809117
30/11/2014	3.051268169
31/12/2014	3.788474117
31/01/2015	4.374619626
28/02/2015	4.615350638
31/03/2015	4.413267247
30/04/2015	3.695666707
31/05/2015	3.115100931
30/06/2015	2.77177132
31/07/2015	2.718303378
31/08/2015	2.998362456
30/09/2015	2.999010915
31/10/2015	3.793921555
30/11/2015	4.868767847
31/12/2015	5.382005123
31/01/2016	5.835689175
29/02/2016	6.46545111
31/03/2016	6.224065972
30/04/2016	5.882032051
31/05/2016	5.22750231
30/06/2016	4.390021602
31/07/2016	4.120563891
31/08/2016	4.117071722
30/09/2016	4.601951411
31/10/2016	5.401283672
30/11/2016	6.121995357
31/12/2016	7.266161322
31/01/2017	8.306850138
28/02/2017	8.755154659
31/03/2017	8.890535655
30/04/2017	8.88409596
31/05/2017	8.339253511
30/06/2017	7.82492198
31/07/2017	7.353655525
31/08/2017	7.601063313
30/09/2017	7.570246322
31/10/2017	7.981581403
30/11/2017	8.373137132
31/12/2017	9.103650162
31/01/2018	10.06402298
28/02/2018	10.90191334
31/03/2018	10.83975076
30/04/2018	11.05983376
31/05/2018	10.97522468
30/06/2018	10.80160365
31/07/2018	10.37694142
31/08/2018	9.628982572
30/09/2018	9.716190767
31/10/2018	10.25082369
30/11/2018	11.06079404
31/12/2018	11.75087605
31/01/2019	12.71429561
28/02/2019	13.53312361
31/03/2019	14.32093466
30/04/2019	14.65632282
31/05/2019	14.44144442
30/06/2019	14.3147419
31/07/2019	13.70705561
31/08/2019	13.17608692
30/09/2019	12.83693621
31/10/2019	13.21538026
30/11/2019	13.80187947
31/12/2019	14.57869358
31/01/2020	15.4314784
29/02/2020	16.38187232
31/03/2020	17.56583581
30/04/2020	18.408751
