31/01/2010,101.8257651
28/02/2010,101.596482
31/03/2010,101.2178765
30/04/2010,101.1554062
31/05/2010,100.884571
30/06/2010,100.655932
31/07/2010,100.2056706
31/08/2010,99.91196043
30/09/2010,99.96856294
31/10/2010,100.5750452
30/11/2010,100.8464137
31/12/2010,100.5493982
31/01/2011,100.9658197
28/02/2011,101.4878918
31/03/2011,101.6400206
30/04/2011,101.8445704
31/05/2011,102.1286843
30/06/2011,102.0973976
31/07/2011,102.4438161
31/08/2011,102.7196821
30/09/2011,102.9920346
31/10/2011,102.1261818
30/11/2011,102.1833369
31/12/2011,101.5719912
31/01/2012,100.94928
29/02/2012,101.0719491
31/03/2012,100.8038085
30/04/2012,100.4149966
31/05/2012,100.6589735
30/06/2012,101.4629232
31/07/2012,101.4660848
31/08/2012,101.4570465
30/09/2012,102.1646397
31/10/2012,102.6050145
30/11/2012,103.0577817
31/12/2012,103.0164087
31/01/2013,102.8534775
28/02/2013,102.7489321
31/03/2013,102.8891021
30/04/2013,102.3537316
31/05/2013,101.9740706
30/06/2013,101.9256642
31/07/2013,101.3355138
31/08/2013,101.3661226
30/09/2013,101.7197997
31/10/2013,101.1142786
30/11/2013,101.6050831
31/12/2013,101.7599876
31/01/2014,101.9107593
28/02/2014,102.0954767
31/03/2014,102.4849168
30/04/2014,103.1728336
31/05/2014,103.0581369
30/06/2014,103.4146351
31/07/2014,103.4298321
31/08/2014,103.605344
30/09/2014,103.3161703
31/10/2014,103.0154056
30/11/2014,103.0949531
31/12/2014,102.57282
31/01/2015,102.3332049
28/02/2015,102.0564529
31/03/2015,101.8258044
30/04/2015,101.9166283
31/05/2015,102.2234166
30/06/2015,101.659836
31/07/2015,102.8365737
31/08/2015,103.3339188
30/09/2015,103.5793303
31/10/2015,103.8715512
30/11/2015,104.0518124
31/12/2015,104.0959315
31/01/2016,104.1736028
29/02/2016,103.7281644
31/03/2016,103.690204
30/04/2016,103.1579487
31/05/2016,103.1413671
30/06/2016,102.783402
31/07/2016,102.9008723
31/08/2016,102.6917148
30/09/2016,101.9963834
31/10/2016,102.2593339
30/11/2016,102.5924007
31/12/2016,103.0899001
31/01/2017,102.8886859
28/02/2017,103.2877506
31/03/2017,103.5639616
30/04/2017,103.6247775
31/05/2017,104.4668402
30/06/2017,104.6165478
31/07/2017,104.6045556
31/08/2017,104.4400859
30/09/2017,104.9573978
31/10/2017,104.2457404
30/11/2017,103.6800518
31/12/2017,102.9394383
31/01/2018,102.7859036
28/02/2018,102.9743855
31/03/2018,102.4798172
30/04/2018,102.6532124
31/05/2018,102.8047076
30/06/2018,103.4058014
31/07/2018,103.4455367
31/08/2018,104.2156492
30/09/2018,104.0216497
31/10/2018,104.7394192
30/11/2018,105.1781746
31/12/2018,105.239172
31/01/2019,105.032465
28/02/2019,104.6079932
31/03/2019,104.2267728
30/04/2019,103.9890993
31/05/2019,103.9428278
30/06/2019,103.7894127
31/07/2019,103.3091296
31/08/2019,102.9242119
30/09/2019,103.0710885
31/10/2019,103.3928044
30/11/2019,103.0845854
31/12/2019,103.5966543
