,x,y,z
the,0.057659823,0.18162479,-0.10852003
and,0.06262079,0.17165883,-0.122439474
to,0.08542934,0.2315355,-0.13929598
of,0.05914865,0.15904367,-0.1051057
a,0.060621932,0.20899124,-0.11635774
in,0.045122594,0.13705294,-0.09426564
is,0.068835124,0.25056502,-0.1320172
for,0.062374193,0.13579302,-0.10449981
i,0.0219684,0.315416,-0.12340495
that,0.06600266,0.2409355,-0.12574233
you,0.086642586,0.2367043,-0.13839507
it,0.053567708,0.25686216,-0.13174441
on,0.057924774,0.17777978,-0.10018571
with,0.06292152,0.16759056,-0.12101061
this,0.06105387,0.24576156,-0.123356454
by,0.08335719,0.18554276,-0.086499885
are,0.09699765,0.23712583,-0.14557798
at,0.04405771,0.18847865,-0.09483957
as,0.065225236,0.20915231,-0.11493702
be,0.08689264,0.24652195,-0.13625102
from,0.05829054,0.18038663,-0.10869203
have,0.07358183,0.26973903,-0.13442384
was,0.04311356,0.3148441,-0.107785806
or,0.12121524,0.21258421,-0.15445766
your,0.0930695,0.23746952,-0.14359891
not,0.091189206,0.24770485,-0.13897039
we,0.059955653,0.24065167,-0.124446735
but,0.05087473,0.24592215,-0.12818253
all,0.09271816,0.22590005,-0.14182383
will,0.08978992,0.24519716,-0.1415367
an,0.06462191,0.21647881,-0.12075775
my,0.00469311,0.3088012,-0.12818277
can,0.094452985,0.22980551,-0.14164597
they,0.07177964,0.26506236,-0.13727914
n't,0.052338485,0.29548243,-0.1232178
do,0.06673558,0.28648826,-0.1290644
he,-0.020486418,0.34026182,-0.09345106
more,0.07281089,0.18828768,-0.12379531
if,0.09252454,0.24984127,-0.13980612
one,0.057604466,0.1716726,-0.10399376
has,0.06774337,0.26894832,-0.112390004
so,0.04105347,0.25057542,-0.13008872
about,0.06685869,0.28307754,-0.114333324
new,0.030709546,0.091519766,-0.07874608
what,0.06240011,0.2952776,-0.11329457
his,-0.029397486,0.34891272,-0.10365052
there,0.05165423,0.21117513,-0.11932324
up,-0.0024020371,0.1429544,-0.12181068
out,0.0069378624,0.1633288,-0.1228399
their,0.08271748,0.19573256,-0.12530303
our,0.081953734,0.18857831,-0.12039664
like,0.035264686,0.26415735,-0.13250217
when,0.035240427,0.22792229,-0.10724358
just,0.028435523,0.24075408,-0.12306969
time,0.02559025,0.20987655,-0.07799322
me,0.011707207,0.31794658,-0.1200111
which,0.07210483,0.20387338,-0.11647691
who,0.013016378,0.26051363,-0.07396414
no,0.10048511,0.22509317,-0.14270368
would,0.06956859,0.2564826,-0.12648493
some,0.0765192,0.21851327,-0.13503143
get,0.058137078,0.19946173,-0.120609105
also,0.06929745,0.2075205,-0.11686602
other,0.115141325,0.1820551,-0.13519666
how,0.07264051,0.27510694,-0.115588956
may,0.08443366,0.22579272,-0.10607792
had,0.05003215,0.298903,-0.10784403
am,0.27719817,1.096428,0.24002028
been,0.068756744,0.266142,-0.10180719
her,-0.04242575,0.3480955,-0.10310389
were,0.06844826,0.30039456,-0.12742516
them,0.0680902,0.23931614,-0.1383023
people,0.07691478,0.23277614,-0.1120444
she,-0.031985506,0.35121566,-0.09964081
any,0.11663027,0.21865642,-0.15093869
now,0.04900439,0.22390625,-0.099669866
only,0.076845266,0.1709036,-0.112336226
pm,0.3390429,1.3530629,0.31605798
first,0.034223616,0.14537494,-0.056104295
than,0.08783452,0.17014423,-0.12115852
good,0.020568747,0.24743935,-0.14614126
into,0.016135896,0.1748887,-0.13465075
its,0.06847385,0.22580682,-0.1243942
these,0.09954401,0.2135972,-0.14031509
us,0.07181365,0.19169098,-0.10582457
see,0.072744764,0.20568871,-0.09974812
here,0.08406254,0.20716944,-0.09027057
make,0.07316531,0.18813638,-0.12533435
home,-0.08501839,-0.075781256,-0.032440502
very,0.031648856,0.24115115,-0.14222609
over,0.036910903,0.1668744,-0.11730404
most,0.06986751,0.16645747,-0.11059495
then,0.028152857,0.22012715,-0.113218874
know,0.043649502,0.31062743,-0.096621715
said,-0.08177641,0.13063471,0.22803505
after,0.03617341,0.24320899,-0.07062569
well,0.049166348,0.22253406,-0.13139026
use,0.14955777,0.103501454,-0.14731029
two,0.09342697,0.26871577,-0.14841162
did,0.036726683,0.29629245,-0.107156426
could,0.06709422,0.2350835,-0.121292055
day,-0.026917778,0.23228192,0.008427385
great,-0.0023669358,0.23449601,-0.14137751
free,0.18731001,0.0122040585,-0.068250865
many,0.09137061,0.20035455,-0.12755688
back,-0.03796398,0.11464342,-0.13372193
way,0.022653086,0.17961094,-0.12119179
work,0.089399435,0.09896769,-0.078637436
because,0.0633198,0.24416596,-0.12321258
best,0.054370604,0.119047925,-0.12666322
should,0.10501512,0.21980748,-0.12994768
even,0.05704452,0.2392827,-0.12529247
year,0.03499716,0.25040123,-0.015752621
think,0.039756794,0.3108255,-0.102173656
years,0.042170223,0.25817013,-0.036634117
much,0.047306582,0.24263507,-0.13295177
does,0.08112931,0.26900396,-0.1383555
where,0.019287571,0.118584916,-0.08863052
go,0.029238109,0.18362263,-0.105195425
love,-0.15879983,0.29140496,-0.032843105
need,0.10060234,0.1612002,-0.12007392
last,0.025003929,0.25364226,-0.011837888
find,0.09841903,0.18068084,-0.10124509
world,-0.09171259,-0.27664983,0.29339826
really,0.024032086,0.27890012,-0.12948196
information,0.23702393,0.04120602,-0.061749294
through,0.024901694,0.16968757,-0.13093892
want,0.0713282,0.21313642,-0.118404105
him,-0.028212791,0.34446245,-0.09957717
right,0.014666242,0.15311664,-0.11796741
take,0.04259845,0.16834351,-0.10991814
views,0.11388839,0.23121792,-0.017168038
such,0.1264103,0.17197454,-0.13441607
made,0.051374476,0.18957976,-0.12847194
those,0.08956903,0.21392906,-0.13213567
business,0.2374561,-0.14080238,0.02214935
life,-0.060788244,0.18028755,-0.0163033
before,0.033939574,0.23367274,-0.08298881
being,0.055859756,0.23466823,-0.107176006
off,-0.040461104,0.10132067,-0.12519543
used,0.1436938,0.09277995,-0.1439187
help,0.12630104,0.13449153,-0.11571198
while,0.032032896,0.15756802,-0.10926459
posted,0.21543355,0.56063783,0.086035065
too,0.02661484,0.25395122,-0.13001342
still,0.04749125,0.2354512,-0.11410985
down,-0.036810167,0.10400955,-0.1228323
going,0.025084963,0.21353741,-0.1043548
video,0.005049238,0.008046764,-0.03857391
part,0.041790467,0.06418307,-0.052232496
online,0.22085798,-0.008634942,-0.05580571
each,0.07812304,0.15535626,-0.110769905
little,-0.004921718,0.22622293,-0.13012256
high,0.12015098,0.027347552,-0.13733922
look,0.02806846,0.25407884,-0.12816767
around,-0.021192936,0.07986952,-0.11152182
same,0.07914513,0.13052851,-0.10290179
game,-0.25076744,-0.09177366,0.24221072
read,0.10844467,0.2061154,0.0041354294
service,0.25794983,-0.10316223,-0.042179253
long,-0.013408106,0.106538884,-0.11000179
why,0.04430678,0.30526873,-0.08682031
school,0.1362575,-0.18482733,0.23305066
state,-0.14704747,-0.5000337,0.47739604
post,0.20472127,0.407228,0.026974479
city,-0.2382443,-0.48217544,0.31384915
own,0.08207314,0.16352543,-0.108624935
every,0.049545474,0.16279633,-0.096382044
system,0.18651138,-0.13056245,-0.13974455
next,0.019018255,0.17053613,-0.050880466
news,0.15127103,0.09548878,0.008885984
site,0.2759618,0.0512204,-0.055706598
say,0.03715964,0.30701038,-0.07824451
got,0.02017068,0.26833186,-0.101330474
both,0.06489516,0.15896222,-0.110927776
under,0.10007541,0.17834333,-0.083569944
top,-0.027192138,0.01712977,-0.14199461
set,0.0058181034,-0.059708428,-0.111782834
another,0.045446668,0.16044939,-0.08752769
since,0.06431522,0.23707558,-0.06843098
things,0.03392273,0.2664426,-0.113997236
available,0.16011138,-0.0370413,-0.10572052
show,-0.00023540208,0.09535215,-0.033689477
place,-0.03152125,0.022788856,-0.065102816
using,0.15706138,0.058729786,-0.14058863
better,0.039617065,0.22641489,-0.13727812
page,0.21798472,0.07141364,-0.044099145
never,0.023548396,0.28293008,-0.09908113
please,0.1962948,0.15646549,-0.0639157
come,0.04388815,0.1950761,-0.104495935
big,-0.11201131,0.056817967,-0.084901
today,0.052216277,0.19213314,-0.05429013
s,-0.36640638,-0.48775852,0.5141196
family,-0.14189053,0.19368172,0.059008513
music,-0.24576674,-0.11207297,0.095425345
services,0.26547834,-0.11522947,-0.03190307
full,0.08175338,0.013103469,-0.0865738
something,0.03237947,0.2665167,-0.10410022
number,0.12361717,0.07838271,-0.09046594
company,0.14698361,-0.23661771,0.09363402
few,0.062375378,0.21026197,-0.12593053
price,0.1677188,-0.13063644,-0.11677237
ca,-0.028524168,0.42169896,-0.08649972
between,0.057886057,0.10499684,-0.09876201
days,-0.0032827593,0.2409294,-0.00402015
book,0.10069397,0.13209966,0.057261102
name,0.14042667,0.07991301,-0.042699106
view,0.15109551,0.10425672,-0.057146866
found,0.08501175,0.2258375,-0.10122802
ago,0.054293912,0.30472833,0.0058333874
real,0.071024425,0.13604847,-0.06831754
without,0.109410584,0.16700298,-0.14022408
old,0.002484564,0.22996575,-0.11893971
search,0.22742105,0.04161438,-0.05215481
always,0.034638796,0.26782688,-0.11917885
black,-0.39485556,-0.30462933,-0.20039439
house,-0.19688149,-0.32538038,0.090968765
three,0.09442819,0.27299935,-0.14644565
man,-0.2810011,0.25504413,0.017510474
must,0.1342852,0.1693283,-0.115723476
during,0.044655263,0.23790146,-0.06937356
again,0.016740488,0.22050154,-0.0891151
end,-0.012896268,0.06316415,-0.073034145
different,0.12596549,0.103006124,-0.12572457
lot,0.062335677,0.18573324,-0.11962783
health,0.17289917,-0.1310258,-0.08642876
looking,0.05611025,0.2085503,-0.10867431
week,-0.006449691,0.24054028,0.022494711
sure,0.04228823,0.26042727,-0.11081909
group,0.12192443,-0.024672853,0.038031682
give,0.066005394,0.17071624,-0.11228485
team,-0.19636099,-0.09721619,0.27050558
power,0.054362975,-0.15216105,-0.13230562
times,0.036493722,0.18661624,-0.050657663
let,0.03713821,0.19742496,-0.104197904
car,-0.18357943,-0.38008496,-0.019838667
area,-0.1027715,-0.28990266,0.1053522
buy,0.16205145,-0.1254784,-0.10785167
money,0.3229088,-0.017887779,-0.024041168
water,-0.2143165,-0.22058989,-0.22394195
keep,0.041295864,0.14861956,-0.14331618
support,0.20631522,-0.007116171,-0.08645135
web,0.2668475,0.010963322,-0.058644492
data,0.25634116,-0.040333793,-0.08654252
live,-0.091410905,0.12854908,0.0046724523
comments,0.19829014,0.41726992,0.036002267
small,-0.06664076,0.0030458388,-0.14899324
play,-0.25260046,-0.046233386,0.22471595
including,0.13176247,0.071382016,-0.115772106
x,-0.3639107,-0.45639315,0.22558199
thing,0.02174703,0.25939065,-0.098388076
list,0.19163264,0.04485446,-0.056920648
put,0.01889572,0.14232251,-0.124852024
children,-0.16612424,0.19250713,0.056228828
design,-0.020934287,-0.11727852,-0.13048312
women,-0.37986466,0.10462328,0.012026791
might,0.085762426,0.20256831,-0.11072191
white,-0.39694443,-0.31371677,-0.19552186
public,0.08974429,-0.15225102,0.17035098
point,0.00056470314,0.048798107,-0.07772864
order,0.15748563,0.062644266,-0.1063536
call,0.14909224,0.13657743,-0.06591942
second,0.02004705,0.1007248,-0.028945891
local,-0.036125276,-0.2515317,0.1416183
says,-0.10448438,0.08941834,0.28062168
case,0.14124696,0.13068095,-0.10010844
care,0.16519336,-0.11554655,-0.09048256
download,0.11934265,-0.0889852,-0.033621572
reblogged,-0.1533731,0.38526085,-0.026358075
program,0.2106939,-0.06917853,0.062357772
night,-0.07063241,0.34065637,0.089902945
blog,0.25115904,0.15986505,-0.022715693
away,-0.05000389,0.0763597,-0.11466951
start,0.021782028,0.15218832,-0.07479027
products,0.07194636,-0.26937783,-0.13282406
review,0.15519364,0.072625265,-0.009641438
against,0.024988655,0.038516812,-0.03071741
left,-0.09058304,-0.012432924,-0.13951991
however,0.10781243,0.14753893,-0.094473265
center,-0.084433,-0.35964933,0.2617056
feel,-0.0053178077,0.26474503,-0.13390924
having,0.06197028,0.22022562,-0.11618569
website,0.26854318,0.039353628,-0.054610547
line,-0.025684506,-0.07936093,-0.09451376
thanks,-0.068784535,0.45228472,-0.024420142
food,-0.428827,-0.362112,-0.43301997
ever,0.012260111,0.26171452,-0.08698905
open,-0.030012555,0.06432971,-0.08866608
university,0.09903927,-0.21222387,0.25602496
room,-0.27922535,-0.41111243,-0.1060338
though,0.052039485,0.23118992,-0.11191138
god,-0.1453026,0.18213132,0.17628144
product,0.08598622,-0.2248141,-0.12724328
national,-0.01645513,-0.2504912,0.25220326
change,0.15620777,0.05646439,-0.103800036
making,0.050630074,0.104492135,-0.112516224
experience,0.15584011,0.081573896,-0.054590616
add,0.13849072,0.078323044,-0.107910335
internet,0.25705808,-0.019110033,-0.06461966
hotel,-0.30584195,-0.53541154,0.113067135
check,0.19476658,0.10161333,-0.06417213
job,0.13603275,0.03364976,-0.03028359
getting,0.029148322,0.18062608,-0.11031971
date,0.23608932,0.98054385,0.28111893
quality,0.09024021,0.03747035,-0.13769771
once,0.039188568,0.21351811,-0.09720655
course,0.16678283,0.020783745,-0.014247192
american,-0.10864833,-0.33146363,0.3503736
hard,-0.009791156,0.1542934,-0.1412782
within,0.07542999,0.06636641,-0.09091657
contact,0.26548442,0.12923808,-0.06495125
until,0.023521814,0.25268203,-0.08861534
try,0.044648577,0.226227,-0.113505915
sale,0.120491944,-0.1757742,-0.09787407
games,-0.22835048,-0.102512434,0.2286147
side,-0.114145905,-0.090079546,-0.14758675
able,0.107604094,0.13733104,-0.11572503
county,-0.2709613,-0.72625655,0.66477984
phone,0.2742675,-0.10570972,-0.12780812
research,0.2106317,-0.081070006,0.026009278
community,0.08100043,-0.11010924,0.138999
software,0.2734559,-0.1671071,-0.12619875
working,0.093894936,0.11891795,-0.07607699
march,0.23866425,1.0802475,0.31707868
art,-0.081399255,-0.16270274,0.07058034
yet,0.04810448,0.23297754,-0.1141111
months,0.026168684,0.27430516,-0.006643382
body,-0.10554592,-0.08362326,-0.22416061
easy,0.07180772,0.074272454,-0.1503438
control,0.15581648,-0.12689881,-0.14692365
story,-0.013289037,0.12325254,0.009849852
done,0.04665354,0.2355489,-0.106768996
light,-0.24764456,-0.23731536,-0.19478568
de,-0.4638579,-0.668504,0.71347845
click,0.20785025,0.07792464,-0.06144204
country,-0.12272155,-0.37402654,0.3449054
provide,0.19094127,0.0036351378,-0.105300605
market,0.21648651,-0.17455798,0.010443377
results,0.16516969,0.06952897,-0.10062591
large,-0.06648933,-0.013488593,-0.15096831
person,0.08576687,0.21903208,-0.08940258
actually,0.04975381,0.25337318,-0.102956645
