,x,y,z
the,-2.9084485,-2.9093645,-5.034477
of,-2.9869657,-2.9517915,-5.1371017
to,-8.256089,-9.780199,15.511693
and,-6.7358394,0.14298701,4.031774
in,-1.5440849,-4.3936586,-5.4480205
a,-4.3938103,-0.012418641,-2.194795
for,-7.5471916,-4.334639,3.4626572
that,-5.4237323,-4.158326,12.261459
on,-7.5775695,-2.2730505,-0.6786372
is,-11.910145,3.6208234,12.692203
was,2.0254908,9.363542,2.1640646
said,12.990784,12.302918,12.434076
with,-6.853786,-0.45913377,3.7097838
he,-1.0367489,9.826056,11.067653
as,-5.8030577,0.34039477,4.419594
it,-10.619234,1.8157983,10.469762
by,-4.629495,1.6145563,3.239496
at,0.17047723,-3.1729286,-4.355563
from,-7.9863076,1.7945265,3.583162
his,-0.9937421,11.035206,11.790534
an,-4.4059534,-0.3158229,-2.1580708
be,-5.921494,-5.8537674,12.506562
has,-4.057352,-0.17668298,2.8079927
are,-18.882568,-5.5490346,5.759088
have,-16.635609,-4.1411333,6.6708407
but,-6.6433153,-3.4031928,12.80711
were,-17.025091,-3.915236,4.3722534
not,-5.846238,-6.005729,12.641822
this,-10.758372,1.8929007,10.354138
who,3.3479934,21.456392,15.655054
they,-16.178772,-4.223767,7.2135377
had,-1.0523067,2.340614,5.4119186
i,-11.0501,-7.9353065,23.948112
which,-4.293212,-2.4812331,-5.314577
will,-7.5175996,-9.013344,15.51366
their,-14.567763,-2.2860532,7.188028
or,-11.754459,-1.7494298,6.4885902
its,-4.6172514,-2.148001,-4.5832047
one,-12.856055,0.2857031,6.5351167
after,-0.49570325,-10.0201025,-5.5656548
new,-5.7474556,-1.8766057,-0.82526445
been,-0.77345794,2.2583947,5.9431705
also,-4.688931,0.12956394,3.9634488
we,-11.706877,-8.329757,19.80446
would,-6.509308,-7.6341276,14.864092
two,-25.016695,0.22223504,6.9614353
more,-16.612349,-0.5757179,8.309597
first,-22.9214,6.1889114,1.3381728
about,-7.8147974,-2.842256,9.903014
up,-10.953855,5.7479815,2.982225
when,-1.6149464,8.643715,9.761761
year,2.9685447,-8.488087,-6.9319067
there,-7.532102,-2.9163556,10.928949
all,-13.834631,-1.2516638,6.9321423
out,-11.987806,5.886568,4.4332824
she,0.64929414,10.413801,13.435571
other,-18.636707,-5.4641733,5.0001864
people,-17.380238,-0.18938795,10.706681
n't,-10.862329,-8.873479,20.550009
her,0.5775371,10.657839,13.530752
percent,-19.370003,-13.732087,-10.497998
than,-16.469261,-0.09006174,8.50312
over,-7.628965,3.2533314,2.4009812
into,-10.081597,-5.1452556,0.22525404
last,1.843692,-9.376294,-8.079149
some,-18.664547,-4.2337785,6.2945247
government,16.30674,-10.384171,-1.3553827
time,-11.675599,1.5801884,8.258626
you,-12.278342,-6.938727,25.715382
years,0.479325,-5.997316,-6.6751623
if,-5.2501793,-7.3482485,13.796408
no,-5.243157,-5.3060527,11.354131
world,-6.966088,2.7945468,12.72964
can,-9.065172,-8.924133,12.956809
three,-24.644634,0.62395704,6.5464077
do,-10.954302,-8.96865,20.188742
president,17.017395,11.560361,7.3241878
only,-13.21519,-0.5349083,6.701383
state,13.484887,6.960409,0.27809644
million,-9.376792,-26.796486,-12.033849
could,-5.848284,-6.5326767,14.895539
us,10.991828,14.0549345,-20.292248
most,-6.2259493,0.020604495,6.5076375
against,14.604155,-5.401214,5.006387
u.s.,10.997383,14.050647,-20.275595
so,-8.823585,-4.263026,13.246444
them,-15.864766,-4.490118,7.981048
what,-8.572239,-5.4172006,18.722036
him,-1.3378869,12.095219,12.374261
united,12.467842,13.604367,-16.657959
during,-1.6791176,-7.4502654,-6.0594597
before,0.2710232,-11.3427,-5.179034
may,-2.4225643,-1.3832078,9.401166
since,-0.9147957,-5.565417,-5.9784474
many,-19.598848,-4.152811,5.8035865
while,-8.343795,1.1324949,2.77321
where,0.20915994,3.759486,-17.499615
states,12.466679,13.603674,-16.663202
because,-6.8781853,-4.583536,13.711433
now,-8.840254,-0.47172615,10.996313
city,0.92809457,6.74896,-20.827126
made,-5.5939703,-0.7168939,2.8932064
