,x,y,z
the,16.676722,1.390707,10.89205
and,13.443079,3.0986814,10.386873
to,15.341775,-6.4632626,3.6075354
of,16.207933,3.6623335,10.414578
a,19.174969,0.6727708,10.362494
in,16.29969,3.7519345,10.394745
is,19.20022,0.66463715,10.375502
for,13.092606,3.1787949,10.1854925
i,11.447489,-12.803939,11.447207
that,15.993797,0.25670746,10.621993
you,17.352741,-8.279822,4.510733
it,10.719984,-5.279732,11.235496
on,-0.48661947,-0.11275645,6.3453674
with,13.469039,3.077191,10.411006
this,11.051358,-4.946013,11.227965
by,-1.691765,0.2645675,6.1873264
are,18.055239,-7.2466207,11.82839
at,-0.35737666,-0.32887933,7.2840996
as,16.029596,0.29792565,10.858195
be,17.28549,-2.6079962,6.895612
from,-0.39128262,-0.27201185,6.2410073
have,14.780801,-5.3739333,11.74117
was,11.920424,-7.083088,16.480103
or,18.053286,-2.0795126,6.1309495
your,17.543201,-8.317806,4.457009
not,17.116922,-2.8265252,7.0631237
we,13.54596,-7.539048,6.236644
but,10.416877,-7.0510035,11.50337
all,17.50643,-7.9551954,11.683336
will,15.22823,-6.4054775,3.4928803
an,19.163357,0.677002,10.370417
my,13.553075,-12.402562,5.5042434
can,17.322777,-8.249495,4.500015
they,14.816772,-5.2319174,11.460068
n't,13.569547,-12.021173,9.460416
do,15.343127,-12.265315,7.8231387
he,11.573912,-13.997124,13.685252
more,16.959549,-8.647484,11.642798
if,16.12176,-3.7229786,7.6951427
one,15.80172,0.2644262,8.346633
has,16.529106,-0.24758774,10.852226
so,9.7427635,-5.6797514,11.184682
about,16.678623,-9.037133,11.615785
new,0.2654662,-0.8231943,5.894808
what,15.516982,-10.575972,11.314313
his,11.601538,-13.924193,13.86397
there,10.638587,-7.235675,10.797042
up,12.593417,0.07287901,15.698501
out,12.567935,0.4260696,15.772534
their,13.419962,-6.2292385,2.7344806
our,14.6722145,-6.2584763,3.1027899
like,9.861873,-9.893863,9.866989
when,3.7965777,-5.873893,8.757971
just,9.471436,-5.5628586,11.245224
time,0.99565315,-1.3827338,9.923524
me,13.855428,-12.357051,5.559139
which,16.757568,1.1954268,11.1586075
who,14.08247,-5.5068536,13.817231
no,16.98994,-3.030064,7.258594
would,13.935268,-5.1885333,9.9996605
some,11.08905,-7.8197627,9.806493
get,14.963251,-8.758716,5.772306
also,15.273525,0.03159815,11.31519
other,18.124037,-7.149064,12.178668
how,15.54301,-10.543852,11.3241
may,-1.9482422,0.08058002,6.603022
had,11.689116,-6.97212,16.44879
am,-7.2447104,17.659016,11.542882
been,11.561787,-6.9524107,16.304972
her,11.648562,-13.667481,15.014512
were,11.0399885,-6.338399,17.457136
them,15.103139,-4.9918437,11.337604
people,19.17089,-6.98193,10.003796
she,11.644894,-13.680739,14.9663925
any,17.825909,-2.2497637,6.3617907
now,9.316735,-7.4099264,13.261373
only,15.650834,0.29430857,7.954016
pm,-7.387358,17.563374,11.697623
first,-2.5918157,-2.4230912,9.207025
than,17.602558,7.7442307,-0.41896084
good,7.9115195,-8.126802,8.521635
into,13.33619,-1.0461205,16.442379
its,17.128546,1.3453187,11.518492
these,18.616648,-7.012452,10.899737
us,14.202684,-7.072099,5.4437866
see,4.0000706,-19.19876,-4.120457
here,3.819893,-19.157898,-4.220426
make,16.064423,-11.145874,6.1795397
home,0.5769703,-1.1094298,5.725625
very,10.217269,-7.4088836,8.061439
over,13.044215,-0.5299652,15.181754
most,18.857431,-5.3200397,10.999285
then,3.928848,-5.84987,8.880211
know,14.144653,-12.600716,9.36242
said,-7.244087,-8.267919,-5.827798
after,2.9442077,-5.8337054,15.216668
well,10.233749,-7.4180765,8.136306
use,14.877765,3.9798918,3.9283266
two,10.325761,-5.826831,18.424948
did,11.835443,-13.540911,11.532462
could,13.718697,-5.3254166,9.9352665
day,-5.2178116,-4.785544,19.576126
great,7.7581077,-7.643077,7.9679184
free,-4.906668,5.376354,3.8158944
many,18.835829,-5.6463356,10.95335
back,10.807193,1.0126439,16.231367
way,10.083135,-3.1061194,8.14521
work,6.573856,-12.127069,14.754107
because,10.676439,-7.430763,12.184756
best,7.645856,-7.458733,7.740409
should,14.727593,-3.9045682,8.032848
even,10.546466,-7.3940225,12.114458
year,8.388814,-9.644117,17.638939
think,13.538438,-12.703724,9.871459
years,8.397911,-9.633722,17.624971
much,8.416113,-8.96277,9.857093
does,16.232677,-3.8943472,7.7589645
where,5.0756135,-3.6417935,12.375785
go,14.750544,-8.641101,5.7888503
love,-4.802339,-16.314804,7.8289795
need,16.824436,-11.291182,7.108572
last,-6.102883,-6.696589,19.245794
find,4.37801,-19.291744,-3.912654
world,-8.284638,1.8839232,-12.963863
really,8.880262,-9.992659,9.834464
information,-15.650413,7.4120245,4.6659083
through,13.42349,-1.1839263,16.606705
want,15.571356,-12.277735,7.486378
him,11.452381,-14.30189,13.464038
right,10.032954,-3.0098104,8.094362
take,14.529031,-8.4669075,5.7799973
views,-12.140081,-4.8677955,8.272575
such,18.229889,-6.996238,12.766194
made,14.829067,0.084633335,11.136843
those,18.847633,-6.868601,10.543933
business,3.5134594,0.82512903,-14.681223
life,3.180263,-17.163567,-0.059235673
before,3.0202205,-5.9476633,15.191584
being,13.727069,-5.5560822,14.480557
off,10.732816,0.55765283,16.02344
used,14.882771,3.987923,3.9345171
help,17.218447,-11.217888,7.315659
while,13.437822,-0.88102216,14.265943
posted,-16.069048,-8.416284,12.539829
too,8.80061,-9.889507,9.872176
still,9.53164,-7.787396,13.436243
down,10.60271,0.377782,15.938979
going,5.6521797,-12.704479,10.130412
video,-17.69969,2.1120582,12.788946
part,-0.40508068,0.71397454,6.115348
online,-15.471003,8.744215,7.4683576
each,-3.8284917,6.9789033,10.646852
little,8.455488,-4.775506,11.6573515
high,17.571135,5.9508348,-2.7371278
look,6.742252,-15.595863,12.646402
around,8.893378,-1.0008535,14.51591
same,15.219289,0.4618016,7.227397
game,-16.131643,-1.67163,-9.150516
read,3.1238222,-19.013523,-4.603701
service,-4.3746824,-0.36991075,-9.223999
long,8.060366,-3.48336,12.564123
why,13.822458,-12.93831,9.808439
school,9.191581,-7.6681466,-18.620667
state,-6.643251,-3.8487368,-18.049828
post,-15.402399,-7.868315,11.448881
city,-10.195703,12.006091,-12.458928
own,12.686707,-6.3090625,2.707263
every,1.2072908,-1.2692133,9.741871
system,-4.1391582,13.570881,-4.909964
next,-0.027389009,-1.9408987,10.793712
news,-14.0173235,-0.58598864,7.9984455
site,-14.325943,9.412172,7.2517314
say,13.63814,-13.141699,10.011815
got,11.856336,-13.711989,11.524571
both,14.872947,-0.5146456,12.311688
under,-1.2383235,0.8959789,6.0828633
top,5.4896636,12.350146,14.554255
set,-3.789322,7.6731052,10.542459
another,3.2900567,-6.127616,8.229336
since,10.481715,-7.590588,15.064157
things,8.318325,-16.442785,4.211309
available,3.63454,4.149961,-1.2534192
show,-10.600489,-0.7088971,12.369264
place,4.94203,-3.6052964,12.3666115
using,14.87282,3.981753,3.9260914
better,7.984715,-8.435681,8.901788
page,-12.415293,5.052382,10.05662
never,10.427673,-15.237295,9.8049345
please,-14.116058,4.5430984,6.958907
come,13.795244,-7.7081466,5.7344937
big,7.0954022,5.486596,18.33514
today,1.9173663,-6.434958,11.358527
s,-0.23157182,7.511806,5.683151
family,-4.3320065,-18.129988,-6.3123136
music,-15.193673,-1.2040365,-1.8216937
services,-4.3720527,-0.34448388,-9.218362
full,-4.7308006,5.17544,3.3920112
something,8.132454,-16.517765,5.4292073
number,-1.7254646,3.2681801,10.171878
company,-12.741422,-0.71630245,-15.657148
few,11.247912,-7.8991294,9.747385
price,5.4109797,18.301085,-10.895667
ca,-3.5545273,-21.217175,10.105996
between,16.98439,4.626552,10.206294
days,-5.2128944,-5.0391397,19.439558
book,2.2725968,-21.797148,-4.824573
name,-12.491512,9.061232,12.52717
view,-11.191453,4.070964,8.863856
found,0.23567127,-0.44549966,2.4124053
ago,-4.2550898,-6.1999927,18.229109
real,9.328423,-5.7251186,2.716146
without,14.747874,-2.0278788,-0.3136892
old,8.219067,-4.8125243,11.595783
search,-14.952982,8.900594,7.7289004
always,3.9625335,-17.213154,4.4111853
black,7.2537966,15.053205,12.970884
house,-8.98485,12.862987,-12.694133
three,10.032341,-5.6894565,18.724546
man,-12.961593,-15.41631,6.119568
must,14.388253,-3.8115184,7.895024
during,1.8453927,-4.534194,15.285694
again,1.4816128,-8.263501,10.671765
end,0.21688633,-1.828589,10.627667
different,-0.097438216,-0.17448433,0.55216867
lot,8.300974,-8.772299,10.255246
health,19.551811,-1.9214616,-10.273874
looking,6.7601805,-15.475766,12.591799
week,-6.0511136,-6.5638084,19.27061
sure,4.8906517,-17.438673,5.0095277
group,2.216247,-2.8177903,-13.367451
give,15.733922,-11.323381,6.005235
team,-14.553743,-3.571883,-11.510125
power,-3.9979403,13.945051,-5.1832943
times,0.4762411,-6.0183525,11.25553
let,15.00429,-12.1763115,5.751944
car,-0.9045425,15.911744,1.4849035
area,-5.168646,10.295338,-8.462743
buy,5.8588705,15.303381,-12.008764
money,12.393945,7.0981693,-16.669395
water,5.6225905,13.908552,5.1362906
keep,16.45585,-10.903534,6.210129
support,3.769661,4.863263,-10.874572
web,-14.405468,9.435877,7.207777
data,-1.2200177,7.6616797,-9.028284
