,x,y,z
rt,-0.23712544,-6.200392,-1.0330456
i,2.9403844,-2.9885468,17.543451
a,3.108478,-3.4273238,-3.5434973
the,5.8481655,-1.0492744,18.474684
you,5.7764764,-5.117159,17.232012
to,8.3060875,-3.4831803,17.944212
me,3.127231,-3.4843125,-3.7044504
de,5.90686,6.2490063,-12.265747
que,4.597645,6.3103333,-13.807598
and,5.3703413,-3.231893,18.364662
my,3.7272696,-2.787177,17.64076
no,3.1206257,-3.4759731,-3.7241046
is,5.716338,-0.35293886,18.62368
it,2.7928073,-3.9731326,16.866983
in,5.8655686,-0.35655683,18.621058
n,-2.002617,4.078695,-2.7232606
for,8.275291,-3.4616442,17.9429
of,5.8450875,-0.68585676,18.545738
la,4.4476967,10.699457,-9.409501
do,2.935197,-2.94934,-2.1329966
n't,2.6408024,-4.8680434,16.881588
that,2.5388741,-4.5995936,17.019947
on,7.0767803,-1.0957333,14.832805
y,7.655111,3.702677,-8.979524
e,-3.7550323,1.6926619,-6.418057
o,-3.6832907,1.6927387,-6.601461
u,-3.9365656,3.741872,-2.827612
en,6.0526743,6.2528143,-12.013693
this,4.449173,-2.1612291,15.747754
el,7.4280305,4.126983,-9.230922
so,-0.95713806,-4.6385283,17.136915
be,1.7338761,-4.5581374,19.472427
with,5.3820167,-3.0699322,18.381876
just,2.9728146,-3.1874454,17.270973
your,5.42056,-3.8356955,18.30365
like,0.48266986,-2.0007942,18.15826
have,3.5392873,-4.493635,16.02955
te,4.8736167,5.8256125,-13.659159
at,6.678876,-0.40130448,16.039566
love,-3.7326,-1.7711656,3.7683034
se,4.699104,6.0928283,-13.734676
are,0.8699433,-6.0018663,17.596575
m,-2.8583655,3.3718026,-4.0231156
r,-3.235752,3.7380712,-3.1885667
if,6.0627723,-5.4033427,16.512274
all,4.9096265,-1.6772126,15.710187
b,-3.5356832,3.552876,-3.1229317
not,1.7029225,-4.7807913,18.79284
but,2.0276487,-4.336281,16.893463
we,6.3296857,-3.203792,16.35434
es,7.702478,2.654112,-8.714438
ya,-4.935589,-7.718566,2.7086353
follow,3.65388,-14.026677,-0.9065175
up,6.5522037,-1.2393212,14.571193
what,1.5131283,-5.2443886,16.624685
get,7.321531,-3.2882261,14.593754
lol,-11.219274,2.2495644,5.8552914
un,4.892967,9.359205,-9.241021
lo,5.1887894,3.0642002,-9.726099
when,3.0000973,-5.5842004,17.08433
was,2.8057034,1.7467163,17.890486
one,0.0036828907,-1.775664,13.648739
por,0.9134281,5.5042343,-16.897373
si,4.825219,9.241677,-8.7464075
out,6.4749117,-1.3491493,14.829278
mi,5.7129893,2.8519292,-7.4121566
can,1.6671026,-4.4541497,19.392246
he,0.64957005,1.5498749,20.238514
con,7.2495427,3.0826383,-9.132176
they,2.8506696,-6.661132,14.964856
now,4.2926006,-2.3121932,15.468323
go,7.795436,-3.0604239,13.615377
para,2.3979533,4.8746147,-14.890907
los,8.922838,5.274433,-9.44662
know,1.6748667,-5.0902123,16.549204
haha,-12.116586,-1.1373875,-1.9169844
good,-1.5133591,-3.8447974,17.120014
tu,4.419395,10.789484,-9.409699
back,5.856104,-3.8329413,13.882599
about,1.3929847,-6.2838945,17.044144
new,8.701978,-6.8825417,3.25942
as,2.9533937,-2.9851792,-2.2535686
day,11.848817,2.9711666,12.47546
how,1.3055489,-5.4258323,17.024845
who,5.9140224,-5.55672,16.422129
will,7.033931,-3.1674254,16.74427
want,6.853116,-5.2760563,16.215782
people,1.4110259,-6.842519,17.045609
yo,4.157282,-2.3497472,-6.3390465
eu,-12.04354,9.438334,-10.158253
from,6.691974,-1.5659248,17.763279
di,-3.2269065,-7.637908,-5.860237
time,6.664149,3.06086,10.248426
s,-2.6829503,2.806213,-4.038066
aku,-3.063375,-9.313528,-8.161449
da,-3.5341873,1.882162,-6.8870244
una,6.974579,2.9013329,-9.199905
got,0.39112028,1.5644157,17.878546
las,8.953544,5.285484,-9.45183
more,5.4492,-5.9867096,14.325118
x,-3.5526292,1.3511542,-3.192505
she,0.8969777,-2.1230235,18.892157
today,11.386128,3.0639112,12.801692
k,-4.171541,1.0709571,-6.375356
by,6.625415,-1.3949457,17.916164
or,7.761526,-4.3742,15.031842
too,-1.1892526,-4.190641,17.007515
le,4.8513775,9.462624,-9.441055
see,5.093716,-2.9160738,15.510781
why,1.2449571,-5.3624315,16.199203
yg,-7.4344134,-9.984289,-5.9347525
ca,7.9591136,0.6070961,6.6212177
como,0.6899877,5.4062934,-16.549238
her,1.272843,-3.2710378,19.599777
q,-0.82140666,2.5076313,-9.291774
need,7.7455335,-3.8693295,14.547459
an,1.8772626,-4.758126,20.025808
na,-8.167684,-2.312839,-14.109061
there,3.0708146,-4.571455,15.959177
happy,-4.3734536,-2.2351735,3.632299
im,-9.638441,2.1381938,8.245054
mas,-0.9012641,2.6751869,-9.143119
je,-3.0991066,15.736039,-2.0458903
life,0.5753879,-4.5823073,13.339559
really,0.607763,-4.7580495,16.663399
make,7.790033,-4.218853,14.835033
yang,-10.364414,-10.736927,-7.25845
shit,-9.999882,2.627286,7.663601
think,1.6879574,-4.927629,16.490442
t,-2.8074567,3.407682,-4.296523
não,-12.937487,7.12381,-8.596975
never,-0.4670193,-2.7009158,12.70533
some,2.8354757,-2.7096524,12.081027
oh,-11.066731,-2.6787045,2.0854728
did,0.2668685,1.2842537,17.179346
would,4.0993443,-5.658914,15.993497
del,7.327365,4.1247168,-9.276669
d,-4.234415,2.748904,-3.3161879
please,0.56421494,-12.836895,3.136196
via,9.58243,-7.8436513,-0.046282977
much,0.043510746,-4.5990844,16.63333
fuck,-9.932453,2.7980192,7.4787393
al,7.3288846,4.740796,-9.46247
dia,-8.1437,-1.5777162,-9.734422
right,2.631619,-3.1095939,15.604482
best,-1.4277617,-2.2208498,1.6362176
c,-2.691936,2.7715104,-4.426216
going,10.158608,3.6633914,13.488115
pero,1.5014377,-4.2696137,-14.682223
only,5.230582,-5.468574,14.545529
has,0.64584845,1.5535359,20.236158
twitter,1.7679517,-8.072221,-0.8273513
hahaha,-12.0930395,-0.71691614,-1.7992972
its,2.4512587,-3.5348198,15.577676
nn,-1.7788653,4.1675444,-2.632339
am,7.965844,3.9342444,13.732206
say,-3.0564113,-2.2197452,7.103335
them,2.9931693,-6.824055,14.627244
here,4.8340306,-2.383658,15.343326
off,6.7028255,-0.9562441,14.368657
still,2.3235798,-2.2820778,16.082489
dan,-10.200663,-11.98738,-7.6398335
night,11.956256,3.0046637,12.375693
w,-4.2462497,3.3463464,-2.8838074
ada,-7.3474917,-10.161674,-5.7160907
someone,-0.9551097,-5.8826485,13.310953
even,4.5825706,1.5384729,18.442482
then,2.3792758,-2.0042489,16.121727
ni,-0.4128864,-2.8770015,-7.319261
come,7.2035146,3.0401518,7.3068886
com,-12.466301,8.605649,-7.6347427
always,0.044526827,-4.947797,12.814729
man,-7.648716,3.12023,8.797847
been,1.3053399,1.8022879,16.87892
his,0.35398424,0.27126098,16.506403
itu,-9.817634,-10.422581,-4.7479787
over,4.624454,1.7068421,18.435305
um,-11.763851,8.788415,-6.2309446
hate,-8.730437,-1.0192945,13.293317
girl,-2.8961222,7.6487513,2.703096
ai,-8.945578,11.841805,-3.9728193
had,2.8864696,1.7576962,17.910255
pra,-12.853341,7.874328,-8.074346
todo,1.2914989,4.392677,-15.497342
mais,-9.183555,12.590462,-5.6111903
feel,-3.294039,-7.9130297,14.74311
let,8.674692,-4.574975,13.464852
ini,-8.517068,-12.812627,-4.7767982
because,3.6325412,-6.344895,16.617615
thanks,-6.677887,-4.1431885,3.9734154
ah,-10.40092,-0.7912085,-1.2390774
way,2.0134518,-3.6241539,14.925471
ever,-0.005261869,-2.308706,13.035585
look,-0.40468273,-1.7929316,17.781813
tweet,1.6749341,-8.042332,-0.3086827
followers,3.761178,-14.08536,-0.4549
should,3.4021587,-5.16587,15.429265
our,7.086808,-2.2631638,17.412003
xd,-11.487201,0.5737264,-1.498912
aja,-6.376904,-10.031918,-0.22873165
esta,0.75212216,5.7412543,-18.112022
school,13.849472,-0.8445163,9.800736
him,0.3976383,0.24479552,17.109653
ser,0.9367379,5.7224374,-15.832658
take,8.337425,-3.9637885,14.257923
than,4.275488,-6.3938527,13.872864
video,5.5933175,2.7346575,-0.906182
em,-11.778707,8.832068,-6.111302
last,7.796783,1.2349242,10.845407
wanna,-9.354921,1.3297424,10.209118
does,3.8222985,-6.1899023,16.249853
us,7.1159244,-2.9790509,16.869226
miss,-4.849659,-1.9935126,4.1386786
l,-2.9647233,3.348722,-3.4807584
ga,-6.9915447,-8.723914,-1.5237083
better,1.487351,-3.9719403,15.023389
well,-1.8932865,-3.9700732,16.046253
could,4.0578017,-5.730927,16.012686
apa,-6.923568,-9.983942,-4.7383556
cuando,8.640465,2.1741745,-10.107267
team,-3.185537,5.163831,-2.8218958
ok,-10.532261,-1.8577392,1.233258
vida,1.3645805,6.857299,-15.625277
quiero,12.280738,-7.401319,-11.2975445
les,0.24289182,13.602822,-4.9127383
being,3.1350346,-0.8062187,13.022618
real,8.343006,8.551285,7.667184
down,6.4799275,-1.0257716,14.281811
kamu,-9.980317,-10.932873,-4.0727506
everyone,4.531296,-2.3069408,13.686265
gonna,10.101826,3.6911213,13.587913
live,8.082745,3.6379228,0.651609
tonight,10.139084,3.700987,11.949126
yes,-10.779751,-3.0610595,3.522738
work,5.7025375,-4.332162,10.768351
ass,-12.882416,5.417345,7.886086
retweet,3.5001202,-13.811388,-0.6692134
nada,0.7709312,3.6822882,-15.402946
sama,-8.496793,-10.42887,-2.9054773
first,7.8324213,1.1760703,10.834752
photo,5.273988,-0.06701426,-1.3227755
tomorrow,12.238634,2.9259691,10.449982
where,3.9310849,-4.266141,13.124556
god,-1.3906434,-5.379887,4.490997
son,6.4099054,7.412269,-10.536731
ke,-3.627752,-7.952036,-5.922111
ta,-8.95062,11.866005,-4.02542
f,-3.0230274,4.0316057,-3.1005712
home,7.4371524,5.718222,11.469297
lagi,-6.05955,-10.676577,-5.7139025
thank,-6.495048,-4.017429,3.9467633
birthday,-4.4023585,-2.5217392,3.2013707
ha,0.9745748,-0.78274095,-5.5728426
great,-2.6067252,-3.6032279,17.924921
lmao,-11.881849,1.9912091,6.135717
omg,-14.277895,-3.2274785,2.7425714
morning,12.408934,2.978637,12.269866
más,10.533765,2.5408647,-10.8009405
mau,-7.3612933,-10.886307,-1.5417556
baby,-3.7669837,6.8081574,3.2733128
dont,-11.078688,-2.367834,11.669278
their,4.2001987,-7.03807,13.744137
p,-4.267045,0.9563681,-6.222979
things,0.1847455,-4.2169843,12.651684
game,15.24206,8.094436,1.0567116
pas,-2.7164366,14.825001,-2.3187487
bad,-7.8244605,2.804732,8.935328
year,7.821053,0.8267999,10.884471
yeah,-10.688609,-2.6891866,3.885827
su,5.745838,2.8782005,-7.4361215
bitch,-12.192206,5.128806,7.667024
stop,-7.279248,1.0129896,9.947426
hoy,11.413457,-6.525387,-9.363178
something,-0.8397897,-5.9496007,12.792353
meu,-10.992877,9.699399,-8.213865
tak,-3.914144,-8.784428,-11.545775
gak,-7.66395,-10.557008,-1.501921
world,8.184465,3.6178112,0.6026639
amor,1.3981776,6.9080167,-15.638762
h,-2.3061144,2.7966907,-4.4331417
ver,-0.51321816,4.060347,-17.252722
porque,0.5697473,5.19527,-16.233656
give,8.325491,-4.345675,14.083362
these,2.8449347,-2.7220712,12.073639
were,0.4750838,1.3644959,16.807594
hay,4.3187633,-2.185984,-6.406889
sleep,-0.77370477,9.9994955,12.525191
gue,-7.521887,-10.24885,-0.3870745
every,4.9970036,-1.4505112,10.434516
friends,-2.9888659,0.4810604,2.5748017
uma,-11.529818,8.365868,-7.3465443
tell,-8.150898,-2.5489304,11.281021
amo,-6.96445,1.0495728,-16.627317
vou,-11.509691,8.311928,-11.141857
bien,5.8226724,9.2767515,-10.415728
again,7.8671227,3.8056679,13.626344
done,4.8432155,-3.3763602,11.499039
after,5.4251685,3.7880995,13.290192
todos,-0.68220794,8.522892,-13.517899
girls,-1.1668339,7.4587355,1.944142
guys,-11.153903,-4.6837006,4.0808234
getting,3.3804622,-1.4949548,12.6959095
big,1.2944422,8.032766,1.4611022
wait,8.949061,3.1304796,12.385244
