,x,y,z
Digit 2,-0.012620568,-0.050895613,-0.0059664897
Digit 7,0.023870025,0.4706969,0.027227843
Digit 1,-0.016365057,0.10176747,-0.00068226765
Digit 3,-0.015441945,-0.35649082,-0.019741897
Digit 5,-0.000980955,-0.1264248,-0.005595572
Digit 3,-0.01111535,-0.2508953,-0.013961071
Digit 8,-0.008362264,-0.06928859,-0.005449099
Digit 6,-0.011736018,-0.4246996,-0.02150625
Digit 7,0.03644715,0.5689149,0.035248376
Digit 0,-0.013301491,-0.6116722,-0.02988685
Digit 3,-0.0066318754,-0.026025614,-0.003095007
Digit 3,-0.013372613,-0.25611123,-0.014865861
Digit 1,-0.019724937,0.113069884,-0.0012309485
Digit 2,-0.010943456,0.005394555,-0.0030685107
Digit 1,-0.014645788,0.119243436,0.00059752684
Digit 0,-0.016346486,-0.76847243,-0.037437882
Digit 0,-0.01362148,-0.6609723,-0.03206371
Digit 3,-0.013284956,-0.23024309,-0.01375169
Digit 9,0.033900518,0.43360594,0.02869721
Digit 0,-0.016558845,-0.79199153,-0.038510527
Digit 0,-0.012629224,-0.5864142,-0.028607799
Digit 7,0.025229296,0.51765937,0.029635545
Digit 6,-0.010376821,-0.47486103,-0.023200216
Digit 7,0.031685207,0.55919427,0.03336381
Digit 7,0.030784043,0.57121146,0.03361211
Digit 7,0.027254304,0.51409423,0.030100418
Digit 0,-0.017432174,-0.7949321,-0.03891477
Digit 8,-0.01005388,-0.25067392,-0.013628132
Digit 2,0.0048202737,0.1967322,0.00982339
Digit 0,-0.017265452,-0.77707446,-0.038075887
Digit 1,-0.0121037215,0.07386571,-0.00054591364
Digit 3,-0.010363779,-0.17636625,-0.010582619
Digit 7,0.027274782,0.5212484,0.030413667
Digit 1,-0.01448099,0.0915916,-0.00050168985
Digit 3,-0.01515686,-0.3801863,-0.0206557
Digit 2,-0.017629486,-0.058087315,-0.0078094043
Digit 3,-0.012237537,-0.27667493,-0.015388546
Digit 0,-0.017170897,-0.78667665,-0.038463112
Digit 0,-0.01293627,-0.48280162,-0.024328934
Digit 7,0.03209875,0.50836855,0.03132762
Digit 5,-0.011031537,-0.31813607,-0.016778935
Digit 3,-0.0072890576,-0.18731897,-0.010103277
Digit 8,-0.009322009,-0.27412048,-0.014395507
Digit 9,0.026688889,0.40116033,0.025151744
Digit 6,-0.010141637,-0.30090803,-0.015785173
Digit 3,-0.011428272,-0.30054775,-0.01615699
Digit 7,-0.016453966,0.13401367,0.00065151945
Digit 4,0.030268405,0.35773012,0.024400352
Digit 4,0.024123024,0.4112826,0.024785504
Digit 8,-0.004958843,0.050746724,0.0006810322
Digit 6,-0.0113543365,-0.40193942,-0.020423422
Digit 4,0.022344206,0.3462387,0.021498306
Digit 3,-0.012219498,-0.28629798,-0.015793437
Digit 5,-0.0090599805,-0.2744623,-0.01432859
Digit 7,0.035509642,0.61004287,0.03668602
Digit 8,-0.0083952155,-0.017310666,-0.0032552
Digit 4,0.028463745,0.49553263,0.029693956
Digit 9,0.026798675,0.3903326,0.02471559
Digit 7,0.00514712,0.29564872,0.014100307
Digit 9,0.02982117,0.49970075,0.030263294
Digit 8,-0.007530713,0.11533485,0.0026068734
Digit 0,-0.013603738,-0.65067315,-0.031635273
Digit 2,-0.020256741,-0.02597741,-0.0072602625
Digit 9,-0.009645353,0.19429526,0.005293446
Digit 5,-0.00864751,-0.27553418,-0.014252537
Digit 6,-0.013768076,-0.5102933,-0.025749438
Digit 7,0.027633384,0.5311704,0.030942542
Digit 4,0.02389671,0.47142693,0.027270574
Digit 2,-0.017848786,-0.05422626,-0.0077181025
Digit 9,-0.006589501,-0.32386786,-0.01567594
Digit 7,0.03722776,0.6073005,0.037080232
Digit 9,0.023784433,0.44779503,0.026232071
Digit 6,-0.0045734225,-0.3985503,-0.018206093
Digit 3,-0.013405011,-0.2583328,-0.014972317
Digit 9,0.004032742,0.27076694,0.012705947
Digit 3,-0.012990924,-0.22238117,-0.013323782
Digit 5,0.01629098,0.29131255,0.017325087
Digit 9,0.030533727,0.44896185,0.028342763
Digit 7,0.024240991,0.5034069,0.028724086
Digit 2,-0.018255604,-0.062050585,-0.008165064
Digit 2,-0.012398019,-0.27173206,-0.015235417
Digit 8,0.0032809842,0.22171442,0.010406348
Digit 8,-0.010528913,-0.061417915,-0.0057711275
Digit 9,0.03099355,0.43741387,0.02799866
Digit 1,-0.021502351,0.09576301,-0.0025101826
Digit 8,-0.00675484,0.06955804,0.00090323645
Digit 4,0.028665189,0.5062527,0.030198224
Digit 7,0.027812453,0.5326769,0.031065738
Digit 0,-0.016083479,-0.68505746,-0.033828247
Digit 3,-0.008551302,-0.20197779,-0.011112252
Digit 5,-0.003967151,-0.032971464,-0.0025671746
Digit 7,0.01909622,0.43253726,0.024158722
Digit 5,-0.005895369,0.059576422,0.00075403
Digit 6,-0.0095546,-0.36733216,-0.018414117
Digit 0,-0.014063964,-0.55937845,-0.02792974
Digit 4,0.0202635,0.38962737,0.022695253
Digit 6,-0.012321518,-0.41152877,-0.021134432
Digit 1,-0.0142821185,0.054564085,-0.0020314364
Digit 0,-0.010182924,-0.50386083,-0.024381591
